Gene.NewLT,mean_CTRL,Total_CTRL,sd_CTRL,se_CTRL,M_CTRL,mean.EXPT,Total_EXPT,sd_EXPT,se_EXPT,M_EXPT,Value,Df,tstat,pval,Sig,Gene
SPT_RS09525,0.748946512,139,0.438998389,0.037235357,NA,0.678490124,139,0.451827286,0.03832349,NA,0.070456388,276,-0.932470388,0.351908464,FALSE,SPT_1919
SPT_RS09540,0.795406046,17,0.41199138,0.099922587,NA,0.750960919,17,0.429707197,0.104219304,NA,0.044445126,32,-0.217716836,0.829032099,FALSE,SPT_1922
SPT_RS09545,0.694428818,23,0.531955279,0.110920343,NA,0.635705195,23,0.478234185,0.099718721,NA,0.058723623,44,-0.278787903,0.781713732,FALSE,SPT_1923
SPT_RS09550,0.747278425,38,0.459137447,0.074481929,NA,0.79284923,38,0.428539692,0.069518318,NA,-0.045570804,74,0.316463376,0.752541806,FALSE,SPT_1924
SPT_RS09555,0.745394229,88,0.466784202,0.049759363,NA,0.733448305,88,0.441534265,0.047067711,NA,0.011945924,174,-0.123373797,0.901953499,FALSE,SPT_1925
SPT_RS09560,0.674160845,96,0.484441901,0.049443145,NA,0.7185505,96,0.456934658,0.046635698,NA,-0.044389655,190,0.462012799,0.64460072,FALSE,SPT_1926
SPT_RS09565,0.692896,10,0.483763299,0.152979387,NA,0.497918073,10,0.525164815,0.166071696,NA,0.194977927,18,-0.61111821,0.548761837,FALSE,SPT_1927
SPT_RS09575,0.744314668,18,0.478123968,0.1126949,NA,0.83452432,18,0.38920849,0.091737321,NA,-0.090209652,34,0.441269246,0.661811632,FALSE,SPT_1928
SPT_RS09580,0.734794683,23,0.454051277,0.094676236,NA,0.823650026,23,0.395218181,0.082408687,NA,-0.088855343,44,0.501766846,0.618333164,FALSE,SPT_1929
SPT_RS09590,0.746580742,9,0.469641566,0.156547189,NA,0.588317806,9,0.56070539,0.186901797,NA,0.158262936,16,-0.460804785,0.651140182,FALSE,SPT_1930
SPT_RS09600,0.722137502,108,0.477215039,0.045920039,NA,0.719760998,108,0.462325616,0.044487303,NA,0.002376504,214,-0.026286627,0.979053218,FALSE,SPT_1933
SPT_RS09605,0.813625013,11,0.408892146,0.123285621,NA,0.81536633,11,0.405079339,0.122136016,NA,-0.001741317,20,0.007095207,0.994409188,FALSE,SPT_1934
SPT_RS09610,0.397295016,15,0.506707201,0.130831237,NA,0.442635068,15,0.492075679,0.127053394,NA,-0.045340051,28,0.175815252,0.861704457,FALSE,SPT_1935
SPT_RS09615,0.392733758,8,0.548573993,0.193950195,NA,0.606957633,8,0.508531475,0.179793027,NA,-0.214223874,14,0.57318464,0.575611385,FALSE,SPT_1936
SPT_RS09620,0.332446237,17,0.44397599,0.107679994,NA,0.291968659,17,0.417856622,0.101345117,NA,0.040477578,32,-0.193649353,0.847674451,FALSE,SPT_1937
SPT_RS09625,0.338007234,13,0.451674448,0.125271952,NA,0.310712959,13,0.492887082,0.136702281,NA,0.027294274,24,-0.104186866,0.917886847,FALSE,SPT_1938
SPT_RS09635,0.633901101,54,0.479476613,0.065248502,NA,0.647210331,54,0.465947049,0.063407362,NA,-0.01330923,106,0.103448295,0.917802651,FALSE,SPT_1942
SPT_RS09640,0.469410012,30,0.512077506,0.093492134,NA,0.544343778,30,0.486316752,0.088788885,NA,-0.074933766,58,0.411089245,0.682522085,FALSE,SPT_1943
SPT_RS09645,0.514432344,14,0.542947963,0.145108947,NA,0.525788298,14,0.559955117,0.1496543,NA,-0.011355954,26,0.038525677,0.969562856,FALSE,SPT_1944
SPT_RS09650,0.533067955,48,0.529082639,0.076366501,NA,0.545362528,48,0.490740166,0.070832242,NA,-0.012294573,94,0.083523629,0.933612804,FALSE,SPT_1945
SPT_RS09655,0.670259122,40,0.486686876,0.076951952,NA,0.685028526,40,0.466339738,0.073734787,NA,-0.014769404,78,0.098013961,0.922172643,FALSE,SPT_1947
SPT_RS09660,0,1,NA,NA,NA,1.245762742,1,NA,NA,NA,-1.245762742,0,NA,NA,FALSE,SPT_1948
SPT_RS09665,0.311521175,12,0.414263507,0.119587574,NA,0.539503062,12,0.474114419,0.136865044,NA,-0.227981887,22,0.888982491,0.38363002,FALSE,SPT_1949
SPT_RS09670,0.482639244,36,0.492546954,0.082091159,NA,0.621809036,36,0.481178226,0.080196371,NA,-0.139169792,70,0.857550746,0.394067174,FALSE,SPT_1950
SPT_RS09675,0.765420505,32,0.454380822,0.08032394,NA,0.829391282,32,0.414687442,0.073307076,NA,-0.063970778,62,0.416392337,0.67856092,FALSE,SPT_1952
SPT_RS09680,0.61443254,33,0.507605965,0.088362857,NA,0.629311426,33,0.487180131,0.084807175,NA,-0.014878887,64,0.085920678,0.931797711,FALSE,SPT_1953
SPT_RS09685,0.657729239,8,0.55396853,0.195857452,NA,0.380271928,8,0.524946604,0.185596652,NA,0.277457311,14,-0.727367482,0.478988937,FALSE,SPT_1954
SPT_RS09690,0.618274248,3,0.541204854,0.312464768,NA,0.323639188,3,0.560559518,0.323639188,NA,0.29463506,4,-0.463186963,0.667309912,FALSE,SPT_1955
SPT_RS09695,0.600949609,28,0.501654593,0.094803807,NA,0.660223743,28,0.470504891,0.088917067,NA,-0.059274134,54,0.32263146,0.748220261,FALSE,SPT_1956
SPT_RS09700,0.586070327,51,0.500724829,0.070115501,NA,0.621705161,51,0.48519098,0.067940327,NA,-0.035634835,100,0.258119018,0.796845532,FALSE,SPT_1957
SPT_RS09705,0.708999423,33,0.416474902,0.072498975,NA,0.769621843,33,0.411626166,0.071654918,NA,-0.06062242,64,0.420539598,0.675500042,FALSE,SPT_1958
SPT_RS09710,0.617995531,25,0.41285432,0.082570864,NA,0.793576183,25,0.364203449,0.07284069,NA,-0.175580652,48,1.129778628,0.264183783,FALSE,SPT_1959
SPT_RS09720,0.715976202,41,0.407058218,0.063571813,NA,0.769491133,41,0.36144868,0.0564488,NA,-0.053514931,80,0.445881165,0.656887507,FALSE,SPT_1961
SPT_RS09725,0.443014715,15,0.414471934,0.107016193,NA,0.289755989,15,0.377781592,0.097542788,NA,0.153258726,28,-0.74921534,0.459975912,FALSE,SPT_1962
SPT_RS09730,0.287469787,21,0.297722663,0.064968411,NA,0.499683444,21,0.377866944,0.082457327,NA,-0.212213657,40,1.439461377,0.157800332,FALSE,SPT_1963
SPT_RS09735,0.734012712,8,0.306326652,0.108302826,NA,0.78061238,8,0.3290023,0.116319879,NA,-0.046599668,14,0.207457514,0.838639933,FALSE,SPT_1964
SPT_RS09740,0.513539305,23,0.504485607,0.105192521,NA,0.712211486,23,0.441241052,0.092005119,NA,-0.19867218,44,1.007477475,0.319213928,FALSE,SPT_1967
SPT_RS09745,0.543145853,113,0.500094422,0.047044926,NA,0.637747663,113,0.47774079,0.044942073,NA,-0.09460181,224,1.028425876,0.304858759,FALSE,SPT_1968
SPT_RS09750,0.566634506,73,0.494249317,0.057847507,NA,0.700171406,73,0.441702409,0.051697357,NA,-0.133536899,144,1.219015614,0.224831393,FALSE,SPT_1969
SPT_RS09755,0.607586666,3,0.52688713,0.304198427,NA,0.682822981,3,0.591407435,0.341449242,NA,-0.075236316,4,0.116528441,0.91285003,FALSE,SPT_1970
SPT_RS09760,0.562933466,43,0.496979699,0.075788694,NA,0.480300915,43,0.489356533,0.074626172,NA,0.082632552,84,-0.549364263,0.584213047,FALSE,SPT_1971
SPT_RS09765,0.602353464,26,0.536963371,0.105307181,NA,0.611826263,26,0.498604328,0.097784354,NA,-0.009472798,50,0.046642999,0.962983564,FALSE,SPT_1972
SPT_RS09770,0.40047738,7,0.377514653,0.142687127,NA,0.881179005,7,0.060791551,0.022977046,NA,-0.480701626,12,2.901663144,0.013285212,TRUE,SPT_1973
SPT_RS09775,0.061076604,32,0.240617006,0.042535479,NA,0.168727756,32,0.316132922,0.055884933,NA,-0.107651152,62,1.093788874,0.278279036,FALSE,SPT_1974
SPT_RS09780,0.639920672,17,0.489938719,0.118827593,NA,0.642370694,17,0.491815755,0.119282841,NA,-0.002450021,32,0.010289433,0.991854247,FALSE,SPT_1975
SPT_RS09785,0.880569944,18,0.441603818,0.104087018,NA,0.906703675,18,0.346929404,0.081772045,NA,-0.026133731,34,0.140610472,0.889007429,FALSE,SPT_1976
SPT_RS09790,0.669595584,46,0.504332488,0.074359769,NA,0.725008501,46,0.463482403,0.068336752,NA,-0.055412917,90,0.388327035,0.698691096,FALSE,SPT_1977
SPT_RS09795,0.910615527,27,0.338031133,0.065054122,NA,0.895890504,27,0.269668604,0.051897747,NA,0.014725023,52,-0.125906696,0.900291331,FALSE,SPT_1978
SPT_RS09805,0.0935889,20,0.228767755,0.051154025,NA,0.456867332,20,0.443847244,0.099247261,NA,-0.363278432,38,2.415394449,0.020635435,TRUE,SPT_1980
SPT_RS09810,0.650075865,24,0.533037772,0.10880588,NA,0.579222926,24,0.511392319,0.10438752,NA,0.070852939,46,-0.332341146,0.741141417,FALSE,SPT_1981
SPT_RS09815,0.785227586,59,0.452443009,0.058903063,NA,0.734717535,59,0.456569335,0.059440265,NA,0.050510051,116,-0.426809457,0.670309213,FALSE,SPT_1982
SPT_RS09820,0.418263008,37,0.518434322,0.085230077,NA,0.524697647,37,0.520133397,0.085509404,NA,-0.106434639,72,0.623374504,0.535008263,FALSE,SPT_1983
SPT_RS09825,0.59134043,39,0.542455205,0.08686235,NA,0.583178077,39,0.474178216,0.075929282,NA,0.008162353,76,-0.05013988,0.960142462,FALSE,SPT_1984
SPT_RS09835,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_1986
SPT_RS09920,0,4,0,0,NA,0,4,0,0,NA,0,6,NA,NA,FALSE,SPT_2003
SPT_RS09925,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_2004
SPT_RS09930,0.479954843,6,0.452246379,0.184628811,NA,0.362200684,6,0.397842853,0.162418665,NA,0.117754159,10,-0.339302738,0.741399521,FALSE,SPT_2005
SPT_RS09935,0.7118435,101,0.46455282,0.046224733,NA,0.698480048,101,0.45125671,0.044901721,NA,0.013363452,200,-0.14664734,0.883558099,FALSE,SPT_2006
SPT_RS09940,0.747573791,31,0.503446774,0.09042171,NA,0.706060408,31,0.460205467,0.082655342,NA,0.041513382,60,-0.23985492,0.81126028,FALSE,SPT_2007
SPT_RS09950,0.521076424,50,0.509856968,0.072104664,NA,0.624681308,50,0.495484042,0.070072025,NA,-0.103604884,98,0.728705141,0.467919871,FALSE,SPT_2009
SPT_RS09970,0.615008703,28,0.508455266,0.096089013,NA,0.658561665,28,0.469213146,0.08867295,NA,-0.043552962,54,0.235724721,0.81453803,FALSE,SPT_2013
SPT_RS09975,0.602911226,59,0.498608659,0.064913318,NA,0.720952081,59,0.447392964,0.058245603,NA,-0.118040855,116,0.958443399,0.339832602,FALSE,SPT_2014
SPT_RS09980,0.672329144,20,0.509829629,0.114001371,NA,0.760885303,20,0.454307253,0.10158619,NA,-0.088556159,38,0.410766554,0.683550898,FALSE,SPT_2015
SPT_RS09985,0.352192136,35,0.496239877,0.083879849,NA,0.521077505,35,0.493176578,0.083362057,NA,-0.16888537,68,1.009826868,0.316158105,FALSE,SPT_2016
SPT_RS09990,0.645953148,84,0.494794576,0.053986514,NA,0.683604041,84,0.470511199,0.051336981,NA,-0.037650892,166,0.357478571,0.72118765,FALSE,SPT_2017
SPT_RS09995,0.607177823,102,0.512450274,0.050740138,NA,0.704960996,102,0.473775036,0.046910719,NA,-0.097783173,202,1.001354993,0.317853225,FALSE,SPT_2018
SPT_RS10000,0.737364127,21,0.486910361,0.106252552,NA,0.801604937,21,0.400492987,0.087394735,NA,-0.06424081,40,0.331741336,0.741816572,FALSE,SPT_2019
SPT_RS10005,0.824629987,13,0.372786154,0.103392276,NA,0.83746557,13,0.375903243,0.104256801,NA,-0.012835583,24,0.061813821,0.951223004,FALSE,SPT_2020
SPT_RS10010,0.583982274,78,0.46934414,0.053142759,NA,0.593074743,78,0.472851307,0.053539868,NA,-0.009092469,154,0.085229144,0.932189923,FALSE,SPT_2021
SPT_RS10015,0.678674348,20,0.514058631,0.114947004,NA,0.670775915,20,0.452073396,0.101086684,NA,0.007898432,38,-0.036561114,0.971026343,FALSE,SPT_2022
SPT_RS10020,0.814390016,26,0.465943589,0.091379056,NA,0.746506434,26,0.476310009,0.093412078,NA,0.067883582,50,-0.367353027,0.714906056,FALSE,SPT_2023
SPT_RS10025,0.572569423,23,0.515724879,0.107536071,NA,0.599221238,23,0.496879949,0.103606631,NA,-0.026651815,44,0.126226549,0.900127638,FALSE,SPT_2024
SPT_RS10030,0.565978973,47,0.379041286,0.055288854,NA,0.608374424,47,0.351432208,0.051261656,NA,-0.042395451,92,0.397890644,0.691632574,FALSE,SPT_2025
SPT_RS10035,0.556558318,64,0.499357512,0.062419689,NA,0.563131039,64,0.477095472,0.059636934,NA,-0.006572721,126,0.05384977,0.957140144,FALSE,SPT_2026
SPT_RS10040,0.586800547,132,0.508911218,0.044295036,NA,0.638490747,132,0.48283677,0.042025547,NA,-0.0516902,262,0.598816624,0.549812556,FALSE,SPT_2027
SPT_RS10045,0.541163171,41,0.51276492,0.080080427,NA,0.661136549,41,0.460478137,0.071914603,NA,-0.119973378,80,0.789324353,0.432255626,FALSE,SPT_2028
SPT_RS10050,0.706732476,45,0.487915486,0.072734146,NA,0.704275198,45,0.487283592,0.072639949,NA,0.002457278,88,-0.016903135,0.986552156,FALSE,SPT_2029
SPT_RS10055,0.595098559,26,0.48781068,0.095667545,NA,0.664506142,26,0.457196863,0.089663682,NA,-0.069407583,50,0.374505601,0.709611889,FALSE,SPT_2030
SPT_RS10060,0.565575853,31,0.499903455,0.089785311,NA,0.640616876,31,0.486090515,0.087304434,NA,-0.075041022,60,0.423745725,0.673266555,FALSE,SPT_2031
SPT_RS10065,0.958112778,11,0.168633612,0.050844947,NA,0.8159445,11,0.336113382,0.101341998,NA,0.142168278,20,-0.934168683,0.361359327,FALSE,SPT_2032
SPT_RS10070,0.6819755,73,0.474412857,0.055525825,NA,0.718171867,73,0.436252895,0.051059539,NA,-0.036196368,144,0.339599794,0.734652732,FALSE,SPT_2033
SPT_RS10075,0.57015785,21,0.510452063,0.111389772,NA,0.706543782,21,0.473115168,0.103242194,NA,-0.136385932,40,0.635440911,0.528759655,FALSE,SPT_2034
SPT_RS10080,0.649107709,20,0.350761922,0.07843275,NA,0.603744258,20,0.370897966,0.082935307,NA,0.045363451,38,-0.281117911,0.780145046,FALSE,SPT_2035
SPT_RS10085,0.487158643,41,0.465935183,0.07276685,NA,0.660962773,41,0.44080012,0.068841413,NA,-0.17380413,80,1.22735867,0.223287279,FALSE,SPT_2036
SPT_RS10090,0.527100821,3,0.499878555,0.288605018,NA,0.608964991,3,0.529451353,0.305678881,NA,-0.08186417,4,0.13775263,0.897091935,FALSE,SPT_2037
SPT_RS10095,0.469336602,4,0.542080402,0.271040201,NA,0.467560106,4,0.540389332,0.270194666,NA,0.001776496,6,-0.003282302,0.997487516,FALSE,SPT_2039
SPT_RS10100,0.643721847,29,0.522712083,0.097065197,NA,0.596338737,29,0.516990503,0.096002726,NA,0.047383109,56,-0.245421967,0.807026927,FALSE,SPT_2040
SPT_RS10105,0.511840757,29,0.513122911,0.095284532,NA,0.630863329,29,0.504284525,0.093643285,NA,-0.119022572,56,0.629989662,0.5312636,FALSE,SPT_2041
SPT_RS10110,0.607553211,18,0.502888442,0.118531942,NA,0.659986334,18,0.483270074,0.113907849,NA,-0.052433124,34,0.225577227,0.822880727,FALSE,SPT_2042
SPT_RS10115,0.592748784,23,0.489928463,0.102157146,NA,0.731798004,23,0.452579622,0.094369375,NA,-0.139049219,44,0.707534122,0.482965611,FALSE,SPT_2043
SPT_RS10120,0.671876953,9,0.50590965,0.16863655,NA,0.745424154,9,0.424595962,0.141531987,NA,-0.073547201,16,0.237120121,0.815572969,FALSE,SPT_2044
SPT_RS10125,0.554306698,9,0.526785426,0.175595142,NA,0.565252378,9,0.536405137,0.178801712,NA,-0.01094568,16,0.030885377,0.97574294,FALSE,SPT_2045
SPT_RS10130,0.704483792,17,0.472265395,0.114541183,NA,0.703669328,17,0.46960823,0.113896726,NA,0.000814464,32,-0.003565362,0.997177393,FALSE,SPT_2046
SPT_RS10135,0.653360017,44,0.48437595,0.073022422,NA,0.631014992,44,0.484059493,0.072974714,NA,0.022345025,86,-0.153051121,0.8787165,FALSE,SPT_2047
SPT_RS10140,0.526536875,24,0.497373307,0.101525901,NA,0.683792132,24,0.457149454,0.093315242,NA,-0.157255257,46,0.807094718,0.423765549,FALSE,SPT_2048
SPT_RS10145,0.524331971,19,0.513618634,0.117832196,NA,0.646952112,19,0.517728593,0.118775085,NA,-0.122620141,36,0.518243312,0.607459282,FALSE,SPT_2049
SPT_RS10150,0.495633345,33,0.540336016,0.094060427,NA,0.595660768,33,0.493960574,0.085987499,NA,-0.100027423,64,0.555559987,0.580448608,FALSE,SPT_2050
SPT_RS10155,0.667436602,78,0.494023017,0.055937092,NA,0.74670122,78,0.432292211,0.048947454,NA,-0.079264618,154,0.755732101,0.45096422,FALSE,SPT_2051
SPT_RS10160,0.635721372,84,0.495427016,0.054055519,NA,0.630485114,84,0.465005244,0.050736232,NA,0.005236258,166,-0.049968231,0.960207777,FALSE,SPT_2052
SPT_RS10165,0.661754526,54,0.478929672,0.065174073,NA,0.639162388,54,0.476712032,0.064872291,NA,0.022592138,106,-0.17372372,0.862413928,FALSE,SPT_2053
SPT_RS10170,0.775698355,41,0.430269332,0.06719678,NA,0.671798534,41,0.468899835,0.073229851,NA,0.103899821,80,-0.739886869,0.461534416,FALSE,SPT_2054
SPT_RS10175,0.777945128,32,0.47213568,0.083462585,NA,0.731407584,32,0.469660098,0.08302496,NA,0.046537544,62,-0.27952568,0.780771834,FALSE,SPT_2055
SPT_RS10180,0.73471084,8,0.472031266,0.166888255,NA,0.74695705,8,0.466351368,0.164880107,NA,-0.01224621,14,0.036911928,0.971076394,FALSE,SPT_2056
SPT_RS10185,0.408296727,10,0.529097003,0.167315163,NA,0.397294499,10,0.515624179,0.163054682,NA,0.011002228,18,-0.033302762,0.973799667,FALSE,SPT_2057
SPT_RS10190,0.765255272,40,0.428481432,0.067748863,NA,0.762788048,40,0.452241936,0.071505729,NA,0.002467223,78,-0.017717356,0.985909577,FALSE,SPT_2058
SPT_RS10195,0.702205746,48,0.467368684,0.067458859,NA,0.777777509,48,0.437573278,0.063158262,NA,-0.075571763,94,0.578574709,0.564259881,FALSE,SPT_2059
SPT_RS10200,0.696302136,63,0.459584212,0.057902168,NA,0.72570848,63,0.451268771,0.056854521,NA,-0.029406344,124,0.256249501,0.798182825,FALSE,SPT_2060
SPT_RS10205,0.610879673,21,0.403228684,0.087991713,NA,0.699873494,21,0.454012411,0.09907363,NA,-0.088993822,40,0.475736554,0.636850078,FALSE,SPT_2061
SPT_RS10210,0.539519026,22,0.506813553,0.108053013,NA,0.635665631,22,0.49365573,0.105247755,NA,-0.096146605,42,0.45075602,0.654483947,FALSE,SPT_2062
SPT_RS10295,0.426329692,15,0.474822776,0.122598714,NA,0.40084636,15,0.509546433,0.131564323,NA,0.025483332,28,-0.100263723,0.920849429,FALSE,SPT_2079
SPT_RS10300,0,3,0,0,NA,0.266272448,3,0.461197408,0.266272448,NA,-0.266272448,4,1,0.373900966,FALSE,SPT_2080
SPT_RS10305,0,2,0,0,NA,0.456057628,2,0.644962883,0.456057628,NA,-0.456057628,2,1,0.422649731,FALSE,SPT_2081
SPT_RS10310,0.405697142,5,0.556444972,0.248849757,NA,0.399766015,5,0.547515962,0.244856582,NA,0.005931127,8,-0.012013472,0.990709056,FALSE,SPT_2082
SPT_RS10315,0.802212043,16,0.410729779,0.102682445,NA,0.810912964,16,0.406831208,0.101707802,NA,-0.008700921,30,0.042570138,0.966326276,FALSE,SPT_2083
SPT_RS10320,0.610190907,69,0.495660958,0.059670567,NA,0.732872234,69,0.443148606,0.053348823,NA,-0.122681326,136,1.085489189,0.279625404,FALSE,SPT_2084
SPT_RS10330,0.556274145,51,0.513548922,0.071911233,NA,0.699004253,51,0.461253891,0.064588464,NA,-0.142730109,100,1.045644147,0.298246333,FALSE,SPT_2086
SPT_RS10335,0.576624497,114,0.499446516,0.046777452,NA,0.636637316,114,0.476020748,0.044583428,NA,-0.060012818,226,0.656876535,0.511928647,FALSE,SPT_2087
SPT_RS10340,0.808886857,29,0.439058607,0.081531137,NA,0.791714167,29,0.428841889,0.07963394,NA,0.01717269,56,-0.10655342,0.915524074,FALSE,SPT_2088
SPT_RS10345,0.188845228,4,0.377690457,0.188845228,NA,0.223321732,4,0.446643465,0.223321732,NA,-0.034476504,6,0.083646938,0.936058125,FALSE,SPT_2089
SPT_RS10355,0.552708966,12,0.491618165,0.14191794,NA,0.572813364,12,0.509399046,0.147050838,NA,-0.020104399,22,0.06957291,0.945162124,FALSE,SPT_2091
SPT_RS10360,0.622313521,42,0.505068401,0.077933746,NA,0.726067964,42,0.450606705,0.069530124,NA,-0.103754444,82,0.703592298,0.483679807,FALSE,SPT_2092
SPT_RS10365,0.664749454,44,0.512371192,0.077242864,NA,0.790918302,44,0.475370996,0.071664874,NA,-0.126168849,86,0.847295451,0.399182292,FALSE,SPT_2093
SPT_RS10370,0.511279311,43,0.501748296,0.076515898,NA,0.486492192,43,0.51181799,0.078051512,NA,0.024787118,84,-0.160364455,0.872979009,FALSE,SPT_2094
SPT_RS10375,0.495813392,58,0.508164908,0.066725321,NA,0.573053678,58,0.510305774,0.067006431,NA,-0.077240286,114,0.577576262,0.564689253,FALSE,SPT_2095
SPT_RS10380,0.739067551,92,0.468674442,0.048862688,NA,0.743938128,92,0.453476986,0.047278244,NA,-0.004870577,182,0.050660802,0.959651368,FALSE,SPT_2096
SPT_RS10385,0.643598979,46,0.482017961,0.071069671,NA,0.703523645,46,0.476849622,0.070307641,NA,-0.059924667,90,0.423863388,0.672676793,FALSE,SPT_2097
SPT_RS10390,0.622515877,46,0.512127171,0.075509032,NA,0.643577853,46,0.500290291,0.073763779,NA,-0.021061976,90,0.1410972,0.888108492,FALSE,SPT_2098
SPT_RS10405,0.298088434,34,0.27646665,0.047413639,NA,0.207352778,34,0.239122348,0.041009144,NA,0.090735656,66,-1.026156973,0.308563906,FALSE,SPT_2101
SPT_RS10410,0.420783537,3,0.728818466,0.420783537,NA,0,3,0,0,NA,0.420783537,4,-1,0.373900966,FALSE,SPT_2102
SPT_RS10415,0.722529244,38,0.478934503,0.077693436,NA,0.678779801,38,0.469860553,0.076221447,NA,0.043749443,74,-0.284244398,0.777016959,FALSE,SPT_2103
SPT_RS10420,0.388467103,20,0.490622243,0.109706469,NA,0.618441126,20,0.523882889,0.117143775,NA,-0.229974023,38,1.013770227,0.317104104,FALSE,SPT_2104
SPT_RS10425,0.814405471,22,0.459075306,0.097875184,NA,0.768374193,22,0.427600366,0.091164704,NA,0.046031278,42,-0.243500343,0.808803266,FALSE,SPT_2105
SPT_RS10430,0.685303914,29,0.474119982,0.08804187,NA,0.655105489,29,0.48427057,0.089926787,NA,0.030198425,56,-0.169683954,0.865870195,FALSE,SPT_2106
SPT_RS10435,0.521988145,65,0.51653507,0.06406829,NA,0.471282058,65,0.498901139,0.06188107,NA,0.050706088,128,-0.402591067,0.687920645,FALSE,SPT_2107
SPT_RS10440,0.688553087,132,0.481953043,0.041948628,NA,0.758500805,132,0.424620362,0.036958459,NA,-0.069947718,262,0.886456724,0.376184399,FALSE,SPT_2108
SPT_RS10445,0,2,0,0,NA,0,2,0,0,NA,0,2,NA,NA,FALSE,SPT_2109
SPT_RS10450,0.588220259,151,0.503867655,0.041004168,NA,0.67758706,151,0.485175429,0.039483016,NA,-0.0893668,300,1.110323347,0.267748866,FALSE,SPT_2110
SPT_RS10455,0.603468957,20,0.509592617,0.113948373,NA,0.578322144,20,0.491070949,0.109806802,NA,0.025146812,38,-0.112385389,0.911109436,FALSE,SPT_2111
SPT_RS10460,0.461308691,28,0.512306252,0.096816781,NA,0.544472016,28,0.492071891,0.092992847,NA,-0.083163325,54,0.438140711,0.663032029,FALSE,SPT_2112
SPT_RS10470,0.554484878,24,0.532520745,0.108700342,NA,0.688019707,24,0.454513334,0.092777146,NA,-0.133534828,46,0.66277791,0.51078032,FALSE,SPT_2113
SPT_RS10480,0.529478524,77,0.518790633,0.05912168,NA,0.548611684,77,0.495702736,0.05649057,NA,-0.019133159,152,0.165494223,0.868774904,FALSE,SPT_2114
SPT_RS10485,0.583519832,63,0.439204745,0.055334597,NA,0.558373125,63,0.430900714,0.054288387,NA,0.025146707,124,-0.229392651,0.818941688,FALSE,SPT_2115
SPT_RS10490,0.683567411,103,0.48178993,0.047472172,NA,0.757639594,103,0.438336378,0.043190567,NA,-0.074072183,204,0.817007995,0.414876962,FALSE,SPT_2116
SPT_RS10495,0.570000654,76,0.526930239,0.060443044,NA,0.610932187,76,0.493358069,0.056592052,NA,-0.040931534,150,0.349737262,0.727026437,FALSE,SPT_2117
SPT_RS10500,0.54872204,42,0.510876484,0.078829953,NA,0.662948669,42,0.481928029,0.074363109,NA,-0.11422663,82,0.7456384,0.458017983,FALSE,SPT_2118
SPT_RS10505,0.715871227,29,0.504941625,0.093765306,NA,0.779732097,29,0.499974734,0.092842977,NA,-0.06386087,56,0.342218841,0.733467292,FALSE,SPT_2119
SPT_RS10510,0.547636553,49,0.504176985,0.072025284,NA,0.650697676,49,0.490873092,0.070124727,NA,-0.103061123,96,0.725016639,0.470205351,FALSE,SPT_2120
SPT_RS10515,0.392479349,26,0.510397269,0.10009714,NA,0.522194886,26,0.496944522,0.097458839,NA,-0.129715537,50,0.656601423,0.514448012,FALSE,SPT_2121
