"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC45min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC45min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC45min.c","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN45min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN45min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN45min.c"
"1870","SP_1185",72.7871037648623,-0.0118553492345996,0.128013462722739,-0.092610175386606,0.92621325970321,0.98743417878807,76.7372613328804,66.0309343930754,76.9681081732004,67.5447959563689,80.2138647210804,69.2276580125686
"1871","SP_1406",688.733358098151,0.00840515951723336,0.0864582051131256,0.0972164470247294,0.922554507074751,0.98743417878807,709.42815068969,645.836810365148,706.182392489114,669.751410507127,680.63823447152,720.563150066306
"1872","SP_1458",1245.04094132149,-0.00741702501082322,0.0786350415519493,-0.0943221350741355,0.924853267052754,0.98743417878807,1309.23164233241,1224.73815298937,1216.09610913657,1277.65457411445,1180.79527332061,1261.72989603552
"1873","SP_1554",1435.38639238207,-0.00710267980927952,0.0760781086722223,-0.0933603625700129,0.925617279025105,0.98743417878807,1456.44189876691,1389.36322229813,1473.93927151679,1410.30278786009,1400.20378564592,1482.06738820456
"1874","SP_RS09325",874.539914677902,-0.00790760056611696,0.0819372586363988,-0.0965079952358107,0.923117124288192,0.98743417878807,878.56333893359,899.106147763246,853.383899370359,900.86854365904,882.352511931884,832.965046409293
"1875","SP_1909",718.424250922303,-0.00786799566588928,0.084704069313073,-0.092888048115003,0.925992500916488,0.98743417878807,742.315548403782,731.767478410931,688.864568150144,690.096228566275,724.284013805049,733.217668197635
"1876","SP_1955",47.0209263807726,-0.0122369264137468,0.129695638293428,-0.0943511021246654,0.924830257304945,0.98743417878807,40.717730503161,48.8448007839188,52.9155743690753,52.8965269537828,35.3884697298884,51.362455944809
"1877","SP_RS04645",24.526199633753,-0.0111098648500947,0.122647229665411,-0.090583903773474,0.927823222271899,0.987580852012712,25.0570649250222,19.8997336527076,29.8251419171152,23.5999889486108,21.233081837933,27.5421865211295
"1878","SP_1340",61.4231324048089,0.0117068222973919,0.129253474836939,0.0905725924363794,0.927832210465943,0.987580852012712,53.2462629656721,59.699200958123,69.2712973558804,60.2206614550759,61.3400141984732,64.7613574956287
"1879","SP_1624",948.37110302065,-0.00791573643654595,0.0864929560707776,-0.0915188565190033,0.927080323775056,0.987580852012712,983.48979830712,948.855481895015,921.693095374075,1012.35814662317,976.72176454492,847.108331379603
"1880","SP_RS02890",25.4847800235096,-0.0106994894294529,0.123384569083696,-0.0867165927547634,0.930896786990623,0.987714501330642,18.7927986937666,26.2314670876601,31.7493446214452,27.6689525604403,22.412697495596,26.0534196821495
"1881","SP_RS03140",33.0909319965021,-0.0106854319979006,0.126903336599563,-0.0842013479252949,0.932896346506791,0.987714501330642,40.717730503161,27.1360004355104,32.7114459736102,34.1792943393674,37.7477010452143,26.0534196821495
"1882","SP_0962",2944.75521005043,-0.00631326989931204,0.0727315153447254,-0.0868023974117554,0.930828581960038,0.987714501330642,3009.97992411829,2964.15578090559,2880.53144838202,3002.89514553013,3049.30647505872,2761.66248630785
"1883","SP_1202",1444.54164470348,-0.00653342982320667,0.0762756238533771,-0.0856555409597925,0.93174024535168,0.987714501330642,1409.4599020325,1468.96215690896,1466.24246069947,1486.79930376248,1373.07262551967,1462.71341929782
"1884","SP_1213",318.594535269995,-0.00952035445817541,0.10710233229375,-0.088890262744829,0.929169122122143,0.987714501330642,274.06164761743,357.290672400887,323.266054327442,305.986063609575,362.142006902525,288.820766762114
"1885","SP_1233",107.245084888373,-0.0108451629880389,0.12696716178275,-0.0854170703334755,0.931929822594985,0.987714501330642,98.6621931422748,123.921068655498,101.982743329491,101.724090295736,80.2138647210804,136.966549186157
"1886","SP_1700",2612.21246142069,0.00597521798893878,0.0693491082504534,0.0861614249942388,0.931338095025221,0.987714501330642,2620.02935122263,2577.92004137349,2621.72618464964,2653.77806763517,2603.41175646212,2596.40936718107
"1887","SP_1893",2015.32096816233,0.00785257615736534,0.0932346101307152,0.0842238321837353,0.932878470164005,0.987714501330642,2356.9301695099,1677.9093602624,1998.28450844672,1939.26805739792,2021.86123723429,2097.67247612278
"1888","SP_2176",1614.35183448029,0.00729386448835519,0.0854797370050783,0.085328578958097,0.932000171659181,0.987714501330642,1613.0485545483,1616.40109260857,1596.12614324174,1638.9785428449,1801.27310925132,1420.28356438689
"1889","SP_2222",437.04656070555,-0.00940685443658209,0.105548333309746,-0.0891236663015457,0.928983629244901,0.987714501330642,429.102236841005,434.176006968167,455.073939574047,389.806714013261,383.375088740458,530.745378096359
"1890","SP_0484",409.837755325853,-0.008015805610879,0.0987365494890951,-0.081183772902296,0.935295804263408,0.988276340155621,444.762902419144,407.040006532656,385.802642218167,397.130848514554,373.938163479154,450.351968791441
"1891","SP_0942",46.2128635613687,0.0105368692904962,0.129817399850163,0.0811668489944955,0.935309263171746,0.988276340155621,48.5480632922305,42.5130673489663,47.1429662560852,50.4551487866852,42.4661636758661,46.1517720083791
"1892","SP_1086",126.466663687823,0.0100465256255361,0.123469156169994,0.0813687072721541,0.935148734546806,0.988276340155621,108.058592489158,120.302935264096,149.125709585576,134.275799190372,102.626562216676,144.410383381057
"1893","SP_RS10565",312.255967589096,0.00911669049032002,0.112484686411808,0.081048281158412,0.935403555957296,0.988276340155621,264.665248270547,356.386139053037,310.758736749297,374.344652288309,260.695060343511,306.685968829874
"1894","SP_1547",211.572786060937,-0.00905528743186169,0.114134911984759,-0.0793384537158174,0.936763421042667,0.989190518524464,244.306383018966,198.092803179226,198.192878545991,244.951609432133,191.097736541397,192.795305647906
"1895","SP_1023",853.518694432237,0.00709232696473875,0.0911569331249526,0.0778034837461787,0.937984375223294,0.989533421143311,897.356137627357,759.808012194292,900.526865626445,913.889227216894,772.64825576923,876.883668159203
"1896","SP_1074",772.579382207674,0.00637801487233187,0.0841111068874638,0.0758284501102252,0.939555581366458,0.989533421143311,803.392144158523,770.662412368496,738.893838462724,793.447904306743,789.162874976511,739.917118973045
"1897","SP_1735",492.318129938339,-0.00709594835067662,0.0935410811815873,-0.0758591654174015,0.939531144482193,0.989533421143311,488.612766037932,480.307207708535,509.913716647453,485.02046253007,536.725124236641,453.329502469401
"1898","SP_2098",651.228519622155,-0.00673121434237503,0.087567880265301,-0.0768685312694761,0.938728131862187,0.989533421143311,664.012220513088,672.972810800659,623.441676202923,625.806603499369,631.094376849676,690.043429867216
"1899","SP_RS10985",17.1757035560639,0.0087224932081887,0.115041503744591,0.0758204032829224,0.939561983375574,0.989533421143311,17.2267321359527,14.4725335656056,19.2420270433001,19.5310253367814,17.6942348649442,14.8876683897997
"1900","SP_0184",2819.03770450682,-0.00601111323465696,0.0821429932491364,-0.0731786485601456,0.941663956806735,0.990147475908213,2995.88532509796,2764.25391103066,2716.01211716181,2756.31595065327,3124.80187714915,2556.9570459481
"1901","SP_0210",23736.3224852426,0.0057965091228128,0.0802648771912494,0.0722172552385684,0.942429013333137,0.990147475908213,24288.1262451356,24092.245719994,22666.1457556554,24648.1539750181,25890.2044543863,20833.0587612662
"1902","SP_RS11475",12.0032960624044,-0.00733035019769878,0.103146706769085,-0.0710672248034956,0.943344253010585,0.990147475908213,7.83033278906943,14.4725335656056,13.4694189303101,14.648269002586,14.1553878919554,7.44383419489985
"1903","SP_RS05455",139.662143060301,-0.00859307438554557,0.117128867090401,-0.0733642747429067,0.941516245583449,0.990147475908213,139.379923645436,134.775468829702,146.239405529081,141.599933691665,142.733494577217,133.244632088707
"1904","SP_1645",1256.78469170318,-0.00557214835783789,0.0788803114588979,-0.0706405471122077,0.943683839072214,0.990147475908213,1237.19258067297,1255.49228681628,1282.48110243595,1216.62011993701,1340.04338710511,1208.87867325174
"1905","SP_1670",595.164155955994,0.00690739036475702,0.0955957901185376,0.0722562191932505,0.942398005602337,0.990147475908213,660.88008739746,568.951475797869,554.170378847043,534.66181859439,603.963216723429,648.357958375777
"1906","SP_RS08675",1418.86985206342,-0.00542221438766544,0.077337995393429,-0.0701106145831927,0.944105618278481,0.990147475908213,1436.08303351533,1456.29869003906,1373.88073089163,1351.70971184974,1413.17955788021,1482.06738820456
"1907","SP_2099",2292.52431916938,-0.00535018762414475,0.0761225700182516,-0.0702838543530776,0.943967733084907,0.990147475908213,2480.6494275772,2231.48376914681,2183.0079680624,2235.4886083391,2361.59054664122,2262.92559524956
"1908","SP_0318",14.3162777252499,-0.0074555344452585,0.108219755126522,-0.06889254588076,0.945075151948774,0.990399197639172,20.3588652515805,10.8544001742042,12.5073175781451,11.3930981131225,18.8738505226071,11.9101347118398
"1909","SP_0567",318.512370616712,-0.00714630944058301,0.107007144561205,-0.0667834794572577,0.946754075527557,0.990399197639172,278.759847290872,336.486405400329,341.545980018577,284.013660105696,305.520455334703,364.747875550093
"1910","SP_1368",1227.52682749616,0.00545643604620945,0.0806972493193841,0.0676161342825197,0.946091211493425,0.990399197639172,1160.45531934009,1254.58775346843,1259.39066998399,1268.70285416842,1145.40680359072,1276.61756442532
"1911","SP_1782",176.30509040192,0.00779478130265994,0.116865705796546,0.0666986200060265,0.946821632943048,0.990399197639172,161.30485545483,162.816002613063,203.003385306816,200.193009702009,153.350035496183,177.163253838616
"1912","SP_2010",722.142877908282,0.00585268319970785,0.0867713352881626,0.0674495002326682,0.946223863392274,0.990399197639172,667.144353628715,710.058678062523,781.226297957984,727.530693795106,727.822860778038,719.074383227326
"1913","SP_1291",583.903137591452,0.00611081765575258,0.0930777624308213,0.0656528207829916,0.947654234885551,0.990751944469996,581.010692948952,598.80107627693,566.677696425188,516.75837870234,613.400141984732,626.770839210567
"1914","SP_1680",64.082720384967,0.00835229017399158,0.1292341468282,0.0646291276646479,0.948469292662085,0.991085990242513,61.0765957547415,72.3626678280278,57.7260811299003,74.055137735296,58.9807828831473,60.2950569786888
"1915","SP_0010",745.057259254802,-0.00515212285762052,0.0882864161362385,-0.0583569147225328,0.953464333322222,0.991338377143586,689.06928543811,771.566945716347,775.453689844994,685.213472232079,772.64825576923,776.391906528055
"1916","SP_0246",100.83513228542,-0.00736557455591978,0.124392653730475,-0.0592122953810356,0.952783016528801,0.991338377143586,114.322858720414,88.6442680893341,101.982743329491,108.234432074663,100.26733090135,91.5591605972682
"1917","SP_0260",146.249880080338,-0.00682897034814232,0.120729846813686,-0.0565640604073739,0.954892464326458,0.991338377143586,125.285324625111,170.956802743716,143.353101472586,140.786140969299,127.398491027598,169.719419643717
"1918","SP_0752",464.415113675052,-0.00513273347290913,0.0942948587875606,-0.0544328030065011,0.956590344566362,0.991338377143586,441.630769303516,506.538674796195,447.377128756727,471.999778972216,438.817024650616,480.12730557104
"1919","SP_0757",3054.50582022215,0.00462571493735696,0.0836161646304375,0.0553208217310787,0.955882874222855,0.991338377143586,3196.34184449814,2666.56430946282,3288.46242169999,3061.48822154048,2900.67490219319,3213.50322193827
"1920","SP_1003",1236.35876932245,-0.00445795821284628,0.0774682202692044,-0.0575456386806711,0.954110551907077,0.991338377143586,1257.55144592455,1227.45175303292,1229.56552806688,1229.64080349486,1288.14029816794,1185.80278724755
"1921","SP_1140",80.3959943180302,0.0069837964536001,0.127669564426628,0.0547021248561843,0.956375776508973,0.991338377143586,86.1336606797637,70.5536011323271,83.7028176383554,66.731003234003,89.6507899823839,85.6040932413483
"1922","SP_1236",161.551024632402,0.00639431581810667,0.117610560260815,0.0543685516328343,0.95664153394356,0.991338377143586,161.30485545483,158.293335873811,165.481432572381,166.013715362642,132.11695365825,186.095854872496
"1923","SP_1535",1031.63477482856,0.00588136618759453,0.0965961805789863,0.0608861152929888,0.951449907320816,0.991338377143586,1230.92831444171,922.624014807355,939.97302106521,950.509899723359,1046.31908834703,1099.45431058671
"1924","SP_1571",400.683240730873,0.00586160944917957,0.0986861867057929,0.059396452987432,0.952636338179554,0.991338377143586,416.573704378494,396.185606358452,389.651047626827,397.94464123692,358.603159929536,445.141284855011
"1925","SP_1621",31.4232698664751,0.00710443656656413,0.126155150906256,0.0563150732691316,0.955090811158229,0.991338377143586,28.1891980406499,31.6586671747622,32.7114459736102,25.2275743933426,42.4661636758661,28.2865699406194
"1926","SP_1768",124.058369631747,-0.00671362583714984,0.123161367305856,-0.0545108095501848,0.95652819661996,0.991338377143586,114.322858720414,123.016535307647,136.618392007431,113.117188408859,106.165409189665,151.109834156467
"1927","SP_1776",1792.14288287777,0.00492254607160807,0.0832909069605481,0.0591006419697135,0.952871947319487,0.991338377143586,1970.11172972987,1762.93549496033,1635.57229868051,1713.0336805802,1920.41429067528,1750.78980264045
"1928","SP_1876",943.301365491001,0.00483098739663625,0.082579864228179,0.0585007912254203,0.953349732269093,0.991338377143586,974.093398960237,972.373348939124,879.360635878815,977.365059561434,942.512910472694,914.102839133702
"1929","SP_RS11400",19.8298366725216,0.0068360580553602,0.117408035267391,0.0582247887871677,0.953569575616723,0.991338377143586,17.2267321359527,18.9952003048573,22.1283310997951,13.8344762802201,25.9515444685848,20.8427357457196
"1930","SP_2234",51.0568003293469,0.008009006031284,0.129845195458841,0.0616811889187129,0.950816720509323,0.991338377143586,54.812329523486,52.4629341753202,45.2187635517552,50.4551487866852,54.2623202524955,49.129305686339
"1931","SP_0038",193.434489650726,-0.00556395096186671,0.111717633909224,-0.0498036949689401,0.960278822179832,0.992787408794851,209.852918747061,177.288536178668,196.268675841661,179.034398920496,193.456967856723,204.705440359746
"1932","SP_0167",53.7611878696615,0.00619016379697743,0.129839898293302,0.0476753592566297,0.961974972230777,0.992787408794851,51.6801964078582,48.8448007839188,60.6123851863953,52.8965269537828,46.0050106488549,62.5282072371588
"1933","SP_0212",43855.9498718512,0.00366771606558949,0.077986736437328,0.0470299980886744,0.962489318956834,0.992787408794851,43683.8605636605,44690.2791172421,43004.9683404236,46790.6401578716,46337.6622643159,38628.2887875938
"1934","SP_RS02430",72.4918769069053,0.00635747536643716,0.128926492439887,0.0493108533872615,0.960671570288933,0.992787408794851,64.2087288703693,62.412801001674,89.4754257513455,83.0068576813208,69.5973238021138,66.2501243346087
"1935","SP_0582",569.572790675538,-0.00448561501643303,0.0920472808233755,-0.0487316406993079,0.96113316019095,0.992787408794851,548.12329523486,568.046942450018,596.502838342303,559.889392987732,522.569736344685,622.304538693628
"1936","SP_0666",243.217363019695,0.00522075899499889,0.110041031451665,0.0474437482648651,0.962159562183674,0.992787408794851,261.533115154919,249.651204006696,219.359108293621,226.234376817717,224.12697495596,278.399398889254
"1937","SP_0888",49.7351871827673,0.00591173354936241,0.129185162485305,0.0457617069610057,0.963500180235403,0.992787408794851,32.8873977140916,53.3674675231705,60.6123851863953,35.8068797840992,55.4419359101585,60.2950569786888
"1938","SP_1084",1828.13897706414,-0.0038298624756231,0.0799195351019781,-0.0479214809087184,0.961778819766709,0.992787408794851,1796.27834181253,1691.47736048015,2004.05711655971,1863.58533421789,1828.40426937757,1785.03143993698
"1939","SP_1427",673.007936376978,0.00422113826976299,0.0866063363315937,0.0487393699879108,0.961127000430429,0.992787408794851,717.25848347876,640.409610278046,660.001527585193,652.661763337444,694.793622363475,672.922611218947
"1940","SP_RS09160",286.655705217283,0.00481921593240091,0.105053738238052,0.0458738167077935,0.963410823440511,0.992787408794851,269.363447943988,294.877871399213,293.440912410327,324.70329622399,266.593138631826,270.955564694355
"1941","SP_1874",1373.49796112644,-0.00377126604719489,0.0814976273587774,-0.0462745501852788,0.963091423583806,0.992787408794851,1329.59050758399,1395.69495573309,1398.89536604792,1477.03379109409,1382.50955078097,1257.26359551858
"1942","SP_0238",57.7878786108694,-0.00576921887294079,0.129559353106369,-0.0445295436772073,0.964482302878156,0.993287644570707,54.812329523486,57.8901342624223,61.5744865385603,56.9654905656123,50.7234732795067,64.7613574956287
"1943","SP_0079",1431.26496702964,0.00241990017528864,0.0788685862735698,0.0306826873616675,0.975522598146169,0.993828315349959,1356.21363906683,1395.69495573309,1536.47585940751,1451.80621670075,1388.40762906929,1458.99150220037
"1944","SP_0180",361.180537223972,-0.00348039186895583,0.102752773937699,-0.0338715125205871,0.972979609863532,0.993828315349959,333.572176814358,369.049605922942,381.954236809507,412.592910239506,326.753537172636,343.160756384883
"1945","SP_0286",728.358109430491,-0.00302730116245178,0.0864645533937925,-0.0350120487948894,0.972070133215586,0.993828315349959,731.353082499085,711.867744758224,744.666446575714,673.820374118957,737.259786039342,771.181222591625
"1946","SP_0420",5272.6626378452,0.00208980117789203,0.0674059189932296,0.0310032295250205,0.975266964123758,0.993828315349959,5391.96715855321,5244.48435083632,5170.33266653474,5118.75622368145,5367.25124236641,5343.18418509911
"1947","SP_RS02815",13.3584400577126,0.00379778989676225,0.106440755456034,0.0356798472586091,0.971537639877018,0.993828315349959,6.26426623125554,17.1861336091566,15.3936216346401,11.3930981131225,16.5146192072812,13.3989015508197
"1948","SP_0745",1186.37161054827,-0.00326083572084743,0.0848946969071355,-0.0384103582396247,0.969360502396712,0.993828315349959,1188.64451738074,1277.20108716469,1095.83344011594,1218.24770538174,1243.31490317675,1094.98801006977
"1949","SP_0837",268.201670733097,-0.00319690691932001,0.104088189675736,-0.0307134452936425,0.975498068427899,0.993828315349959,288.156246637755,251.460270702397,268.426277254036,258.786085712353,259.515444685848,282.865699406194
"1950","SP_0894",4785.18251208784,-0.00262351567153089,0.0691170903422391,-0.0379575537474209,0.9697215248231,0.993828315349959,4778.06906789017,4783.17234343264,4805.6962540642,4735.45985144711,5018.08500769817,4590.61254799474
"1951","SP_RS04515",29.542110872621,-0.00478821970091782,0.12386577467721,-0.0386565192313678,0.969164240104192,0.993828315349959,26.6231314828361,25.3269337398097,37.5219527344352,39.8758433959286,18.8738505226071,29.0309533601094
"1952","SP_1048",11.9762887759032,0.00347311391416854,0.104815210649669,0.0331355906517896,0.973566461088203,0.993828315349959,12.5285324625111,13.5680002177552,9.62101352165005,9.76551266839068,12.9757722342924,13.3989015508197
"1953","SP_1156",899.361863881298,0.00277818590381446,0.0921147498428956,0.0301600548072131,0.97593940567366,0.993828315349959,906.75253697424,947.950948547164,838.952379087884,982.247815895629,940.153679157368,780.113823625504
"1954","SP_1273",453.822351981118,0.00435887685828352,0.105534523920307,0.0413028523402927,0.967054459173747,0.993828315349959,430.668303398819,446.839473838072,482.012777434667,393.061884902725,418.763558470346,551.588113842079
"1955","SP_1369",882.142953301434,-0.00258938728840761,0.0851473862277892,-0.0304106491475898,0.975739551993143,0.993828315349959,806.524277274151,914.483214676702,925.541500782735,866.689249319673,852.86212049031,926.757357265031
"1956","SP_1436",51.0267608644223,0.00479126395617362,0.129841754913103,0.0369007948127334,0.970564106011494,0.993828315349959,53.2462629656721,47.9402674360684,51.9534730169103,48.8275633419534,48.3642419641808,55.8287564617489
"1957","SP_1530",622.518540272733,-0.00311630795867586,0.0866724933499637,-0.0359549822351703,0.971318254696137,0.993828315349959,598.237425084904,646.741343712999,623.441676202923,642.896250669053,613.400141984732,610.394403981788
"1958","SP_1733",1555.80353060943,0.00316928323152302,0.0836901655208906,0.0378692431995717,0.969791935822279,0.993828315349959,1545.70769256231,1586.55149212951,1526.85484588586,1656.88198273695,1643.20461112448,1375.62055921749
"1959","SP_1789",69.600539118481,-0.00424193246722759,0.129093724020994,-0.0328593237153632,0.973786770238237,0.993828315349959,61.0765957547415,69.6490677844768,78.8923108775304,69.1723814011007,55.4419359101585,83.3709429828783
"1960","SP_1958",34.3344941501276,0.00390690988267672,0.127271663903218,0.0306974055564142,0.975510860254956,0.993828315349959,34.4534642719055,37.0858672618643,31.7493446214452,30.9241234499038,27.1311601262478,44.6630051693991
"1961","SP_2029",251.213785058604,-0.00460489590450338,0.11119594318864,-0.0414124452066685,0.966967091468964,0.993828315349959,261.533115154919,279.500804485757,213.586500180631,265.29642749128,267.772754289489,219.593108749546
"1962","SP_2151",19.8830688178198,0.0040730955259943,0.118503731823951,0.0343710317245138,0.972581283152707,0.993828315349959,18.7927986937666,19.8997336527076,20.2041283954651,16.2758544473178,24.7719288109219,19.3539689067396
"1963","SP_2186",64.1739305568555,-0.00416473891448591,0.129504864561261,-0.0321589380336815,0.974345301930536,0.993828315349959,59.5105291969277,57.8901342624223,75.0439054688704,74.8689304576619,64.8788611714621,52.8512227837889
"1964","SP_2216",7407.91618242136,-0.00271597958609458,0.0794410126984386,-0.0341886324687798,0.972726731218935,0.993828315349959,7106.81003935941,7510.34038720144,7626.57741861199,8104.5617220419,7504.71481405167,6594.49271326178
"1965","SP_RS01375",54.7075913616572,0.0032378940279747,0.129775044297216,0.0249500514178916,0.980094804384701,0.995528630095323,70.4729951016249,54.2720008710209,41.3703581430952,55.3379051208805,41.2865480182031,65.5057409151187
"1966","SP_0803",800.024524237076,-0.00205075939551838,0.0844706076579176,-0.0242777867044994,0.980631031550312,0.995528630095323,840.977741546057,741.717345237285,821.634554748914,788.565147972547,803.318262868467,803.934093049184
"1967","SP_0887",154.286159515353,-0.00304222792140593,0.11932342007857,-0.0254956480412875,0.979659619720415,0.995528630095323,123.719258067297,160.102402569512,177.988750150526,147.296482748226,143.913110234879,172.696953321677
"1968","SP_0953",382.804447025587,0.00230752899888212,0.0978357618857565,0.0235857415980123,0.981183045545205,0.995528630095323,421.271904051935,375.381339357894,353.091196244557,365.392932342285,391.632398344098,390.056911812752
"1969","SP_1019",348.212030400384,-0.00287563303915476,0.105227925625327,-0.0273276606192324,0.97819839511967,0.995528630095323,294.420512869011,363.62240583584,382.916338161672,358.068797840992,379.836241767469,310.407885927324
"1970","SP_1159",192.213470781094,-0.00267468146832731,0.110316397253038,-0.0242455476695117,0.980656747009043,0.995528630095323,206.720785631433,187.238403005022,184.723459615681,193.682667923082,191.097736541397,189.817771969946
"1971","SP_1203",229.327717801535,0.0028043514131507,0.106410774502058,0.0263540174975086,0.978974970118962,0.995528630095323,233.343917114269,219.801603527634,233.790628576096,221.351620483522,240.641594163241,227.036942944445
"1972","SP_1606",2009.21097402698,-0.00177794497107645,0.0857135080262001,-0.0207428795299451,0.983450763450174,0.995528630095323,2306.81603965985,1913.08803070349,1818.37155559186,1939.26805739792,2019.50200591896,2058.22015488981
"1973","SP_1674",781.368132294917,0.00172091722630521,0.083628964975263,0.0205780046041972,0.983582286534179,0.995528630095323,740.749481845968,794.180279412605,805.278831762109,756.827231800278,787.983259318848,803.189709629694
"1974","SP_1783",79.7906661975383,-0.00271326461405319,0.127208583900587,-0.0213292572785308,0.982983005211223,0.995528630095323,81.4354610063221,79.5989346108306,79.8544122296954,85.4482358484184,66.058476829125,86.3484766608383
"1975","SP_1875",521.404711505733,-0.00224767558572531,0.0992786171830911,-0.0226400774859718,0.981937374801068,0.995528630095323,601.369558200532,516.488541622548,450.263432813222,516.75837870234,562.676668705225,480.87168899053
"1976","SP_1943",400.746545323083,-0.00204635137248366,0.0954938652595033,-0.0214291396303075,0.982903328835803,0.995528630095323,393.082706011285,387.140272879949,423.324594952602,421.544630185531,383.375088740458,396.011979168672
"1977","SP_0524",101.195823261463,0.00242459534763512,0.125897582593326,0.0192584742112726,0.984634910558081,0.995708977323056,115.888925278228,78.6944012629803,109.679554146811,107.420639352297,106.165409189665,89.3260103387982
"1978","SP_1113",2153.97969217757,-0.00165719506187507,0.0867348069767938,-0.0191064593285883,0.984756178572502,0.995708977323056,2356.9301695099,2055.09976631599,2055.04848822445,2180.15070321822,2371.02747190252,1905.62155389436
"1979","SP_RS05880",15.9225337085907,-0.00194908327965862,0.106860550096271,-0.0182395025844681,0.985447789365852,0.995904789657253,23.4909983672083,9.94986682635382,15.3936216346401,25.2275743933426,11.7961565766295,9.67698445336981
"1980","SP_0105",289.993948755128,0.00122679536699394,0.106810104092342,0.0114857613651731,0.990835889830486,0.996315625772234,319.477577794033,276.787204442206,273.236784014861,279.944696493866,331.471999803288,259.045429982515
"1981","SP_0253",89.0928953360843,-0.00168997475921959,0.126398837877596,-0.0133701764003254,0.989332460500351,0.996315625772234,95.530060026647,74.1717345237285,98.1343379208305,91.9585776273456,94.3692526130357,80.3934093049184
"1982","SP_0443",9153.26672173166,-0.000939439952660514,0.0711177100229736,-0.0132096485159188,0.989460531910161,0.996315625772234,8776.23698998902,9332.07054977204,9357.39775115684,9631.23686920031,9225.7740585819,8596.88411168984
"1983","SP_0449",141.313289820329,0.0019584113128977,0.12205051765654,0.0160459074693057,0.987197767536105,0.996315625772234,125.285324625111,132.061868786151,166.443533924546,136.71717735747,119.141181423958,168.230652804737
"1984","SP_0466",21.5596306152314,0.0014961566785171,0.118301258039559,0.0126470056473685,0.989909418446919,0.996315625772234,21.9249318093944,18.9952003048573,23.0904324519601,13.8344762802201,30.6700070992366,20.8427357457196
"1985","SP_0676",549.239791533547,-0.00169724510191754,0.102591842466679,-0.0165436652769814,0.986800666993021,0.996315625772234,563.783960812999,546.33814210161,537.814655860238,621.73763988754,585.089366200821,440.674984338071
"1986","SP_1407",465.110337472921,0.0014788314170767,0.09376797376792,0.015771178128866,0.987416942098259,0.996315625772234,482.348499806677,449.553073881623,464.694953095697,438.634277355215,452.972412542571,502.45880815574
"1987","SP_RS08120",11.2676675830261,0.00137916726755074,0.0985890882355054,0.0139890457679884,0.988838720394006,0.996315625772234,14.094599020325,11.7589335220545,8.65891216948505,9.76551266839068,4.71846263065179,18.6095854872496
"1988","SP_1825",36.6180170098162,-0.00154387809816111,0.128195443996781,-0.0120431588676418,0.990391181750218,0.996315625772234,29.7552645984638,40.7040006532656,39.4461554387652,39.0620506735627,28.3107757839107,42.4298549109292
"1989","SP_2205",2100.00181782801,0.00111521269843479,0.0756913261497105,0.0147336921568662,0.988244639818185,0.996315625772234,2136.11478485814,1962.83736483525,2200.32579240137,2050.75766036204,2080.84202011744,2169.13328439382
"1990","SP_1087",1960.98692011834,-0.000678096759802346,0.0723989293789892,-0.00936611584755197,0.992527030030667,0.996634511456959,1985.77239530801,1974.59629835731,1925.16480568218,2021.46112235687,1936.92890988256,1921.99798912314
"1991","SP_1823",31.0806668284595,0.00116705692576511,0.126653993186279,0.00921452925727057,0.992647973411132,0.996634511456959,28.1891980406499,35.2768005661636,29.8251419171152,34.1792943393674,24.7719288109219,34.2416372965393
"1992","SP_1885",473.969899360051,-0.00097092143081648,0.0957187068421055,-0.0101434867106811,0.991906807346277,0.996634511456959,474.518167017607,460.407474055827,485.861182843328,494.785975198461,508.41434845273,419.832248592352
"1993","SP_2217",945.083465944604,-0.000799572843609899,0.104234667744336,-0.00767089166121844,0.993879573999589,0.997370370295624,1077.45379177595,867.447480588483,897.64056156995,866.689249319673,804.49787852613,1156.77183388744
"1994","SP_RS07050",30.5867299640367,-0.000698203894937402,0.124994394259833,-0.00558588166350887,0.995543134439468,0.99753821086119,21.9249318093944,33.4677338704629,35.5977500301052,21.972403503879,31.8496227568996,38.7079378134792
"1995","SP_1482",1117.99366001297,0.000492969350194256,0.082582986031665,0.00596938151407162,0.995237150938573,0.99753821086119,1017.94326257903,1130.66668481293,1199.74038614976,1105.13051697288,1151.30488187904,1103.17622768416
"1996","SP_1595",122.477365848853,0.000804320143904094,0.119716598580085,0.00671853488525268,0.994639425072112,0.99753821086119,126.851391182925,123.016535307647,118.338466316296,124.510286521981,115.602334450969,126.545181313297
"1997","SP_RS11120",89.9533739352422,-0.000556988801187582,0.125495081350277,-0.00443833172738408,0.99645873526544,0.997955668768593,92.3979269110193,86.8352013936334,91.3996284556755,100.91029757337,82.5730960364063,85.6040932413483
