,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF60MIN.C
1627,SP_2035,4.167427403,0.957440103,0.64460078,-1.485322594,0.13745839,0.187136037,2.704596809,2.817437501,1.358415149,5.461019246,9.013220132,3.649875579
1628,SP_1796,6.946015812,0.853293668,0.574910002,-1.484221294,0.137750222,0.187418147,4.056895213,3.521796876,5.433660594,6.553223095,7.511016777,14.59950231
1629,SP_0010,802.8290321,0.208716084,0.140767131,-1.482704676,0.138152892,0.187766235,672.092307,786.0650627,771.5798044,750.3440444,853.2515058,983.6414684
1630,SP_1542,4928.621992,0.191247445,0.128992961,-1.482619235,0.138175604,0.187766235,5238.804019,4100.780282,4461.035348,5548.395554,5507.077501,4715.639248
1631,SP_0794,165.6238204,-0.310243912,0.209547339,1.480543314,0.138728311,0.188401722,181.2079862,185.9508751,187.4612905,183.4902467,160.735759,94.89676504
1632,SP_RS02840,7.391046466,0.854481952,0.577421714,-1.479823031,0.138920481,0.188547098,4.733044415,4.226156251,5.433660594,13.10644619,15.02203355,1.824937789
1633,SP_1297,1635.292447,-0.219471108,0.148581816,1.47710611,0.139647196,0.189417354,1655.889396,1660.175047,1962.230682,1277.878504,1410.568951,1845.012105
1634,SP_RS02810,68.28231401,0.407568309,0.277348782,-1.46951541,0.141693045,0.192074722,36.51205692,61.27926564,76.75045589,74.26986175,75.11016777,85.7720761
1635,SP_RS08085,23.61533792,0.569793322,0.388290322,-1.467441473,0.142255999,0.192719901,16.90373006,14.0871875,24.45147267,28.39730008,19.52864362,38.32369358
1636,SP_2193,473.2642498,0.198728683,0.13619432,-1.459155436,0.144522331,0.195670516,421.9171022,474.7382189,425.1839415,523.1656438,492.7227006,501.8578921
1637,SP_0765,2617.468126,0.163275156,0.11254052,-1.450812172,0.146832169,0.198676393,2295.526542,2477.936282,2631.92935,2780.751,2700.961633,2817.703947
1638,SP_0645,31.34701557,0.488632618,0.337501377,-1.447794443,0.147674547,0.199694214,20.28447607,26.06129688,31.24354842,40.41154242,39.05728724,31.02394242
1639,SP_1006,50.91535446,0.41088545,0.28451182,-1.444177083,0.14868917,0.20094357,45.97814575,44.37464064,40.07324688,68.8088425,40.55949059,65.69776042
1640,SP_2039,78.82165286,0.383372345,0.265558618,-1.4436449,0.148838888,0.201023254,73.02411384,76.7751719,55.69502109,104.8515695,109.6608449,52.92319589
1641,SP_RS04165,12.62179,-0.721740559,0.500947081,1.4407521,0.14965473,0.202001967,23.66522208,14.0871875,10.86732119,9.829834643,4.506610066,12.77456453
1642,SP_1391,585.1245073,-0.206149827,0.1436648,1.43493624,0.151305268,0.204105462,530.1009745,684.6373127,666.9818379,540.6409054,531.7799878,556.6060257
1643,SP_1654,281.7654189,0.228273626,0.159354031,-1.432493574,0.152002616,0.20492136,277.8973221,246.5257813,254.7028404,320.0157278,330.4847382,260.9661039
1644,SP_0395,7.365607376,0.833561888,0.582700463,-1.43051523,0.152569198,0.205560081,8.113790427,1.40871875,4.75445302,10.92203849,13.5198302,5.474813368
1645,SP_RS07295,12.11086706,0.687007776,0.480749867,-1.429033732,0.152994539,0.206007844,9.466088831,9.861031253,7.471283317,20.75187314,10.51542349,14.59950231
1646,SP_0401,1535.4679,0.199604325,0.139823538,-1.427544521,0.153423002,0.206425245,1707.952885,1267.142516,1310.870618,1696.192578,1705.000808,1525.647992
1647,SP_1870,203.7721681,-0.271696427,0.190355748,1.427308763,0.153490916,0.206425245,270.4596809,208.4903751,192.2157435,211.8875468,160.735759,178.8439034
1648,SP_2184,47.97054176,0.431616773,0.303008029,-1.424440053,0.154319127,0.207413147,53.41578697,40.14848439,28.52671812,63.34782326,58.58593086,43.79850694
1649,SP_0749,2267.596492,0.171198555,0.120237423,-1.423837534,0.154493508,0.207521601,1998.697042,2151.113532,2249.535486,2589.615327,2448.591469,2168.026094
1650,SP_1075,996.3090668,-0.169923725,0.119450836,1.422541112,0.154869225,0.207900203,1112.265438,1030.477766,1022.886607,915.2668257,964.4145541,932.5432103
1651,SP_1388,997.1818744,-0.189030293,0.133193017,1.419220748,0.155834669,0.209069529,1162.976628,1093.16575,933.2312071,907.6213987,1006.476248,879.6200144
1652,SP_0308,2.515870526,0.977584983,0.688982208,-1.41888277,0.155933196,0.209075079,1.352298404,0,2.037622723,6.553223095,1.502203355,3.649875579
1653,SP_0039,446.304058,0.21957252,0.155405817,-1.412897692,0.157685808,0.211297075,431.383191,416.2763907,387.1483173,411.7608512,576.8460884,454.4095095
1654,SP_RS05890,11.57798325,0.744062411,0.529540179,-1.405110397,0.159988453,0.214038843,6.761492022,9.156671878,8.150490891,6.553223095,31.54627046,7.299751157
1655,SP_1694,5.040887956,0.871894203,0.620422495,-1.405323325,0.159925155,0.214038843,2.704596809,2.817437501,3.396037871,4.368815397,6.008813421,10.94962674
1656,SP_2052,15.49714879,0.644401105,0.458649065,-1.404998188,0.160021817,0.214038843,13.52298404,11.26975,10.86732119,31.67391163,16.52423691,9.124688947
1657,SP_0674,994.3746973,-0.168729743,0.120813204,1.396616741,0.162528853,0.21726096,1116.322333,1003.00775,1039.187589,916.3590295,973.4277743,917.943708
1658,SP_0253,127.8629345,0.292948751,0.209895066,-1.395691457,0.162807428,0.217502083,93.30858991,121.8541719,127.691024,133.2488696,123.1806751,167.8942766
1659,SP_0292,696.932426,-0.197769711,0.142083625,1.391924727,0.163945193,0.218890056,688.9960371,677.593719,868.0272799,642.2158634,620.4099858,684.351671
1660,SP_0996,96.10249999,0.312581801,0.225026647,-1.389087938,0.164806011,0.21985784,90.6039931,88.74928128,76.07124832,102.6671618,87.12779461,131.3955208
1661,SP_1034,580.0373153,0.228656866,0.164633733,-1.388882229,0.164868565,0.21985784,429.3547434,555.739547,613.3244396,571.2226132,567.8328683,742.7496803
1662,SP_1935,16.58091254,0.613079314,0.443544045,-1.382228711,0.166901487,0.222434894,12.84683484,10.56539063,14.26335906,12.01424234,31.54627046,18.24937789
1663,SP_1040,209.4303575,0.255866229,0.185250801,-1.381188242,0.167221089,0.222726826,161.5996593,214.1252501,196.290989,214.0719545,273.4010107,197.0932812
1664,SP_0886,180.860594,0.242813663,0.175939538,-1.380097195,0.167556721,0.223039746,162.2758085,157.0721407,175.9147617,175.8448197,213.3128765,200.7431568
1665,SP_0254,3275.314655,-0.179827459,0.130537393,1.377593459,0.168328842,0.223932963,4096.111867,3099.88561,3247.97062,3184.866424,3037.455184,2985.598223
1666,SP_RS11130,27.17379471,0.493480583,0.358534992,-1.376380533,0.168703852,0.224297138,23.66522208,25.35693751,18.33860451,40.41154242,31.54627046,23.72419126
1667,SP_0508,372.2678262,0.219855891,0.160570873,-1.369214019,0.170932385,0.22698755,321.1708711,345.8404532,361.3384295,369.164901,347.0089751,489.0833275
1668,SP_0800,894.7534059,-0.231465111,0.169016527,1.369482117,0.170848621,0.22698755,931.0574514,1151.627578,819.8035421,729.5921713,1032.013705,704.4259867
1669,SP_2034,6.105579538,0.813984779,0.594709303,-1.368710351,0.171089833,0.227060504,6.08534282,2.817437501,2.716830297,6.553223095,7.511016777,10.94962674
1670,SP_1178,444.9200788,0.274448128,0.200817792,-1.366652453,0.171734268,0.227779283,421.9171022,369.788672,414.9958279,467.4632475,675.9915099,319.3641131
1671,SP_RS03185,64.3268874,0.383305799,0.281873666,-1.359849621,0.173877516,0.23025632,73.02411384,46.48771876,48.22373777,95.02173488,72.10576106,51.0982581
1672,SP_RS05750,75.66646385,-0.386234903,0.283971786,1.360117176,0.173792847,0.23025632,77.08100905,96.4972344,86.93856951,97.20614258,36.05288053,60.22294705
1673,SP_RS08505,23.29802285,-0.52864592,0.388785894,1.359735341,0.17391369,0.23025632,27.04596809,33.10489063,23.09305753,17.47526159,13.5198302,25.54912905
1674,SP_0205,155.3517505,0.267400934,0.196837353,-1.358486741,0.174309287,0.23050452,156.1904657,140.1675157,126.3326088,164.9227812,205.8018597,138.695272
1675,SP_0718,52.5370948,0.375818946,0.276599295,-1.358712594,0.17423768,0.23050452,35.83590772,48.60079689,51.61977564,57.88680401,55.58152415,65.69776042
1676,SP_RS02420,261.0203688,0.235019417,0.173650679,-1.35340339,0.175926795,0.232504684,190.674075,255.6824532,272.3622373,282.880797,294.4318576,270.0907928
1677,SP_1844,13.25922836,-0.655457199,0.485428289,1.350265762,0.176930751,0.233692077,12.17068564,17.60898438,19.69701965,7.645426945,6.008813421,16.4244401
1678,SP_2092,1813.105993,-0.181891044,0.135123793,1.346106708,0.178268106,0.235318149,2283.355856,1807.386157,1694.622898,1699.469189,1744.058096,1649.743762
1679,SP_1698,1066.208468,0.194405892,0.144604842,-1.344394072,0.17882099,0.235907381,1188.670297,895.2407659,898.5916208,1201.424234,1182.234041,1031.089851
1680,SP_1822,1.743366077,0.925466711,0.689563631,-1.342104874,0.179561994,0.236743938,1.352298404,0,0.679207574,3.276611548,1.502203355,3.649875579
1681,SP_0704,67.30767708,0.342368901,0.255177396,-1.341689768,0.179696606,0.236780477,52.73963777,66.20978127,57.05343624,61.16341556,73.60796441,93.07182726
1682,SP_0317,10.60257602,0.687648799,0.514047289,-1.337715058,0.18098934,0.238342086,10.14223803,3.521796876,9.50890604,17.47526159,12.01762684,10.94962674
1683,SP_RS03925,61.78837501,0.350554106,0.262147174,-1.337241599,0.181143787,0.238403737,45.97814575,64.09670314,51.61977564,60.07121171,79.61677783,69.34763599
1684,SP_1269,1497.679031,0.173405149,0.130455179,-1.329231622,0.183771565,0.241718538,1218.420862,1593.965266,1407.997301,1530.177593,1631.392844,1604.120317
1685,SP_2047,12.4182164,0.623670028,0.469645004,-1.32796053,0.184191146,0.24212664,9.466088831,10.56539063,8.150490891,16.38305774,13.5198302,16.4244401
1686,SP_1730,334.3770222,-0.200727704,0.151596588,1.324091176,0.185472766,0.243522333,388.1096421,327.5271095,356.5839765,295.9872431,300.4406711,337.613491
1687,SP_1851,193.5989037,0.226923848,0.171374169,-1.32414266,0.18545567,0.243522333,160.2473609,184.5421563,190.1781208,214.0719545,211.8106731,200.7431568
1688,SP_2004,122.1160231,-0.273120066,0.207132982,1.318573522,0.18731173,0.245791163,118.3261104,133.8282813,148.7464588,96.11393873,126.1850818,109.4962674
1689,SP_RS00105,827.3664349,0.199521525,0.152060615,-1.312118358,0.189480203,0.248342396,901.3068865,681.8198752,725.3936893,821.3372946,1035.018112,799.3227517
1690,SP_RS01940,5.893959915,-0.793696994,0.604879596,1.312156996,0.189467169,0.248342396,9.466088831,5.634875002,8.829698466,3.276611548,4.506610066,3.649875579
1691,SP_1078,197.4164264,-0.27853646,0.21313609,1.306847941,0.191264359,0.250532558,158.8950625,224.6906407,266.2493691,147.4475196,219.3216899,167.8942766
1692,SP_0249,10.73634211,0.664928287,0.510251351,-1.303138709,0.192527411,0.252037952,9.466088831,9.156671878,4.75445302,8.737630794,19.52864362,12.77456453
1693,SP_1407,475.318992,-0.208357834,0.159988072,1.302333554,0.192802386,0.25224884,567.2891807,531.0869689,434.01364,469.6476552,486.7138871,363.1626201
1694,SP_0014,50.59873838,-0.36343989,0.279608852,1.299815396,0.193664247,0.253226864,58.14883139,60.57490627,53.65739837,46.96476552,49.57271073,34.673818
1695,SP_2136,129.0669621,-0.297877793,0.22931781,1.298973651,0.193952972,0.253454769,109.5361708,168.3418907,148.0672512,90.65291949,108.1586416,149.6448987
1696,SP_1792,212.0759,0.268066276,0.206486025,-1.298229633,0.194208438,0.253638969,151.4574213,187.3595938,237.0434434,255.5757007,172.7533859,268.265855
1697,SP_1137,4.21943745,0.848897272,0.656033432,-1.293984772,0.195670681,0.255398089,1.352298404,2.817437501,3.396037871,8.737630794,9.013220132,0
1698,SP_0963,174.3138433,-0.239024175,0.184769628,1.293633468,0.195792056,0.25540601,205.5493575,191.5857501,171.1603087,167.1071889,177.2599959,133.2204586
1699,SP_0391,401.2033032,-0.211517841,0.163872538,1.290746108,0.196791731,0.256558966,517.2541397,395.1456095,382.3938643,403.0232204,384.564059,324.8389265
1700,SP_2162,10.74919888,0.652087239,0.505518901,-1.289936416,0.197072736,0.256774182,4.733044415,8.452312503,10.86732119,17.47526159,12.01762684,10.94962674
1701,SP_RS08815,173.4343286,0.233812278,0.181556493,-1.287821074,0.197808255,0.257581002,159.5712117,173.2724063,145.3504209,187.8590621,210.3084697,164.244401
1702,SP_0931,379.0877999,0.193841011,0.15065379,-1.286665342,0.198210958,0.257953744,346.1883915,368.3799532,347.0750705,416.1296666,453.6654133,343.0883044
1703,SP_1994,1184.575839,-0.168810541,0.131316566,1.285523569,0.198609386,0.258320488,1402.333445,1222.767875,1138.351894,1165.381507,1012.485061,1166.135247
1704,SP_RS04700,960.6543897,0.176799605,0.137813876,-1.282886814,0.199531733,0.259367834,1057.497352,828.3266252,818.445127,1029.94823,1051.542349,978.1666551
1705,SP_RS00245,49.20371481,-0.375767664,0.293112893,1.281989543,0.199846315,0.259624391,64.91032341,56.34875002,47.5445302,49.14917322,48.07050737,29.19900463
1706,SP_1333,0.963459485,0.813577032,0.636117973,-1.27897193,0.200906941,0.260849281,0,0,0.679207574,3.276611548,0,1.824937789
1707,SP_1813,29.12589956,-0.458181388,0.358737106,1.277206566,0.201529329,0.261460536,36.51205692,41.55720314,24.45147267,25.12068853,27.0396604,20.07431568
1708,SP_1850,117.0559979,-0.27425786,0.214772823,1.276967242,0.201613813,0.261460536,102.7746787,133.1239219,148.7464588,99.39055028,105.1542349,113.1461429
1709,SP_1281,27.73865716,0.453902963,0.356016717,-1.274948456,0.202327486,0.262232523,20.28447607,24.65257813,25.13068025,42.59595012,30.04406711,23.72419126
1710,SP_0324,10.11865954,0.691332867,0.544206481,-1.270350301,0.203959878,0.264193643,8.789939629,8.452312503,4.75445302,22.93628083,3.004406711,12.77456453
1711,SP_0340,948.3542735,-0.192892292,0.151965572,1.269315737,0.204328476,0.264516408,1217.068564,926.9369378,895.8747905,982.9834643,895.3131998,771.9486849
1712,SP_1988,615.8591348,-0.164284501,0.131121466,1.252918434,0.210235392,0.272004319,652.4839801,651.5324221,652.0392713,625.8328056,585.8593086,527.4070211
1713,SP_2081,978.7337455,0.15613045,0.124803729,-1.251007891,0.210931598,0.272745762,993.263178,908.623594,876.1777708,1098.757072,1032.013705,963.5671528
1714,SP_0906,5.494084165,0.756971997,0.606730903,-1.247623936,0.212168809,0.274185479,5.409193618,2.113078126,3.396037871,8.737630794,6.008813421,7.299751157
1715,SP_RS00750,99.54182219,0.265770994,0.21308517,-1.247252424,0.212304956,0.274201445,100.7462311,81.70568752,88.29698466,112.4969965,108.1586416,105.8463918
1716,SP_1111,369.1328351,0.202377074,0.162367797,-1.246411404,0.212613397,0.274439786,302.9148426,351.4753282,372.2057507,363.7038818,350.0133818,474.4838252
1717,SP_0786,471.0995959,-0.181965422,0.147123766,1.23681868,0.216154405,0.278847995,550.3854506,474.7382189,480.8789626,499.1371591,423.6213462,397.8364381
1718,SP_RS04110,5.712277849,0.753261891,0.610368805,-1.234109419,0.217162134,0.27998494,2.028447607,4.930515626,4.075245446,3.276611548,9.013220132,10.94962674
1719,SP_1054,3.908274817,0.809238265,0.656964798,-1.231783296,0.218030045,0.280940401,0.676149202,2.113078126,4.075245446,3.276611548,6.008813421,7.299751157
1720,SP_0538,83.64670984,0.27390587,0.222809785,-1.229326033,0.21894959,0.281961246,76.40485985,73.9577344,76.07124832,89.56071564,94.63881139,91.24688947
1721,SP_1095,1294.40683,0.16925532,0.138042988,-1.226105891,0.220158829,0.283353752,1417.884877,1103.026782,1134.276649,1512.702331,1291.894886,1306.655457
1722,SP_2096,692.8805407,0.200242159,0.163587154,-1.224070192,0.220925749,0.284175688,793.7991634,547.9915939,592.2690048,851.9190024,650.4540529,720.8504268
1723,SP_1711,617.5878943,-0.159342576,0.130281521,1.223063526,0.221305704,0.284499207,683.5868434,643.7844689,627.5877986,579.960244,548.3042247,622.3037862
1724,SP_RS04515,26.34574375,-0.456614917,0.373848645,1.221389789,0.221938472,0.285147166,32.45516171,23.24385938,35.99800144,15.29085389,25.53745704,25.54912905
1725,SP_RS00660,126.2272817,-0.245040491,0.201355882,1.216952235,0.22362239,0.287144112,125.0876024,131.7152032,155.5385345,122.3268311,118.6740651,104.021454
1726,SP_1833,22.45382075,0.467064357,0.384546268,-1.214585594,0.224524186,0.288135036,16.90373006,19.01770313,19.01781208,20.75187314,22.53305033,36.49875579
1727,SP_RS05540,161.2380802,0.296761187,0.245018653,-1.211177939,0.225827216,0.289639423,97.36548512,140.1675157,193.5741587,160.5539658,136.7005053,239.0668504
1728,SP_1421,673.9056211,0.177606779,0.147568195,-1.203557304,0.22876073,0.29323207,739.7072272,575.4616095,580.722476,680.4429981,799.172185,667.9272309
1729,SP_RS02670,9.767981194,0.624741966,0.520986726,-1.199151407,0.230469078,0.295251017,5.409193618,10.56539063,6.112868168,14.19865004,15.02203355,7.299751157
1730,SP_0287,1002.992397,-0.166657635,0.139365224,1.195833728,0.231761451,0.296735037,981.0924924,963.5636253,1238.195408,914.1746218,895.3131998,1025.615038
1731,SP_1510,10936.99582,-0.154460885,0.12929693,1.194621446,0.232234966,0.297169526,13418.85707,10402.68361,10760.6856,11057.47177,9483.409782,10498.8671
1732,SP_1393,309.4672024,-0.202931329,0.169922808,1.194255973,0.232377854,0.297180685,400.2803277,316.2573595,278.4751055,289.4340201,300.4406711,271.9157306
1733,SP_1420,726.7366295,0.186715485,0.156511797,-1.192980265,0.232877102,0.297647306,830.3112203,595.1836721,610.6076093,751.4362483,706.035577,866.8454499
1734,SP_0819,174.7470089,0.20442713,0.172274069,-1.186639001,0.235370045,0.300517496,162.9519577,160.5939375,163.0098178,190.0434698,180.2644026,191.6184679
1735,SP_1187,33.18078587,0.39960043,0.336767061,-1.186578132,0.235394066,0.300517496,28.39826649,23.94821876,33.28117114,50.24137707,28.54186375,34.673818
1736,SP_1452,40.98252897,-0.364568671,0.309110408,1.179412471,0.238233972,0.303967884,49.35889176,45.78335939,44.8276999,37.13493087,45.06610066,23.72419126
1737,SP_0351,3965.477541,-0.171994934,0.146168656,1.176688213,0.239319974,0.305177745,3456.474722,4863.601486,4289.875039,3182.682017,3934.270588,4065.961395
1738,SP_0031,112.4190706,0.242027443,0.205764345,-1.176236061,0.239500558,0.305232299,102.0985295,98.61031253,107.3147967,110.3125888,141.2071154,114.9710807
1739,SP_0670,1415.682689,-0.449308878,0.382106491,1.17587345,0.23964545,0.305241329,1073.724933,1450.980313,2437.675984,1378.361258,1333.95658,819.3970674
1740,SP_0354,5514.364887,0.198584789,0.169379967,-1.172421936,0.241027697,0.306825488,3874.334929,5845.478455,5665.949585,4887.612225,5564.161228,7248.652899
1741,SP_RS01935,123.7207819,0.284126547,0.243071701,-1.168900151,0.242443863,0.30845098,91.9562915,89.45364065,150.7840815,101.574958,160.735759,147.8199609
1742,SP_1712,811.8911936,-0.141950946,0.121581508,1.167537295,0.242993456,0.308972735,856.6810392,884.6753753,815.0490891,770.0037137,776.6391347,768.2988093
1743,SP_0677,35.39961881,-0.372841388,0.320329896,1.163929415,0.244452618,0.31064977,42.59739974,38.73976564,38.71483173,27.30509623,28.54186375,36.49875579
1744,SP_0088,117.4775213,0.251671021,0.216517728,-1.162357576,0.245090248,0.311281479,95.33703751,118.332375,106.6355892,129.9722581,97.6432181,156.9446499
1745,SP_RS07005,412.3757055,0.185820969,0.160037041,-1.161112248,0.245596255,0.311745389,307.647887,419.0938282,429.2591869,431.4205205,425.1235496,461.7092607
1746,SP_0570,256.0432097,-0.220990016,0.191554764,1.153664948,0.24863756,0.315425083,206.2255067,321.1878751,299.5305403,228.2706045,207.304063,273.7406684
1747,SP_0943,657.2319974,-0.164373086,0.14317805,1.148032718,0.250955058,0.318182858,796.5037602,658.5760158,631.6630441,646.5846788,653.4584596,556.6060257
1748,SP_1429,1485.979713,0.148818905,0.129893987,-1.1456951,0.251921332,0.319225258,1588.950625,1319.969469,1319.021109,1635.029162,1640.406064,1412.501849
1749,SP_0488,1461.572174,0.131564838,0.115593097,-1.138172103,0.255048625,0.322835963,1332.013928,1456.615188,1396.450773,1606.631862,1497.696745,1480.024547
1750,SP_1803,505.6461354,0.176631014,0.155192775,-1.138139413,0.255062273,0.322835963,383.3765977,539.5392814,499.2175671,503.5059745,549.8064281,558.4309635
1751,SP_0099,200.3890793,0.222752413,0.195990855,-1.136544934,0.255728571,0.323494452,233.2714748,153.5503438,165.7266481,187.8590621,228.33491,233.592037
1752,SP_1360,1107.982927,-0.160915043,0.141842426,1.13446341,0.256600214,0.3244118,1344.184614,1056.539063,1113.221214,1191.5944,982.4409944,959.9172772
1753,SP_1406,648.5805664,-0.144773662,0.129261635,1.120004873,0.262711686,0.331948878,697.7859767,718.4465627,628.2670062,620.3717864,618.9077824,607.7042838
1754,SP_1243,4596.696479,0.133076859,0.119056473,-1.117762491,0.263668445,0.332967848,4795.926291,4188.825204,4166.938468,5244.762884,4473.561592,4710.164434
1755,SP_1917,23.34447206,0.431928601,0.387143516,-1.115680832,0.264558778,0.33390182,16.22758085,26.06129688,16.98018936,36.04272703,21.03084697,23.72419126
1756,SP_2240,1116.39379,-0.1413362,0.12673306,1.115227552,0.264752922,0.333956562,1104.827796,1144.583985,1264.005296,1065.990957,967.4189608,1151.535745
1757,SP_1197,9.284978835,0.589431995,0.529126342,-1.113972124,0.265291146,0.334445013,9.466088831,3.521796876,8.150490891,13.10644619,10.51542349,10.94962674
1758,SP_1461,729.7071928,-0.141983647,0.127618934,1.112559419,0.265897697,0.335018998,759.3155541,765.6386409,770.2213892,642.2158634,683.5025267,757.3491826
1759,SP_1463,172.9871421,-0.202522408,0.18222959,1.111358525,0.266414057,0.335478759,171.7418974,190.8813907,194.9325738,172.5682082,172.7533859,135.0453964
1760,SP_2238,50.81244902,-0.36837285,0.332238958,1.108758747,0.267534271,0.336697961,30.4267141,76.7751719,65.20392713,32.76611548,54.07932079,45.62344473
1761,SP_2005,100.9376042,-0.266252357,0.241629575,1.101903012,0.270503839,0.34024191,89.25169469,128.8977657,111.3900422,64.44002711,102.1498282,109.4962674
1762,SP_0333,4.457943813,0.701634804,0.639488798,-1.097180757,0.272562383,0.342636594,2.028447607,3.521796876,3.396037871,5.461019246,10.51542349,1.824937789
1763,SP_RS02750,39.05268258,-0.345526253,0.316591209,1.091395603,0.275098846,0.34560594,37.18820612,54.94003127,40.07324688,33.85831933,39.05728724,29.19900463
1764,SP_0712,3.018751166,0.735983463,0.674544188,-1.091082655,0.275236514,0.34560594,2.028447607,2.113078126,1.358415149,3.276611548,7.511016777,1.824937789
1765,SP_0149,1053.533889,-0.149033542,0.136871246,1.088859397,0.276215894,0.346442925,1192.727193,1043.860594,1091.486572,1152.275061,877.2867595,963.5671528
1766,SP_0764,1338.259269,0.132933733,0.122064142,-1.089048195,0.276132633,0.346442925,1338.099271,1268.551235,1222.573634,1491.950458,1264.855225,1443.525791
1767,SP_0571,254.6191334,0.167533254,0.154103188,-1.087149823,0.276970602,0.347192917,244.089862,231.0298751,243.8355192,269.7743508,268.8944006,270.0907928
1768,SP_0192,378.4985502,0.167351491,0.154068301,-1.086216241,0.277383334,0.347513622,346.1883915,340.9099376,384.431487,464.1866359,383.0618556,352.2129933
1769,SP_0985,382.670148,0.159554058,0.147135589,-1.084401532,0.278186805,0.348323218,398.2518801,352.1796876,333.490919,418.3140743,374.0486355,419.7356915
1770,SP_1289,102.1760749,-0.230747235,0.212994407,1.083348801,0.278653632,0.348710619,116.973812,109.1757032,105.277174,87.37630794,106.6564382,87.59701389
1771,SP_RS03410,301.5075789,0.169343244,0.156778892,-1.080140581,0.280079583,0.350297164,264.3743381,321.8922345,264.2117464,317.8313201,304.9472811,335.7885532
1772,SP_1644,474.1405812,0.171456893,0.158973828,-1.078522771,0.280800526,0.351000657,364.44442,460.6510314,513.4809262,554.8395554,489.7182938,461.7092607
1773,SP_0505,217.109987,-0.193592496,0.179952114,1.075800066,0.282016683,0.352322026,200.8163131,253.5693751,239.0810661,173.660412,198.2908429,237.2419126
1774,SP_1479,2588.954253,-0.137212952,0.127595189,1.075377161,0.282205903,0.352359682,2386.130535,2866.742657,2888.669813,2588.523123,2597.309601,2206.349787
1775,SP_1270,2481.713309,0.135550921,0.126119302,-1.074783311,0.282471754,0.352492921,2683.636184,2301.142079,2108.939518,2647.502131,2705.468243,2443.5917
1776,SP_1618,3.231618702,0.716528585,0.667050014,-1.074175204,0.282744163,0.35263419,1.352298404,2.113078126,2.716830297,6.553223095,3.004406711,3.649875579
1777,SP_1640,45.90197558,0.307472321,0.28666334,-1.072590308,0.283454975,0.353321762,46.65429495,39.44412501,36.67720901,56.79460016,46.56830402,49.27332031
1778,SP_2050,13.06815899,0.517045246,0.482417002,-1.071780728,0.283818531,0.353575954,6.761492022,15.49590625,8.829698466,12.01424234,22.53305033,12.77456453
1779,SP_1248,81.12807429,-0.2577926,0.240686508,1.071072087,0.284137018,0.353773746,96.68933592,89.45364065,78.10887104,63.34782326,66.09694763,93.07182726
1780,SP_2144,31.23695683,0.375828582,0.351501108,-1.069210235,0.284974948,0.354617702,30.4267141,28.17437501,21.0554348,25.12068853,31.54627046,51.0982581
1781,SP_1776,1874.742999,0.155409453,0.145502526,-1.068087658,0.285480973,0.355047925,1564.609254,1777.098704,1976.494041,2139.627341,1604.353184,2186.275472
1782,SP_2033,5.701860573,0.663999899,0.622938471,-1.065915705,0.286461749,0.356067774,1.352298404,8.452312503,2.037622723,8.737630794,4.506610066,9.124688947
1783,SP_1777,228.476728,-0.202282081,0.189990168,1.064697626,0.287012785,0.356552618,302.2386934,221.1688438,211.9127632,215.1641583,243.3569436,177.0189656
1784,SP_1936,1.986060358,-0.731404511,0.690935404,1.058571477,0.289794983,0.359807111,4.056895213,2.817437501,2.037622723,0,3.004406711,0
1785,SP_1524,138.0044299,0.202541021,0.191511238,-1.057593396,0.290240854,0.360158819,125.7637516,120.4454532,139.2375527,159.461762,151.7225389,131.3955208
1786,SP_1039,10.63281934,-0.565177283,0.534740258,1.056919269,0.290548433,0.360338623,6.08534282,18.31334376,14.94256663,5.461019246,13.5198302,5.474813368
1787,SP_0082,297.1067056,-0.186464233,0.176583696,1.055953849,0.2909893,0.360481712,396.8995817,284.5611876,268.2869918,275.23537,283.9164342,273.7406684
1788,SP_1440,2.048416399,0.73015981,0.691378037,-1.056093442,0.290925526,0.360481712,1.352298404,0.704359375,1.358415149,4.368815397,4.506610066,0
1789,SP_2158,33.479041,0.3531722,0.334627337,-1.055419452,0.29123353,0.360582599,37.18820612,26.76565626,23.7722651,44.78035782,30.04406711,38.32369358
1790,SP_RS02815,17.31876183,0.438262977,0.415900529,-1.053768741,0.291988808,0.36131576,12.84683484,14.0871875,16.30098178,20.75187314,18.02644026,21.89925347
1791,SP_1821,294.5437657,-0.210598223,0.200123112,1.052343335,0.292642056,0.361921918,226.5099827,373.3104689,349.1126932,234.8238276,333.4891449,250.0164771
1792,SP_0995,306.2991383,0.188365945,0.179144032,-1.051477645,0.293039272,0.36221093,327.2562139,245.8214219,284.5879736,288.3418162,407.0971093,284.6902951
