,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF10MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF10MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF10MIN.C
1784,SP_0484,794.6552688,0.067645524,0.125864772,-0.537446044,0.590959546,0.719083548,797.778853,760.8886856,758.9049162,723.4223188,914.0072436,812.9295954
1785,SP_1578,122.4314669,0.106247042,0.197668985,-0.53749981,0.590922416,0.719083548,98.22901019,115.7874087,139.0008136,122.0990126,108.4806577,150.9918983
1786,SP_1143,65.74702333,-0.124055489,0.231233013,0.536495579,0.591616091,0.719479367,58.40643849,72.52617906,79.05259544,66.49523691,43.8538829,74.14780721
1787,SP_RS06440,26.90065998,0.151062272,0.282554295,-0.534630952,0.592905076,0.720643439,23.89354302,26.72017123,26.35086515,34.96732286,18.4647928,31.00726483
1788,SP_1043,160.9217785,0.116138344,0.21768168,-0.533523742,0.593671081,0.72117091,133.4056152,110.6978523,214.7595509,151.9072222,143.1021442,211.658286
1789,SP_RS01250,64.85380078,0.127361203,0.239822465,-0.531064524,0.595374067,0.722835368,68.36208141,68.70901174,51.38418703,90.57109855,50.7781802,59.31824576
1790,SP_RS07020,88.844125,-0.120540775,0.227671325,0.529450843,0.596492737,0.723788952,64.37982424,95.42918298,118.5788932,73.94728932,87.7077658,93.0217945
1791,SP_2097,2582.355306,-0.085805493,0.162834416,0.52694937,0.598228748,0.725490141,3144.655745,2861.6031,1995.419263,3004.896826,2238.856127,2248.700771
1792,SP_RS05880,27.94373856,0.146168865,0.278081193,-0.525633766,0.599142692,0.726193039,29.20321924,20.3582257,27.6684084,29.80820965,32.3133874,28.31098093
1793,SP_1867,85.47644587,0.115936032,0.220952561,-0.524710063,0.599784761,0.726565811,85.61852915,89.06723745,74.44119404,103.1822642,55.3943784,105.155072
1794,SP_0561,125.3982104,0.108992881,0.207978197,-0.52405917,0.600237386,0.726708808,102.2112674,124.6941324,132.4130974,103.755499,115.404955,173.9103114
1795,SP_0112,70.59903666,0.114447808,0.21935119,-0.521756038,0.601840202,0.728243409,63.05240519,61.07467711,77.07628055,68.21494131,69.242973,84.9329428
1796,SP_RS09025,174.404658,0.085940107,0.165076552,-0.520607597,0.602640156,0.728805356,157.2991582,184.4964204,166.0104504,173.6901447,170.7993334,194.1324407
1797,SP_RS06445,14.84716546,0.161204404,0.310047443,-0.519934636,0.603109134,0.728966632,13.27419057,16.54105838,11.85788932,18.34351363,11.5404955,17.52584534
1798,SP_2178,5.803072186,-0.158716048,0.305975195,0.518721944,0.603954657,0.7295826,8.628223868,8.906723745,3.293858143,8.025287213,4.6161982,1.348141949
1799,SP_0721,85.64838122,0.104156474,0.201745331,-0.516276999,0.605660959,0.730425098,88.27336726,78.88812459,79.05259544,86.55845494,85.3996667,95.71807839
1800,SP_1743,1247.198186,0.060357709,0.116859737,-0.516497048,0.6055073,0.730425098,1237.154561,1310.56078,1117.935454,1352.260895,1253.297811,1211.979612
1801,SP_1862,821.2798764,-0.071232368,0.137800591,0.516923534,0.605209538,0.730425098,852.8667438,939.0231605,745.070712,875.329541,680.8892345,834.4998666
1802,SP_RS06165,43.33507735,-0.132751815,0.257596421,0.515348056,0.606309823,0.730801852,46.45966698,43.26122962,50.72541541,49.29819288,23.080991,47.18496822
1803,SP_0562,1625.597302,-0.066830169,0.131917874,0.506604351,0.612432455,0.737363244,1691.795588,1892.042601,1413.065143,1638.305061,1682.604244,1435.771176
1804,SP_1937,7413.915628,-0.073672173,0.145377237,0.506765536,0.61231934,0.737363244,8046.150611,8783.302001,6021.831457,8294.134335,6559.617642,6778.457721
1805,SP_RS03855,89.57156136,-0.104869798,0.207678928,0.504961186,0.613586098,0.738342939,88.93707679,86.52245923,106.7210038,100.889325,76.1672703,78.19223305
1806,SP_1807,23.69217547,-0.145702033,0.289655526,0.503018308,0.6149514,0.739576103,22.56612396,22.90300391,29.64472329,18.34351363,23.080991,25.61469703
1807,SP_0263,5487.661944,-0.051080368,0.101708461,0.502223386,0.615510395,0.739838726,5693.300334,5817.362994,5249.751109,5325.351301,5636.378002,5203.827924
1808,SP_0168,119.1938242,0.116682601,0.233290425,-0.500160267,0.616962233,0.741173656,96.90159113,90.33962655,149.5411597,84.26551574,126.9454505,167.1696017
1809,SP_0139,18.80740102,-0.155971762,0.314616618,0.495751823,0.620069519,0.743672554,16.59273821,15.26866928,27.00963677,12.61116562,34.6214865,6.740709746
1810,SP_1972,2806.373986,-0.069284928,0.139647076,0.496143063,0.619793479,0.743672554,3183.150898,3025.741295,2416.374334,2305.550369,3062.847506,2844.579513
1811,SP_2012,51663.29374,0.065657777,0.132369486,-0.496018972,0.619881026,0.743672554,54706.25787,55767.54214,40821.44274,50344.34639,57894.04973,50446.1236
1812,SP_RS00525,579.1829806,-0.074640938,0.151904035,0.491369031,0.623165464,0.743791732,623.8869566,685.8177283,476.2918875,570.9418617,613.9543606,504.205089
1813,SP_0329,10.02022098,-0.157261416,0.318975098,0.493020982,0.621997762,0.743791732,13.27419057,7.634334638,12.51666094,8.598522014,4.6161982,13.48141949
1814,SP_0454,2408.370605,0.053959244,0.109671982,-0.492005737,0.622715288,0.743791732,2399.973654,2361.554181,2316.241046,2274.022455,2702.784046,2395.648244
1815,SP_0764,2023.040151,-0.053301083,0.107792214,0.494479897,0.6209673,0.743791732,2036.260833,2152.882368,1995.419263,2029.251195,2084.213487,1840.213761
1816,SP_1060,13.38736382,0.15641802,0.317719185,-0.492315313,0.622496456,0.743791732,7.964514339,7.634334638,19.76314886,10.89146122,13.8485946,20.22212924
1817,SP_1089,552.6150266,0.068545846,0.139534034,-0.491248219,0.623250899,0.743791732,548.2240704,545.8549266,519.770815,586.4192013,646.267748,469.1533983
1818,SP_1468,2074.519845,-0.053910184,0.109589886,0.491926635,0.622771208,0.743791732,2067.455181,2129.979364,2144.960423,2108.357598,2153.45646,1842.910045
1819,SP_1682,311.0412352,0.067955523,0.138225505,-0.491627957,0.622982376,0.743791732,289.3773543,319.3696657,301.7174059,317.5720797,325.4419731,312.7689322
1820,SP_1816,101.7422638,0.097354304,0.197860243,-0.492035705,0.622694102,0.743791732,107.5209436,90.33962655,92.22802801,91.14433335,120.0211532,109.1994979
1821,SP_1514,1574.452659,0.066840499,0.136636635,-0.489184317,0.624711212,0.74512507,1553.744006,1660.467784,1397.913396,1500.155474,1407.940451,1926.494845
1822,SP_1939,6653.15953,0.061654301,0.126283888,-0.488219848,0.625394127,0.745530211,6799.704117,6499.363555,6216.169088,6135.332074,6190.321786,8078.06656
1823,SP_RS08800,378.9363737,0.08228335,0.168823033,-0.487394099,0.625979075,0.745818185,275.4394542,407.164514,418.3199842,347.3802894,399.3011443,426.0128559
1824,SP_1618,5.818095832,-0.149125893,0.307452454,0.485037251,0.627649922,0.74739892,7.964514339,3.817167319,8.564031172,8.598522014,4.6161982,1.348141949
1825,SP_1077,222.5736595,-0.077420222,0.159814325,0.484438563,0.628074656,0.747494879,217.0330158,222.6680936,245.7218175,225.2812768,240.0423064,184.695447
1826,SP_0353,11810.05325,0.077808486,0.161763174,-0.481002472,0.630514742,0.749322293,9612.505098,9813.937177,14973.87912,10521.72477,11831.31599,14106.95736
1827,SP_1424,39.56679239,-0.140492216,0.292193521,0.480819067,0.630645098,0.749322293,43.80482887,26.72017123,54.01927355,18.91674843,34.6214865,59.31824576
1828,SP_2017,629.0561467,0.076436491,0.158768009,-0.481435093,0.6302073,0.749322293,660.3909806,718.8998451,456.5287387,657.5003167,671.6568381,609.360161
1829,SP_0509,425.0245329,0.078188545,0.163652667,-0.477771285,0.632813001,0.751424212,325.2176689,398.2577903,513.8418703,424.7669875,426.9983335,461.0645466
1830,SP_0838,29582.64427,-0.056882572,0.119160828,0.477359659,0.633106035,0.751424212,34504.93096,30078.00609,25979.31795,28458.81493,28950.48701,29524.30869
1831,SP_2023,83.56978828,0.115249285,0.242247747,-0.475749664,0.634252734,0.752374079,62.38869566,63.61945532,110.6736336,69.36141091,80.7834685,114.5920657
1832,SP_0001,1435.060578,0.069020003,0.145556888,-0.474178887,0.635372348,0.75306465,1254.411008,1193.500982,1743.109729,1384.362044,1537.194001,1497.785706
1833,SP_2174,571.0464669,0.080469135,0.169780378,-0.473960161,0.635528317,0.75306465,534.2861703,552.2168722,571.155002,434.5119791,572.4085768,761.7002013
1834,SP_1184,110.3599089,0.088296391,0.186881538,-0.472472521,0.636589551,0.753910854,104.2023959,99.2463503,114.6262634,111.2075514,122.3292523,110.5476398
1835,SP_RS00155,2791.712874,-0.057899929,0.12408528,0.466614,0.640776069,0.757629625,2845.322748,3127.532423,2582.384784,3012.348879,2778.951316,2403.737095
1836,SP_RS04165,27.45255561,0.130467594,0.279372712,-0.467001926,0.6404985,0.757629625,26.54838113,22.90300391,26.35086515,26.36880084,36.9295856,25.61469703
1837,SP_1141,37.43609739,-0.126469715,0.270910785,0.4668316,0.640620365,0.757629625,31.85805736,33.08211677,54.67804518,39.55320126,27.6971892,37.74797458
1838,SP_1234,597.1445132,0.059188244,0.127297334,-0.464960591,0.641959679,0.758251314,605.9667993,524.2243118,620.5628742,628.2653418,625.4948561,578.3528962
1839,SP_RS08500,67.63834974,0.102726174,0.220962035,-0.46490418,0.642000077,0.758251314,67.03466236,58.52989889,70.48856427,81.39934173,62.3186757,66.05895551
1840,SP_1059,157.2119319,0.079835073,0.17225694,-0.463465058,0.643031055,0.758643918,138.7152914,164.1381947,156.128876,155.9198659,147.7183424,180.6510212
1841,SP_1668,2787.534265,-0.04679533,0.100872128,0.463907429,0.64271407,0.758643918,2840.013072,2845.062042,2811.637311,2615.097162,2871.27528,2742.120725
1842,SP_0803,1431.050293,0.054417392,0.118449283,-0.459415124,0.64593609,0.760831446,1407.0642,1370.363068,1426.899348,1298.950059,1467.951028,1615.074055
1843,SP_1292,708.5569287,-0.080949819,0.176031045,0.459861041,0.645615966,0.760831446,659.0635616,619.6534948,907.7873043,541.1336521,655.5001444,868.2034153
1844,SP_1947,9.241720001,0.146680673,0.318756331,-0.460165522,0.645397417,0.760831446,11.28306198,3.817167319,9.222802801,8.025287213,6.9242973,16.17770339
1845,SP_1658,7.005272493,-0.144898765,0.315969793,0.458584233,0.646532761,0.761121495,10.61935245,7.634334638,5.928944658,7.452052412,2.3080991,8.088851695
1846,SP_2032,22.8837477,0.13890986,0.30341081,-0.457827656,0.647076265,0.761348671,16.59273821,19.0858366,25.69209352,12.61116562,32.3133874,31.00726483
1847,SP_0646,27.7224215,0.129867411,0.284285706,-0.45682005,0.647800393,0.761375787,25.22096207,20.3582257,31.62103818,24.64909644,25.3890901,39.09611653
1848,SP_1400,4413.48591,-0.045944433,0.100561784,0.456877667,0.647758977,0.761375787,4237.121629,4684.93669,4533.666348,4206.970204,4424.625975,4393.594612
1849,SP_0249,13.85355141,0.144110943,0.316843677,-0.454832945,0.649229427,0.76264268,13.93790009,7.634334638,15.81051909,10.89146122,9.2323964,25.61469703
1850,SP_1733,4024.592788,-0.050663728,0.111529952,0.454261182,0.649640852,0.762713476,4179.3789,4389.742417,3722.718473,3958.759535,4203.048461,3693.908941
1851,SP_0380,94.43484164,0.099701726,0.2203226,-0.452526096,0.650890026,0.763354825,88.27336726,71.25378996,113.3087201,100.889325,71.5510721,121.3327754
1852,SP_0975,8124.031921,0.045385587,0.100188025,-0.453004109,0.650545783,0.763354825,7814.515986,8233.629907,7928.316551,8259.740246,8745.38749,7762.601344
1853,SP_RS02420,641.8105311,0.064092589,0.141799305,-0.451995088,0.651272521,0.763391212,534.2861703,689.6348956,655.4777705,584.6994969,660.1163426,726.6485106
1854,SP_0074,264.3260521,0.073988621,0.164882142,-0.448736413,0.653621814,0.764100053,311.9434783,231.5748174,228.5937551,282.0315221,244.6585046,287.1542352
1855,SP_0910,988.5133538,0.053072145,0.117848297,-0.450342909,0.652463204,0.764100053,886.0522203,1021.728452,1000.674104,1006.027076,1059.417487,957.1807839
1856,SP_0976,2216.670915,-0.066593899,0.148372162,0.448830148,0.653554189,0.764100053,2317.673673,2255.945886,2250.363883,2737.196174,1728.766226,2010.079646
1857,SP_1070,281.063949,0.068903476,0.153152622,-0.449900724,0.652782025,0.764100053,265.4838113,279.9256034,277.3428557,267.700652,256.1990001,339.7317712
1858,SP_RS09710,8.252241425,-0.142555525,0.317696248,0.448716426,0.653636233,0.764100053,13.93790009,3.817167319,9.88157443,9.171756815,4.6161982,8.088851695
1859,SP_1971,29.84430869,0.134750934,0.30125187,-0.447303228,0.654656136,0.76488065,27.87580019,25.44778213,27.6684084,12.61116562,36.9295856,48.53311017
1860,SP_RS01495,10.46078722,0.142039145,0.319059464,-0.445180791,0.656189107,0.765942137,10.61935245,5.089556425,10.54034606,6.30558281,20.7728919,9.436993644
1861,SP_1877,2158.530655,-0.055522231,0.124749736,0.445068927,0.656269943,0.765942137,2047.543895,2175.785372,2380.800666,2251.093063,2282.71001,1813.250922
1862,SP_1008,1257.51316,0.049106021,0.1105438,-0.444222296,0.656881874,0.766244592,1231.181175,1291.474943,1189.08279,1311.561225,1197.903433,1323.875394
1863,SP_1307,63.5444303,-0.100909451,0.232259793,0.434468016,0.663948616,0.774072138,56.4153099,63.61945532,75.09996567,49.29819288,76.1672703,60.66638771
1864,SP_1706,344.837947,-0.083358079,0.192357579,0.433349593,0.664760814,0.774603267,353.7571786,319.3696657,394.6042056,272.8597652,253.890901,474.5459661
1865,SP_1516,709.764731,0.055613899,0.12904804,-0.430955005,0.666501087,0.77545493,645.789371,657.825168,780.6443799,689.6014655,710.8945228,773.8334788
1866,SP_2006,64.7103096,-0.103969838,0.241302013,0.430870165,0.666562778,0.77545493,57.07901943,57.25750979,90.25171312,72.80081972,46.161982,64.71081356
1867,SP_2116,398.9408756,0.060616247,0.140463544,-0.431544339,0.66607262,0.77545493,410.836198,349.9070042,402.5094651,372.6026206,454.6955227,403.0944428
1868,SP_0011,1412.478251,0.070726407,0.164455672,-0.430063651,0.667149341,0.775721824,1210.60618,1193.500982,1714.782549,1140.737254,1539.5021,1675.740443
1869,SP_1529,3389.600515,-0.048591356,0.113181028,0.429324213,0.667687298,0.775931949,3542.881462,3594.499225,3201.630115,3047.316202,3653.720875,3297.555208
1870,SP_0965,1418.223089,-0.04938396,0.115772368,0.426560857,0.669699213,0.777853845,1318.790833,1455.613138,1556.018587,1351.114426,1350.237974,1477.563576
1871,SP_1397,11559.3641,-0.049241916,0.116920756,0.421156327,0.673640933,0.782013953,12418.66898,12744.24929,10133.88396,11980.60734,11060.41089,11018.36415
1872,SP_0108,27.19397362,-0.121189493,0.288148517,0.420579964,0.674061827,0.782084556,31.85805736,24.17539302,32.2798098,30.95467925,11.5404955,32.35540678
1873,SP_0996,132.8920295,-0.075621982,0.180018201,0.420079647,0.674427271,0.78209078,151.3257724,119.604576,139.0008136,134.7101782,124.6373514,128.0734852
1874,SP_2222,1114.986459,-0.06500056,0.155039107,0.419252677,0.675031478,0.78237373,1051.315893,1000.097838,1370.244988,927.4939079,1031.720298,1309.045833
1875,SP_0631,50921.57864,0.044932535,0.107739468,-0.417048046,0.676643265,0.783823559,53168.44289,52393.16623,44755.62691,53707.51497,51812.2086,49692.51225
1876,SP_1970,3891.98457,0.04811764,0.1158356,-0.415395953,0.677852069,0.784805274,3801.728178,4256.141561,3417.048438,3926.085151,4186.891768,3764.012322
1877,SP_0166,103.1730785,0.096231866,0.232004934,-0.414783703,0.678300251,0.784905778,69.02579094,94.15679387,133.7306406,92.29080295,92.323964,137.5104788
1878,SP_0564,457.5171043,0.054667774,0.133210714,-0.410385719,0.681523021,0.787795637,426.1015172,479.6906931,436.1068182,429.3528659,510.0899011,463.7608305
1879,SP_1874,4829.239386,-0.058847266,0.143330809,0.410569555,0.681388192,0.787795637,5076.050472,5755.015928,3975.686779,5358.598919,4609.273903,4200.810314
1880,SP_0715,1864.78891,0.06991167,0.170661826,-0.409650312,0.682062484,0.787999849,2152.41,1813.154477,1477.624763,1948.425088,2384.26637,1412.852763
1881,SP_0523,1737.256855,-0.044282853,0.108441821,0.408355864,0.683012431,0.788099986,1828.51975,1780.07236,1681.185196,1664.100627,1830.322586,1639.34061
1882,SP_0617,1635.769668,-0.051427243,0.126032025,0.408049008,0.683237695,0.788099986,1884.271351,1598.120718,1519.786147,1769.57583,1546.426397,1496.437564
1883,SP_1735,1901.785457,0.047162589,0.11538703,-0.408733884,0.682734964,0.788099986,1931.394727,1964.56878,1718.735179,2101.47878,1888.025064,1806.510212
1884,SP_1490,87.03400329,0.092085216,0.226270124,-0.406970283,0.684029814,0.788176529,72.34433858,91.61201566,83.66399684,61.3361237,110.7887568,102.4587881
1885,SP_1675,364.4002025,0.054539336,0.133858111,-0.407441399,0.683683826,0.788176529,341.8104071,362.6308953,366.2770255,373.7490902,390.0687479,351.8650487
1886,SP_1202,2727.389207,0.042186974,0.10398976,-0.405683923,0.684974857,0.788846972,2748.421157,2806.890369,2507.284819,2782.481724,2693.55165,2825.705526
1887,SP_1346,6.894632946,0.12762005,0.315051769,-0.405076444,0.685421321,0.788942824,5.973385755,2.544778213,9.222802801,6.30558281,9.2323964,8.088851695
1888,SP_0322,14.00321593,-0.126949873,0.314359966,0.403836004,0.686333318,0.789480984,10.61935245,20.3582257,15.81051909,15.47733962,6.9242973,14.82956144
1889,SP_0794,331.4312026,-0.059842327,0.148325811,0.403451879,0.686615828,0.789480984,360.3942739,347.362226,314.2340669,347.3802894,270.0475947,349.1687648
1890,SP_1055,7.082930933,-0.12622641,0.31566165,0.399878828,0.689245767,0.792085612,11.28306198,6.361945532,5.270173029,6.30558281,9.2323964,4.044425848
1891,SP_1928,99.97890342,-0.078386114,0.197833813,0.396222024,0.691941245,0.794762763,100.2201388,92.88440476,117.2613499,102.6090294,83.0915676,103.8069301
1892,SP_2106,6099.894337,-0.045599575,0.1153981,0.39515014,0.692732087,0.795250578,6609.883192,6445.923213,5549.4922,6557.232888,5800.253038,5636.58149
1893,SP_RS06145,51.59998839,0.097476792,0.247828886,-0.393322965,0.694080958,0.796378152,61.72498613,38.17167319,49.40787215,59.04318449,39.2376847,62.01452966
1894,SP_RS08115,33.60524526,-0.110722906,0.282726709,0.391625208,0.695335159,0.796729865,46.45966698,17.81344749,40.18506935,29.80820965,32.3133874,35.05169068
1895,SP_1810,202.7353745,-0.078057141,0.198975881,0.392294488,0.694840636,0.796729865,157.9628677,204.8546461,261.5323366,158.2128051,193.8803244,239.969267
1896,SP_2022,469.7519145,-0.06862669,0.175328189,0.391418461,0.695487949,0.796729865,418.1370028,398.2577903,627.8093621,421.9008135,413.1497389,539.2567797
1897,SP_RS10785,156.4806488,0.067164936,0.171914769,-0.390687409,0.696028307,0.796928562,147.3435153,173.0449185,137.6832704,154.2001614,166.1831352,160.428892
1898,SP_1930,28.63889965,0.108966664,0.282933957,-0.385131092,0.700140293,0.801214287,21.90241443,21.63061481,36.8912112,28.08850525,32.3133874,31.00726483
1899,SP_1641,107.6554681,-0.072106082,0.18747521,0.384616621,0.700521478,0.801228357,105.529815,119.604576,108.0385471,106.0484382,101.5563604,105.155072
1900,SP_1797,6.053762221,-0.119267535,0.311643586,0.382704922,0.701938564,0.802426611,8.628223868,3.817167319,6.587716286,4.012643606,9.2323964,4.044425848
1901,SP_0576,26.46793198,0.111693126,0.292546287,-0.381796422,0.702612373,0.802774368,22.56612396,19.0858366,30.30349492,18.34351363,41.5457838,26.96283898
1902,SP_RS01865,35.62474269,0.100939573,0.271690588,-0.371523997,0.710247286,0.810734748,33.84918594,34.35450587,32.2798098,37.26026206,53.0862793,22.91841314
1903,SP_1388,2644.348655,-0.043267265,0.116649446,0.370917021,0.710699337,0.810734748,2930.941277,2744.543302,2379.483123,2467.775818,2601.227686,2742.120725
1904,SP_RS11290,81.23419315,0.081603392,0.21991661,-0.371065159,0.710589,0.810734748,73.67175764,72.52617906,91.56925638,103.755499,78.4753694,67.40709746
1905,SP_1902,70.00187832,-0.080717233,0.219456523,0.367805123,0.713018549,0.812953432,73.00804811,66.16423353,79.05259544,70.50788051,53.0862793,78.19223305
1906,SP_0394,16.46817546,-0.11226305,0.306772909,0.365948384,0.714403591,0.813678343,15.92902868,17.81344749,19.76314886,17.19704403,9.2323964,18.87398729
1907,SP_1386,2340.164996,0.039970004,0.109219337,-0.365960869,0.714394275,0.813678343,2114.578557,2450.621419,2358.402431,2457.457592,2384.26637,2275.66361
1908,SP_0888,55.41321764,-0.086183488,0.236374377,0.364605881,0.715405624,0.813965959,55.08789085,47.07839694,67.85347775,49.87142768,60.0105766,52.57753602
1909,SP_1000,376.041079,0.058538618,0.16041743,-0.364914324,0.715175362,0.813965959,350.4386309,327.0040003,417.6612126,334.7691237,473.1603155,353.2131907
1910,SP_1612,39.72494547,-0.102549507,0.281927878,0.363743764,0.71604936,0.814271837,40.48628123,25.44778213,57.31313169,27.51527044,32.3133874,55.27381992
1911,SP_0581,8073.643394,0.040629671,0.112055593,-0.362584948,0.716914956,0.814608569,8201.458641,8355.779261,7315.000165,8799.727429,8364.551139,7405.343727
1912,SP_RS10905,70.04388476,-0.085477203,0.235901215,0.362343208,0.717095573,0.814608569,73.67175764,52.16795336,86.95785498,53.31083649,85.3996667,68.75523941
1913,SP_RS05870,15.99389765,0.110953878,0.307112921,-0.361280395,0.717889848,0.815084553,14.60160962,13.99628017,16.46929072,15.47733962,13.8485946,21.57027119
1914,SP_0251,231.1376317,-0.056641285,0.157266817,0.360160433,0.718727162,0.815552012,225.6612396,229.0300391,254.2858487,219.5489288,200.8046217,257.4951123
1915,SP_0466,95.22928979,-0.075605954,0.210176886,0.359725349,0.719052533,0.815552012,104.2023959,117.0597978,75.75873729,95.15697695,80.7834685,98.41436229
1916,SP_0150,703.647092,-0.047651119,0.133351542,0.357334594,0.720841335,0.817154164,714.1514524,729.0789579,706.8619575,771.574042,717.8188201,582.3973221
1917,SP_0039,927.5791197,-0.044098133,0.123619601,0.356724444,0.721298104,0.817245426,1008.838483,875.4037052,947.313602,975.0723964,812.4508832,946.3956483
1918,SP_0324,19.23801175,-0.107274325,0.301475433,0.355831066,0.721967082,0.817576905,19.91128585,21.63061481,17.78683397,13.18440042,25.3890901,17.52584534
1919,SP_0447,1015.666802,-0.040209902,0.113223296,0.355138065,0.722486161,0.817738376,1047.333636,955.5642189,1085.655644,996.282084,999.4069103,1009.75832
1920,SP_0704,80.8841571,-0.08363525,0.237380802,0.352325249,0.724594355,0.819697364,75.66288622,59.802288,113.9674918,68.21494131,69.242973,98.41436229
1921,SP_1917,76.97066227,0.076012628,0.21622046,-0.351551506,0.725174639,0.819926765,69.68950047,90.33962655,67.19470612,83.69228093,64.6267748,86.28108475
1922,SP_0662,1286.163931,-0.044566468,0.127008566,0.350893402,0.725668322,0.820058062,1308.83519,1433.982523,1175.907357,1256.530684,1407.940451,1133.787379
1923,SP_1436,85.94534683,-0.083054763,0.237482686,0.349729762,0.726541516,0.820617874,84.29111009,63.61945532,117.2613499,69.36141091,69.242973,111.8957818
1924,SP_0303,12.12002636,0.109965913,0.318020483,-0.345782484,0.72950619,0.823538173,7.300804811,8.906723745,17.12806234,10.31822642,11.5404955,17.52584534
1925,SP_0848,4952.816728,0.042794285,0.124078111,-0.344897938,0.730171101,0.823860587,4651.940084,5606.146403,4368.973441,4635.1766,5467.886768,4986.77707
1926,SP_2016,549.8000168,-0.044995131,0.131122986,0.343152127,0.731484017,0.82491344,513.0474654,580.2094325,581.0365765,494.7016332,544.7113876,585.093606
1927,SP_RS03395,77.04019228,0.084016824,0.247251974,-0.339802438,0.734005312,0.827327212,74.33546717,49.62317515,96.18065778,59.04318449,73.8591712,109.1994979
1928,SP_0571,502.0936324,0.05116238,0.151140862,-0.338507928,0.734980453,0.827996652,469.906346,437.7018526,563.9085141,431.6458051,537.7870903,571.6121865
1929,SP_1037,96.04347065,-0.082887111,0.245871001,0.337116253,0.736029266,0.828748349,74.33546717,81.43290281,142.9534434,84.83875054,64.6267748,128.0734852
1930,SP_0931,850.4339484,0.038862324,0.115479837,-0.336529083,0.736471924,0.828817108,890.698187,802.8775261,820.1706777,870.7436626,886.3100544,831.8035827
1931,SP_1062,42.67942851,0.092867362,0.277455861,-0.3347104,0.737843555,0.829930711,34.51289547,27.99256034,55.99558844,29.80820965,64.6267748,43.14054237
1932,SP_0218,23121.34903,0.038364306,0.115419627,-0.332389792,0.739594946,0.831470094,19752.65927,25222.56926,23439.75332,23733.06723,22506.27432,24073.77079
1933,SP_1022,1675.896315,0.037630123,0.113466205,-0.331641684,0.74015984,0.831674688,1681.839945,1637.56478,1634.412411,1660.087983,1885.716965,1555.755809
1934,SP_0472,251.1389326,0.051872722,0.156872131,-0.330668818,0.740894658,0.832069906,244.2451064,248.1158757,247.0393607,235.5995032,228.5018109,303.3319386
1935,SP_RS03435,34.99761492,0.094376426,0.287127444,-0.328691764,0.74238868,0.832886474,33.18547641,17.81344749,48.74910052,34.96732286,25.3890901,49.88125212
1936,SP_1106,12164.17048,-0.038202475,0.116204441,0.328752281,0.742342934,0.832886474,12655.61329,13400.80207,10943.5143,13071.47317,11683.59764,11230.02244
1937,SP_0310,20.53064406,0.102005039,0.31141195,-0.3275566,0.743246942,0.833129229,21.23870491,6.361945532,28.32718003,14.90410482,25.3890901,26.96283898
1938,SP_1503,348.7197304,0.051096428,0.156071596,-0.327390947,0.743372212,0.833129229,363.7128215,370.26523,295.7884613,399.5446562,362.3715587,300.6356547
1939,SP_0142,31.9007207,-0.088213885,0.273122677,0.322982646,0.746708385,0.835409222,27.21209066,30.53733855,41.5026126,31.52791405,32.3133874,28.31098093
1940,SP_0167,85.27549074,0.077949235,0.242721319,-0.321147048,0.748098958,0.835409222,63.71611472,76.34334638,104.0859173,57.32348009,96.9401622,113.2439237
1941,SP_1197,9.698330891,-0.102576568,0.31883847,0.321719546,0.747665169,0.835409222,15.92902868,8.906723745,7.246487915,10.31822642,2.3080991,13.48141949
1942,SP_1244,3780.944562,0.034547025,0.107344249,-0.321833962,0.747578484,0.835409222,3740.666901,3948.223397,3521.793127,4119.265279,3653.720875,3701.997793
1943,SP_1993,28316.82329,0.086830515,0.269631585,-0.322033914,0.747427002,0.835409222,34793.6446,31121.36515,15707.75071,38555.19948,27962.6206,21760.3592
1944,SP_2094,996.1776428,0.037853373,0.117704665,-0.321596202,0.747758621,0.835409222,1005.519935,984.8291683,951.2662318,914.8827423,1082.498478,1038.069301
1945,SP_2184,106.9052724,-0.061777642,0.191916121,0.321899178,0.747529076,0.835409222,102.2112674,110.6978523,116.6025783,114.0737254,106.1725586,91.67365255
1946,SP_2226,291.9525026,-0.05094238,0.159246126,0.319897138,0.749046307,0.836037297,258.846716,295.1942727,342.5612469,321.5847233,258.5070992,275.0209576
1947,SP_0010,1418.998633,0.053085885,0.168279227,-0.315463088,0.752410073,0.838929506,1178.748122,1188.411425,1801.081633,1212.964839,1412.556649,1720.229127
1948,SP_0325,16.50206876,-0.097392547,0.308302907,0.315898893,0.752079252,0.838929506,16.59273821,16.54105838,20.42192049,21.78292243,11.5404955,12.13327754
1949,SP_0532,10.11150699,-0.100385754,0.319033066,0.314656269,0.753022651,0.839181733,5.973385755,15.26866928,11.19911769,8.598522014,11.5404955,8.088851695
