,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC30MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC30MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC30MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC30MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC30MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC30MIN.C
1120,SPT_2261,2094.815426,0.540245589,0.342241024,-1.578552983,0.114438626,0.212220989,1654.706883,1913.105952,1361.552405,1300.010029,1920.568894,4418.948394
1121,SPT_1028,11.8685236,-0.668727463,0.424366996,1.575823449,0.115066497,0.212391012,12.23120188,14.10845097,20.78705961,5.875751543,9.682378289,8.526299305
1122,SPT_1510,590.2197281,0.278425381,0.176642311,-1.576210021,0.11497741,0.212391012,497.9846481,553.9918415,540.4635499,755.0340733,614.8310214,579.0132346
1123,SPT_1943,2118.095746,0.297072347,0.188907314,-1.572582559,0.115815509,0.213583187,1760.419414,1856.672148,2057.918901,2730.75553,2412.295391,1890.513091
1124,SPT_1260,3740.667633,0.24690157,0.157073835,-1.571882229,0.115977867,0.213692315,3451.819903,3213.905131,3570.919883,4499.356744,4131.609136,3576.394999
1125,SPT_1678,11.75580104,-0.654344708,0.416829372,1.569814296,0.116458321,0.214386829,13.97851644,16.93014117,14.84789972,7.344689429,9.682378289,7.751181186
1126,SPT_1528,3132.299119,0.406895124,0.259644872,-1.56712174,0.117086239,0.215351332,2586.899198,2349.527369,3033.425913,5088.400836,3250.512711,2485.028688
1127,SPT_0512,116.8213001,-0.498011145,0.318226035,1.564960404,0.117592194,0.216090003,167.7421973,135.4411293,115.8136178,69.04008063,66.39345113,146.4973244
1128,SPT_2219,755.2589812,0.339586028,0.217760305,-1.559448714,0.118890214,0.21828159,644.7590707,794.7760714,546.4027098,674.2424896,909.4519608,961.9215852
1129,SPT_0692,2497.522078,0.286138583,0.183542951,-1.558973426,0.11900267,0.218294535,1919.425038,2320.369903,2484.053624,3036.29461,2882.582336,2342.406954
1130,SPT_0199,1132.876515,0.38191398,0.246174298,-1.551396646,0.120806658,0.221211839,928.6976859,918.93044,1069.04878,1814.138289,1046.388454,1020.055444
1131,SPT_RS03300,130.1898359,0.363599605,0.234344492,-1.551560277,0.120767474,0.221211839,134.5432207,89.35352282,114.3288279,151.3006022,159.0676433,132.5451983
1132,SPT_RS02465,3656.326724,0.236122693,0.152263328,-1.550752214,0.120961076,0.22129893,3464.051105,3198.856117,3385.321137,4418.565161,3904.073246,3567.093582
1133,SPT_1747,17.43944811,-0.664859668,0.428981705,1.549855531,0.121176195,0.221496823,29.70434743,19.75183136,19.30226964,5.875751543,8.299181391,21.70330732
1134,SPT_0469,3024.481978,-0.264869024,0.171238053,1.546788341,0.121914293,0.222649471,3118.95648,3140.541186,3671.885601,2983.412846,2894.33951,2337.756246
1135,SPT_2116,3361.456895,-0.274945121,0.177828628,1.546124062,0.122074609,0.222745828,3546.174889,3335.23781,4198.986041,2601.488996,3126.716589,3360.137044
1136,SPT_2003,4681.628314,-0.299867781,0.194208882,1.544047717,0.122576773,0.223465227,4924.806073,5503.236442,5137.373304,3205.222467,4635.092807,4684.038791
1137,SPT_1270,788.8060699,-0.30630683,0.198671147,1.541778133,0.123127518,0.224271846,896.3723666,841.8042413,892.3587733,562.6032103,677.7664803,861.9313479
1138,SPT_0037,956.4077621,-0.537186601,0.349434508,1.537302667,0.124219209,0.225816431,1154.974921,1085.410161,1251.677947,323.1663349,634.195778,1289.021431
1139,SPT_RS04195,26.11079036,-0.658845571,0.428602236,1.537195833,0.12424536,0.225816431,38.44092021,34.80084573,29.69579944,4.406813657,15.21516588,34.10519722
1140,SPT_1686,2318.544872,0.233400239,0.151870903,-1.536833155,0.124334172,0.225816431,2036.495114,2077.704546,2268.759078,2266.571158,2738.729859,2523.009476
1141,SPT_1816,43.64601287,-0.433837156,0.28235105,1.536516885,0.12441166,0.225816431,47.17749298,57.37436729,47.51327911,38.19238503,35.96311936,35.65543346
1142,SPT_1603,3638.65002,-0.319674942,0.208174842,1.535607948,0.124634564,0.226022926,4495.84035,3945.663455,3741.67073,2445.78158,3300.999398,3901.944609
1143,SPT_1044,9066.275755,-0.260032977,0.169797968,1.531425728,0.12566421,0.227690794,9957.945648,9312.518205,10455.89098,6930.448945,9339.345459,8401.505288
1144,SPT_0421,437.786296,-0.39871512,0.26049612,1.530599075,0.125868511,0.227861613,525.0680237,488.1524036,497.4046407,260.0020058,324.3596727,531.7310294
1145,SPT_0470,2857.871924,-0.216747699,0.141731634,1.529282439,0.126194441,0.228240353,3215.932438,2869.658928,3146.269951,2569.172362,2822.413271,2523.784594
1146,SPT_2099,38.58005369,-0.459339616,0.300445027,1.528864097,0.126298138,0.228240353,40.18823476,41.38478952,54.93722897,33.78557137,32.50512711,28.67937039
1147,SPT_2239,894.1454909,-0.458755117,0.300171504,1.528310021,0.126435583,0.228289531,978.4961507,1130.557205,1048.26172,406.8957944,679.8412756,1120.8208
1148,SPT_1868,35.99167114,-0.461841344,0.302833553,1.525066624,0.127242481,0.229546322,41.06189204,39.50366272,46.02848914,35.25450926,26.97233952,27.12913415
1149,SPT_1347,1662.134514,-0.425448714,0.279828447,1.520391223,0.128412679,0.231455752,1917.677724,2030.676377,1842.624356,813.7915887,1365.906937,2002.1301
1150,SPT_0641,826.0589343,-0.473906717,0.311864684,1.519590838,0.128613842,0.231506309,1064.988221,1065.65833,804.7561649,367.2344715,606.53184,1047.184578
1151,SPT_1109,60.965615,-0.600388134,0.395150712,1.519390237,0.128664298,0.231506309,85.61841319,82.76957903,62.36117883,22.03406829,26.97233952,86.03811117
1152,SPT_0525,1613.111149,0.313397005,0.206701241,-1.516183468,0.129472967,0.232759127,1343.684893,1444.70538,1499.637872,2237.1924,1762.884447,1390.561905
1153,SPT_RS00600,126.0316749,-0.37038005,0.244647511,1.513933446,0.13004272,0.233580636,159.0056245,134.5005659,138.0854674,79.32264583,112.7305472,132.5451983
1154,SPT_1054,89.33766194,-0.345658922,0.228445379,1.5130922,0.130256241,0.233761416,113.5754461,95.93746661,92.05697828,76.38477006,77.45902632,80.61228433
1155,SPT_RS02140,316.9733276,-0.498797671,0.330557139,1.508960518,0.131308873,0.235446472,442.0705824,379.9876128,317.7450541,123.3907824,237.9098665,400.7360673
1156,SPT_1184,6533.014626,0.280631709,0.186073878,-1.508173593,0.131510104,0.235603309,5997.657209,5700.754756,5922.827199,8760.745551,6871.722192,5944.380852
1157,SPT_0007,33.02319354,-0.522786539,0.347155475,1.505914717,0.132089068,0.236436007,51.54577937,35.74140913,31.18058942,33.78557137,17.98155968,27.90425227
1158,SPT_RS09220,263.0823874,0.276107095,0.183422859,-1.505303627,0.132246033,0.236512552,229.771864,224.7946522,258.3534552,265.8777573,278.0225766,321.6740192
1159,SPT_1546,3254.09771,0.337366899,0.224745529,-1.501106166,0.133328104,0.238242023,2876.953415,2795.354419,2883.462126,4829.867769,3433.786301,2705.162234
1160,SPT_1261,742.211009,-0.25613048,0.170703398,1.500441602,0.13350005,0.238343624,812.501268,798.538325,816.6344847,781.4749553,654.252133,589.8648883
1161,SPT_1370,610.0440952,0.288109686,0.192764359,-1.49462114,0.135013346,0.24083776,554.7723712,587.8521238,498.8894307,547.9138314,779.4314523,691.4053618
1162,SPT_0208,66.9423388,0.407319614,0.273248752,-1.490654981,0.136052101,0.242481843,59.40869486,45.14704311,65.33075878,88.13627315,62.24386043,81.38740245
1163,SPT_RS05680,78.89479797,-0.358800357,0.241040401,1.488548627,0.136606268,0.243260173,89.98669957,93.11577641,86.11781839,55.81963966,74.69263252,73.63622127
1164,SPT_0995,459.052055,0.341103671,0.229268317,-1.487792449,0.136805638,0.243405907,445.5652115,364.9385985,391.9845527,674.2424896,473.7449377,403.8365398
1165,SPT_1326,319.1250425,-0.242405302,0.163206097,1.485271119,0.137472019,0.24438159,330.2424509,348.9490207,362.2887532,277.6292604,298.7705301,296.8702394
1166,SPT_2096,249.5021927,0.343437374,0.231381355,-1.484291482,0.137731609,0.244633073,245.497695,191.8749332,218.2641259,215.9338692,276.6393797,348.8031534
1167,SPT_RS05980,56.69316896,-0.406716801,0.27449296,1.481702119,0.138419573,0.245644332,75.13452586,65.83943787,53.452439,57.28857755,44.26230075,44.18173276
1168,SPT_0316,24930.76372,-0.299373517,0.202479706,1.478535913,0.139264392,0.246931983,23947.81963,26996.05065,31948.22583,24086.17451,25054.53702,17551.77468
1169,SPT_0146,82.84372291,-0.383846382,0.260100258,1.475763176,0.140007479,0.24778548,112.7017888,90.29408622,81.66344847,57.28857755,69.85144337,85.26299305
1170,SPT_0620,5432.56412,0.236621796,0.160355699,-1.475605782,0.140049752,0.24778548,4882.870523,5207.899535,4832.99136,6504.456958,6116.496685,5050.669661
1171,SPT_1371,1177.783223,0.234108717,0.158674602,-1.475401315,0.140104682,0.24778548,1043.146789,1162.53636,1034.898611,1142.833675,1394.262474,1289.021431
1172,SPT_1432,34.50865014,0.536896106,0.36419896,-1.474183526,0.140432184,0.248152776,41.06189204,21.63295816,17.81747967,29.37875772,49.1034899,48.05732335
1173,SPT_RS07470,46.05171703,0.45882012,0.311528669,-1.472802236,0.140804369,0.248598337,38.44092021,41.38478952,34.15016936,44.06813657,73.30943562,44.95685088
1174,SPT_1362,172.100343,0.287192593,0.195348262,-1.470156893,0.141519267,0.249647701,152.0163663,155.1929607,155.9029471,189.4929873,210.2459286,169.750868
1175,SPT_0933,47521.94104,0.446888291,0.304469329,-1.467761276,0.14216908,0.250580565,40495.76212,34423.67981,43061.87877,84513.87232,53007.56314,29628.89008
1176,SPT_0249,3082.100181,0.232200676,0.158525008,-1.46475738,0.142987124,0.251808107,2836.76518,2630.755825,3018.578014,2924.655331,3482.198192,3599.648543
1177,SPT_0940,2188.181302,0.19818668,0.135700767,-1.460468382,0.144161391,0.253660358,1934.277212,2095.575251,2077.221171,2219.565145,2421.286171,2381.16286
1178,SPT_1474,2651.416521,-0.239701748,0.164425194,1.457816424,0.14489115,0.25472799,2857.732954,2870.599491,2902.764396,2770.416853,2428.893754,2078.091676
1179,SPT_0639,622.8846264,-0.252967734,0.173695406,1.456387014,0.145285663,0.255025734,732.1247985,586.9115604,720.1231365,528.8176389,554.6619563,614.6686681
1180,SPT_1508,2032.693712,0.262425546,0.180198892,-1.456310545,0.145306792,0.255025734,1928.161611,1705.241441,1890.137635,2472.222462,2387.397847,1813.001279
1181,SPT_1121,553.5500617,0.350904143,0.24126079,-1.454459891,0.145818846,0.25570773,443.8178969,597.2577578,405.3476624,467.1222477,769.0574756,638.6973297
1182,SPT_1677,11072.05601,-0.253710243,0.175206024,1.448068036,0.147598024,0.25860872,11120.78348,12488.8008,12622.19955,9856.573214,11769.62241,8574.356628
1183,SPT_RS06880,39.92504035,-0.488275003,0.337580017,1.446397829,0.148065651,0.259208759,50.67212209,57.37436729,35.63495933,20.5651304,31.12193022,44.18173276
1184,SPT_RS05350,121.0243436,-0.47245133,0.327192255,1.44395634,0.148751257,0.260189065,153.7636808,168.3608483,109.8744579,49.94388812,102.3565705,141.8466157
1185,SPT_2025,3184.903787,0.300775878,0.208436239,-1.443011441,0.149017248,0.260434364,2723.189734,2630.755825,3156.663481,4484.667365,3228.381561,2885.764756
1186,SPT_1139,2883.140475,-0.224736868,0.156046192,1.440194504,0.149812378,0.261603233,3166.133973,2865.896674,3311.081638,2384.086189,2906.788282,2664.856092
1187,SPT_RS00750,85.83174082,-0.361069845,0.250994537,1.438556592,0.150276192,0.261751047,93.48132868,91.23464962,108.389668,66.10220486,64.31865578,91.463938
1188,SPT_0621,1784.286448,0.222097636,0.154338094,-1.439033167,0.150141126,0.261751047,1579.572358,1657.272707,1694.145358,1978.659332,2096.2349,1699.834034
1189,SPT_0855,530.9373259,0.341717313,0.237503799,-1.438786724,0.150210959,0.261751047,480.5115026,498.498601,414.2564022,442.1503036,558.811547,791.3955991
1190,SPT_1202,321.9494765,0.283085776,0.197295968,-1.434827981,0.151336122,0.262493391,345.9682819,264.2983149,255.3838752,358.4208441,327.8176649,379.8078781
1191,SPT_1319,342.6753751,-0.261626315,0.182298427,1.435153988,0.151243222,0.262493391,380.0409157,382.809303,362.2887532,295.256515,358.9395952,276.7171683
1192,SPT_1442,2227.66337,0.292663627,0.203739343,-1.436461034,0.150871197,0.262493391,1880.110461,1829.395809,2264.304708,3068.611243,2227.638605,2095.919393
1193,SPT_2181,224.7693614,-0.462725322,0.322407475,1.435218964,0.151224711,0.262493391,329.3687936,237.9625397,230.1424457,124.8597203,128.6373116,297.6453575
1194,SPT_2183,1488.671518,0.29240773,0.203758274,-1.43507169,0.15126667,0.262493391,1210.015329,1471.041155,1309.584755,2065.326667,1402.561655,1473.499543
1195,SPT_RS03310,62.29088506,-0.463629511,0.323281069,1.434137523,0.151533022,0.262614969,101.3442442,47.02816991,71.26991867,64.63326698,42.1875054,47.28220523
1196,SPT_0362,310.3939875,-0.494655061,0.345081476,1.43344426,0.151730917,0.262738069,423.7237795,415.729022,277.6557248,135.1422855,185.3483844,424.764729
1197,SPT_1621,223.5329932,-0.481432698,0.335981849,1.432912816,0.151882754,0.262781273,284.8122724,257.7143711,258.3534552,80.79158372,174.2828092,285.2434676
1198,SPT_2222,1683.01521,-0.51772293,0.361676003,1.431455021,0.152299849,0.263282961,1975.339104,2118.148773,2028.223102,509.7214464,1139.754244,2326.904592
1199,SPT_1449,9205.597128,0.234649774,0.164206164,-1.428994917,0.153005694,0.264282563,8862.379422,7932.7117,8515.270491,8634.416893,11346.36416,9942.440107
1200,SPT_1795,2052.211877,0.251488518,0.176859733,-1.421965949,0.155036136,0.267566532,1864.38463,1780.486513,1955.468393,2670.529076,2078.25334,1964.149313
1201,SPT_0391,2391.751899,0.318373191,0.224371169,-1.418957669,0.155911358,0.268852974,1899.330921,2110.624265,2328.150676,3518.106237,2399.15502,2095.144275
1202,SPT_0366,22.02245308,0.510869502,0.360968869,-1.415273021,0.156988462,0.270485112,22.71508921,14.10845097,14.84789972,29.37875772,26.28074107,24.8037798
1203,SPT_0032,660.3322624,-0.37895949,0.268059812,1.413712437,0.157446352,0.270598668,856.1841319,657.4538153,749.818936,486.2184402,397.6691083,814.6491427
1204,SPT_1647,7179.133843,0.23329331,0.16498121,-1.414059876,0.157344323,0.270598668,6333.141604,6525.628856,6886.455891,8878.260582,7779.099357,6672.216765
1205,SPT_RS09005,1223.394386,0.304216604,0.215102803,-1.414284707,0.157278325,0.270598668,1065.861878,1095.756359,1100.229369,1689.278569,1390.112883,999.1272549
1206,SPT_1284,2239.57241,-0.264090849,0.187255907,1.410320521,0.158445062,0.272089323,2401.683856,2329.775537,2623.623881,2347.362742,2114.216459,1620.771986
1207,SPT_2199,155.4630122,-0.308549577,0.219140663,1.407997823,0.159131715,0.273042072,153.7636808,165.5391581,198.9618563,161.5831674,132.7869023,120.1433084
1208,SPT_1268,1099.621856,0.295582516,0.210395844,-1.404887617,0.160054699,0.274398412,890.2567657,973.4831171,1079.44231,1545.322656,1109.323913,999.902373
1209,SPT_0981,133.556595,-0.297645789,0.21202128,1.403848654,0.160363922,0.274701144,134.5432207,151.4307071,158.872527,117.5150309,132.7869023,106.1911822
1210,SPT_0422,1967.498539,0.329860881,0.235322112,-1.401741969,0.160992313,0.275322114,1693.147804,1631.877496,1861.926625,2018.320655,1622.489962,2977.228694
1211,SPT_2145,612.0339261,0.334125791,0.238309119,-1.402068841,0.160894691,0.275322114,418.4818359,551.1701513,639.944478,869.6112284,641.1117625,551.8841004
1212,SPT_RS00405,93.93102951,0.354817429,0.254416051,-1.394634606,0.163126054,0.278511177,98.72327235,86.53183263,57.90680892,102.825652,104.4313658,113.1672453
1213,SPT_1349,6587.72257,-0.237488804,0.170260655,1.394854289,0.163059784,0.278511177,6711.435205,7223.526898,7502.64373,6858.470989,6152.459804,5077.798795
1214,SPT_0350,77.56928328,-0.425206301,0.305464778,1.391997805,0.163923063,0.279641403,89.98669957,98.7591568,83.14823844,45.53707446,51.86988369,96.11464671
1215,SPT_1531,157.1277111,-0.316341156,0.227498548,1.39051945,0.164371197,0.280175102,159.8792818,149.5495803,216.7793359,157.1763538,130.7121069,128.6696077
1216,SPT_1765,730.2620243,-0.254448852,0.183068475,1.389910803,0.164555965,0.280259377,815.1222398,816.4090296,755.7580959,799.1022099,603.7654462,591.4151245
1217,SPT_1303,8034.695257,0.241891466,0.174240207,-1.38826434,0.165056567,0.280880977,6644.163595,8092.607477,7279.925234,10094.54115,8407.762347,7689.171737
1218,SPT_0972,119.9187071,-0.409381826,0.295139276,1.38708013,0.16541733,0.281263786,146.7744226,169.3014117,100.9657181,66.10220486,103.0481689,133.3203164
1219,SPT_1047,31928.20788,-0.327216536,0.236161068,1.385565112,0.165879738,0.281818652,33045.21286,34808.37024,39468.68704,36679.37901,28053.9995,19513.59864
1220,SPT_1636,2095.111083,0.278908135,0.201656921,-1.383082385,0.166639606,0.282877561,1733.336038,2029.735813,1885.683265,2880.587194,2157.787162,1883.537028
1221,SPT_0276,27128.95304,-0.208253279,0.150739958,1.381539988,0.167112991,0.283050106,32711.47578,28220.6642,26466.38125,24087.64345,26107.84146,25179.71208
1222,SPT_1460,1515.765943,0.307392466,0.222519934,-1.381415413,0.167151269,0.283050106,1224.867503,1338.421716,1475.881232,1327.919849,2208.273848,1519.231512
1223,SPT_2079,1122.606555,-0.31784691,0.229945543,1.382270367,0.166888701,0.283050106,1151.480292,1253.77101,1358.582825,691.8697442,1043.62206,1236.313399
1224,SPT_1512,68345.64855,0.300812236,0.217929857,-1.380316765,0.167489135,0.283390522,50378.57324,71761.22502,60407.19523,90612.90242,78021.29585,58892.69953
1225,SPT_0006,12.49210749,-0.62214449,0.451633631,1.37754243,0.168344606,0.283579278,24.46240377,10.34619738,14.84789972,2.937875772,13.83196898,8.526299305
1226,SPT_0062,1457.900065,-0.279628243,0.202997607,1.377495268,0.168359177,0.283579278,1538.510466,1707.122568,1567.938211,1617.300612,1292.597502,1023.931035
1227,SPT_0737,180.0699794,-0.280997333,0.204021745,1.3772911,0.168422266,0.283579278,212.2987184,183.4098626,197.4770663,188.0240494,141.0860836,158.1240962
1228,SPT_0993,1823.659989,0.282640104,0.205101415,-1.378050483,0.168187702,0.283579278,1550.741667,1583.908762,1774.324017,2532.448915,1879.764585,1620.771986
1229,SPT_2201,395.4048362,-0.284542726,0.206460374,1.378195344,0.168142984,0.283579278,431.586695,426.0752193,448.4065716,442.1503036,338.1916417,286.0185858
1230,SPT_2220,1176.160184,-0.382398021,0.277356003,1.37872632,0.167979151,0.283579278,1040.525817,1692.073553,1308.099966,650.7394834,1015.266523,1350.255763
1231,SPT_2005,167.0503087,0.397862908,0.289846625,-1.372667036,0.169855881,0.285760788,113.5754461,121.3326784,193.0226964,127.7975961,210.937527,235.6359081
1232,SPT_1876,22.76845375,0.51237509,0.37365708,-1.371244165,0.170298855,0.286273481,13.10485916,15.04901437,26.7262195,23.50300617,24.89754417,33.3300791
1233,SPT_1367,1058.118386,0.183565788,0.13394632,-1.370442943,0.170548675,0.286460913,993.3483244,965.9586099,1009.657181,1131.082172,1110.015511,1138.648516
1234,SPT_0532,4003.882621,-0.223040786,0.163018344,1.368194403,0.171251233,0.287407863,3902.627058,4269.217264,4797.3564,3380.026075,4085.27204,3588.796889
1235,SPT_0147,58.11772708,-0.38160643,0.279287781,1.366355623,0.17182737,0.287650252,76.88184041,62.07718428,60.87638886,42.59919869,44.26230075,62.00944949
1236,SPT_0161,72.62723782,-0.495581134,0.362679037,1.366445486,0.17179918,0.287650252,110.9544742,86.53183263,65.33075878,33.78557137,41.49590695,97.66488294
1237,SPT_0770,1528.966746,-0.232061688,0.169888969,1.365960896,0.171951237,0.287650252,1623.255221,1865.137218,1478.850812,1302.947905,1559.554503,1344.054818
1238,SPT_1679,557.0762476,-0.21563525,0.157849425,1.366081947,0.171913244,0.287650252,552.1513993,617.0095892,629.5509482,550.8517072,494.4928912,498.4009503
1239,SPT_1742,383.0152601,-0.368847987,0.270428639,1.363938335,0.172586974,0.288480729,470.9012725,462.7571919,375.651863,248.2505027,260.7326154,479.7981154
1240,SPT_0719,48.06493461,-0.428222599,0.314327424,1.362345649,0.173088828,0.28908626,55.04040848,67.72056466,46.02848914,29.37875772,35.96311936,54.2582683
1241,SPT_0388,1152.112946,0.253693482,0.186327057,-1.361549337,0.173340153,0.289272729,1070.230165,981.0076242,1088.35105,1476.282575,1269.774753,1027.031507
1242,SPT_0535,524.7081283,-0.315465476,0.231812045,1.360867494,0.173555568,0.289399018,594.0869486,585.970997,579.0680892,321.697397,480.6609222,586.7644158
1243,SPT_0367,28.45323105,0.449047631,0.330386341,-1.359159187,0.174096151,0.290066878,24.46240377,19.75183136,26.7262195,27.90981983,33.88832401,37.98078781
1244,SPT_RS00070,34.72612762,-0.459787768,0.338982495,1.356376139,0.174979521,0.291304332,48.05115026,47.9687333,26.7262195,26.44088194,23.51434727,35.65543346
1245,SPT_0079,251.4145133,0.467637927,0.344926976,-1.355759217,0.175175791,0.291396838,169.4895118,243.6059201,200.4466462,151.3006022,241.3678588,502.2765409
1246,SPT_0468,5996.102353,-0.283882446,0.209546919,1.354744071,0.175499111,0.291700369,6098.127796,6546.321251,7196.776995,6522.084213,5588.11547,4025.18839
1247,SPT_0798,1329.003747,-0.196552082,0.145183699,1.353816464,0.17579494,0.291957754,1369.894611,1546.286227,1348.189295,1203.060128,1220.671263,1285.920959
1248,SPT_0415,1503.082953,0.226907289,0.167941707,-1.351107434,0.17666102,0.293161036,1203.899728,1417.429041,1523.394511,1739.222457,1662.602672,1471.949307
1249,SPT_RS03600,48.23812497,-0.39863318,0.295599185,1.348559807,0.177478398,0.294281635,64.65063853,41.38478952,60.87638886,42.59919869,44.26230075,35.65543346
1250,SPT_0818,1444.786955,0.286112921,0.213078739,-1.342756778,0.179350743,0.296673633,1201.278756,1228.375798,1452.124593,2038.885786,1441.982767,1306.07403
1251,SPT_1255,3109.146693,-0.195504263,0.145591031,1.342831776,0.179326452,0.296673633,3265.730903,3456.570488,3248.720459,3144.996014,2915.087464,2623.774831
1252,SPT_2027,19.03009757,-0.577139866,0.429705722,1.34310491,0.179238006,0.296673633,29.70434743,19.75183136,23.75663956,4.406813657,11.75717364,24.8037798
1253,SPT_0485,290.4523476,0.419383097,0.312482561,-1.342100805,0.179563313,0.296788205,247.2450095,286.8718364,195.9922763,171.8657326,387.2951316,453.4440994
1254,SPT_1273,21.46457334,0.515950697,0.385854371,-1.337164317,0.181169007,0.298726921,10.48388733,24.45464835,14.84789972,32.31663349,24.20594572,22.47842544
1255,SPT_1629,20.31863451,0.556242157,0.415948589,-1.337285836,0.181129353,0.298726921,20.09411738,17.87070456,7.423949861,17.62725463,19.36475658,39.53102405
1256,SPT_1811,8467.13441,0.189939447,0.142028275,-1.33733545,0.181113164,0.298726921,8228.104239,7462.430001,8005.98753,8275.996049,9650.564761,9179.723879
1257,SPT_1507,2512.460401,0.28177532,0.211550515,-1.331952893,0.182875669,0.301301121,2149.196902,2573.381457,2040.101422,3355.054131,2829.329256,2127.699236
1258,SPT_2255,1255.713147,-0.519156013,0.390022791,1.331091477,0.183158913,0.301527908,1738.577982,1582.968199,1282.858536,358.4208441,651.4857392,1919.96758
1259,SPT_0545,763.8287629,-0.455248115,0.342131368,1.330623726,0.183312852,0.301541633,1001.21124,893.5352282,816.6344847,298.1943908,501.4088757,1071.988358
1260,SPT_0736,287.8451296,-0.260270991,0.195670628,1.330148492,0.183469351,0.301559545,303.1590753,290.63409,350.4104334,292.3186393,270.4149937,220.1335457
1261,SPT_0537,292.5340572,-0.244351956,0.183859595,1.329013895,0.183843386,0.301934696,359.073141,305.6831044,288.0492546,283.505012,273.1813875,245.7124436
1262,SPT_RS01250,102.5699961,-0.323522861,0.24380644,1.326966017,0.184519924,0.302565925,111.8281315,117.5704248,117.2984078,66.10220486,106.5061612,96.11464671
1263,SPT_0914,1656.049562,0.275309622,0.207453154,-1.327092966,0.184477932,0.302565925,1464.249597,1498.317493,1507.061822,2284.198412,1785.707196,1396.76285
1264,SPT_1884,37.22850133,-0.559895032,0.424275938,1.31964833,0.186952459,0.306312138,65.52429581,54.55267709,20.78705961,8.813627315,38.03791471,35.65543346
1265,SPT_RS03930,47.86589066,-0.38239429,0.290403654,1.316768175,0.187916343,0.307648021,48.05115026,47.02816991,69.78512869,45.53707446,38.03791471,38.75590593
1266,SPT_0128,497.4088936,-0.197590839,0.150302584,1.314620368,0.188637521,0.307676761,531.1836247,531.4183199,533.0396,489.156316,457.8381734,441.8173276
1267,SPT_0162,109.5337793,-0.345206368,0.262613442,1.314503801,0.18867672,0.307676761,131.0485916,131.6788757,105.420088,129.266534,76.07582942,83.71275681
1268,SPT_RS11210,68.96715542,-0.328884435,0.250177657,1.314603544,0.188643178,0.307676761,69.01892492,78.06676204,84.63302842,69.04008063,58.78586819,54.2582683
1269,SPT_1523,1220.00959,0.184718301,0.140374871,-1.315892939,0.188209979,0.307676761,1142.743719,1124.913824,1152.197018,1377.863737,1308.504266,1213.834974
1270,SPT_1577,1144.957316,0.288718856,0.21949039,-1.315405453,0.188373674,0.307676761,962.7703197,959.3746661,1149.227438,1640.803618,1139.062646,1018.505208
1271,SPT_RS07715,101.8907463,-0.393039521,0.299836438,1.310846418,0.189909657,0.309443665,102.2179015,127.9166221,123.2375677,60.22645332,69.85144337,127.8944896
1272,SPT_1957,1303.204177,0.208508778,0.15946479,-1.307553713,0.191024725,0.311015885,1210.015329,1171.001431,1236.830047,1574.701414,1388.038088,1238.638754
1273,SPT_0617,8820.909077,0.172615965,0.13207862,-1.306918304,0.191240459,0.311122538,8100.550276,8181.961,8568.72293,9664.142351,9670.621116,8739.456787
1274,SPT_0762,132.3670061,0.346695138,0.266374607,-1.301532239,0.193076337,0.313862711,127.5539625,116.6298614,102.4505081,98.41883835,183.2735891,165.8752774
1275,SPT_0320,84.55440516,0.344606627,0.265886495,-1.296066682,0.194952512,0.316664042,52.41943664,78.06676204,92.05697828,88.13627315,98.20697979,98.44000106
1276,SPT_2136,356.4776152,0.341715276,0.265040683,-1.289293673,0.19729601,0.320219464,280.443986,289.6935266,360.8039632,572.8857755,331.9672556,303.0711844
1277,SPT_0420,437.6755715,-0.410475936,0.318831822,1.287437163,0.197941958,0.321016285,514.5841364,502.2608546,509.2829605,189.4929873,323.6680742,586.7644158
1278,SPT_1379,1020.110648,0.355473072,0.276623875,-1.285041185,0.198777893,0.32211973,782.7969206,896.3569184,968.0830619,1683.402817,1056.76243,733.2617402
1279,SPT_0418,8141.413244,0.176068862,0.137251802,-1.282816397,0.199556408,0.323128477,8015.80552,6965.812526,7924.324082,8447.861781,8759.09436,8735.581197
1280,SPT_0077,559.1355912,-0.37465567,0.292586497,1.280495423,0.200370954,0.324193941,562.6352867,720.471563,636.9748981,284.9739498,434.3238261,715.4340235
1281,SPT_0740,158.9556266,-0.287215801,0.224802668,1.2776352,0.201378083,0.32508284,189.5836292,189.053243,146.9942072,151.3006022,159.7592418,117.0428359
1282,SPT_0871,254.6231226,0.279035693,0.218558661,-1.276708469,0.20170519,0.32508284,222.7826057,281.228456,179.6595866,309.9458939,269.0317968,265.0903966
1283,SPT_0918,1375.87703,0.25940311,0.203093368,-1.277260368,0.201510341,0.32508284,1300.875686,1133.378895,1303.645596,1858.206426,1459.272728,1199.882848
