,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC120MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC120MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC120MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC120MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC120MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC120MIN.C
960,SPT_RS03275,91.73947005,1.220983196,0.220101255,-5.547370432,2.90E-08,6.51E-08,61.84254579,53.84783948,46.65795966,147.9823692,107.4161768,132.6899294
961,SPT_2170,25.56329087,2.129842443,0.384258128,-5.542738824,2.98E-08,6.68E-08,5.726161647,7.880171632,11.66448992,40.979733,39.67074712,47.4584419
962,SPT_1396,925.9831355,-0.498445767,0.090334295,5.517791068,3.43E-08,7.69E-08,1079.954087,1075.643428,1097.434093,805.934749,748.2513227,748.6811344
963,SPT_1455,3385.11307,-0.43963531,0.079840099,5.506447464,3.66E-08,8.19E-08,3959.068163,3720.754372,4013.556572,2983.552228,2861.786666,2771.960423
964,SPT_1481,482.068932,-0.658243541,0.119633371,5.502173329,3.75E-08,8.39E-08,580.632791,626.4736447,563.7836792,418.9039373,349.1025747,353.5169651
965,SPT_RS00720,65.49491295,1.385250839,0.251815606,-5.501052373,3.78E-08,8.43E-08,38.9378992,38.08749622,29.16122479,111.5559398,79.34149425,95.88542342
966,SPT_1284,1347.745765,-0.735314306,0.133679375,5.500581558,3.79E-08,8.44E-08,1593.01817,1627.255442,1841.045325,830.9779191,1017.402084,1176.775651
967,SPT_1304,1793.782527,-0.587990582,0.106931729,5.498747542,3.82E-08,8.52E-08,2195.410375,2165.733837,2110.300634,1241.913575,1469.648601,1579.688137
968,SPT_1486,476.7255591,0.605342688,0.110201058,-5.49307511,3.95E-08,8.79E-08,380.2171334,357.2344473,394.6485755,588.5144989,594.4508877,545.287812
969,SPT_2099,39.10359529,1.674049241,0.304929132,-5.48996165,4.02E-08,8.94E-08,21.75941426,11.82025745,19.44081653,59.19294767,60.42159947,61.98653635
970,SPT_0088,58.71473503,1.350783808,0.246222,-5.48604028,4.11E-08,9.13E-08,35.50220221,31.52068653,30.13326561,92.20439925,85.44468611,77.48317044
971,SPT_0441,2684.982864,0.51887712,0.094694507,-5.479484863,4.27E-08,9.47E-08,2102.646557,2126.332979,2383.444106,3170.237678,2967.371885,3359.863978
972,SPT_RS01975,48.32319235,1.755592365,0.320477514,-5.478051616,4.30E-08,9.53E-08,10.30709096,19.70042908,32.07734727,80.82114008,81.17245181,65.86069488
973,SPT_2171,83.99734297,1.215745666,0.222090896,-5.474090509,4.40E-08,9.74E-08,45.80929318,40.7142201,62.21061288,109.279288,128.7773484,117.1932953
974,SPT_RS11220,1262.103797,-0.651151847,0.118972939,5.473108866,4.42E-08,9.78E-08,1762.512555,1527.439935,1344.332463,974.4069846,1035.10134,928.8295057
975,SPT_0875,4188.412889,-0.433593741,0.079367323,5.463126672,4.68E-08,1.03E-07,5065.362593,4672.941778,4706.621681,3470.75572,3517.879791,3696.91577
976,SPT_1279,1834.233628,-0.76138754,0.139575565,5.455020295,4.90E-08,1.08E-07,2191.974678,2281.309687,2463.151454,1077.994643,1379.321362,1611.649945
977,SPT_2183,1308.747401,-0.730639542,0.134004264,5.452360377,4.97E-08,1.10E-07,1540.337483,1834.766628,1536.796546,804.7964231,1072.330811,1063.456514
978,SPT_1910,36.88593877,1.721648187,0.316703774,-5.436146742,5.44E-08,1.20E-07,16.03325261,21.01379102,12.63653074,50.08634033,58.59064191,62.95507599
979,SPT_1409,222.1432872,0.821122167,0.151063884,-5.435595505,5.46E-08,1.20E-07,178.6562434,169.4236901,133.1695932,282.3048273,287.4603368,281.8450325
980,SPT_0961,3422.618614,-0.512236071,0.094332561,5.430108797,5.63E-08,1.24E-07,4229.342992,3768.035402,4077.711266,3043.883501,2617.658991,2799.079532
981,SPT_1162,219.8741515,-0.997551652,0.183741237,5.429111454,5.66E-08,1.24E-07,319.5198199,279.7460929,281.8918396,128.6308286,119.6225606,189.8337676
982,SPT_2060,767.129843,0.54888583,0.10119697,-5.423935436,5.83E-08,1.28E-07,620.7159225,631.7270925,616.2738839,836.6695487,952.097931,945.2946794
983,SPT_0309,2248.994279,0.412327257,0.076054486,-5.421471891,5.91E-08,1.30E-07,1881.616717,1981.863165,1923.668795,2568.063268,2556.627072,2582.126655
984,SPT_1728,2339.477162,0.699865197,0.129158761,-5.418642866,6.01E-08,1.32E-07,1854.131141,1510.366229,1968.382673,2688.725815,2701.883039,3313.374076
985,SPT_0429,1501.077764,-0.510261018,0.094192111,5.417237342,6.05E-08,1.32E-07,1698.379544,1824.259733,1771.058385,1335.2563,1229.793161,1147.719462
986,SPT_2154,57.51950626,1.336668994,0.246806306,-5.415862411,6.10E-08,1.33E-07,36.64743454,30.20732459,29.16122479,84.23611783,85.44468611,79.4202497
987,SPT_2176,25.57965974,2.1851627,0.403503225,-5.415477652,6.11E-08,1.33E-07,13.74278795,2.626723877,7.77632661,45.53303667,46.99457736,36.80450596
988,SPT_0544,486.948743,0.790110713,0.145975511,-5.412625069,6.21E-08,1.35E-07,413.4288709,304.6999698,347.9906158,665.9206612,657.9240831,531.7282572
989,SPT_1880,129.6458914,0.913168422,0.168840524,-5.408467107,6.36E-08,1.39E-07,88.18288936,86.68188795,93.31591932,167.3339097,175.7719257,166.5888165
990,SPT_2051,729.6668119,0.618860911,0.114589651,-5.40067016,6.64E-08,1.45E-07,561.1638414,648.8007977,515.1816379,924.3206443,852.0055844,876.5283656
991,SPT_2139,158.2919633,0.95853997,0.177624805,-5.3964308,6.80E-08,1.48E-07,112.2327683,97.18878346,110.8126542,177.578843,206.8982042,245.0405265
992,SPT_0857,400.9875019,0.637674523,0.118324974,-5.38917947,7.08E-08,1.54E-07,296.6151733,338.8473802,306.1928603,474.6819072,516.940351,472.6473397
993,SPT_0413,3806.507683,0.62315096,0.115842774,-5.379282082,7.48E-08,1.62E-07,3448.294544,2983.958325,2544.802883,4642.093088,4672.603692,4547.293565
994,SPT_1783,2031.407412,-0.64330417,0.119604505,5.378594834,7.51E-08,1.63E-07,2608.839246,2365.364851,2468.983699,1315.90476,1719.879468,1709.472448
995,SPT_1083,1008.478153,-0.821805354,0.152973543,5.372205798,7.78E-08,1.68E-07,1283.805441,1312.048577,1277.261646,614.695995,632.2906772,930.7665849
996,SPT_1307,164.3566148,-0.954321376,0.177782304,5.367921061,7.96E-08,1.72E-07,206.1418193,219.3314438,224.5414309,122.939199,87.27564367,125.910152
997,SPT_1474,1700.994997,-0.453452195,0.084482063,5.367437509,7.99E-08,1.73E-07,1997.285182,1895.181277,2005.320225,1492.345277,1370.776893,1445.061129
998,SPT_1727,645.0137177,0.658958243,0.122890891,-5.36214067,8.22E-08,1.78E-07,511.9188512,545.0452045,441.3065351,786.5832084,723.228236,862.0002712
999,SPT_0206,612.6329706,0.658575845,0.12326875,-5.342601806,9.16E-08,1.98E-07,485.5785077,516.1512419,423.8098003,751.295105,819.0483483,679.9148206
1000,SPT_2128,32.68546487,1.792836701,0.336421592,-5.329136848,9.87E-08,2.13E-07,14.88802028,13.13361939,13.60857157,42.11805892,61.03191865,51.33260042
1001,SPT_2238,942.014264,0.481135341,0.090314641,-5.327323848,9.97E-08,2.15E-07,802.8078629,780.1369915,775.6885794,1084.824599,1141.296879,1067.330673
1002,SPT_0958,3510.976177,-0.445182951,0.08359534,5.325451777,1.01E-07,2.17E-07,4167.500447,3804.809536,4178.803512,2834.431532,3033.286357,3047.025678
1003,SPT_2218,137.7208492,1.41226661,0.265298966,-5.323302352,1.02E-07,2.19E-07,46.9545255,68.29482081,104.0083684,144.5673914,225.2077798,237.2922095
1004,SPT_0542,913.3950556,0.697259939,0.131124115,-5.317556875,1.05E-07,2.26E-07,737.5296201,677.6947603,667.7920477,1340.94793,988.106763,1068.299212
1005,SPT_0780,630.262678,-0.613499736,0.115634706,5.305498276,1.12E-07,2.41E-07,707.7535796,765.6900102,812.6261308,550.9497437,458.3497091,486.2068945
1006,SPT_1201,398.0498553,-0.724575442,0.136826075,5.295594746,1.19E-07,2.54E-07,516.4997805,475.4370218,496.7128622,283.4431532,263.6578886,352.5484255
1007,SPT_0713,430.0986358,-0.771853591,0.146219215,5.27874255,1.30E-07,2.78E-07,482.1428107,608.0865776,542.3987811,264.0916127,321.6382113,362.2338218
1008,SPT_0431,714.1463664,0.592171078,0.11233293,-5.271571573,1.35E-07,2.89E-07,500.4665279,608.0865776,597.8051082,889.0325409,873.9770751,815.5103689
1009,SPT_0076,371.5421616,0.683856953,0.130037627,-5.258915985,1.45E-07,3.09E-07,280.5819207,279.7460929,294.5283704,412.0739818,513.888755,448.4338489
1010,SPT_2103,820.0218426,0.530377134,0.100857874,-5.258658661,1.45E-07,3.10E-07,671.106145,724.9757901,617.2459247,961.8853996,989.9377205,954.9800757
1011,SPT_0870,2002.041157,-0.783734211,0.149266288,5.250577487,1.52E-07,3.23E-07,2175.941426,2882.829455,2554.523291,1787.171689,1348.805402,1262.975678
1012,SPT_0200,487.7150146,0.674559403,0.128517952,-5.248756239,1.53E-07,3.26E-07,371.0552747,422.9025442,332.4379626,640.8774911,612.7604633,546.2563516
1013,SPT_0485,407.879752,0.875776794,0.16685679,-5.248673401,1.53E-07,3.26E-07,322.9555169,265.2991116,268.2832681,646.5691207,426.0027922,518.1687023
1014,SPT_RS01140,16.61186776,2.467223629,0.47024053,-5.246726877,1.55E-07,3.29E-07,2.290464659,3.940085816,5.832244958,27.319822,29.29532095,30.99326818
1015,SPT_0357,12.99151457,2.934449584,0.561629344,-5.224886516,1.74E-07,3.70E-07,1.145232329,0,3.888163305,29.59647383,26.85404421,16.46517372
1016,SPT_0007,34.93184365,1.805696245,0.345696049,-5.223363846,1.76E-07,3.73E-07,20.61418193,11.82025745,11.66448992,43.25638483,68.96606808,53.26967968
1017,SPT_0526,1038.493538,0.493861675,0.094592539,-5.220936854,1.78E-07,3.77E-07,848.6171561,925.9201667,811.6540899,1235.08362,1181.577945,1228.108252
1018,SPT_1631,18.24344716,2.35835991,0.451909021,-5.21866084,1.80E-07,3.82E-07,6.871393976,5.253447755,2.916122479,36.42642933,29.90564014,28.08764929
1019,SPT_RS02550,422.5017938,1.067178998,0.20467692,-5.213968414,1.85E-07,3.91E-07,273.7105267,235.091787,299.3885745,795.6898157,489.4759876,441.6540715
1020,SPT_2162,77.75677035,1.18113412,0.226727236,-5.209493748,1.89E-07,4.00E-07,38.9378992,44.65430591,56.37836792,118.3858953,112.2987303,95.88542342
1021,SPT_0733,270.9439476,0.792916984,0.152423929,-5.202050535,1.97E-07,4.16E-07,206.1418193,193.064205,193.4361244,298.2413902,328.9620415,405.8181052
1022,SPT_0268,18207.36133,-0.491506949,0.094610724,5.19504479,2.05E-07,4.32E-07,23072.99574,19905.31354,20900.82185,13912.61935,15640.03947,15812.37801
1023,SPT_1045,863.9358764,-0.744994934,0.143494369,5.191806056,2.08E-07,4.39E-07,1057.04944,1046.749465,1147.008175,590.7911507,546.8459911,795.1710367
1024,SPT_0907,923.065193,-0.531020995,0.102305002,5.190567255,2.10E-07,4.41E-07,1176.153602,1054.629637,1046.88797,697.7937869,779.3776012,783.5485611
1025,SPT_1498,2605.689232,-0.427549543,0.082437857,5.186325284,2.14E-07,4.51E-07,2967.296965,3156.008739,2849.051662,2262.991922,2244.753968,2154.032138
1026,SPT_0426,422.1945522,-0.626834433,0.1208829,5.18546819,2.15E-07,4.53E-07,518.7902452,555.5521,467.5516374,307.3479975,342.9993828,340.92595
1027,SPT_0497,705.6957447,0.876972697,0.169192508,-5.183283268,2.18E-07,4.57E-07,502.7569926,432.0960778,546.2869444,1161.092435,729.9417471,862.0002712
1028,SPT_0255,18233.23299,-0.761525942,0.146957369,5.181951404,2.20E-07,4.60E-07,19585.7633,27652.83562,21720.25226,11539.20982,15616.84734,13284.48957
1029,SPT_0436,389.6089232,0.697730024,0.134771016,-5.177151924,2.25E-07,4.72E-07,306.9222643,273.1792832,309.1089828,417.7656114,493.1379027,537.539495
1030,SPT_1473,1380.873546,-0.615906259,0.118973575,5.176832431,2.26E-07,4.72E-07,1614.777584,1645.642509,1755.505732,1276.063353,1008.247296,985.0048043
1031,SPT_0986,5361.750899,-0.476831753,0.09266381,5.145825033,2.66E-07,5.57E-07,6904.605714,6033.584746,5792.391284,4442.886053,4423.593464,4573.444135
1032,SPT_1483,749.1539549,-0.832266814,0.161842582,5.142446468,2.71E-07,5.66E-07,834.8743681,824.7912975,1226.715523,486.0651664,585.9064191,536.5709553
1033,SPT_2140,101.2554166,1.029638719,0.200554836,-5.133951094,2.84E-07,5.92E-07,65.27824277,74.8616305,58.32244958,151.3973469,138.5424553,119.1303746
1034,SPT_0235,15.85737921,2.491422675,0.48653926,-5.120702237,3.04E-07,6.34E-07,1.145232329,5.253447755,4.860204131,30.73479975,29.90564014,23.24495113
1035,SPT_1712,198.1654625,0.732316257,0.143135397,-5.116248466,3.12E-07,6.49E-07,147.7349705,141.8430894,155.5265322,249.2933757,256.3340583,238.2607491
1036,SPT_0468,5887.5448,-0.706836279,0.138556274,5.101438254,3.37E-07,7.01E-07,7300.8561,7287.845397,7350.572728,5559.583777,3738.205017,4088.205781
1037,SPT_1717,2196.431842,0.419091849,0.08230511,-5.091929874,3.54E-07,7.37E-07,1799.159989,1847.900248,1987.82349,2476.997195,2540.758773,2525.951356
1038,SPT_1196,181.5156892,-1.019782765,0.200581625,5.084128552,3.69E-07,7.67E-07,257.6772741,236.405149,241.0661249,77.40616233,136.1011786,140.4382464
1039,SPT_1569,192.5735516,-0.908621846,0.17900158,5.076054886,3.85E-07,7.99E-07,281.727153,198.3176527,275.0875538,125.2158508,122.0638373,153.0292616
1040,SPT_1590,17476.96024,0.56321463,0.110974949,-5.075151044,3.87E-07,8.02E-07,14587.96941,15483.22389,12195.22421,22652.68574,20196.0722,19746.58599
1041,SPT_1488,759.3432382,-0.634560414,0.125301072,5.064285591,4.10E-07,8.49E-07,811.9697215,996.8417114,963.2924588,664.7823353,537.0808841,582.092318
1042,SPT_RS00555,248.8423765,0.716551857,0.141790256,-5.053604362,4.34E-07,8.97E-07,214.1584456,178.6172237,171.0791854,293.6880865,314.9247002,320.5866177
1043,SPT_RS11225,571.2716764,-0.567272255,0.112392104,5.04726073,4.48E-07,9.26E-07,685.9941653,728.9158759,635.7147004,470.1286036,484.5934341,422.2832789
1044,SPT_1893,88.23042257,1.021517082,0.202434881,-5.046151514,4.51E-07,9.31E-07,61.84254579,51.22111561,59.2944904,127.4925027,117.1812838,112.3505971
1045,SPT_0835,46.94860829,1.377575622,0.27307401,-5.044696936,4.54E-07,9.37E-07,21.75941426,24.95387683,29.16122479,63.74625133,66.52479133,75.54609118
1046,SPT_1538,1808.299715,-0.450314032,0.089316762,5.041763965,4.61E-07,9.50E-07,2064.85389,2231.401934,1975.186959,1480.962018,1587.440204,1509.953284
1047,SPT_1403,246.8990535,-0.651388356,0.129251359,5.039702197,4.66E-07,9.60E-07,314.9388906,292.8797123,298.4165337,194.6537317,191.6402246,188.865228
1048,SPT_1644,294.7443276,0.903951029,0.179502872,-5.035858306,4.76E-07,9.78E-07,242.7892538,212.7646341,156.498573,454.1920407,344.8303404,357.3911237
1049,SPT_1851,88.8869882,1.194060654,0.237223364,-5.033486736,4.82E-07,9.89E-07,45.80929318,55.16120142,57.35040875,150.259021,93.98915472,130.7528501
1050,SPT_0094,2762.177179,-0.45532141,0.090673253,5.021562555,5.13E-07,1.05E-06,3292.542947,3133.681586,3160.104726,2536.190142,2281.983438,2168.560233
1051,SPT_1639,3534.833819,-0.420307442,0.083779234,5.016845112,5.25E-07,1.08E-06,3992.2799,4186.99786,3967.870653,2992.658835,3213.940836,2855.254831
1052,SPT_RS05205,75.22391978,-1.167259903,0.232724465,5.015630415,5.29E-07,1.08E-06,114.5232329,84.05516407,116.6448992,36.42642933,51.26681167,48.42698153
1053,SPT_1075,1664.198632,-0.471163841,0.094105499,5.006762038,5.54E-07,1.13E-06,2008.737506,1967.416184,1830.352876,1287.446612,1412.278598,1478.960016
1054,SPT_RS00825,50.52747143,1.450797817,0.289959333,-5.003452727,5.63E-07,1.15E-06,14.88802028,30.20732459,33.04938809,84.23611783,72.01766401,68.76631377
1055,SPT_0016,25.35469843,1.91594448,0.383156483,-5.000422976,5.72E-07,1.17E-06,9.161858635,9.19353357,10.69244909,46.67136258,46.38425818,30.02472855
1056,SPT_0149,316.9252592,0.647250601,0.129475854,-4.999006246,5.76E-07,1.18E-06,273.7105267,219.3314438,245.926329,387.0308117,399.7590672,375.7933766
1057,SPT_1676,2862.265907,-0.488958488,0.098102131,4.984178061,6.22E-07,1.27E-06,2994.782541,3534.256977,3507.123301,2389.346099,2484.609408,2263.477117
1058,SPT_0556,621.5827622,-0.593094947,0.119205956,4.975380149,6.51E-07,1.33E-06,671.106145,824.7912975,752.3595995,463.2986481,534.6396074,483.3012756
1059,SPT_1261,828.1895788,-0.722240075,0.145195861,4.974246978,6.55E-07,1.33E-06,1034.144793,966.6343868,1100.350215,490.6184701,638.3938691,738.9957381
1060,SPT_1641,231.0425288,0.882905958,0.177494331,-4.974276929,6.55E-07,1.33E-06,143.1540412,178.6172237,161.3587772,367.6792711,247.7895897,287.6562703
1061,SPT_RS01190,24.14279919,1.885713865,0.379533338,-4.968506527,6.75E-07,1.37E-06,10.30709096,10.50689551,7.77632661,33.01145158,39.67074712,43.58428337
1062,SPT_0121,324.0220792,0.688288039,0.138783633,-4.959432337,7.07E-07,1.43E-06,249.6606478,207.5111863,282.8638804,415.4889596,397.3177904,391.2900107
1063,SPT_0363,363.2618781,0.836159486,0.168750665,-4.954999637,7.23E-07,1.47E-06,227.9012335,300.7598839,249.8144924,566.8863065,451.636198,382.5731541
1064,SPT_2003,6033.960278,0.625083965,0.126248029,-4.951237401,7.37E-07,1.49E-06,4674.838369,4661.12152,4871.868621,8826.579158,6303.376558,6865.977441
1065,SPT_1972,606.823678,0.587762999,0.11871852,-4.950895612,7.39E-07,1.49E-06,464.9643257,480.6904695,506.4332705,779.7532529,770.8331326,638.2676165
1066,SPT_1476,2746.614411,-0.489989093,0.099131678,4.94281043,7.70E-07,1.56E-06,3292.542947,3170.45572,3171.769216,2019.390176,2346.066953,2479.461454
1067,SPT_1604,5031.745339,-0.494059257,0.099954567,4.942838221,7.70E-07,1.56E-06,6044.536234,5944.276134,5675.746385,4704.701013,3961.58184,3859.630428
1068,SPT_RS02190,118.5690837,1.083682658,0.219639734,-4.933909904,8.06E-07,1.63E-06,93.90905101,47.28102979,82.62347023,174.1638652,162.3449036,151.0921824
1069,SPT_0013,22.91911636,1.978779252,0.401560237,-4.927727071,8.32E-07,1.68E-06,10.30709096,10.50689551,4.860204131,30.73479975,43.33266224,37.77304559
1070,SPT_2214,414.3425613,0.87987338,0.178814714,-4.920587119,8.63E-07,1.74E-06,242.7892538,296.8197981,331.4659218,423.457241,664.6375941,526.885559
1071,SPT_1761,2002.922848,-0.473354108,0.096206621,4.920182214,8.65E-07,1.74E-06,2125.551203,2343.037699,2522.445944,1619.837779,1743.681916,1662.982546
1072,SPT_1971,416.3557789,0.673868686,0.137020356,-4.918018807,8.74E-07,1.76E-06,280.5819207,309.9534175,369.375514,480.3735368,559.0523748,498.7979097
1073,SPT_1067,1420.14243,-0.520329275,0.105828063,4.916741943,8.80E-07,1.77E-06,1598.744332,1887.301106,1540.68471,1124.666006,1162.65805,1206.80038
1074,SPT_0504,1902.833616,-0.424158947,0.086293997,4.915277581,8.87E-07,1.78E-06,2027.061223,2255.042449,2261.939003,1628.944387,1603.308503,1640.706134
1075,SPT_RS07270,85.80027664,1.004849633,0.204445882,-4.914990822,8.88E-07,1.78E-06,59.55208113,59.10128724,51.51816379,117.2475694,120.8431989,106.5393594
1076,SPT_0506,405.3095023,0.599997141,0.122084869,-4.914590523,8.90E-07,1.78E-06,324.1007492,308.6400556,333.4100034,450.777063,536.4705649,478.4585775
1077,SPT_1508,1733.125898,-0.483279549,0.098348051,4.913971786,8.92E-07,1.79E-06,2182.81282,1989.743337,1896.451652,1334.117974,1505.047114,1490.582491
1078,SPT_RS00950,16.54895373,2.467237938,0.502437347,-4.910538503,9.08E-07,1.82E-06,3.435696988,7.880171632,0.972040826,35.28810342,32.34691689,19.37079261
1079,SPT_1611,1146.035155,-0.669511674,0.13635073,4.910217022,9.10E-07,1.82E-06,1431.540412,1586.541222,1214.078992,889.0325409,996.6512316,758.3665307
1080,SPT_1620,277.159649,0.67618454,0.138037712,-4.898549307,9.65E-07,1.93E-06,246.2249508,197.0042908,195.3802061,341.497775,344.8303404,338.0203311
1081,SPT_0153,18.2683762,2.180883495,0.446728757,-4.88189636,1.05E-06,2.09E-06,5.726161647,5.253447755,5.832244958,37.56475525,32.95723607,22.2764115
1082,SPT_1525,575.6365639,-0.638561931,0.130877262,4.879089942,1.07E-06,2.12E-06,803.9530952,665.8745029,634.7426596,453.0537148,407.0828974,489.1125134
1083,SPT_1889,151.6764757,0.904348595,0.185392653,-4.878017445,1.07E-06,2.13E-06,90.47335402,120.8292984,103.0363276,235.6334647,181.8751176,178.211292
1084,SPT_0316,22461.03332,-0.553522444,0.11355434,4.874515986,1.09E-06,2.17E-06,24077.36449,25803.62201,30348.08664,20102.83569,17387.99362,17046.2975
1085,SPT_1526,3889.007773,0.366798996,0.075284405,-4.872177671,1.10E-06,2.19E-06,3278.800159,3463.335432,3446.85677,4244.817343,4444.954635,4455.2823
1086,SPT_0586,20648.29653,-0.424165384,0.087175685,4.865638652,1.14E-06,2.26E-06,22133.90523,22911.59902,25971.95884,17584.85876,17596.11247,17691.34489
1087,SPT_2237,1852.492931,0.507253228,0.104285547,-4.864079874,1.15E-06,2.28E-06,1682.346292,1444.698132,1456.117158,2300.556678,1993.912782,2237.326547
1088,SPT_1504,1422.492608,-0.389667797,0.080167457,4.86067301,1.17E-06,2.32E-06,1604.470493,1636.448976,1601.923282,1211.178775,1233.455076,1247.479044
1089,SPT_RS10400,20.70944533,2.161174524,0.444737361,-4.859440007,1.18E-06,2.33E-06,12.59755562,3.940085816,2.916122479,38.70308117,29.29532095,36.80450596
1090,SPT_2138,5323.581213,0.439782494,0.090497583,-4.859604849,1.18E-06,2.33E-06,4411.434933,4598.080147,4539.430659,5569.82871,6596.940087,6225.772745
1091,SPT_2002,556.0648825,-0.579837685,0.11945497,4.854027278,1.21E-06,2.39E-06,658.5085894,679.0081223,664.8759252,473.5435813,477.879923,382.5731541
1092,SPT_1135,385.1894641,-0.740666961,0.152905284,4.843959221,1.27E-06,2.51E-06,516.4997805,483.3171934,448.1108209,264.0916127,246.5689514,352.5484255
1093,SPT_0994,1142.813129,-0.626746703,0.12945214,4.841532192,1.29E-06,2.54E-06,1472.768776,1460.458476,1231.575727,990.3435475,757.4061105,944.3261398
1094,SPT_0957,2313.222832,-0.505196873,0.10443302,4.837520482,1.31E-06,2.59E-06,2992.492077,2465.180359,2690.609007,1799.693274,1876.121179,2055.241096
1095,SPT_0621,1359.783316,-0.521991523,0.108027621,4.832019051,1.35E-06,2.66E-06,1702.960474,1535.320106,1576.65022,986.9285697,1129.700814,1227.139712
1096,SPT_1933,578.953202,0.528964669,0.109543519,-4.828808442,1.37E-06,2.70E-06,469.545255,497.7641747,452.971025,669.335639,645.1073801,738.9957381
1097,SPT_0588,30.28165029,2.129088672,0.441908779,-4.817937031,1.45E-06,2.85E-06,18.32371727,9.19353357,1.944081653,69.43788092,42.11202387,40.67866448
1098,SPT_0893,353.7900973,0.595775371,0.12368455,-4.816894043,1.46E-06,2.86E-06,272.5652944,266.6124735,304.2487786,425.7338928,451.636198,401.9439467
1099,SPT_1345,1011.034501,-0.72002846,0.149518349,4.815652841,1.47E-06,2.88E-06,1347.938452,1258.200737,1178.113481,594.2061285,764.7299407,923.0182679
1100,SPT_0531,646.1023413,0.618488558,0.12854262,-4.811544676,1.50E-06,2.93E-06,523.3711745,451.7965069,551.1471485,688.6871796,870.31516,791.2968782
1101,SPT_1222,7418.185705,0.482141991,0.100421387,-4.801188342,1.58E-06,3.09E-06,6326.263387,5545.014105,6678.892517,8113.987134,8584.749678,9260.207408
1102,SPT_1496,2269.518425,-0.386813491,0.080628053,4.797505052,1.61E-06,3.14E-06,2564.175185,2461.240273,2691.581048,2001.176961,1967.669057,1931.268023
1103,SPT_0687,1661.014483,0.70601768,0.147625798,-4.782481731,1.73E-06,3.38E-06,1102.858733,1203.039536,1469.725729,1683.584031,2346.066953,2160.811916
1104,SPT_0010,27.16957523,1.6822493,0.35200398,-4.77906329,1.76E-06,3.44E-06,10.30709096,14.44698132,11.66448992,45.53303667,38.45010875,42.61574374
1105,SPT_0647,4093.360119,-0.413530125,0.086902469,4.75855439,1.95E-06,3.80E-06,4891.287279,4831.858572,4311.001065,3635.812978,3397.646911,3492.553908
1106,SPT_2155,30.10235337,1.608720873,0.338644568,-4.750470037,2.03E-06,3.95E-06,11.45232329,19.70042908,11.66448992,45.53303667,45.77393899,46.48990227
1107,SPT_1895,7507.257025,0.521739215,0.110087934,-4.739295195,2.14E-06,4.17E-06,5821.21593,6342.224802,6308.544963,8814.057573,10032.42679,7725.072093
1108,SPT_1410,34.99432985,1.488641604,0.314468315,-4.733836552,2.20E-06,4.29E-06,19.4689496,18.38706714,15.55265322,51.22466625,59.81128028,45.52136264
1109,SPT_2184,423.0354095,-0.56538394,0.11974728,4.721476277,2.34E-06,4.55E-06,463.8190934,530.5982232,523.9300054,313.0396271,360.08832,346.7371877
1110,SPT_0289,53.00610533,1.326838622,0.281249453,-4.717657613,2.39E-06,4.63E-06,20.61418193,40.7142201,27.21714314,89.92774741,70.79702564,68.76631377
1111,SPT_1185,424.3832393,-0.595345951,0.126693249,4.699113458,2.61E-06,5.07E-06,555.4376797,467.5568502,508.3773521,352.8810342,302.7183165,359.3282029
1112,SPT_RS02720,18.7054449,1.975898315,0.4207438,-4.696203046,2.65E-06,5.14E-06,6.871393976,5.253447755,7.77632661,33.01145158,29.29532095,30.02472855
1113,SPT_0227,8.617347805,2.97200671,0.632974617,-4.695301564,2.66E-06,5.15E-06,0,1.313361939,0.972040826,23.90484425,10.98574536,14.52809446
1114,SPT_0530,620.2673274,0.500875707,0.106705507,-4.694000541,2.68E-06,5.18E-06,529.0973362,492.510727,515.1816379,782.0299047,679.2852546,723.499104
1115,SPT_1559,34.571499,1.528269179,0.32559552,-4.693765992,2.68E-06,5.18E-06,20.61418193,11.82025745,18.4687757,42.11805892,59.20096109,55.20675894
1116,SPT_0341,32629.90367,-0.454796383,0.097106629,4.683474135,2.82E-06,5.45E-06,34114.18063,40643.29855,38507.39733,27402.91979,29325.22659,25786.39912
1117,SPT_0450,2070.900408,-0.432768416,0.092432357,4.682001304,2.84E-06,5.48E-06,2409.568821,2428.406225,2307.624922,1606.177868,1877.952137,1795.672475
1118,SPT_0417,4632.273891,0.383005269,0.081838688,-4.680002564,2.87E-06,5.53E-06,3914.404102,3859.970738,4281.83984,5065.550329,5372.02948,5299.848858
1119,SPT_0753,260.7046576,0.683878483,0.146338653,-4.673259376,2.96E-06,5.71E-06,179.8014757,185.1840333,231.3457167,346.0510787,316.7556578,305.0899836
1120,SPT_0146,90.04442993,0.9135885,0.195651984,-4.669456865,3.02E-06,5.81E-06,59.55208113,63.04137305,63.18265371,121.8008731,118.4019222,114.2876764
