,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN60MIN.C
1841,SP_0117,11207.09995,0.042147483,0.135397728,-0.311286486,0.75558284,0.873321336,13113.29628,10433.82075,9565.723968,11465.87563,10816.04114,11847.84193
1842,SP_0319,7.594292945,0.117778488,0.379693252,-0.310193787,0.756413595,0.873321336,5.172489855,6.552535535,9.514977422,12.8889695,5.15745425,6.279331106
1843,SP_1563,809.8415186,0.055890878,0.179852072,-0.310760267,0.755982877,0.873321336,926.9101821,677.0953387,772.8276106,666.4355407,749.5500176,1066.230422
1844,SP_RS08375,80.40730408,0.076972505,0.247717457,-0.310727011,0.756008162,0.873321336,92.07031943,70.98580163,69.77650109,54.58857671,94.55332791,100.4692977
1845,SP_1709,5883.579697,-0.037863418,0.122669494,0.308662056,0.75757861,0.874192337,6536.992679,5595.865347,5753.389681,5401.99457,5560.595257,6452.640645
1846,SP_1997,1970.713058,-0.034098454,0.111068338,0.30700427,0.758840122,0.875173683,2033.823011,1901.327395,2046.777365,1895.436691,1874.73462,2072.179265
1847,SP_0372,931.1744745,0.039419427,0.129906272,-0.303445144,0.761550647,0.877824216,896.9097409,1024.379722,833.0891343,992.4506516,884.5034038,955.7141944
1848,SP_0477,88.56944969,-0.063651846,0.210467804,0.302430322,0.762324042,0.878003418,88.96682551,100.4722115,83.52035737,96.28818392,86.81714654,75.35197328
1849,SP_1288,235.3137736,0.050662652,0.167680297,-0.302138372,0.762546582,0.878003418,194.4856186,243.5359041,255.8471707,244.1322458,257.8727125,216.0089901
1850,SP_RS11300,305.2099732,0.046851651,0.155334423,-0.301617957,0.762943317,0.878003418,334.1428447,312.3375272,253.7327312,304.78622,322.3408906,303.9196256
1851,SP_1966,2577.514036,0.049006578,0.162854916,-0.300921699,0.763474203,0.878139697,2953.491707,2326.150115,2312.139513,2213.870055,2387.901318,3271.531506
1852,SP_0539,13.05109881,0.105420514,0.35942014,-0.293307196,0.769287354,0.878297746,12.41397565,15.28924958,9.514977422,12.13079482,18.91066558,10.04692977
1853,SP_RS02675,9.567535428,0.109090117,0.372783207,-0.292636888,0.769799715,0.878297746,7.241485798,12.01298181,7.400537995,8.339921442,8.595757083,13.81452843
1854,SP_RS04155,30.79041946,0.1071194,0.357017527,-0.300039611,0.764146942,0.878297746,9.31048174,48.05192726,30.65937169,48.5231793,34.38302833,13.81452843
1855,SP_1128,44582.27075,-0.050680503,0.171344494,0.295781337,0.767397077,0.878297746,53548.71848,41804.08463,40873.17134,33057.17407,43975.89324,54234.58277
1856,SP_1131,8.3476618,0.111040417,0.377289666,-0.294310782,0.768520435,0.878297746,6.206987827,5.460446279,11.62941685,6.823572089,11.17448421,8.791063549
1857,SP_1182,479.0933719,-0.045489085,0.153942311,0.295494361,0.76761626,0.878297746,409.6611966,554.781342,497.9504851,519.3496534,463.3113068,429.5062477
1858,SP_1302,123.5774318,0.057693523,0.193494557,-0.298166128,0.765576373,0.878297746,131.3812423,123.4060859,108.8936305,144.8113632,121.2001749,111.7720937
1859,SP_RS08480,2278.524255,-0.04399739,0.150151938,0.293019128,0.769507531,0.878297746,2703.143198,2101.179728,2141.92714,2454.969603,2416.267316,1853.658543
1860,SP_1750,1023.8837,0.033809507,0.11542286,-0.292918636,0.769584344,0.878297746,1042.773955,1026.563901,965.2415984,994.7251756,1077.907938,1036.089633
1861,SP_1852,68.1448116,0.070420619,0.240246879,-0.293117728,0.769432167,0.878297746,79.65634377,67.70953387,50.74654625,59.89579944,70.48520808,80.37543816
1862,SP_1868,7.9323964,0.110396138,0.376530591,-0.293193012,0.769374625,0.878297746,8.275983769,7.644624791,6.343318281,8.339921442,9.455332791,7.535197328
1863,SP_1948,128.6426607,0.074230807,0.253515606,-0.292805669,0.769670695,0.878297746,70.34586203,157.2608528,148.0107599,166.0402542,127.2172048,102.9810301
1864,SP_1953,282.016369,0.070656278,0.239107407,-0.295500164,0.767611827,0.878297746,176.8991531,315.613795,331.96699,381.3618623,299.1323465,187.124067
1865,SP_2094,553.2245291,-0.038991761,0.132489777,0.294300148,0.76852856,0.878297746,553.4564145,549.3208957,579.356403,492.0553651,588.8093602,556.348736
1866,SP_2182,126.8585667,-0.055164519,0.18818427,0.293140967,0.769414404,0.878297746,112.7602788,140.879514,134.2669036,122.8242976,116.0427206,134.3776857
1867,SP_RS02845,11.262719,0.106675969,0.365242797,-0.292068645,0.770234139,0.878322701,8.275983769,8.736714047,14.80107599,12.8889695,10.3149085,12.55866221
1868,SP_0240,1310.486963,0.059513814,0.204189328,-0.291463883,0.770696562,0.87837954,1591.05788,1230.784591,1019.159804,1001.548748,1176.759145,1843.611613
1869,SP_0689,1031.343228,0.036765893,0.126651237,-0.290292413,0.771592543,0.878930189,1058.291424,1010.182562,983.2143336,924.2149307,1085.64412,1126.512
1870,SP_1506,1986.868227,0.03667824,0.127183548,-0.288388245,0.773049565,0.880118996,2134.169314,1833.617861,1912.510462,1809.004778,2000.232673,2231.674275
1871,SP_0608,56.73096056,-0.073347783,0.2553153,0.287283146,0.773895526,0.88022782,71.38036001,53.51237354,49.68932654,58.37945009,42.11920971,65.30504351
1872,SP_1255,52.49785132,-0.072796699,0.253485221,0.287183209,0.773972042,0.88022782,46.5524087,58.97281982,56.03264482,40.18325786,56.73199675,56.51397996
1873,SP_1517,4365.981348,-0.043869832,0.154113729,0.284658816,0.775905545,0.881955636,3843.159963,4562.748911,4902.327812,5254.908683,3948.031228,3684.711493
1874,SP_RS11395,17.67756274,-0.096236627,0.339939128,0.283099588,0.777100498,0.882842561,15.51746957,26.21014214,13.74385628,16.67984288,16.33193846,17.5821271
1875,SP_RS11125,471.7237779,-0.041395958,0.146802753,0.281983528,0.777956141,0.883343266,494.4900302,435.7436131,504.2938034,457.9375046,409.1580371,528.7196792
1876,SP_0706,98.87282011,0.059944386,0.214329695,-0.279683065,0.779720672,0.8848749,85.8633316,90.64340824,114.1797291,120.5497736,92.83417649,89.16650171
1877,SP_0709,78.08794334,0.059999007,0.215535873,-0.278371329,0.780727326,0.885545273,85.8633316,68.80162312,74.00537995,79.60834103,77.36181375,82.8871706
1878,SP_0181,659.2095509,-0.040510538,0.146612883,0.27630954,0.782310329,0.885924835,559.6634024,676.0032494,771.7703909,665.677366,673.0477796,609.0951173
1879,SP_0380,94.07278494,0.057813897,0.208431066,-0.277376583,0.781490961,0.885924835,96.20831131,98.28803303,82.46313765,109.1771534,95.41290362,82.8871706
1880,SP_2238,86.48305118,-0.072661404,0.262518107,0.276786255,0.781944236,0.885924835,46.5524087,119.0377289,101.4930925,82.64103974,82.519268,86.65476927
1881,SP_0037,1447.242396,0.031255906,0.114500674,-0.272975738,0.784871866,0.887504524,1540.367479,1341.085606,1411.388318,1437.499187,1456.12125,1496.992536
1882,SP_RS01170,24.00725191,-0.085238211,0.312722888,0.272567868,0.785185414,0.887504524,20.68995942,25.11805289,28.54493227,19.71254159,22.34896842,27.62905687
1883,SP_0379,275.3200227,0.042607676,0.155530643,-0.273950362,0.784122768,0.887504524,278.2799542,281.759028,251.6182918,257.77939,264.7493182,317.734154
1884,SP_0558,8.777743034,-0.102989353,0.378186511,0.272324238,0.785372721,0.887504524,8.275983769,9.828803303,9.514977422,3.032698706,9.455332791,12.55866221
1885,SP_0056,4123.953931,0.036230667,0.133461928,-0.271468186,0.786030966,0.887777149,4727.655728,3513.251136,3969.860024,3922.795776,4396.729748,4213.431172
1886,SP_0061,29.3565607,-0.080252266,0.298119746,0.269194734,0.787779833,0.888902351,28.96594319,26.21014214,35.94547026,24.26158965,34.38302833,26.37319065
1887,SP_0457,3518.170387,-0.033541771,0.125061598,0.268202,0.788543836,0.888902351,3165.563792,3648.670204,3867.309712,3325.354131,3810.499115,3291.625366
1888,SP_0907,234.3751025,0.059487342,0.221844105,-0.268149304,0.788584396,0.888902351,171.7266632,240.2596363,276.9915649,311.609792,242.4003497,163.2626088
1889,SP_1970,4229.497609,0.035129416,0.131078623,-0.268002629,0.788697295,0.888902351,4357.305454,4237.306313,3932.857334,4427.740111,3623.11161,4798.664832
1890,SP_0384,1599.353949,0.030413907,0.11455221,-0.265502575,0.790622326,0.88928033,1551.746957,1556.22719,1637.633336,1675.566035,1487.065975,1687.884201
1891,SP_1144,137.8250767,-0.062291831,0.236668633,0.263202734,0.792394323,0.88928033,96.20831131,176.9184595,149.0679796,116.0007255,109.166115,179.5888696
1892,SP_1799,822.5586892,0.044171863,0.166872947,-0.264703561,0.791237834,0.88928033,661.0442035,875.8555832,892.2934382,1015.195892,718.6052921,772.3577261
1893,SP_RS09030,550.4239622,0.036035568,0.137180708,-0.262686852,0.792791952,0.88928033,534.8354511,525.2949321,567.7269862,511.7679066,531.2177877,631.7007093
1894,SP_1824,57.27340624,0.063930173,0.24314902,-0.262925893,0.792607699,0.88928033,49.65590261,64.4332661,53.91820539,67.47754621,54.15326962,54.00224752
1895,SP_1838,2227.960386,-0.039676867,0.14971679,0.265012808,0.790999595,0.88928033,2525.209547,2085.890479,2166.243193,1763.514298,2327.731018,2499.17378
1896,SP_1939,3995.176486,0.031642908,0.120029508,-0.263626078,0.792068062,0.88928033,4051.094055,3979.573248,3821.849264,4006.194991,4506.755439,3605.591921
1897,SP_2039,108.2283307,0.053798241,0.203259012,-0.264678257,0.791257328,0.88928033,111.7257809,119.0377289,86.69201651,103.111756,105.7278121,123.0748897
1898,SP_RS10905,63.32607218,0.06399799,0.242503061,-0.263905906,0.791852425,0.88928033,51.72489855,68.80162312,65.54762224,78.85016636,61.02987529,54.00224752
1899,SP_1328,6.894744893,0.098579242,0.379828848,-0.259535953,0.795221746,0.891536122,6.206987827,7.644624791,5.286098568,5.307222736,6.876605666,10.04692977
1900,SP_1896,146.3714268,0.056440706,0.218695238,-0.258079265,0.796345734,0.892326351,177.933651,144.1557818,108.8936305,178.171049,157.3023546,111.7720937
1901,SP_0855,6502.68378,-0.03267487,0.12734144,0.256592592,0.797493294,0.893142148,7631.491533,6118.976101,5983.863579,6168.509168,6378.051755,6735.210545
1902,SP_0064,38.65664652,-0.070276376,0.280846797,0.25023029,0.802409262,0.898175247,42.41441681,30.57849916,46.5176674,33.35968577,46.41708825,32.65252175
1903,SP_RS00750,137.0966445,-0.044643404,0.180745758,0.246995585,0.804911641,0.899085459,154.1401977,126.6823537,137.4385628,135.7132671,139.2512647,129.3542208
1904,SP_RS07630,321.0325964,-0.052522465,0.21233546,0.247356071,0.804632669,0.899085459,222.4170638,333.087223,428.173984,368.4728928,326.6387691,247.4056456
1905,SP_1748,2320.23935,-0.038302005,0.155018102,0.247080855,0.80484565,0.899085459,2825.213959,2080.430032,2149.327678,1995.515749,2202.232965,2668.71572
1906,SP_2104,17.93319514,0.087347351,0.352095316,-0.248078708,0.804073509,0.899085459,8.275983769,16.38133884,26.43049284,15.92166821,15.47236275,25.11732443
1907,SP_1675,290.713837,-0.038336487,0.155581175,0.246408261,0.805366212,0.899121482,321.728869,309.0612594,252.6755115,273.7010582,281.9408323,305.1754918
1908,SP_RS05040,368.6463391,-0.044222802,0.180997446,0.244328322,0.80697655,0.899504228,287.590436,362.573633,474.6916514,371.5055915,390.2473716,325.2693513
1909,SP_1717,406.4631762,-0.038713851,0.15812357,0.244832894,0.806585823,0.899504228,485.1795484,389.8758644,362.6263617,419.2705961,428.9282784,352.8984082
1910,SP_1910,455.4583732,0.039629485,0.16207329,-0.244515828,0.806831345,0.899504228,406.5577026,510.0056825,428.173984,420.7869455,410.8771886,556.348736
1911,SP_RS10715,141.4040165,-0.045310587,0.186444165,0.243024964,0.807986059,0.900158199,165.5196754,123.4060859,141.6674416,136.4714418,130.6555077,150.7039466
1912,SP_0975,3817.844612,0.029027381,0.119793184,-0.242312457,0.808538062,0.900302057,4275.580115,3454.278316,3605.119223,3815.893147,3898.175837,3858.021032
1913,SP_1653,130.2185737,-0.050455884,0.209587943,0.240738487,0.809757807,0.901188903,133.4502383,146.3399603,117.3513882,94.01365989,146.9874461,143.1687492
1914,SP_0326,10.31091764,0.087916457,0.369475182,-0.237949559,0.811920217,0.903123376,9.31048174,9.828803303,10.57219714,15.16349353,9.455332791,7.535197328
1915,SP_1307,58.66692096,-0.055951138,0.237539195,0.235544867,0.813785859,0.903782,53.7938945,67.70953387,58.14708424,58.37945009,52.43411821,61.53744484
1916,SP_1964,1522.364869,0.027000202,0.114381755,-0.236053396,0.813391237,0.903782,1588.988884,1408.79514,1524.510827,1535.30372,1471.593613,1604.997031
1917,SP_2049,7.497928922,0.089223178,0.378106545,-0.235973641,0.813453124,0.903782,5.172489855,7.644624791,8.457757708,7.581746765,8.595757083,7.535197328
1918,SP_0883,42.89310213,-0.061071218,0.262473917,0.232675378,0.81601349,0.905681439,38.27642493,51.32819503,42.28878854,40.18325786,43.83836112,41.4435853
1919,SP_1424,44.16397947,0.063716772,0.274350369,-0.232245987,0.816346962,0.905681439,33.10393507,50.23610577,46.5176674,50.03952865,52.43411821,32.65252175
1920,SP_1316,22.84029238,0.076763259,0.332389607,-0.230943619,0.817358603,0.906331493,34.13843305,16.38133884,15.8582957,27.29428835,25.78727125,17.5821271
1921,SP_0846,3267.855038,-0.026678579,0.115986331,0.230014853,0.818080228,0.906659451,2936.93974,3541.645457,3417.991334,3252.569362,3202.779089,3255.205246
1922,SP_RS07015,36.39204527,0.067261726,0.293357875,-0.229282156,0.818649621,0.906818441,24.82795131,48.05192726,33.83103083,43.21595656,39.54048258,28.88492309
1923,SP_2190,4318.401208,-0.036385258,0.159504702,0.228114012,0.819557607,0.90735213,5558.357599,3843.062091,3723.527831,3925.0703,4150.891095,4709.49833
1924,SP_0817,29.7405427,-0.067151643,0.295710358,0.227085865,0.820356975,0.907765072,37.24192696,25.11805289,29.60215198,32.60151109,27.50642267,26.37319065
1925,SP_0337,2651.944156,-0.03214038,0.141933927,0.226446072,0.820854498,0.907843754,2248.998589,2683.263302,3116.683715,2886.370993,2504.803614,2471.544723
1926,SP_1479,4243.094425,0.030618902,0.136211277,-0.224789771,0.822142824,0.908796507,3650.74334,4444.803271,4496.355442,4804.552925,4313.350904,3748.760671
1927,SP_0954,47.31530729,0.060356632,0.271072719,-0.222658454,0.823801339,0.90881395,50.69040058,32.76267768,54.9754251,40.94143253,59.31072387,45.21118397
1928,SP_1531,757.8056774,0.047132705,0.211544077,-0.222803237,0.823688649,0.90881395,488.2830424,701.1213023,1044.533077,890.8552449,772.7585617,649.2828364
1929,SP_RS10815,16.27276443,0.07995875,0.356892395,-0.224041618,0.82272492,0.90881395,15.51746957,15.28924958,15.8582957,22.7452403,6.876605666,21.34972576
1930,SP_2151,35.81487432,-0.064872469,0.29146308,0.222575253,0.823866098,0.90881395,43.44891479,30.57849916,35.94547026,24.26158965,42.97878541,37.67598664
1931,SP_RS07295,13.25668388,-0.078075109,0.353832911,0.220655307,0.825360834,0.909991308,14.4829716,15.28924958,11.62941685,14.40531885,11.17448421,12.55866221
1932,SP_0908,2991.19608,0.023584625,0.107676172,-0.219032906,0.826624414,0.910912722,3099.355921,2951.917259,2847.092689,2874.998373,3157.221577,3016.590664
1933,SP_0248,9.420568925,-0.080280715,0.371026555,0.216374581,0.828695778,0.911262032,9.31048174,8.736714047,11.62941685,9.856270795,9.455332791,7.535197328
1934,SP_0537,50.0644532,0.05697268,0.265610239,-0.214497303,0.83015927,0.911262032,61.03538029,50.23610577,35.94547026,51.555878,60.17029958,41.4435853
1935,SP_RS02750,66.64590264,-0.055302226,0.254736873,0.217095488,0.82813393,0.911262032,56.89738841,85.18296196,62.3759631,50.03952865,85.09799512,60.28157862
1936,SP_RS02835,7.202438202,0.082490039,0.379315574,-0.217470741,0.827841507,0.911262032,13.44847362,3.276267768,3.171659141,6.065397412,3.438302833,13.81452843
1937,SP_0645,41.11023826,0.058162445,0.272081106,-0.213768774,0.830727377,0.911262032,31.03493913,40.40730247,48.63210682,40.18325786,38.68090687,47.72291641
1938,SP_RS03355,13.11262155,-0.076850612,0.360045995,0.213446652,0.830978596,0.911262032,12.41397565,16.38133884,11.62941685,9.098096118,10.3149085,18.83799332
1939,SP_0748,145.5849481,0.038793313,0.182012839,-0.213135037,0.831221637,0.911262032,125.1742545,146.3399603,158.582957,149.3604113,135.8129619,158.2391439
1940,SP_0811,47.16114737,-0.058267662,0.272692437,0.213675386,0.830800207,0.911262032,47.58690667,52.42028428,45.46044768,62.92849815,34.38302833,40.18771908
1941,SP_0978,19.35058535,0.07287917,0.340082725,-0.21429836,0.830314397,0.911262032,15.51746957,26.21014214,14.80107599,21.22889094,25.78727125,12.55866221
1942,SP_1682,226.1412972,0.042599326,0.199361399,-0.213678907,0.830797461,0.911262032,292.7629258,184.5630842,189.2423287,193.3345425,243.2599254,253.6849767
1943,SP_RS02595,101.2052218,0.047106476,0.222965761,-0.211272241,0.832674843,0.912093244,120.0017646,81.90669419,97.26421364,125.8569963,100.5703579,81.63130438
1944,SP_0678,533.9542927,-0.030105339,0.142996536,0.210531945,0.833252522,0.912093244,574.146374,548.2288065,494.7788259,473.1009981,513.1666978,600.3040538
1945,SP_2118,19.32177315,0.070376844,0.334306627,-0.21051585,0.833265082,0.912093244,23.79345334,18.56551735,13.74385628,24.26158965,15.47236275,20.09385954
1946,SP_0694,257.8268917,-0.052605954,0.25240257,0.208420836,0.834900389,0.912475836,177.933651,310.1533487,303.4220578,360.891146,250.1365311,144.4246154
1947,SP_0750,685.8055729,0.027425433,0.131407847,-0.208704681,0.834678786,0.912475836,650.6992238,666.1744461,721.0238446,655.8210952,769.3202589,651.7945688
1948,SP_0909,598.3775868,-0.030616765,0.146391958,0.209142395,0.83433708,0.912475836,669.3201873,541.6762709,603.6724564,526.1732255,670.4690525,578.954328
1949,SP_1237,408.0851598,0.029669419,0.14315693,-0.207251017,0.835813827,0.91253725,427.2476621,374.5866148,410.2012488,458.6956793,385.949493,391.830261
1950,SP_1655,10642.109,-0.023228085,0.112032773,0.207332949,0.835749843,0.91253725,10167.04606,10385.76882,11634.70295,10020.03652,10402.58522,11242.51441
1951,SP_RS07075,36.87236805,-0.058030361,0.282470333,0.205438783,0.837229322,0.912912717,38.27642493,28.39432065,46.5176674,39.42508318,30.9447255,37.67598664
1952,SP_1511,3872.615949,-0.025601666,0.124639574,0.205405598,0.837255247,0.912912717,3432.464268,4151.031262,4142.186838,4088.077856,3890.439656,3531.495814
1953,SP_1725,388.8282625,0.032267152,0.157275046,-0.205163838,0.837444122,0.912912717,451.0411154,344.0081156,356.2830435,370.7474168,371.336706,439.5531775
1954,SP_RS10990,22.08019512,0.067911364,0.332659079,-0.204147033,0.838238601,0.913092506,14.4829716,18.56551735,30.65937169,16.67984288,23.20854412,28.88492309
1955,SP_2237,7.760138065,0.077322841,0.379303145,-0.203854995,0.838466815,0.913092506,7.241485798,4.368357024,10.57219714,6.065397412,12.03405992,6.279331106
1956,SP_RS10045,976.4483121,0.024470301,0.12103723,-0.202171689,0.839782505,0.914057747,988.9800604,886.7764758,1027.617562,945.4438216,1017.737639,992.1343148
1957,SP_0291,638.595993,0.028364406,0.143816848,-0.197225893,0.843650769,0.915459983,616.5607908,635.5959469,641.7323661,608.0560906,567.3199675,762.3107963
1958,SP_0538,114.6565867,-0.038526137,0.194581725,0.19799463,0.843049266,0.915459983,116.8982707,114.6693719,118.4086079,118.2752495,125.4980534,94.1899666
1959,SP_1056,29.26465442,-0.06313984,0.31946621,0.197641684,0.843325419,0.915459983,43.44891479,15.28924958,31.71659141,30.32698706,30.9447255,23.8614582
1960,SP_1095,1861.582235,-0.031152505,0.156946707,0.198490978,0.842660943,0.915459983,2169.342245,1710.211775,1765.556922,1524.689274,1779.321716,2220.371479
1961,SP_1508,19363.1927,-0.02533783,0.127934768,0.19805273,0.843003808,0.915459983,21776.18229,18373.30964,18463.28508,16886.0664,19669.67093,21010.64188
1962,SP_2161,16.18601551,0.069147984,0.349538323,-0.197826618,0.84318072,0.915459983,9.31048174,21.84178512,15.8582957,14.40531885,20.629817,15.07039466
1963,SP_0167,47.59270657,0.05995872,0.305811938,-0.196064028,0.844560052,0.915979801,23.79345334,62.24908759,53.91820539,65.20302218,48.99581537,31.39665553
1964,SP_2103,432.2996164,0.031699097,0.162648923,-0.194892756,0.845476905,0.916507297,465.524087,425.9148098,389.0568546,348.7603512,484.8006995,479.7408965
1965,SP_1664,4630.113897,0.022871069,0.11812245,-0.193621694,0.84647211,0.917119147,4276.614612,5007.229238,4492.126563,4545.257186,4393.291445,5066.164337
1966,SP_0931,542.2427914,-0.026028517,0.134992042,0.192815194,0.847103703,0.917336615,529.6629612,571.1626808,540.2392736,478.4082209,577.634876,556.348736
1967,SP_1959,260.3269215,0.029169394,0.152641748,-0.191097089,0.848449528,0.918326917,261.7279867,256.6409751,253.7327312,235.7923244,282.800408,271.2671038
1968,SP_1522,1168.654563,0.021978117,0.116274785,-0.18901877,0.850078106,0.918949422,1172.086201,1156.522522,1150.255048,1257.053614,1094.239877,1181.770114
1969,SP_1617,19.77647071,-0.062049735,0.327729222,0.189332324,0.849832363,0.918949422,21.72445739,19.65760661,20.08717456,22.7452403,20.629817,13.81452843
1970,SP_1909,1176.570562,-0.022639522,0.120204181,0.188342216,0.850608394,0.918949422,1099.671343,1172.903861,1284.521952,1124.373045,1150.971873,1226.981298
1971,SP_2235,147.4520604,-0.038869307,0.206575788,0.188160032,0.850751203,0.918949422,114.8292748,170.3659239,164.9262753,174.3801756,138.391689,121.8190235
1972,SP_1075,1642.11893,0.019801083,0.107436602,-0.184304816,0.853774336,0.921747242,1701.749162,1597.726581,1592.172889,1636.140952,1668.43645,1656.487546
1973,SP_1197,10.50694199,-0.067534372,0.371200211,0.181935166,0.855633607,0.923242435,14.4829716,5.460446279,12.68663656,11.37262015,7.736181375,11.30279599
1974,SP_1520,1498.327759,-0.023315186,0.128897236,0.180881972,0.85646022,0.923242435,1401.744751,1457.939157,1674.636026,1591.408646,1531.763912,1332.474061
1975,SP_1837,5926.909672,0.02584461,0.142554918,-0.181295812,0.856135393,0.923242435,6876.308014,5371.98705,5365.390046,5145.73153,6290.375033,6511.666357
1976,SP_0797,27505.84065,-0.020790915,0.115968823,0.179280209,0.857717686,0.924130037,30280.79011,26387.0606,26459.03777,25924.26671,29708.65563,26275.23308
1977,SP_0060,134.3668901,0.031887287,0.178459044,-0.178681258,0.858187986,0.924169055,129.3122464,132.1428,137.4385628,142.5368392,136.6725376,128.0983546
1978,SP_0436,5692.644572,-0.029492052,0.167068793,0.176526394,0.859880415,0.92439733,7290.107202,4840.139582,5129.63005,4774.984113,5648.271979,6472.734505
1979,SP_RS03855,80.17191635,-0.042500532,0.242979587,0.174914004,0.861147207,0.92439733,60.00088232,105.9326578,78.2342588,62.92849815,88.53629795,85.39890305
1980,SP_0854,276.3523111,0.035092478,0.200553216,-0.174978387,0.861096617,0.92439733,206.8995942,328.718866,284.3921029,330.564159,296.5536194,210.9855252
1981,SP_1228,1035.099713,0.021434709,0.12319523,-0.173989762,0.861873508,0.92439733,984.8420685,1132.496558,964.1843787,997.7578743,1083.924968,1047.392429
1982,SP_RS07050,38.3273677,-0.047683528,0.27376097,0.174179425,0.861724455,0.92439733,40.34542087,42.59148098,34.88825055,42.45778188,39.54048258,30.14078931
1983,SP_1702,10747.44991,-0.02421714,0.139052786,0.174157892,0.861741377,0.92439733,12522.59794,10083.2601,9914.606473,9244.423831,10841.82841,11877.98272
1984,SP_RS09410,95.1645455,0.036998884,0.210613659,-0.175671818,0.860551777,0.92439733,85.8633316,99.38012229,96.20699393,81.88286506,113.4639935,94.1899666
1985,SP_2119,12.92937003,0.065621049,0.369330357,-0.177675753,0.858977629,0.92439733,16.55196754,5.460446279,14.80107599,9.098096118,10.3149085,21.34972576
1986,SP_1756,44.96973184,0.04346371,0.256510884,-0.169441973,0.865449011,0.927551473,40.34542087,49.14401652,43.34600825,47.00682994,47.27666396,42.69945152
1987,SP_1787,150.6881208,-0.031390644,0.186198246,0.168587214,0.866121338,0.927551473,122.0707606,169.2738347,165.983495,144.8113632,151.2853247,150.7039466
1988,SP_1844,26.33413471,0.053037305,0.314104869,-0.168852222,0.865912881,0.927551473,18.62096348,27.3022314,30.65937169,20.47071627,25.78727125,35.1642542
1989,SP_1513,7415.948325,0.022541277,0.13464608,-0.167411316,0.867046422,0.927925328,6492.509267,7910.00248,7668.014582,7722.767255,8281.152374,6421.243989
1990,SP_2077,839.4642794,-0.029492547,0.176564571,0.167035478,0.867342134,0.927925328,621.7332806,1010.182562,913.4378325,880.2407994,705.7116565,905.4795455
1991,SP_2227,1435.008482,0.023635257,0.143254584,-0.164987787,0.868953595,0.929182423,1478.297601,1378.216641,1414.559977,1698.311275,1450.10422,1190.561178
1992,SP_1642,31.86417262,0.047728487,0.293282558,-0.162738922,0.870724,0.930141193,36.20742899,30.57849916,27.48771255,38.6669085,34.38302833,23.8614582
1993,SP_1998,1337.479779,-0.023583626,0.144884755,0.162775067,0.87069554,0.930141193,1495.884066,1242.797573,1305.666346,1099.353281,1394.231799,1486.945606
1994,SP_0311,43.61346819,-0.051403213,0.321273887,0.159998106,0.872882566,0.930579361,60.00088232,38.22312396,34.88825055,17.43801756,55.87242104,55.25811374
1995,SP_0752,744.9157239,0.020082184,0.125323018,-0.160243378,0.87268936,0.930579361,680.699665,759.0020328,779.1709289,717.9914187,791.6692273,740.9610706
1996,SP_0780,640.0668955,0.023769226,0.148100342,-0.160494065,0.872491897,0.930579361,595.8708313,706.5817486,600.5007973,684.6317329,543.2518476,709.564415
1997,SP_1527,596.645437,-0.02104102,0.131176248,0.160402663,0.872563892,0.930579361,537.938945,618.1225188,647.0184647,588.343549,579.3540274,609.0951173
1998,SP_0394,15.23481011,0.056992973,0.358082796,-0.15916144,0.873541683,0.930815938,20.68995942,16.38133884,7.400537995,12.8889695,21.48939271,12.55866221
1999,SP_1549,79.20586998,-0.039733911,0.252102757,0.157609982,0.874764137,0.93165225,78.6218458,75.35415866,85.6347968,53.83040203,68.76605666,113.0279599
2000,SP_RS01670,11.40396644,0.058110286,0.373422999,-0.155615176,0.876336362,0.932860057,3.103493913,14.19716033,15.8582957,13.64714418,10.3149085,11.30279599
2001,SP_1434,157.5019297,0.031026871,0.200350191,-0.154863198,0.876929168,0.933024587,140.6917241,174.7342809,153.2968585,172.1056516,187.3875044,116.7955586
2002,SP_0541,11.6637815,0.057431806,0.373182717,-0.153897283,0.877690727,0.933070773,19.65546145,9.828803303,4.228878854,9.098096118,14.61278704,12.55866221
2003,SP_1317,35.56075758,0.043115916,0.280526492,-0.153696415,0.877849111,0.933070773,41.37991884,33.85476693,29.60215198,33.35968577,41.259634,33.90838797
2004,SP_0071,8249.546186,-0.017501559,0.118474469,0.147724309,0.882560346,0.936309488,8475.641877,8090.197208,8339.3491,9080.658101,8258.803405,7252.627428
2005,SP_0969,2145.17,-0.019595159,0.132259694,0.148156691,0.88221911,0.936309488,2356.586378,2097.903461,2023.518532,1973.528683,1969.287948,2450.194998
2006,SP_1700,3813.034059,-0.015025407,0.10124835,0.148401504,0.882025913,0.936309488,3787.297072,3841.970002,3869.424151,3705.199644,3743.45221,3930.861273
