,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN120MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN120MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN120MIN.C
1857,SP_1300,76.66731094,0.148699595,0.243822326,-0.60986866,0.541948814,0.646427907,81.51742293,63.62689406,72.62390205,66.45822951,98.71129968,77.06611741
1858,SP_1658,7.021556403,-0.339610575,0.559126449,0.607394938,0.543588847,0.647788337,5.621891236,9.695526714,9.576778292,8.980841825,6.327647415,1.926652935
1859,SP_RS08505,10.37206742,-0.308124347,0.507395857,0.607266186,0.543674275,0.647788337,8.432836855,13.33134923,13.56710258,13.47126274,3.796588449,9.633264676
1860,SP_1465,209.8780963,-0.119987852,0.197954719,0.606137871,0.544423205,0.647983557,281.0945618,176.9433625,200.3142793,216.438288,186.032834,198.4452523
1861,SP_2075,1019.262113,0.085093207,0.14033802,-0.606344645,0.544285918,0.647983557,1102.827664,1030.755684,833.9777763,1033.694894,1108.603827,1005.712832
1862,SP_0340,1588.192652,0.120432508,0.199206289,-0.604561779,0.545470209,0.648881048,2046.36841,1235.573686,1276.903772,1396.520904,1471.810789,2101.978352
1863,SP_1733,2197.214685,-0.075651796,0.125574372,0.602446146,0.546877201,0.650205583,2529.851056,2063.935249,2171.534478,2073.676377,2084.327059,2259.963893
1864,SP_RS05870,5.538192112,0.349368202,0.580643601,-0.601691298,0.547379643,0.650453814,4.684909364,6.059704196,3.192259431,7.18467346,6.327647415,5.779958806
1865,SP_0928,336.3288402,0.088630164,0.147492162,-0.6009144,0.547897002,0.650719495,331.691583,334.4956716,309.6491648,343.0681577,321.4444887,377.6239753
1866,SP_1947,6.200398666,0.352188746,0.589828719,-0.597103422,0.550438334,0.653037444,0.936981873,6.665674616,7.980648577,10.77701019,5.062117932,5.779958806
1867,SP_1998,1282.891727,0.079143066,0.132494611,-0.597330448,0.55028678,0.653037444,1408.283755,1176.794555,1155.597914,1219.59832,1336.399134,1400.676684
1868,SP_RS01940,12.27551376,0.285643927,0.479150955,-0.596146003,0.551077695,0.653445982,11.24378247,8.483585874,12.76903772,8.082757643,21.51400121,11.55991761
1869,SP_2096,975.6863344,-0.105831198,0.1777553,0.595375767,0.55159232,0.653706254,1299.593858,971.976553,763.7480688,845.9953,951.6781713,1021.126056
1870,SP_2028,793.9279927,-0.080292996,0.134996051,0.594780331,0.551990317,0.653828103,725.2239695,830.7854453,893.8326406,787.6198281,803.6112218,722.4948507
1871,SP_1258,233.4824313,0.104279858,0.175541872,-0.594045491,0.552481687,0.654060362,252.9851056,237.5404045,185.151047,260.4444129,227.795307,236.978311
1872,SP_1669,384.8467925,-0.08723152,0.14773791,0.590447772,0.554890491,0.656561131,384.1625678,405.3942107,397.4362991,367.3164307,332.8342541,421.9369928
1873,SP_0319,10.82550888,0.281199465,0.478482348,-0.587690363,0.556740145,0.658397982,8.432836855,9.089556294,11.17290801,10.77701019,13.92082431,11.55991761
1874,SP_RS04875,28.94017045,0.239358418,0.409380249,-0.584684821,0.558759662,0.660433646,14.05472809,41.20598853,23.94194573,34.12719894,46.82459087,13.48657055
1875,SP_0204,142.2932693,0.125662969,0.21719536,-0.578571148,0.562878577,0.664947226,135.8623715,169.0657471,101.3542369,132.0183748,163.2533033,152.2055819
1876,SP_1945,133.7368608,0.115890283,0.200568788,-0.577808161,0.563393645,0.665200919,113.3748066,143.009019,128.4884421,132.916459,163.2533033,121.3791349
1877,SP_RS00615,401.2281511,-0.081692201,0.142548124,0.573085066,0.566587099,0.668615036,431.0116615,413.8777966,391.0517803,361.0298414,392.3141398,418.083687
1878,SP_1332,1.54778074,-0.372843733,0.657686438,0.566901963,0.570780791,0.673205246,2.810945618,1.817911259,1.596129715,1.796168365,1.265529483,0
1879,SP_0766,4115.37466,-0.085770519,0.152452602,0.562604492,0.573704232,0.67608929,4426.302367,3684.300151,4603.238099,3691.12599,3432.115958,4855.165397
1880,SP_RS05940,1017.775802,-0.073725079,0.131087714,0.562410292,0.573836508,0.67608929,933.2339453,1070.143761,1129.261774,981.6060115,1057.982648,934.4266736
1881,SP_0106,216.6556126,0.099319232,0.177065731,-0.560917301,0.574853915,0.676927922,208.9469576,180.579185,236.2271979,211.0497829,208.8123647,254.3181875
1882,SP_0841,159.5236641,0.098210295,0.175392023,-0.559947327,0.575515366,0.676987008,150.8540815,153.3105162,158.0168418,167.9417421,163.2533033,163.7654995
1883,SP_2014,769.9417831,0.07662562,0.136739734,-0.560375669,0.575223224,0.676987008,649.3284378,797.4570722,798.8629225,789.4159965,758.0521604,826.5341092
1884,SP_RS10565,530.918313,-0.09691556,0.173734543,0.557837019,0.576955682,0.678321038,636.2106916,533.2539692,474.0505255,467.0037749,435.3421422,639.6487745
1885,SP_0302,1.874290499,0.364719583,0.656617727,-0.555451929,0.578585582,0.679551718,0,2.423881678,1.596129715,0.898084183,6.327647415,0
1886,SP_1102,1453.657831,0.072386825,0.130331046,-0.555407381,0.578616045,0.679551718,1482.305323,1250.116976,1518.717424,1399.215156,1599.629267,1471.962843
1887,SP_RS08815,141.1492289,-0.106169934,0.1916944,0.553849947,0.579681542,0.680442298,141.4842628,143.6149894,151.632323,123.037533,125.2874188,161.8388466
1888,SP_1023,1683.796484,0.065895388,0.119229294,-0.55267783,0.580484037,0.68102338,1596.617111,1761.55601,1573.783899,1690.194432,1646.453857,1834.173594
1889,SP_RS00665,36.36588001,-0.187496068,0.339968029,0.551510883,0.581283508,0.681239667,53.40796675,38.17613643,26.3361403,34.12719894,43.02800242,23.11983522
1890,SP_2095,473.6392438,0.091143786,0.165151932,-0.551878412,0.58103166,0.681239667,552.8193049,420.5434712,400.6285586,464.3095224,446.7319075,556.8026983
1891,SP_2094,626.4075437,-0.081468406,0.147990705,0.550496775,0.581978688,0.681693704,731.7828426,661.1137278,539.4918438,599.9202339,592.2677981,633.8688157
1892,SP_1878,873.4754459,-0.076471184,0.139223061,0.549270954,0.582819517,0.682317775,980.0830389,881.0809901,829.1893871,763.3715552,956.7402892,830.3874151
1893,SP_0978,7.081533629,0.304374388,0.55645548,-0.546987853,0.584387077,0.683430505,7.495854982,6.665674616,3.990324288,8.980841825,3.796588449,11.55991761
1894,SP_2052,21.7004019,0.221240877,0.404416418,-0.547062056,0.584336099,0.683430505,26.23549244,10.30149713,23.94194573,25.14635711,25.31058966,19.26652935
1895,SP_RS00015,47.16903398,-0.155576333,0.286908194,0.542251272,0.587645419,0.686878418,55.28193049,49.08360399,45.48969689,52.08888259,32.90376656,48.16632338
1896,SP_0595,170.2038169,-0.122403215,0.225925718,0.54178522,0.587966474,0.686891213,123.6816072,207.8478539,202.7084739,202.0689411,144.2703611,140.6456643
1897,SP_0607,40.31615047,-0.161198405,0.299844765,0.537606202,0.590848947,0.689789779,42.16418427,43.62987021,40.70130774,30.53486221,36.70035501,48.16632338
1898,SP_RS03140,23.7262189,0.196236378,0.3652367,-0.537285486,0.591070429,0.689789779,25.29851056,19.99702385,20.7496863,21.55402038,31.63823708,23.11983522
1899,SP_0772,11.4220143,-0.268592411,0.500571951,0.536571037,0.591563955,0.69000219,14.05472809,12.11940839,11.97097287,14.36934692,2.531058966,13.48657055
1900,SP_0748,110.1568355,-0.112104154,0.210208077,0.533300888,0.593825313,0.692275299,102.1310241,132.7075219,109.3348855,112.2605228,110.101065,94.40599383
1901,SP_1180,4444.385294,-0.064752322,0.122466155,0.528736469,0.596988274,0.695248521,5048.45833,4275.12131,4309.550231,4187.766543,4159.795411,4685.619939
1902,SP_1479,3338.729149,0.062618316,0.118435011,-0.528714567,0.597003471,0.695248521,2948.681954,3357.076125,3492.331817,3533.961258,3434.647017,3265.676725
1903,SP_1157,2773.81189,-0.063461168,0.120714665,0.525712163,0.599088212,0.697309716,3087.355271,2744.44003,2674.315338,2546.068657,2910.717811,2679.974233
1904,SP_1928,79.68588244,-0.124530861,0.237589861,0.52414215,0.600179674,0.698213224,86.20233229,85.44182916,80.60455063,93.40075498,74.6662395,57.79958806
1905,SP_0881,1196.745988,-0.061652381,0.118990436,0.518128881,0.604368351,0.702717006,1289.287057,1150.131856,1229.817946,1168.407521,1202.253009,1140.578538
1906,SP_RS03195,77.29175779,-0.120657027,0.233441792,0.516861293,0.60525299,0.703161635,84.32836855,75.14033203,83.79681006,85.31799734,65.80753312,69.35950567
1907,SP_1360,1750.350953,-0.073343541,0.141953978,0.516671262,0.60538566,0.703161635,2066.982011,1658.541038,1657.580709,1554.58372,1626.205386,1938.212853
1908,SP_0994,1317.92729,-0.073234772,0.141882133,0.516166279,0.60573828,0.703202458,1225.57229,1430.09019,1403.796085,1418.973008,1357.913135,1071.219032
1909,SP_1668,1484.699209,-0.058604053,0.114081317,0.513704217,0.607458804,0.704461387,1559.137836,1496.140966,1491.583219,1452.202123,1512.307732,1396.823378
1910,SP_RS09155,252.3902765,0.079617379,0.154850508,-0.514156398,0.60714265,0.704461387,238.9303776,240.5702566,256.1788193,249.6674027,270.8233094,258.1714933
1911,SP_RS06610,1.972333125,0.33898388,0.661318887,-0.512587628,0.608239809,0.704580293,1.873963745,1.211940839,1.596129715,2.694252548,2.531058966,1.926652935
1912,SP_1410,1260.345835,-0.089662525,0.175055974,0.512193459,0.608515621,0.704580293,1203.084725,1264.660266,1436.516744,1209.719394,1550.273617,897.8202678
1913,SP_1656,3.446690635,-0.331405028,0.646643232,0.512500574,0.608300719,0.704580293,3.747927491,2.423881678,6.384518861,1.796168365,6.327647415,0
1914,SP_1525,146.8633457,-0.109796542,0.215844556,0.508683397,0.610974162,0.70705735,188.3333564,141.1911078,126.0942475,116.7509437,135.4116547,173.3987642
1915,SP_1709,5836.658334,-0.065447246,0.129030322,0.507223767,0.611997821,0.707872153,6632.894677,5549.477103,5725.317289,5323.843034,5382.296892,6406.12101
1916,SP_2009,157.518648,-0.102585354,0.202479717,0.506645087,0.612403867,0.707972111,191.144302,147.8567824,148.4400635,134.7126274,134.1461252,188.8119877
1917,SP_RS06160,129.3552556,-0.106911087,0.212071519,0.504127511,0.614171776,0.709645531,137.7363353,150.2806641,112.5271449,122.1394488,101.2423586,152.2055819
1918,SP_1889,7475.40932,-0.05780994,0.114862906,0.503295119,0.614756797,0.70995115,7880.01755,7671.585512,7325.437329,7470.26423,6661.747199,7843.4041
1919,SP_0035,1138.773667,-0.063035272,0.126802273,0.49711468,0.619108183,0.714603765,1213.391525,1114.379602,1160.386303,1044.471904,1059.248177,1240.76449
1920,SP_0665,1046.642896,-0.075894426,0.153981827,0.492879108,0.62209801,0.717680777,1288.350075,941.6780321,991.9946181,960.9500753,942.8194649,1154.065108
1921,SP_0738,32.10181633,0.158441047,0.322318303,-0.491567018,0.623025464,0.718376576,25.29851056,34.54031392,30.32646459,32.33103057,35.43482553,34.67975284
1922,SP_1052,58.19983416,0.138315001,0.282124651,-0.490262019,0.623948499,0.719066559,35.60531116,64.8388349,65.44131833,67.35631369,62.01094467,53.94628219
1923,SP_RS03065,174.4241649,0.093366486,0.191482202,-0.487598772,0.625834065,0.720489841,138.6733172,201.1821793,165.1994255,175.1264156,194.8915404,171.4721112
1924,SP_1756,49.22499147,-0.134449096,0.275552417,0.487925663,0.625602496,0.720489841,58.09287611,48.47763357,49.48002118,53.88505095,43.02800242,42.38636458
1925,SP_1461,904.3237614,0.059144906,0.121444415,-0.487012155,0.626249717,0.720593831,903.2505253,848.3585874,907.3997432,936.7018024,951.6781713,878.5537385
1926,SP_1724,358.5953713,-0.071948367,0.147875304,0.48654755,0.626579001,0.720598384,379.4776585,346.0091096,375.0904831,323.3103057,340.427431,387.25724
1927,SP_1917,26.5502715,0.179006806,0.369156561,-0.484907556,0.627741922,0.721561162,28.10945618,19.39105343,25.53807545,17.96168365,27.84164863,40.45971164
1928,SP_0031,126.9303111,-0.094321323,0.194807842,0.484176215,0.628260816,0.721587916,131.1774622,139.3731965,122.9019881,115.8528595,136.6771842,115.5991761
1929,SP_0192,515.9019947,-0.080609309,0.16656313,0.483956495,0.628416745,0.721587916,443.1924258,555.0689043,589.7699298,495.7424688,420.1557884,591.4824511
1930,SP_0377,374.0876739,-0.088290208,0.182920003,0.482671149,0.629329252,0.722173666,285.7794712,451.4479626,419.7821151,401.4436296,331.5687246,354.5041401
1931,SP_0406,2124.861984,-0.069264117,0.143606271,0.482319582,0.629578939,0.722173666,2596.376769,2114.230794,1819.587876,2017.995158,2133.682708,2067.2986
1932,SP_1348,2.33007627,0.317002927,0.658641713,-0.481297981,0.630304731,0.722631977,0.936981873,3.029852098,1.596129715,2.694252548,3.796588449,1.926652935
1933,SP_RS07955,15.26941088,-0.213270974,0.444001781,0.480338105,0.630986998,0.723039938,20.6136012,16.36120133,13.56710258,20.6559362,8.858706382,11.55991761
1934,SP_1335,1.299403556,0.310341553,0.648100929,-0.478847567,0.632047074,0.723880181,0,1.211940839,1.596129715,1.796168365,1.265529483,1.926652935
1935,SP_RS03150,12.21322963,-0.223317686,0.467629985,0.47755211,0.632969023,0.72456144,14.99170996,13.33134923,11.17290801,10.77701019,7.593176899,15.41322348
1936,SP_1026,1106.315033,-0.062165245,0.13089291,0.474932099,0.634835372,0.726322494,1146.865812,1179.824407,1059.830131,1002.261948,1027.60994,1221.497961
1937,SP_0640,62.72777966,0.130431976,0.276145993,-0.47232978,0.636691417,0.727265368,40.29022053,71.50450951,67.8355129,70.05056624,74.6662395,52.01962925
1938,SP_0929,877.6650337,-0.06123339,0.129553281,0.472650244,0.63646273,0.727265368,970.7132202,873.8093451,842.7564897,821.747027,826.3907525,930.5733677
1939,SP_1014,981.6622611,0.071844524,0.151853341,-0.473117832,0.636129115,0.727265368,1047.545734,1053.78256,766.9403282,946.5807284,980.7853494,1094.338867
1940,SP_1394,401.6513838,0.070327021,0.14901829,-0.4719355,0.636972828,0.727265368,374.7927491,437.5106429,360.7253157,412.2206398,383.4554334,441.2035222
1941,SP_RS11140,1.218441458,0.298855215,0.635410448,-0.470334122,0.638116323,0.728195598,0,1.817911259,0.798064858,0.898084183,3.796588449,0
1942,SP_1451,150.8912678,-0.092027915,0.196525667,0.468274279,0.63958846,0.729199498,134.9253897,153.3105162,176.3723335,127.5279539,141.7393021,171.4721112
1943,SP_1455,2.503368761,0.308917527,0.659823618,-0.468181979,0.639654458,0.729199498,2.810945618,0.60597042,2.394194573,0.898084183,2.531058966,5.779958806
1944,SP_1720,824.1721063,0.060100901,0.130725181,-0.459749991,0.645695683,0.735707787,832.039903,781.7018413,806.0455063,763.3715552,927.6331111,834.240721
1945,SP_1561,1184.212938,-0.057299723,0.1249003,0.458763692,0.646403871,0.736136027,1253.681746,1120.439306,1247.375373,1076.802935,1164.287124,1242.691143
1946,SP_0677,44.09401774,-0.135494633,0.298027917,0.454637386,0.649370134,0.739134043,44.97512989,55.7492786,39.10517803,52.08888259,37.96588449,34.67975284
1947,SP_RS11470,360.7230075,0.070828767,0.156567918,-0.452383657,0.650992618,0.740600231,297.9602355,382.3673348,374.2924183,361.0298414,396.1107282,352.5774872
1948,SP_1100,1247.438408,-0.055781963,0.123844224,0.450420381,0.652407352,0.741828688,1323.018404,1196.791579,1292.865069,1169.305606,1165.552654,1337.097137
1949,SP_0029,205.2482876,0.073379608,0.163621178,-0.448472559,0.653812186,0.743044634,208.9469576,199.9702385,190.737501,204.7631936,215.1400121,211.9318229
1950,SP_1937,3840.78801,-0.071956629,0.161330579,0.446019779,0.655582959,0.744675002,4843.2593,3354.652243,3613.637676,3377.694611,3447.302312,4408.181916
1951,SP_RS00705,7.156430381,0.24648423,0.554417754,-0.444582137,0.656621759,0.745090777,4.684909364,6.059704196,8.778713434,12.57317856,5.062117932,5.779958806
1952,SP_2138,165.8742169,-0.082733371,0.186059707,0.444660334,0.656565239,0.745090777,174.2786283,182.3970963,157.218777,186.80151,144.2703611,150.278929
1953,SP_1159,149.9632788,0.085115762,0.192834123,-0.441393676,0.65892802,0.747324918,123.6816072,154.522457,158.8149067,173.3302472,143.0048316,146.4256231
1954,SP_0179,383.6823812,0.069383978,0.157806466,-0.439677663,0.660170583,0.748350993,431.9486433,336.9195533,353.542732,352.9470837,416.3591999,410.3770752
1955,SP_RS07855,4.559394624,-0.270213137,0.615502727,0.439012087,0.660652778,0.748514529,8.432836855,3.029852098,3.990324288,3.59233673,2.531058966,5.779958806
1956,SP_1520,1072.800527,-0.057629536,0.13253155,0.434836356,0.663681214,0.751561293,975.3981295,1142.860211,1165.174692,1018.427463,1146.569712,988.3729558
1957,SP_1524,259.2477814,0.073469862,0.169616412,-0.433153022,0.664903605,0.7525608,230.4975407,253.2956354,273.7362462,240.6865609,312.5857823,244.6849228
1958,SP_1043,65.37940976,0.107577346,0.253723476,-0.423994451,0.67156986,0.759717692,54.34494862,71.50450951,63.84518861,79.03140806,69.60412157,53.94628219
1959,SP_RS01950,28.33121841,0.155031078,0.368117956,-0.421145111,0.673649122,0.761680861,27.17247431,29.69255056,23.94194573,26.94252548,46.82459087,15.41322348
1960,SP_1431,249.2092909,-0.104586627,0.249360676,0.419419085,0.674909878,0.762717031,193.9552477,290.259831,295.2839973,321.5141373,263.2301325,131.0123996
1961,SP_RS06145,16.93105316,0.178330961,0.42891324,-0.415773971,0.677575407,0.765338872,11.24378247,18.78508301,16.75936201,21.55402038,10.12423586,23.11983522
1962,SP_0278,2657.372812,0.056607835,0.136529068,-0.414621121,0.678419284,0.765901485,2986.161228,2350.559258,2475.597189,2602.647961,2508.279435,3020.991803
1963,SP_0508,426.0589355,-0.074756754,0.181191169,0.412584978,0.679910709,0.767194203,374.7927491,462.3554302,478.8389146,521.7869101,391.0486103,327.530999
1964,SP_0011,838.9526005,-0.064373815,0.157394314,0.408997078,0.682541806,0.768240086,737.4047339,917.4392153,922.5629755,907.0650244,888.4016971,660.8419568
1965,SP_0947,257.1718984,-0.06733596,0.164419876,0.409536618,0.6821459,0.768240086,262.3549244,294.5016239,233.8330033,260.4444129,260.6990735,231.1983522
1966,SP_RS08180,10.30346839,-0.201691575,0.491648798,0.410235063,0.681633522,0.768240086,9.369818727,13.33134923,11.17290801,10.77701019,11.38976535,5.779958806
1967,SP_1732,6567.28948,-0.053011745,0.129607417,0.409017836,0.682526572,0.768240086,7441.510033,5923.966822,6699.75448,5844.73186,6525.070015,6968.703667
1968,SP_RS10990,16.76476323,0.185939704,0.454668955,-0.408956236,0.682571779,0.768240086,16.86567371,22.42090553,7.980648577,27.84060966,13.92082431,11.55991761
1969,SP_RS02315,78.41219374,0.095590462,0.234968186,-0.406822998,0.684137995,0.769388911,86.20233229,73.32242077,69.43164262,94.29883917,75.93176899,71.28615861
1970,SP_2062,127.521173,-0.080435614,0.197815258,0.406619868,0.684287203,0.769388911,134.9253897,145.4329007,113.3252098,124.8337014,129.0840073,117.5258291
1971,SP_0311,33.45051758,0.137391598,0.339724784,-0.404420296,0.685903678,0.770815143,21.55058307,36.9641956,35.11485374,32.33103057,26.57611914,48.16632338
1972,SP_0620,522.3108675,0.055532791,0.138882713,-0.399853874,0.689264148,0.774198827,463.806027,530.2241171,540.2899086,532.5639202,498.6186163,568.3626159
1973,SP_0341,5904.524868,-0.058245701,0.149375085,0.389929155,0.696588935,0.781237717,7180.092091,4801.103634,6094.821318,5393.8936,5903.695039,6053.543523
1974,SP_RS04155,29.4050913,0.135878919,0.348062755,-0.390386266,0.696250942,0.781237717,22.48756495,35.14628434,26.3361403,39.51570403,24.04506018,28.89979403
1975,SP_RS11295,19.47954276,-0.155056609,0.397339636,0.390236954,0.696361338,0.781237717,14.99170996,23.63284636,23.14388087,20.6559362,15.1863538,19.26652935
1976,SP_0016,743.9554563,0.054201508,0.140442497,-0.385933809,0.699545691,0.782465401,616.5340723,779.88393,791.6803388,755.2887975,759.3176899,761.0279094
1977,SP_RS00180,80.0316696,0.086751082,0.224548994,-0.38633476,0.69924876,0.782465401,74.02156795,75.14033203,83.79681006,85.31799734,80.99388692,80.91942328
1978,SP_RS05455,164.8088626,0.070834028,0.183330515,-0.386373365,0.699220173,0.782465401,178.9635377,150.8866345,150.8342581,153.5723952,165.7843623,188.8119877
1979,SP_1710,1395.697781,-0.051057416,0.132415045,0.385586218,0.699803142,0.782465401,1607.860894,1308.896106,1343.94122,1326.470338,1303.495368,1483.52276
1980,SP_1746,951.7829282,-0.051656219,0.133828483,0.385988225,0.699505389,0.782465401,1102.827664,883.5048718,922.5629755,926.8228764,965.5989956,909.3801855
1981,SP_1830,3.644838514,-0.24768236,0.641220071,0.386267323,0.699298698,0.782465401,0.936981873,3.635822518,7.980648577,3.59233673,3.796588449,1.926652935
1982,SP_1860,1848.107643,-0.045537819,0.11923631,0.381912343,0.702526385,0.785113997,1846.791271,1739.741075,2047.03636,1808.741544,1860.32834,1786.007271
1983,SP_0240,1208.986749,-0.064415312,0.170604143,0.377571789,0.705748725,0.787920073,1344.568987,1090.746755,1268.923124,994.1791901,1023.813352,1531.689084
1984,SP_0792,45.5029156,-0.106103177,0.280849557,0.377793642,0.705583897,0.787920073,41.2272024,50.29554483,50.27808603,45.80229331,43.02800242,42.38636458
1985,SP_RS01535,2.58976485,0.244689926,0.656615845,-0.372653093,0.709406652,0.791206311,1.873963745,1.817911259,3.192259431,3.59233673,5.062117932,0
1986,SP_2234,84.21865598,-0.083976759,0.225177489,0.372935856,0.709196185,0.791206311,77.76949544,89.07765168,94.17165321,84.41991316,88.58706382,71.28615861
1987,SP_1359,3397.969378,-0.046252675,0.12462419,0.371137217,0.710535333,0.792066312,3702.015379,3141.956626,3512.283439,3197.17969,3144.840765,3689.540371
1988,SP_0559,1.010639742,0.229214318,0.627847383,-0.365079674,0.715051933,0.79637007,0.936981873,0.60597042,0.798064858,1.796168365,0,1.926652935
1989,SP_1533,438.1213156,-0.051537798,0.141201389,0.364994977,0.715115156,0.79637007,457.2471539,475.6867794,405.4169477,427.4880709,446.7319075,416.157034
1990,SP_0610,51.93242335,-0.102595844,0.28462628,0.360458088,0.718504594,0.799742551,65.58873109,54.53733776,42.29743746,46.70037749,62.01094467,40.45971164
1991,SP_1645,2168.026884,0.047154259,0.131334004,-0.359040746,0.719564608,0.800118276,2412.728322,2045.150166,1936.90341,2025.179832,2222.269772,2365.929805
1992,SP_1735,697.3227881,0.054320908,0.151232171,-0.359188838,0.719453826,0.800118276,786.1277912,666.5674616,596.9525135,626.8627594,721.3518054,786.0743976
1993,SP_1419,383.4618921,0.050349447,0.141453705,-0.355942935,0.721883301,0.802293784,375.729731,391.4568911,363.1195102,410.4244714,367.0035501,393.0371988
1994,SP_RS03100,20.99887522,0.138983771,0.391454633,-0.35504439,0.722556336,0.802526448,27.17247431,15.14926049,17.55742687,23.35018875,17.71741276,25.04648816
1995,SP_1833,25.07982418,-0.128858577,0.36329291,0.354696097,0.722817275,0.802526448,30.9204018,21.20896469,27.93227002,29.63677802,21.51400121,19.26652935
1996,SP_0522,692.4721021,-0.048863413,0.139545174,0.350161968,0.726217147,0.805897285,778.6319363,675.6570178,656.8073779,664.5822951,623.9060352,755.2479506
1997,SP_0976,512.3620809,0.058313016,0.167253724,-0.348650034,0.72735206,0.806403106,550.0083593,504.1673891,448.51245,519.9907417,417.6247294,633.8688157
1998,SP_RS09580,992.4488227,0.065644104,0.188316057,-0.348584739,0.727401087,0.806403106,701.7994227,1091.352726,1117.290801,1145.057333,1107.338298,791.8543564
1999,SP_0010,792.1908738,-0.062642388,0.179975395,0.348060843,0.72779449,0.806411004,661.5092022,870.779493,901.0152243,958.2558228,768.1763962,593.4091041
2000,SP_RS02825,37.19436114,0.109675225,0.315516213,-0.347605671,0.728136347,0.806411004,30.9204018,45.44778147,30.32646459,43.10804076,32.90376656,40.45971164
2001,SP_1171,152.1541888,0.07657234,0.22152143,-0.345665608,0.729594034,0.807621581,157.4129546,136.9493148,154.0265175,202.9670253,159.4567149,102.1126056
2002,SP_0639,86.48630396,0.079151791,0.232064845,-0.341076179,0.733046233,0.811037666,79.64345918,83.6239179,90.97939378,110.4643545,80.99388692,73.21281154
2003,SP_1211,20.66330757,-0.132602146,0.389442401,0.340492319,0.733485806,0.811118852,14.99170996,24.8447872,24.74001059,17.96168365,20.24847173,21.19318229
2004,SP_RS06425,8.468514629,0.172764805,0.518529908,-0.333181949,0.738996943,0.816805503,9.369818727,7.877615455,6.384518861,8.082757643,11.38976535,7.706611741
2005,SP_1918,19.4102865,-0.129720191,0.39154933,0.331299738,0.740418089,0.817968113,23.42454682,19.99702385,18.35549173,21.55402038,17.71741276,15.41322348
2006,SP_0764,1768.616638,0.038121611,0.115397397,-0.330350702,0.741134986,0.818351942,1684.693407,1790.64259,1758.934946,1705.461863,1907.152931,1764.814089
2007,SP_1243,7322.474494,-0.036632766,0.111153688,0.329568604,0.741725949,0.818596401,7722.604595,7060.767329,7463.502549,6746.408379,7541.29019,7400.273924
2008,SP_2008,1001.383221,0.039618217,0.120547147,-0.328653298,0.742417758,0.818951859,1006.318531,979.8541685,976.8313858,1061.535504,949.1471123,1034.612626
2009,SP_2093,1203.540841,0.052079787,0.158793473,-0.327971834,0.742932959,0.819112247,1050.356679,1218.000543,1280.894097,1463.877218,1235.156775,972.9597323
2010,SP_1045,337.0149464,0.051795386,0.158528062,-0.326726921,0.743874436,0.819334598,286.7164531,327.829997,375.888548,325.1064741,336.6308425,369.9173636
2011,SP_RS05370,17.33950011,-0.134021876,0.409942245,0.326928676,0.743721831,0.819334598,17.80265558,20.60299427,16.75936201,17.06359947,20.24847173,11.55991761
2012,SP_0376,7315.633463,-0.034295033,0.105587666,0.324801503,0.745331307,0.82018568,7541.767094,7332.242077,7337.408301,7226.883417,7534.962542,6920.537344
2013,SP_RS08555,278.6130841,-0.053707643,0.165393223,0.324726987,0.745387708,0.82018568,320.4478005,290.259831,241.015587,281.1003491,255.6369556,283.2179815
2014,SP_0135,14.84753483,0.140036576,0.432919294,-0.323470397,0.746339023,0.820824695,16.86567371,11.51343797,14.36516744,17.06359947,17.71741276,11.55991761
2015,SP_1522,766.7216347,-0.043729249,0.135935438,0.321691311,0.747686561,0.821898627,758.0183351,725.3465923,853.9293977,822.6451112,694.7756862,745.614686
2016,SP_1134,2.668086261,0.208741837,0.656569964,-0.317927789,0.750539713,0.824216888,3.747927491,1.211940839,2.394194573,3.59233673,5.062117932,0
2017,SP_1828,13.75134568,-0.151047062,0.474868268,0.318082028,0.750422716,0.824216888,12.18076435,12.11940839,20.7496863,21.55402038,10.12423586,5.779958806
2018,SP_1108,11.7426441,0.148958313,0.46941876,-0.31732501,0.750997002,0.824310386,9.369818727,9.695526714,14.36516744,13.47126274,13.92082431,9.633264676
2019,SP_RS08790,1.586198056,-0.207794823,0.658372817,0.315618777,0.752291884,0.825322695,2.810945618,1.817911259,0.798064858,0.898084183,1.265529483,1.926652935
2020,SP_0668,1752.144116,0.034804558,0.111387939,-0.312462543,0.754689026,0.827542669,1745.597229,1685.809707,1761.329141,1732.404388,1828.690103,1759.03413
2021,SP_RS03110,25.96173478,-0.12088175,0.388785844,0.310921172,0.755860548,0.828218706,19.67661933,26.66269846,36.71098345,37.71953567,21.51400121,13.48657055
2022,SP_1173,1.150202037,0.193356611,0.62355844,-0.310085789,0.756495718,0.828218706,2.810945618,0,0,0.898084183,1.265529483,1.926652935
