,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC90MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC90MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC90MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN90MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN90MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN90MIN.C
1245,SP_0818,423.7769165,0.286607507,0.17586889,-1.629665748,0.10317216,0.183683078,436.5441679,333.3027153,370.4279074,420.1198582,574.4510502,407.8158001
1246,SP_1765,180.978371,-0.322263881,0.197837241,1.628934365,0.103326914,0.183683078,175.2549579,210.1256248,217.4250761,168.7183473,189.4135895,124.9326302
1247,SP_0066,81.83534044,0.403896361,0.24827109,-1.626836058,0.103771921,0.184326227,72.22628569,62.79616374,74.67123825,68.15774295,96.25936516,116.9012469
1248,SP_2143,135.0923779,0.365519615,0.225001429,-1.624521303,0.104264598,0.185052952,151.8876302,104.6602729,95.90129619,125.1420854,172.3353151,160.6276674
1249,SP_0655,1087.797882,-0.174355803,0.107395584,1.623491371,0.104484407,0.185294604,1174.739294,1164.949345,1122.264787,996.6673231,1052.642735,1015.523809
1250,SP_1193,63.93343709,-0.401618838,0.247635848,1.621812195,0.104843566,0.1857828,71.16413443,83.72821832,65.15431573,61.45370266,51.23482339,50.86542802
1251,SP_1732,7855.836068,0.192536389,0.119215226,-1.615031871,0.106303793,0.188219746,7668.732099,6938.171015,7371.9546,7580.034888,8175.835757,9400.288049
1252,SP_1132,1.348137531,0.759878791,0.471786174,-1.610642348,0.107257698,0.18975703,0,0,0.732070963,2.234680097,1.552570406,3.569503721
1253,SP_1955,56.37820896,0.555306526,0.345933488,-1.605240733,0.108440836,0.191697089,31.86453781,39.44887209,60.02981899,91.62188396,82.28623151,33.01790942
1254,SP_1896,111.2029254,0.383114715,0.238818357,-1.604209661,0.108667846,0.191945198,128.5203025,68.4317169,91.50887041,122.9074053,121.1004917,134.7487655
1255,SP_RS01465,133.9920728,0.296381278,0.185458345,-1.598101598,0.110020368,0.194179375,107.2772773,130.4228016,121.5237799,155.3102667,141.2839069,148.1344044
1256,SP_0908,2923.419711,-0.197456602,0.123699906,1.596255066,0.110431858,0.194595517,3443.494386,3019.046334,2918.03486,2490.550968,2684.394232,2984.997487
1257,SP_1856,31.93501073,0.507100294,0.317607996,-1.5966232,0.110349724,0.194595517,25.49163025,27.37268676,24.89041275,32.4028614,34.15654893,47.2959243
1258,SP_1726,3904.086461,-0.165534217,0.103828425,1.594305381,0.110867653,0.195208149,4258.164402,4227.469946,3905.598589,3482.748931,3710.64327,3839.893628
1259,SP_0159,327.7766069,-0.255004273,0.160070813,1.593071647,0.111144119,0.195434871,390.8716638,348.5992167,335.2885012,271.5136317,273.2523914,347.1342369
1260,SP_1750,900.1825311,-0.199978341,0.12554014,1.592943424,0.111172884,0.195434871,1022.851664,954.0186415,915.8207751,779.9033537,805.7840406,922.7167119
1261,SP_2062,143.7092323,-0.288883571,0.181447931,1.592101762,0.111361841,0.195611799,171.0063529,144.109145,161.0556119,124.0247454,127.3107733,134.7487655
1262,SP_0304,1.931450908,0.799296714,0.503497731,-1.587488215,0.112402114,0.197282633,1.06215126,0,0.732070963,3.352020145,4.657711218,1.78475186
1263,SP_RS08875,98.35470863,-0.358577415,0.226791965,1.581085183,0.113858562,0.199680693,91.34500838,106.2704309,135.4331282,77.09646333,85.39137232,94.5918486
1264,SP_RS03185,71.67417468,-0.474817504,0.300649718,1.579304672,0.114266191,0.200181723,117.8987899,65.21140081,69.54674151,43.57626188,83.83880192,49.97305209
1265,SP_1143,74.81368724,0.451810701,0.286271292,-1.578260602,0.114505753,0.200181723,50.98326049,66.82155885,67.35052862,109.4993247,102.4696468,51.75780395
1266,SP_1211,28.51515794,0.552237598,0.349751099,-1.578944566,0.114348773,0.200181723,12.74581512,24.15237067,29.28283853,35.75488155,38.81426015,30.34078163
1267,SP_2050,9.72607641,0.735872415,0.466159398,-1.57858539,0.114431188,0.200181723,4.248605041,8.855869246,5.856567706,10.05606043,18.63084487,10.70851116
1268,SP_RS02625,18.59710369,0.672933343,0.427516183,-1.574053496,0.115475082,0.20171712,15.9322689,8.855869246,14.64141927,31.28552135,31.05140812,9.816135233
1269,SP_1161,2804.49852,-0.201539741,0.128287906,1.570995641,0.116183661,0.202794964,3415.878453,2632.608403,2962.691188,2488.316288,2589.687437,2737.809354
1270,SP_0704,75.53670653,0.411301217,0.262538235,-1.566633588,0.117200362,0.204408506,47.79680671,82.11806028,61.49396091,105.0299645,85.39137232,71.39007442
1271,SP_RS04695,2206.810002,-0.292435077,0.187131061,1.562728685,0.118116425,0.205682296,3202.38605,2029.604215,2082.00982,1686.066133,1943.818148,2296.975644
1272,SP_1397,6386.214515,-0.27172674,0.173852846,1.562969748,0.118059711,0.205682296,8392.057107,6329.531274,6291.417858,4977.749915,5083.115509,7243.415426
1273,SP_1166,1524.290841,0.181513937,0.116301898,-1.560713449,0.118591377,0.206347132,1395.666756,1554.607592,1332.369153,1551.985327,1608.46294,1702.653275
1274,SP_1496,15.63626172,0.654016112,0.419626638,-1.558566716,0.119098966,0.207067668,7.435058821,8.855869246,17.56970312,21.22946092,15.52570406,23.20177419
1275,SP_1492,10.97113558,0.70439898,0.452215109,-1.557663523,0.119313032,0.207277149,6.372907561,9.660948268,6.588638669,8.938720387,15.52570406,18.73989453
1276,SP_RS03985,40.85544138,-0.467268965,0.301692679,1.548824339,0.121423953,0.210696105,50.98326049,47.49966232,44.65632876,36.87222159,41.91940096,23.20177419
1277,SP_2160,31.04917507,0.54190414,0.349925434,-1.548627471,0.121471298,0.210696105,18.05657142,20.93205458,33.67526431,48.04562208,38.81426015,26.77127791
1278,SP_0305,1.0036551,0.624118846,0.404929779,-1.541301427,0.123243442,0.213602679,0,0,0,4.469360193,1.552570406,0
1279,SP_1566,1606.38015,0.193672064,0.126114043,-1.535689908,0.124614451,0.215810015,1515.689848,1599.692017,1377.025482,1536.342566,1737.326284,1872.204702
1280,SP_2006,61.26908059,-0.394933721,0.257719882,1.532414644,0.125420146,0.217035643,60.54262183,81.31298126,68.08259958,42.45892184,58.99767542,56.2196836
1281,SP_2089,11.40481657,0.667017925,0.436002781,-1.52984787,0.126054389,0.217962898,8.497210082,7.245711201,8.784851559,14.52542063,12.42056325,16.95514267
1282,SP_0761,3007.75109,0.177366979,0.116132682,-1.527278761,0.126691709,0.218894021,2761.593277,2725.99757,2972.208111,3384.423006,3345.789225,2856.495353
1283,SP_1385,205.5897585,-0.355445517,0.232797165,1.526846414,0.126799207,0.218908997,157.1983865,251.184655,285.5076757,189.9478082,209.5970048,140.103021
1284,SP_1398,5306.68436,-0.215470412,0.141433429,1.523475836,0.127639702,0.220188426,6554.535427,5372.292316,5205.75662,4502.880395,4556.794141,5647.847262
1285,SP_1522,920.0160438,-0.213275357,0.140123005,1.522058122,0.127994518,0.220628683,1046.218991,861.4345539,1062.234968,907.2801192,751.4440764,891.4835543
1286,SP_0194,2961.889332,0.167599887,0.110362632,-1.518628938,0.128855923,0.221859059,2875.243461,2672.862354,2819.20528,3276.041022,2852.071836,3275.91204
1287,SP_0694,217.2216113,-0.465344167,0.306466101,1.518419705,0.128908627,0.221859059,168.8820504,301.9046334,293.5604563,235.7587502,222.017568,81.20620965
1288,SP_0831,1592.755396,0.218354955,0.143874795,-1.517673436,0.129096744,0.222010316,1565.610958,1367.02418,1480.979559,1569.862768,1527.729279,2045.325632
1289,SP_2077,748.3430962,0.269706169,0.178444005,-1.51143306,0.130678152,0.224555551,595.866857,813.1298126,617.867893,882.6986382,936.1999547,644.2954216
1290,SP_1741,43.94240424,0.444823817,0.294615644,-1.509844526,0.1310831,0.225076796,32.92668907,33.00823992,43.19218683,37.98956164,62.10281623,54.43493174
1291,SP_2139,143.9993436,0.311680392,0.206960142,-1.505992358,0.132069135,0.226594218,117.8987899,105.4653519,158.859399,153.0755866,176.9930263,151.7039081
1292,SP_1879,1369.094271,0.207687807,0.138349372,-1.501183597,0.133308081,0.22854288,1445.587865,1216.474403,1147.88727,1357.568159,1405.076217,1641.971712
1293,SP_1642,36.6843088,0.510361561,0.340609663,-1.498376634,0.134035424,0.229612114,20.18087394,45.08442525,22.69419986,52.51498227,40.36683055,39.26454093
1294,SP_0308,3.86887717,0.787598051,0.52584389,-1.497779221,0.134190621,0.229700329,0,3.220316089,2.19621289,2.234680097,9.315422435,6.246631512
1295,SP_RS06760,80.26877817,0.466618064,0.311979771,-1.495667692,0.134740274,0.230463093,32.92668907,78.09266517,85.6523027,116.203365,100.9170764,67.8205707
1296,SP_RS06425,9.873331814,-0.693108879,0.464533896,1.492052326,0.135685428,0.231900636,13.80796638,14.4914224,10.24899349,4.469360193,10.86799284,5.354255581
1297,SP_0278,3343.031221,0.233343478,0.156937888,-1.486852417,0.137053794,0.233730719,3530.590789,2891.843848,2781.86966,3129.669475,3348.894365,4375.319186
1298,SP_0300,275.9403345,0.251266337,0.169000284,-1.486780558,0.137072778,0.233730719,245.3569411,222.2018102,285.5076757,338.5540346,298.0935179,265.9280272
1299,SP_0752,790.1582,0.17898811,0.120359933,-1.487107088,0.13698653,0.233730719,772.1839662,711.6898558,739.3916729,791.0767542,824.4148855,902.1920655
1300,SP_RS09025,207.7412199,0.242893628,0.163867861,-1.482253,0.138272989,0.2355959,182.6900168,194.8291234,193.2667343,235.7587502,197.1764415,242.726253
1301,SP_RS01375,83.22005073,-0.411757466,0.278627072,1.477808539,0.139459032,0.237187889,59.48047057,102.2450358,124.4520638,73.74444319,82.28623151,57.11205953
1302,SP_RS03140,22.65065087,-0.542948889,0.36746596,1.477548802,0.139528587,0.237187889,26.55378151,25.76252872,29.28283853,14.52542063,26.3936969,13.38563895
1303,SP_1766,187.4585844,-0.281020502,0.190095442,1.478312679,0.139324106,0.237187889,179.503563,218.9814941,217.4250761,162.014307,204.9392936,141.8877729
1304,SP_0872,2582.034294,0.192589548,0.130472639,-1.476091465,0.13991934,0.237669738,2048.889781,2498.160206,2672.059016,2876.033284,2786.863879,2610.199596
1305,SP_0507,139.2211683,-0.367177068,0.248853254,1.475476257,0.140084547,0.237712486,126.396,169.8716737,174.9649602,135.1981458,152.1518998,76.74433
1306,SP_RS09885,347.3395633,0.265162227,0.179746794,-1.475198647,0.140159145,0.237712486,245.3569411,322.0316089,373.3561913,377.6609363,423.8517208,341.7799813
1307,SP_0035,1527.619485,0.209638773,0.142216306,-1.474083944,0.140458991,0.237878494,1554.989445,1329.990545,1363.116134,1595.561589,1415.94421,1906.114987
1308,SP_1220,24411.97737,-0.196474216,0.133289943,1.47403631,0.140471815,0.237878494,29906.99303,23468.0535,24925.55216,20981.41143,21857.08617,25332.76791
1309,SP_0034,4979.294348,0.205183114,0.139440463,-1.471474701,0.141162785,0.23886598,5220.473444,4451.281915,4190.374194,5050.377018,4806.757977,6156.501543
1310,SP_0766,5475.871481,0.220106659,0.149668873,-1.470624145,0.14139279,0.239072543,5339.434385,4481.069838,5333.136967,5365.466912,5198.005719,7138.115066
1311,SP_RS09130,168.6944001,-0.262911032,0.178965667,1.469058487,0.141816926,0.239606782,173.1306554,197.2443605,184.4818827,164.2489871,128.8633437,164.1971712
1312,SP_1749,2309.097977,-0.19279304,0.131498044,1.466128575,0.142613262,0.240585207,2754.158218,2350.025666,2295.774541,1966.518485,2074.234062,2413.876891
1313,SP_2235,129.1606488,-0.344421445,0.234893979,1.466284691,0.142570744,0.240585207,109.4015798,144.109145,180.8215279,131.8461257,119.5479213,89.23759302
1314,SP_0309,6.493164959,0.728985134,0.499115136,-1.460555054,0.144137589,0.242971658,6.372907561,2.415237067,3.660354816,10.05606043,9.315422435,7.139007442
1315,SP_RS04985,66.46519527,-0.378466718,0.259924028,1.456066682,0.145374187,0.24466031,73.28843695,78.89774419,75.40330922,77.09646333,45.02454177,49.08067616
1316,SP_RS06430,6.709990564,-0.730586884,0.501874061,1.455717563,0.145470713,0.24466031,13.80796638,8.855869246,5.124496743,3.352020145,4.657711218,4.461879651
1317,SP_2108,1553.959166,-0.163888276,0.112547199,1.45617374,0.145344597,0.24466031,1656.955966,1685.030394,1589.326061,1374.328259,1431.469914,1586.644404
1318,SP_0363,17.02822441,-0.56768694,0.390237896,1.454720176,0.145746745,0.244776961,21.2430252,19.32189654,21.9621289,13.40808058,15.52570406,10.70851116
1319,SP_2142,23.37092033,0.516101005,0.354789456,-1.454668386,0.145761089,0.244776961,21.2430252,14.4914224,20.49798697,24.58148106,26.3936969,33.01790942
1320,SP_RS02310,140.3263739,-0.287531131,0.197869108,1.453138057,0.146185426,0.245303575,165.6955966,127.2024855,172.0366764,137.4328259,116.4427804,123.1478784
1321,SP_1964,1529.391288,0.177472184,0.12224084,-1.451823982,0.146550554,0.245730111,1587.916134,1361.388627,1352.86714,1639.137851,1723.353151,1511.684826
1322,SP_1989,437.9327377,0.199523657,0.137552788,-1.45052427,0.146912376,0.246026994,398.3067226,379.9972985,441.4387909,477.1042006,495.2699595,435.479454
1323,SP_2068,1419.291716,-0.17272492,0.119088593,1.450390131,0.146949758,0.246026994,1382.920941,1567.488857,1563.703578,1432.429942,1324.342556,1244.864423
1324,SP_0988,3125.365263,-0.18840858,0.129984477,1.449469848,0.147206415,0.246121252,3626.184402,3165.570716,3209.399103,2782.17672,2633.159408,3335.701227
1325,SP_1011,32.96461506,0.475082023,0.327780335,-1.449391474,0.147228288,0.246121252,21.2430252,25.76252872,32.94319335,45.81094198,43.47197136,28.55602977
1326,SP_2209,298.8454687,0.267410716,0.184681641,-1.447955052,0.147629622,0.246606042,295.2780503,235.8881535,282.5793918,329.6153143,256.174117,393.5377852
1327,SP_0639,104.199617,0.311802178,0.215594259,-1.446245275,0.148108419,0.247219403,81.78564704,85.33837637,109.0785735,101.6779444,130.4159141,116.9012469
1328,SP_1899,440.7306374,-0.233358316,0.161436904,1.445507882,0.148315281,0.247378273,455.6628906,564.3603947,409.9597394,402.2424174,440.9299953,371.228387
1329,SP_0607,54.3559413,-0.378237818,0.262155627,1.442798776,0.149077164,0.24846194,62.66692435,54.74537352,68.81467055,41.34158179,45.02454177,53.54255581
1330,SP_RS02510,7.288314405,0.718923029,0.498720213,-1.441535774,0.149433378,0.248681392,5.310756301,5.635553156,2.928283853,14.52542063,10.86799284,4.461879651
1331,SP_1869,217.691919,0.281405425,0.195168379,-1.441859723,0.149341951,0.248681392,247.4812436,172.2869108,169.8404635,222.3506696,222.017568,272.1746587
1332,SP_0884,59.65655449,0.381949091,0.265565888,-1.438246057,0.150364251,0.250042655,62.66692435,48.30474134,43.19218683,53.63232232,76.07594989,74.06720221
1333,SP_0434,3455.291258,-0.211398572,0.14714588,1.436659813,0.150814679,0.250529848,4376.063192,3211.46022,3555.668669,3219.056679,2830.33585,3539.162939
1334,SP_0933,955.5136554,-0.185484049,0.129134236,1.436366179,0.150898172,0.250529848,1020.727361,1014.399568,1017.578639,769.8472933,961.0410812,949.4879898
1335,SP_1122,412.2409694,0.186101615,0.129595386,-1.43602037,0.150996545,0.250529848,376.0015461,379.1922195,399.7107459,424.5892184,454.9031289,439.0489577
1336,SP_0929,1113.718691,0.218259237,0.15264151,-1.429881275,0.152751097,0.253251257,1146.06121,984.6116443,956.084678,1077.115807,1079.036432,1439.402375
1337,SP_1694,6.67388395,0.714544973,0.504046338,-1.417617625,0.156302432,0.258945315,1.06215126,4.025395112,7.320709633,10.05606043,7.762852029,9.816135233
1338,SP_0204,134.4702209,0.269625701,0.190343995,-1.416518028,0.15662389,0.259213595,111.5258823,120.7618534,132.5048444,136.3154859,139.7313365,165.981923
1339,SP_0302,1.690214184,0.689814447,0.487066519,-1.416263326,0.156698421,0.259213595,0,0,1.464141927,2.234680097,4.657711218,1.78475186
1340,SP_RS02750,67.52128167,0.377181494,0.26647448,-1.415450722,0.156936387,0.259413505,78.59919326,44.27934623,52.70910936,86.03518372,66.76052745,76.74433
1341,SP_0373,1356.846613,0.165210463,0.116755208,-1.415015789,0.157063867,0.259430623,1303.259596,1263.974065,1267.946908,1291.645096,1481.152167,1533.101848
1342,SP_0702,248.9716192,0.256986113,0.182310554,-1.409606341,0.158655954,0.261670095,231.5489747,210.1256248,237.9230631,220.1159895,263.936969,330.1790942
1343,SP_RS07850,18.86387039,-0.562577533,0.399049238,1.409794778,0.158600289,0.261670095,27.61593277,16.90665947,25.62248371,21.22946092,9.315422435,12.49326302
1344,SP_1292,672.3800185,0.30193834,0.214490206,-1.407702223,0.159219263,0.262403771,452.4764368,660.1647983,682.2901378,916.2188396,807.3366111,515.7932877
1345,SP_0277,156.453686,0.269204639,0.191834684,-1.403315777,0.160522696,0.264158819,117.8987899,150.5497772,155.9311152,182.1264279,147.4941886,184.7218176
1346,SP_0932,1004.674799,-0.198065527,0.141120219,1.403523383,0.160460824,0.264158819,1128.004638,1102.958261,997.080652,877.1119379,830.6251671,1092.268139
1347,SP_RS11290,50.73398345,-0.407160334,0.291226023,1.398090492,0.162085895,0.266533227,55.23186553,67.62663788,53.44118032,31.28552135,38.81426015,58.00443547
1348,SP_0292,1494.235118,-0.15038057,0.107676861,1.39659132,0.162536502,0.267075929,1524.187058,1583.590437,1608.359906,1438.016642,1478.047026,1333.20964
1349,SP_2207,2.454423852,0.721406546,0.517740062,-1.393375939,0.163506138,0.268470048,0,2.415237067,0.732070963,3.352020145,4.657711218,3.569503721
1350,SP_1489,198434.583,-0.314893613,0.226062641,1.392948482,0.16363537,0.268483219,301345.0583,181979.2571,179967.9332,144329.0487,141734.1524,241252.048
1351,SP_1157,3339.197966,0.139363158,0.100158785,-1.391422214,0.164097432,0.269042052,3306.476873,3224.341484,2999.294737,3501.743711,3550.728518,3452.602474
1352,SP_1839,2532.338673,-0.174974262,0.125878989,1.390019598,0.164522926,0.269540149,2919.853814,2523.922735,2621.546119,2099.481951,2435.982967,2593.244453
1353,SP_0118,3410.652808,-0.248052016,0.178590373,1.388943944,0.164849797,0.269876053,4804.11015,3177.646901,3157.422065,2789.998101,2918.832363,3615.907269
1354,SP_0609,60.88952139,-0.363667402,0.263194463,1.381744118,0.167050283,0.273276497,81.78564704,70.84695397,55.63739321,45.81094198,49.68225299,61.57393919
1355,SP_RS02605,20.22803856,0.513143971,0.372183474,-1.378739271,0.167975157,0.274586695,15.9322689,20.12697556,12.44520638,23.46414101,21.73598568,27.66365384
1356,SP_RS03970,134.6890025,0.26268351,0.190707803,-1.377413539,0.168384429,0.275052737,103.0286722,135.2532758,127.3803476,145.2542063,142.8364773,154.3810359
1357,SP_1898,288.2335335,0.211153234,0.153456286,-1.375982957,0.16882691,0.275572296,254.9163025,301.0995544,243.7796308,297.2124529,318.2769332,314.1163274
1358,SP_RS00665,43.03530597,0.388197527,0.282576856,-1.373776792,0.169510988,0.276281706,29.74023529,37.83871405,42.46011587,52.51498227,46.57711218,49.08067616
1359,SP_1178,706.7093152,-0.167714301,0.122047391,1.374173589,0.169387798,0.276281706,767.9353611,698.8085914,776.727292,654.7612683,704.8669643,637.1564142
1360,SP_0652,216.5011619,-0.241704905,0.176155857,1.372108254,0.17002974,0.276923437,261.28921,226.2272053,220.3533599,182.1264279,176.9930263,232.0177419
1361,SP_RS07305,3.007663554,-0.718823047,0.524112398,1.371505521,0.170217424,0.277025418,5.310756301,4.830474134,3.660354816,3.352020145,0,0.89237593
1362,SP_0600,227.5734675,-0.214662704,0.156682417,1.370049738,0.170671376,0.277560277,234.7354285,233.4729165,266.4738306,215.6466293,201.8341528,213.2778473
1363,SP_0928,464.053069,0.190870461,0.139700546,-1.366282856,0.1718502,0.279272335,482.2166721,408.1750643,410.6918104,487.1602611,464.2185514,531.8560544
1364,SP_0065,159.9858078,0.262432571,0.192243015,-1.365108487,0.172218955,0.279461527,145.5147226,148.9396191,141.2896959,143.0195262,172.3353151,208.8159677
1365,SP_RS06410,146.7621625,-0.273847879,0.200580704,1.36527529,0.172166542,0.279461527,156.1362353,177.1173849,148.6104055,145.2542063,149.046759,104.4079838
1366,SP_0875,167.9753413,0.227639052,0.16712897,-1.362056211,0.173180146,0.280803475,155.074084,158.6005674,150.0745475,188.8304682,172.3353151,182.9370657
1367,SP_1571,950.2376716,0.2040127,0.149824465,-1.361678146,0.173299481,0.280803475,910.26363,900.078347,838.2212529,950.8563811,874.0971385,1227.90928
1368,SP_0966,1672.44285,0.164226018,0.120816546,-1.359300728,0.174051313,0.28181554,1689.882655,1416.134,1624.465468,1721.821014,1692.301742,1890.05222
1369,SP_1700,3873.63932,-0.134014747,0.099005144,1.353613981,0.175859564,0.28453538,3924.648906,4256.452791,3984.662253,3661.523338,3617.489046,3797.059583
1370,SP_1558,1136.969196,0.159578506,0.118223345,-1.349805365,0.177078424,0.286298327,981.4277644,1119.059841,1119.336503,1258.124894,1136.481537,1207.384634
1371,SP_0942,63.90768872,0.32372182,0.239905271,-1.349373516,0.177217023,0.286313425,60.54262183,54.74537352,53.44118032,70.39242304,79.1810907,65.14344291
1372,SP_1155,589.140934,0.168226746,0.124839549,-1.347543687,0.177805193,0.287054302,516.2055125,591.7330814,553.4456482,615.6543666,647.4218592,610.3851363
1373,SP_1599,334.753487,-0.220604031,0.164045762,1.344771293,0.178699103,0.288287337,370.6907898,375.9719034,336.0205721,249.1668308,338.4603485,338.2104776
1374,SP_1763,245.2519357,-0.242216326,0.180256127,1.343734216,0.179034349,0.288617964,253.8541512,282.5827368,261.3493339,264.8095915,231.3329905,177.5828101
1375,SP_1328,7.478979627,0.653442524,0.486498167,-1.343155163,0.179221737,0.288709925,5.310756301,4.830474134,5.124496743,5.586700242,12.42056325,11.60088709
1376,SP_0909,587.5563661,-0.185444803,0.138461844,1.339320626,0.180466317,0.290503555,670.2174452,608.6397409,601.0302608,491.6296213,537.1893604,616.6317678
1377,SP_0398,0.689408539,-0.53307468,0.39826886,1.33847944,0.180740198,0.290733144,1.06215126,1.610158045,1.464141927,0,0,0
1378,SP_0142,33.48002054,0.496586726,0.372981474,-1.331397833,0.183058142,0.29424803,9.559361342,38.64379307,31.47905142,42.45892184,40.36683055,38.372165
1379,SP_0868,4292.294318,-0.196531316,0.147983202,1.328065034,0.184156623,0.295799072,5360.67741,4005.268136,4408.531341,3833.593706,3567.806793,4577.888522
1380,SP_0500,268.7743436,-0.221756501,0.167741299,1.322014928,0.18616318,0.298805394,322.8939831,258.4303662,287.7038886,215.6466293,282.5678139,245.4033808
1381,SP_0341,5709.730443,0.165974439,0.125907171,-1.318228636,0.187427122,0.300616275,6034.081309,5150.895585,4949.531783,6085.033903,5485.231244,6553.608832
1382,SP_0645,56.99457594,0.373767947,0.284403214,-1.314218437,0.188772706,0.302353962,48.85895797,41.86410916,54.90532225,58.10168251,90.04908354,48.18830023
1383,SP_2109,1484.23874,0.215491717,0.163973498,-1.314186249,0.188783535,0.302353962,1624.029277,1263.168986,1228.415076,1398.909741,1468.731604,1922.177754
1384,SP_1626,17174.78038,-0.272661654,0.207619648,1.313274808,0.189090364,0.302626558,24382.74433,15038.07106,17165.59995,12803.59961,13067.98511,20590.68221
1385,SP_RS05570,44.31295134,0.373389898,0.284928041,-1.310470871,0.190036592,0.303921337,36.11314285,36.22855601,40.99597394,50.28030217,62.10281623,40.15691686
1386,SP_2190,4157.532413,0.157087186,0.120200372,-1.306877701,0.191254251,0.305648027,4209.305444,4097.047145,3481.729501,4592.267599,4070.839604,4494.005185
1387,SP_2037,2.687670982,0.677492145,0.521085296,-1.300155944,0.193547527,0.309089958,0,2.415237067,1.464141927,2.234680097,4.657711218,5.354255581
1388,SP_0679,298.2589106,-0.357128918,0.275358322,1.296960685,0.194644714,0.310618186,199.6844369,416.2258546,396.0503911,344.1407349,270.1472506,163.3047952
1389,SP_2178,4.568656779,0.671857727,0.518579419,-1.29557345,0.195122481,0.31115644,2.12430252,3.220316089,2.928283853,4.469360193,9.315422435,5.354255581
1390,SP_1615,95.03468377,0.293022496,0.226691252,-1.292606102,0.196147328,0.312565706,96.65576468,78.89774419,80.52780596,87.15252377,99.36450598,127.609758
1391,SP_1333,1.553652872,0.627373969,0.485535529,-1.292127829,0.19631288,0.312604622,0,0.805079022,0.732070963,2.234680097,4.657711218,0.89237593
1392,SP_0069,52.1136705,0.352381443,0.272976242,-1.290886859,0.196742913,0.313064333,55.23186553,42.66918818,38.79976105,49.16296213,58.99767542,67.8205707
1393,SP_0403,1490.893167,0.173709154,0.134709156,-1.289512596,0.19721994,0.31359811,1600.661949,1205.203296,1394.595185,1495.000985,1623.988645,1625.908945
1394,SP_RS03395,60.30148338,-0.356918015,0.277957886,1.284072274,0.199116668,0.316386959,54.16971427,60.38092668,89.31265752,59.21902256,55.89253461,42.83404465
1395,SP_1319,15.89974233,0.544034702,0.423897202,-1.283411874,0.199347816,0.316463418,12.74581512,14.4914224,9.516922523,31.28552135,13.97313365,13.38563895
1396,SP_2204,934.649394,-0.164973688,0.128572441,1.283118585,0.199450534,0.316463418,990.9871258,939.5272191,1035.880413,989.9632828,843.0457304,808.4925928
1397,SP_0803,1059.731949,-0.137960176,0.107829988,1.279423086,0.200748108,0.318294245,1073.834924,1135.966501,1121.532716,1010.075404,1030.906749,986.0754029
1398,SP_0995,411.5640432,0.211087207,0.165191458,-1.27783367,0.20130808,0.318953789,421.6740503,307.5401865,412.8880233,396.6557172,478.191685,452.4345966
1399,SP_0992,3349.134614,-0.135813196,0.106432876,1.276045535,0.201939423,0.319041242,3362.77089,3700.143187,3462.695656,3390.009707,3022.85458,3156.333665
1400,SP_1462,261.7231966,0.188270513,0.147496989,-1.276436318,0.201801325,0.319041242,233.6732772,256.0151291,243.7796308,283.8043723,263.936969,289.1298014
1401,SP_1488,49.96541132,-0.355151472,0.278254987,1.276352586,0.201830909,0.319041242,54.16971427,54.74537352,59.29774803,40.22424174,57.44510502,33.91028535
1402,SP_1902,78.21231455,0.309810681,0.242574677,-1.277176516,0.201539936,0.319041242,76.47489074,53.9402945,78.33159307,99.4432643,74.52337948,86.56046523
1403,SP_0198,1881.537124,-0.138394945,0.108626598,1.274042895,0.202648215,0.319710829,1924.618083,1964.392815,2027.104497,1663.719332,1905.003888,1804.384131
1404,SP_1389,2046.635013,-0.186789514,0.14661284,1.274032438,0.20265192,0.319710829,2465.253075,2110.917197,1972.931246,1850.31512,1656.592623,2223.800818
1405,SP_1252,42.10146195,0.371080587,0.291692579,-1.272163274,0.203315113,0.320300837,37.17529411,37.03363503,35.13940624,39.10690169,43.47197136,60.68156326
1406,SP_1390,792.4834183,-0.166083489,0.130536128,1.272318183,0.203260091,0.320300837,909.2014787,838.8923413,770.1386534,686.0467897,742.128654,808.4925928
1407,SP_1564,2203.305424,0.16708273,0.131737688,-1.268298636,0.204691324,0.322239718,2261.320033,2147.950832,1814.803918,2159.818313,2260.542511,2575.396935
1408,SP_1425,4.677999518,-0.661255334,0.522261153,1.266139231,0.205463239,0.322995795,5.310756301,6.440632179,8.052780596,5.586700242,0,2.677127791
1409,SP_RS10990,23.06750714,0.443922592,0.350601079,-1.266175772,0.20545016,0.322995795,16.99442016,17.71173849,21.9621289,25.69882111,31.05140812,24.98652605
1410,SP_RS00120,60.30700967,-0.309800038,0.244910464,1.264952233,0.205888451,0.323434695,60.54262183,71.65203299,68.81467055,51.39764222,55.89253461,53.54255581
1411,SP_0079,2825.623984,0.134689967,0.106618422,-1.263289823,0.206485042,0.323924786,2485.433949,2784.768338,2804.56386,2963.185808,3047.695707,2868.09624
