,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINNDC.C
1056,SPT_0007,75.53365627,-0.15363644,0.134871386,1.139132949,0.254647707,0.509536557,68.97906129,60.21817367,78.11760115,92.68766811,76.81510992,76.38432348
1057,SPT_2052,6668.3363,0.066842838,0.058753471,-1.137683214,0.255252785,0.510264083,6746.535412,6655.312554,7089.99749,6628.843348,6205.700692,6683.628304
1058,SPT_1560,77.83295443,0.152184068,0.134133224,-1.134573996,0.256553854,0.512380239,90.05599669,77.88217128,85.81933647,60.30282022,78.73548767,74.20191424
1059,SPT_2102,9772.785876,0.060281173,0.053201979,-1.133062605,0.257187964,0.513161631,9942.565251,10054.02628,9958.343775,9861.744543,9612.450817,9207.584593
1060,SPT_RS03275,52.11449076,-0.156454936,0.138291902,1.131338379,0.257912697,0.514122197,53.65038101,40.9483581,45.11016404,48.0189124,75.85492104,49.10420795
1061,SPT_1168,413.1949546,-0.117909942,0.104334688,1.13011257,0.258428794,0.514665448,403.3359001,424.7388516,349.8788333,426.5866171,491.6167035,383.012822
1062,SPT_0209,30.13135381,0.152197468,0.135211388,-1.125626108,0.260323812,0.516007707,32.57344561,27.2989054,42.90966824,29.03469122,24.96491072,24.00650166
1063,SPT_0385,711.1272017,0.086121381,0.076429168,-1.126813007,0.25982155,0.516007707,721.406016,749.1140805,731.6648558,694.5991514,675.9729673,694.006139
1064,SPT_0541,247.2289732,0.128609896,0.114244435,-1.125743208,0.260274229,0.516007707,231.8462893,252.1134204,300.3676777,228.927373,209.3211745,260.7979044
1065,SPT_0756,1199.624927,-0.087601996,0.077774096,1.126364693,0.260011185,0.516007707,1196.595105,1108.817305,1173.964513,1355.696736,1181.992504,1180.6834
1066,SPT_0893,2203.152784,0.068774847,0.060986505,-1.127705995,0.259444105,0.516007707,2306.966383,2277.049874,2190.593576,2188.76903,2160.424966,2095.112873
1067,SPT_2035,7082.620849,0.06180435,0.055091397,-1.121851221,0.261925704,0.518696356,7214.06016,7021.43905,7489.387479,6753.915864,6978.652736,7038.269806
1068,SPT_0450,2309.659346,-0.069686859,0.06221688,1.120063539,0.262686687,0.519673435,2262.896427,2285.881873,2201.596055,2467.948753,2280.448576,2359.184391
1069,SPT_RS11245,24.67973736,-0.145266995,0.129756278,1.119537316,0.262910981,0.519673435,29.69931806,14.45236168,18.70421436,33.50156679,28.80566622,22.91529704
1070,SPT_0514,244.5901422,0.122573738,0.109579049,-1.118587352,0.263316222,0.519988015,235.6784594,286.6385067,249.7562741,223.3437786,250.6092961,221.5145381
1071,SPT_0602,943.8806845,0.088442777,0.079129889,-1.117691163,0.263698918,0.52025753,1003.070516,985.9722303,938.5114617,858.7568287,990.9149179,886.0581523
1072,SPT_1167,326.7370562,-0.11393227,0.101997645,1.117008827,0.263990551,0.520347047,288.3707979,328.3897738,316.8713962,374.1008291,342.787428,309.9021124
1073,SPT_0025,151.1593481,-0.131111642,0.11755131,1.11535671,0.264697593,0.521254439,137.0000801,145.3265258,144.1324754,167.5078339,161.3117308,151.6774423
1074,SPT_1422,2246.48165,0.080969732,0.072708893,-1.113615255,0.265444279,0.522238139,2262.896427,2444.054942,2235.70374,2284.806855,2254.523476,1996.904457
1075,SPT_0301,112.6219223,-0.148700266,0.133922608,1.110344759,0.266850492,0.523895985,90.05599669,93.13744195,127.6287568,98.27126258,117.1430426,149.4950331
1076,SPT_0848,1551.601679,-0.098295235,0.088560139,1.109926383,0.267030751,0.523895985,1515.623263,1666.839047,1290.590791,1678.428496,1662.086941,1496.041536
1077,SPT_1416,1440.731767,0.08868835,0.079840543,-1.110818463,0.266646498,0.523895985,1477.301563,1386.623812,1605.261691,1459.551593,1274.170636,1441.481304
1078,SPT_0418,16911.32298,-0.06788697,0.061263698,1.10811089,0.267813929,0.524458602,16358.57599,15920.88221,17196.87473,17244.37314,16442.27428,18304.95752
1079,SPT_2031,7.858388073,0.112219346,0.101244335,-1.108401241,0.267688569,0.524458602,9.58042518,8.831998805,11.00247904,4.466875572,6.721322118,6.547227727
1080,SPT_0515,234.6054173,0.128001929,0.115778275,-1.105578124,0.268909163,0.525629103,238.552587,279.4123258,225.5508202,186.4920551,234.2860852,243.3386305
1081,SPT_1492,2562.139102,-0.076941776,0.069559182,1.106134,0.268668525,0.525629103,2419.057358,2434.420034,2615.289267,2436.680624,2731.737346,2735.649985
1082,SPT_1080,3286.331546,0.092912578,0.084131413,-1.104374383,0.269430768,0.526161935,3589.785315,3556.083883,3066.390907,3197.16619,3484.525424,2824.037559
1083,SPT_0528,4682.431156,-0.064216989,0.058219397,1.103017083,0.270019746,0.526339229,4392.624945,4718.696089,4606.737972,4798.541083,4658.836417,4919.150432
1084,SPT_0931,131.6916325,-0.142228176,0.128880476,1.103566499,0.26978123,0.526339229,114.0070596,101.9694408,151.8342107,128.4226727,141.1477645,152.768647
1085,SPT_0577,35346.9079,-0.074004478,0.067151701,1.102049196,0.270440284,0.526673107,34930.2302,32775.54757,35433.48373,39180.08236,33618.13286,36143.97066
1086,SPT_0836,131.7793307,-0.137481283,0.125210741,1.097999117,0.272204875,0.528656613,131.251825,135.691618,101.2228071,134.0062672,148.8292755,139.6741915
1087,SPT_1475,803.9203531,-0.101658822,0.092586391,1.097988827,0.272209368,0.528656613,893.8536693,719.4064481,700.8579145,865.457142,835.3643204,808.5826242
1088,SPT_1803,3566.653692,0.104315195,0.094981442,-1.098269223,0.272086947,0.528656613,3095.435376,3852.357297,4200.746496,3100.011647,3409.630691,3741.740646
1089,SPT_1176,382.44878,0.112726527,0.10273653,-1.097238996,0.27253693,0.528806735,371.720497,369.3381319,461.0038716,372.9841102,339.9068614,379.7392081
1090,SPT_1226,4834.50662,0.062297878,0.056848709,-1.095853879,0.273142726,0.529495944,4930.086797,4782.928808,5119.453495,4725.954355,4623.309428,4825.306835
1091,SPT_0519,448.4340541,0.104685608,0.095635396,-1.094632447,0.273677695,0.530046717,432.0771756,447.2203031,523.7180021,422.1197415,414.8015936,450.6675085
1092,SPT_0095,1475.066313,0.070712058,0.064783877,-1.091507031,0.27504984,0.532216402,1501.252626,1501.439797,1538.146569,1471.835501,1443.163878,1394.559506
1093,SPT_2193,286.7656094,-0.110459555,0.10125805,1.090871835,0.275329282,0.532269691,256.7553948,293.0617785,270.6609843,291.4636311,297.6585509,310.993317
1094,SPT_1631,12.76707379,-0.123426442,0.11341163,1.088304984,0.276460491,0.533968023,9.58042518,12.04363473,8.801983228,18.98422118,8.641699866,18.55047856
1095,SPT_1368,1091.795533,0.098221471,0.090325783,-1.087413448,0.276854131,0.534012006,1058.636982,1260.567102,1082.643937,988.2962202,1175.271182,985.3577729
1096,SPT_1684,1982.678224,0.075375568,0.069335807,-1.087108828,0.276988717,0.534012006,2064.581626,2126.905894,1922.133087,1921.873215,2024.078146,1836.497377
1097,SPT_RS02530,774.0058499,-0.150238996,0.138300526,1.08632266,0.277336265,0.534194647,529.7975124,701.7424505,847.1908857,656.630709,830.563376,1078.110166
1098,SPT_2042,3630.234669,0.073902479,0.068099238,-1.085217418,0.277825372,0.534649372,3710.498672,3939.874376,3537.29701,3575.733895,3707.289242,3310.71482
1099,SPT_1690,588.2494845,-0.099289709,0.091565804,1.084353596,0.27820805,0.534898644,598.7765737,562.0362876,533.6202332,682.3152436,588.5957797,564.1527891
1100,SPT_RS11215,297.6578233,-0.116660306,0.107643107,1.08376941,0.278467052,0.534909891,308.4896908,298.6821414,239.854043,331.6655112,291.8974177,315.3581355
1101,SPT_0138,2172.493282,0.081472073,0.075485005,-1.079314673,0.280447474,0.537248878,2264.812512,2061.067358,2393.03919,2242.371537,1981.829836,2091.839259
1102,SPT_0304,272.8932759,0.110330296,0.102195869,-1.079596445,0.280321925,0.537248878,287.4127554,299.4850504,268.4604885,270.2459721,264.0519403,247.703449
1103,SPT_1909,45.76107187,-0.149410301,0.138307799,1.08027387,0.280020242,0.537248878,38.32170072,44.96290301,39.60892453,59.18610132,49.92982145,42.55698022
1104,SPT_2140,66.54187537,-0.146972459,0.13637675,1.077694393,0.281170161,0.538145427,66.10493374,60.21817367,56.11264308,65.88641468,85.45680978,65.47227727
1105,SPT_RS05455,34.78354299,0.146560245,0.136338908,-1.074970068,0.28238813,0.53901185,49.81821093,32.11635929,35.20793291,35.73500457,30.72604397,25.09770629
1106,SPT_1150,155.2176531,-0.126054629,0.117187565,1.075665574,0.282076849,0.53901185,157.1189729,138.100345,144.1324754,160.8075206,164.1922974,166.954307
1107,SPT_1620,305.8779813,0.113499896,0.105561034,-1.075206363,0.282282347,0.53901185,357.3498592,285.8355977,319.071892,304.8642578,298.6187398,269.5275414
1108,SPT_2039,2208.369344,0.076978269,0.071666628,-1.074115959,0.282770713,0.539254978,2377.86153,2370.187316,2065.165315,2203.286376,2136.420245,2097.295282
1109,SPT_1003,3766.204968,0.109510497,0.10234414,-1.070022154,0.284609337,0.541345655,3473.86217,3648.418416,4690.356813,3161.431186,3454.759569,4168.401653
1110,SPT_1325,279.6330086,-0.122005754,0.114156066,1.068762771,0.285176579,0.541345655,253.8812673,307.5141402,231.0520597,308.2144144,320.7030839,256.433086
1111,SPT_1508,3118.519727,0.064604407,0.060448422,-1.068752586,0.285181169,0.541345655,3079.148653,3247.766833,3250.132307,2967.122098,3162.862151,3004.086322
1112,SPT_1730,57.00987965,0.146439211,0.136990904,-1.06897032,0.285083044,0.541345655,66.10493374,58.61235571,61.6138826,51.36906907,50.89001032,53.46902643
1113,SPT_RS08990,70.49898419,0.144932225,0.135671569,-1.068257901,0.285404193,0.541345655,89.09795417,66.64144553,73.71660954,61.41953911,63.37246568,68.74589113
1114,SPT_1931,404.8693232,0.101794818,0.095102,-1.07037515,0.28445048,0.541345655,413.8743678,457.6581199,391.6882537,391.9683314,405.1997048,368.8271619
1115,SPT_2006,1862.32828,0.073840611,0.069260941,-1.066121969,0.28636851,0.542687588,1960.154992,2005.666638,1772.499373,1767.766007,1836.841316,1831.041354
1116,SPT_RS11205,12.56181267,-0.123149589,0.115621667,1.065108236,0.286826953,0.543069311,10.5384677,11.24072575,8.801983228,15.6340645,18.24358861,10.91204621
1117,SPT_0990,4803.500413,0.060516097,0.056935541,-1.062887884,0.287832798,0.544485858,4910.925947,5083.216767,4731.065985,4606.465433,4780.780403,4708.54794
1118,SPT_0785,20.52989444,-0.135837048,0.127941462,1.061712485,0.28836623,0.545007015,18.20280784,18.46690659,15.40347065,21.21765897,18.24358861,31.64493401
1119,SPT_RS02465,5946.887178,0.060818334,0.057347797,-1.060517369,0.288909292,0.545192614,6077.821734,6273.127879,5881.925292,5937.594354,5911.882897,5598.970911
1120,SPT_1819,789.6607403,0.092652625,0.087378391,-1.060360847,0.288980467,0.545192614,756.8535892,824.5875248,874.6970833,687.898838,818.0809206,775.8464856
1121,SPT_0472,176.9156563,0.120775705,0.11403104,-1.059147625,0.289532554,0.54574691,180.1119934,189.4865198,189.2426394,182.0251795,161.3117308,159.3158747
1122,SPT_0800,991.6419726,0.077688209,0.073481068,-1.05725476,0.290395334,0.546398344,1025.105494,1033.34386,1002.32584,1019.564349,949.6267964,919.8854956
1123,SPT_1846,670.6665035,0.083015319,0.078501895,-1.057494464,0.29028598,0.546398344,703.2032082,700.9395415,671.1512211,645.4635201,669.2516452,633.9898849
1124,SPT_1593,338.875329,0.108795122,0.103210524,-1.054108797,0.291833109,0.548563785,382.2589647,310.7257761,370.7835435,341.7159812,325.5040283,302.26368
1125,SPT_2087,4394.431155,0.060060386,0.057004844,-1.053601435,0.292065432,0.548563785,4586.149533,4530.815387,4351.480458,4417.73994,4177.781791,4302.619821
1126,SPT_1361,2209.352061,0.090183047,0.085775075,-1.051389884,0.29307956,0.54900453,2456.421016,2409.529856,1992.548953,2239.02138,2215.155732,1943.43543
1127,SPT_RS08035,146.4442934,-0.123762184,0.117700745,1.051498732,0.293029592,0.54900453,138.9161651,138.100345,137.5309879,157.4573639,151.7098421,154.9510562
1128,SPT_2138,9334.769138,-0.072343032,0.068740084,1.052414083,0.29260961,0.54900453,9404.145356,9082.506408,8765.675047,10158.79177,9891.86578,8705.630467
1129,SPT_0859,614.1654758,0.098865722,0.094329259,-1.048091791,0.294596318,0.551356971,619.8535091,686.4871799,608.4370906,627.5960178,630.8440902,511.7749673
1130,SPT_1783,4195.977566,-0.081627611,0.07794465,1.047250979,0.294983839,0.551593673,4359.093457,4189.57907,3647.3218,4625.449654,4333.332388,4021.089029
1131,SPT_0119,17854.95256,-0.067232723,0.064274746,1.046020841,0.29555141,0.55167856,16191.8766,18385.81279,17663.37984,18104.24669,19122.16143,17662.238
1132,SPT_0757,3979.733553,-0.067527397,0.064526163,1.046511891,0.295324758,0.55167856,3997.911427,3709.439498,3935.586751,4116.225839,3841.715685,4277.522115
1133,SPT_2125,336.2750455,-0.10560492,0.101043573,1.045142371,0.295957174,0.551948374,342.0211789,283.4268707,341.0768501,348.4162946,360.0708277,342.638251
1134,SPT_0634,460.4707509,-0.098183834,0.094025725,1.044223103,0.29638218,0.552253569,431.1191331,426.3446696,469.8058548,494.7064696,430.1646155,510.6837627
1135,SPT_1471,1084.353584,0.083611363,0.080452867,-1.039258962,0.298684315,0.555074721,1190.84685,1138.524937,1026.531294,1099.96811,1072.530972,977.7193405
1136,SPT_1981,516.3523711,0.095672703,0.09204687,-1.039391154,0.298622857,0.555074721,526.9233849,578.0944672,501.713044,523.7411608,513.7010476,453.9411224
1137,SPT_RS10915,81.62844745,-0.139648664,0.134282205,1.039964043,0.298356606,0.555074721,79.51752899,64.23271858,82.51859276,80.40376029,81.61605429,101.4820298
1138,SPT_1231,3923.829454,-0.060928983,0.058825381,1.035760122,0.300314066,0.55712346,3922.226069,3743.161675,3845.366423,4186.57913,3943.495705,3902.147725
1139,SPT_RS08285,558.0599371,-0.087481551,0.084430571,1.03613596,0.300138718,0.55712346,553.7485754,505.0297499,560.0261829,586.2774188,578.0337021,565.2439937
1140,SPT_0927,40456.30865,-0.062980432,0.06093545,1.033559808,0.301341997,0.558540035,40506.03766,38539.63115,39530.80693,42658.66171,38445.96251,43056.75194
1141,SPT_0887,3781.897502,-0.067712135,0.065578273,1.032539156,0.301819615,0.558935009,3597.449655,3869.218386,3594.509901,4036.938798,3961.739294,3631.528979
1142,SPT_0796,3352.030685,0.080212856,0.077836032,-1.030536288,0.302758327,0.560182438,3607.03008,3216.453383,3538.397258,3505.380605,2911.292666,3333.630117
1143,SPT_1531,237.2816061,0.123160896,0.120078172,-1.025672642,0.305045914,0.563921274,216.5176091,258.5366923,278.3627196,180.9084607,260.2111848,229.1529704
1144,SPT_0500,1810.317866,-0.073259502,0.071534084,1.024120226,0.305778492,0.564781429,1736.931085,1679.685591,1867.120692,1815.78492,1784.030928,1978.353978
1145,SPT_RS00940,27.17381813,-0.135896117,0.133161167,1.020538649,0.307473069,0.56692024,20.11889288,25.69308743,25.30570178,21.21765897,33.60661059,37.10095712
1146,SPT_0775,15927.09216,0.058999762,0.057794278,-1.02085819,0.307321631,0.56692024,16496.53412,16790.43264,15515.69594,16148.87191,15590.58675,15020.43161
1147,SPT_0072,3168.516946,0.078928113,0.077444226,-1.019160728,0.308126668,0.567630034,3301.414517,3062.294858,3426.171972,3289.853859,2746.14018,3185.226289
1148,SPT_0384,2222.182261,0.070427926,0.069179762,-1.018042328,0.308657841,0.568113256,2277.267065,2359.749499,2203.796551,2007.860569,2282.368953,2202.050925
1149,SPT_0174,519.3029209,-0.094874577,0.093390711,1.015888797,0.309682344,0.568667539,559.4968305,485.7599343,453.3021363,515.9241285,541.5465249,559.7879706
1150,SPT_0902,3324.779695,0.058235884,0.057346421,-1.01551035,0.309862615,0.568667539,3447.03698,3387.472996,3350.254866,3345.689803,3264.642171,3153.581355
1151,SPT_1358,8652.267105,0.068192872,0.067248432,-1.014044049,0.310561734,0.568667539,8862.851334,9414.910726,8332.177373,8508.281245,8872.145195,7923.236754
1152,SPT_1507,3573.17027,0.070360189,0.069297269,-1.015338557,0.309944471,0.568667539,3511.225828,3564.112972,3925.68452,3362.440587,3365.462003,3710.095712
1153,SPT_1936,550.6498136,0.090414628,0.089164641,-1.01401886,0.310573753,0.568667539,534.587725,613.4224625,562.2266787,528.2080364,564.5910579,500.8629211
1154,SPT_2090,2479.602817,0.085340352,0.08412324,-1.014468208,0.310359392,0.568667539,2469.833611,2317.998232,2898.052978,2406.529214,2237.240076,2547.96279
1155,SPT_1439,1411.260498,-0.074611178,0.073630228,1.013322648,0.310906073,0.568783145,1325.930845,1415.528536,1372.009136,1546.655667,1345.224612,1462.214192
1156,SPT_0654,1784.445442,0.078795107,0.077867917,-1.011907216,0.311582419,0.56952738,1864.35074,1965.521189,1682.279044,1717.513657,1852.204338,1624.803681
1157,SPT_1071,3020.891847,-0.086609831,0.08564387,1.01127882,0.311883,0.569584079,2646.113435,3064.703585,3047.686693,2724.794099,3239.677261,3402.376009
1158,SPT_RS06055,5640.083434,-0.096179759,0.095217119,1.010109943,0.312442619,0.570113345,4668.54119,5275.112014,6325.325197,5160.358004,6191.297859,6219.86634
1159,SPT_1523,1835.074388,0.065272735,0.064751851,-1.008044307,0.313433192,0.571269667,1852.85423,1869.172111,1916.631848,1700.762874,1837.801505,1833.223763
1160,SPT_RS07780,290.7429201,0.114627376,0.113755848,-1.007661395,0.313617044,0.571269667,292.202968,358.9003151,264.0594968,244.5614375,289.0168511,295.7164523
1161,SPT_1929,40.83175952,0.139078226,0.138124584,-1.006904214,0.313980807,0.57143966,40.23778575,48.17453894,46.21041195,41.31859904,29.76585509,39.28336636
1162,SPT_1501,4121.835585,0.064444807,0.064084043,-1.005629543,0.314593807,0.571752997,4429.030561,4195.199432,4032.408566,4241.298355,3891.645506,3941.431091
1163,SPT_2219,1713.577397,-0.06255795,0.062220649,1.005421049,0.314694149,0.571752997,1698.609384,1649.977959,1674.577309,1790.100385,1740.822429,1727.376915
1164,SPT_1301,492.1011316,0.088678863,0.088565954,-1.001274858,0.316693945,0.574398545,527.8814274,520.2850205,478.607838,499.1733451,478.1740592,448.4850993
1165,SPT_1515,2085.52091,0.067623555,0.067501223,-1.00181229,0.31643426,0.574398545,2108.651582,2045.812087,2261.009442,1941.974155,2060.565324,2095.112873
1166,SPT_0854,1559.576838,0.070044446,0.070071577,-0.9996128,0.317497926,0.57536288,1560.651262,1656.40123,1583.256733,1566.756607,1571.829187,1418.566007
1167,SPT_0726,847.4210644,0.117240012,0.117558065,-0.997294499,0.318621583,0.576904374,844.0354583,607.8020996,1524.943594,663.3310224,474.3333037,970.0809082
1168,SPT_0154,151.7588108,0.123952177,0.125007312,-0.991559416,0.321412495,0.580246502,143.7063777,153.3556156,185.9418957,132.8895483,127.7051202,166.954307
1169,SPT_0289,48.20943602,-0.137283244,0.138263225,0.992912208,0.32075274,0.580246502,50.77625345,37.73672217,42.90966824,48.0189124,50.89001032,58.92504954
1170,SPT_2030,11.9781881,-0.112164269,0.113032626,0.992317641,0.321042601,0.580246502,7.664340144,12.84654372,8.801983228,13.40062672,18.24358861,10.91204621
1171,SPT_2123,76.92969645,0.132840114,0.134013372,-0.991245217,0.321565856,0.580246502,75.68535892,92.33453296,79.21784905,75.93688472,65.29284343,73.11070961
1172,SPT_RS04080,24.32966765,-0.128620688,0.13019595,0.987900835,0.323201216,0.582699804,17.24476532,20.87563354,25.30570178,17.86750229,29.76585509,34.91854788
1173,SPT_RS03010,44.24939977,0.136270015,0.138307415,-0.985269051,0.324491931,0.583628033,49.81821093,48.97744792,46.21041195,46.9021935,36.48717721,37.10095712
1174,SPT_RS08665,110.7586853,-0.133412522,0.135421966,0.98516161,0.324544694,0.583628033,100.5944644,114.8159845,91.32057599,80.40376029,142.1079533,135.309373
1175,SPT_RS10855,245.3752213,-0.114044999,0.115705715,0.98564707,0.324306332,0.583628033,203.1050138,215.1796073,281.6634633,241.2112809,258.2908071,272.8011553
1176,SPT_1154,42.73883309,-0.136043679,0.138197567,0.984414433,0.324911785,0.583791327,41.19582827,39.34254013,35.20793291,36.85172347,54.73076582,49.10420795
1177,SPT_0803,1777.218553,-0.134336179,0.136647996,0.983081958,0.325567103,0.584471784,1606.637303,1825.815026,1469.931199,2060.346357,2340.940475,1359.640958
1178,SPT_0618,2962.442868,0.071036644,0.072339863,-0.981984775,0.326107349,0.584564036,3056.155632,3274.26283,2791.328931,2810.781453,3032.276464,2809.851899
1179,SPT_RS03755,682.8015513,-0.096106914,0.097896356,0.981721054,0.32623729,0.584564036,735.7766538,564.4450146,668.9507253,762.7190039,649.0876788,715.8302314
1180,SPT_0777,2653.229317,0.065530468,0.066807395,-0.980886441,0.326648745,0.584564036,2847.302363,2563.68838,2741.817776,2685.708937,2469.605784,2611.252658
1181,SPT_1668,987.5128873,-0.074450602,0.075913327,0.980731643,0.326725095,0.584564036,945.5879652,1004.439137,927.5089827,1079.867169,989.9547291,977.7193405
1182,SPT_1969,559.085992,-0.084947724,0.086679283,0.98002338,0.327074578,0.584694233,559.4968305,558.0217427,502.8132919,613.0786722,564.5910579,556.5143568
1183,SPT_2211,1667.549057,0.067035164,0.068719265,-0.975493024,0.32931576,0.588203044,1729.266745,1765.596852,1631.667641,1546.655667,1698.574118,1633.533318
1184,SPT_0363,322.7199009,0.117238244,0.120306365,-0.974497435,0.329809612,0.588587593,268.251905,333.2072277,420.2946991,272.4794099,300.5391176,341.5470464
1185,SPT_0430,945.0028399,0.080209849,0.082370031,-0.97377467,0.330168432,0.588730715,959.958603,909.6958769,1054.037492,892.2583954,870.8913087,983.1753636
1186,SPT_RS08985,98.10871453,-0.131804249,0.135491695,0.972784709,0.330660314,0.589110661,98.67837935,102.7723497,69.31561792,126.1892349,82.57624316,109.1204621
1187,SPT_1158,2223.040738,0.067461471,0.069444582,-0.971443265,0.331327593,0.589802193,2416.18323,2240.116061,2178.490849,2240.138099,2039.441168,2223.875018
1188,SPT_1322,1469.098122,0.087252678,0.090528307,-0.963816519,0.335137923,0.595581524,1275.154591,1580.124877,1704.284003,1419.349713,1394.194245,1441.481304
1189,SPT_2086,2206.513358,-0.061205745,0.063477329,0.964214253,0.33493852,0.595581524,2189.127154,2130.920439,2149.884403,2317.191703,2136.420245,2315.536206
1190,SPT_RS11225,1400.521319,0.088144803,0.091564387,-0.962653781,0.335721299,0.596116894,1584.602325,1274.216555,1489.735661,1475.185658,1201.196281,1378.191436
1191,SPT_1156,853.9100817,0.076514984,0.079531265,-0.962074277,0.336012294,0.596132643,850.741756,937.7976913,847.1908857,786.1701006,868.9709309,832.5891259
1192,SPT_0672,56.50925287,0.132676848,0.138239244,-0.959762543,0.337174738,0.597693139,56.52450856,74.67053535,52.81189937,63.6529769,49.92982145,41.4657756
1193,SPT_0705,33178.85465,0.055445199,0.057868003,-0.958132225,0.337996088,0.598327222,35478.23053,32718.54103,33344.11296,33932.62028,32005.97574,31593.64739
1194,SPT_2148,97.02258165,-0.126122217,0.131661398,0.957928585,0.338098771,0.598327222,95.8042518,76.27635332,100.1225592,97.15454368,96.0188874,116.7588945
1195,SPT_0544,561.5171835,0.083190732,0.086978714,-0.956449331,0.338845272,0.599146493,591.1122336,593.3497379,554.5249434,557.2427276,574.1929466,498.6805118
1196,SPT_1708,1047.50872,-0.082537622,0.086407212,0.955216815,0.339468064,0.599745835,1074.923705,981.9576853,985.8221216,946.9776212,1171.430426,1123.94076
1197,SPT_1612,1766.656679,-0.060762561,0.063671291,0.954316463,0.339923477,0.600048711,1766.630403,1693.335044,1722.988217,1761.065694,1868.527549,1787.393169
1198,SPT_0270,15853.30415,-0.06674599,0.070369633,0.948505594,0.342872127,0.600588881,17036.8701,14287.76534,15053.59182,16812.20293,15821.03208,16108.36262
1199,SPT_0600,36.36745872,-0.131014944,0.137528025,0.952641789,0.340771597,0.600588881,37.3636582,32.11635929,28.60644549,40.20188015,46.08906595,33.82734325
1200,SPT_0616,118.4438907,-0.120791143,0.127247702,0.949259914,0.342488436,0.600588881,114.9651022,118.0276204,100.1225592,145.1734561,112.3420983,120.0325083
1201,SPT_RS03610,198.3436342,0.109404301,0.114902874,-0.952145906,0.341022991,0.600588881,222.2658642,215.9825162,184.8416478,209.9431519,182.4358861,174.5927394
1202,SPT_1220,1953.271034,-0.059154236,0.062247571,0.950305938,0.341956823,0.600588881,1937.161971,1959.097917,1835.213503,1997.810099,2008.715124,1981.627592
1203,SPT_1485,3504.126249,0.06716392,0.070756454,-0.949226768,0.34250529,0.600588881,3627.148973,3366.597363,3782.652292,3467.412163,3173.424228,3607.522477
1204,SPT_1598,11000.91599,-0.047739038,0.050351623,0.948113196,0.343071831,0.600588881,10804.80352,11060.87414,10570.08161,11183.93971,11238.05058,11147.74641
1205,SPT_1648,3040.059108,0.060099636,0.063239375,-0.950351509,0.341933674,0.600588881,2998.673081,3307.985007,3012.47876,2942.554283,2983.306831,2995.356685
1206,SPT_1874,818.5176693,0.109995791,0.115641383,-0.95118018,0.341512918,0.600588881,905.3501795,775.6100769,895.6017935,648.8136768,673.0924007,1012.637888
1207,SPT_2060,1800.722788,0.066290424,0.069768909,-0.950142775,0.342039711,0.600588881,1931.413716,1783.26085,1820.91028,1855.9868,1755.225262,1657.539819
1208,SPT_0692,3151.112372,-0.064563238,0.068242818,0.946081068,0.344107239,0.601065928,3178.785075,3143.388666,2903.554217,3388.125121,3280.005193,3012.815959
1209,SPT_1001,3155.831602,0.053616845,0.056716626,-0.945346166,0.344482177,0.601065928,3214.232648,3197.183567,3241.330324,3029.658356,3183.026117,3069.558599
1210,SPT_RS05090,24.87406823,0.125229216,0.132358903,-0.946133682,0.344080406,0.601065928,28.74127554,23.28436049,31.9071892,17.86750229,20.16396635,27.28011553
1211,SPT_1141,254.0223127,-0.099230436,0.104956837,0.945440424,0.344434073,0.601065928,240.468672,233.6465138,256.3577615,278.0630043,243.887974,271.7099507
1212,SPT_1676,5451.94539,0.050008661,0.052977052,-0.943968368,0.345185813,0.601796718,5606.464815,5611.530877,5431.9239,5347.966778,5435.629216,5278.156752
1213,SPT_0645,670.6862233,-0.079666252,0.084462493,0.943214537,0.345571179,0.601971889,641.888487,672.0348182,635.9432882,716.9335293,728.7833553,628.5338618
1214,SPT_1008,23092.70269,-0.05461284,0.057988355,0.941789782,0.346300277,0.60224896,22065.63527,22217.29445,23621.22224,24402.54125,22456.89738,23792.62556
1215,SPT_1914,103.8289252,-0.124938816,0.132616383,0.942106952,0.346137886,0.60224896,116.8811872,100.3636228,72.61636163,104.9715759,111.3819094,116.7588945
1216,SPT_0620,7230.027197,-0.058465139,0.062422342,0.936605983,0.348961273,0.602906926,7069.39574,7480.702988,6673.003535,7557.953467,7494.274161,7104.833288
1217,SPT_0930,64.58349632,0.128840294,0.137278885,-0.938529579,0.347972323,0.602906926,86.22382662,66.64144553,56.11264308,61.41953911,61.45208793,55.65143568
1218,SPT_0958,13522.85352,0.064184696,0.068367396,-0.938820254,0.347823038,0.602906926,14481.7707,14197.83953,12853.09601,13620.62034,13723.01939,12260.77512
1219,SPT_1081,22.77952836,0.120688374,0.128643388,-0.938162281,0.348161019,0.602906926,20.11889288,32.91926827,24.20545388,22.33437786,24.00472185,13.09445545
