,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINNDC.C
656,SPT_0428,561.8745913,0.185004889,0.121533413,-1.52225535,0.127945111,0.371018272,564.7678911,701.040996,537.6271259,483.9823294,551.4449864,532.384219
657,SPT_0711,797.1230567,0.172018653,0.112949494,-1.522969664,0.127766295,0.371018272,791.1466701,932.2568183,820.3849082,653.9761228,783.6950346,801.2787864
658,SPT_1593,193.6082649,-0.217475198,0.142955136,1.521282866,0.128188868,0.371018272,170.9631403,200.9695665,157.2598077,219.9919679,208.4295305,204.0355763
659,SPT_0876,8016.5274,-0.142074883,0.093531083,1.519012497,0.12875935,0.37181949,7613.165497,7560.891816,7618.966546,7955.70953,7881.018304,9469.412707
660,SPT_0299,304.4207235,0.187591423,0.123572968,-1.518061967,0.128998778,0.371946476,307.7336526,338.0859262,333.111908,289.9894122,284.6551873,272.9482544
661,SPT_0916,3326.280031,-0.1271883,0.083909804,1.515773998,0.129576509,0.37248353,3087.948031,3204.758839,3224.213398,3433.874626,3480.177646,3526.707644
662,SPT_2052,2767.858095,-0.151015311,0.099581712,1.516496433,0.129393872,0.37248353,2883.971319,2383.404959,2575.807195,3123.885944,2711.965948,2928.113204
663,SPT_1776,122.2111716,0.238226418,0.157384832,-1.513655506,0.130113235,0.373462273,122.6218386,145.854167,134.7941209,113.9958379,111.9564335,104.0446316
664,SPT_1687,2619.978798,0.157312494,0.104006117,-1.512531161,0.130398791,0.373718223,2866.285477,2970.854461,2485.944448,2625.904126,2594.054385,2176.82989
665,SPT_1408,166.5753007,0.223501017,0.148091562,-1.509208315,0.131245556,0.375579388,176.858421,178.7889789,189.0216408,141.9948156,135.7769513,177.0109967
666,SPT_0089,548.5786503,0.175910398,0.116905706,-1.50472038,0.132395981,0.377735461,573.0212841,551.826134,632.1379463,519.9810151,564.5462711,449.9592511
667,SPT_2086,1300.317281,-0.144827455,0.096204016,1.505420051,0.132216117,0.377735461,1213.248768,1225.30943,1252.65571,1327.951515,1301.791296,1480.946964
668,SPT_1162,254.5196452,-0.205977959,0.137179948,1.501516528,0.133222015,0.379523196,238.1693403,217.7730419,244.0238396,240.9912012,263.2167213,322.9437267
669,SPT_0079,349.041448,0.22120744,0.147423028,-1.500494485,0.133486361,0.37970784,312.4498771,364.2993479,462.4832769,261.9904345,302.5205757,390.5051759
670,SPT_RS08295,77.10139378,0.265584826,0.177204025,-1.498751661,0.133938069,0.380424097,90.78732279,82.00096023,87.5387107,61.99773641,82.1807863,58.10284623
671,SPT_1792,1288.044906,0.140836442,0.094133266,-1.496138901,0.134617462,0.381783951,1345.303056,1374.524292,1344.842494,1237.954801,1274.397701,1151.247093
672,SPT_RS02145,223.8901636,-0.210598734,0.140980162,1.493818218,0.135223138,0.382362009,183.9327579,205.0024006,223.8821893,208.9923695,271.5539026,249.9773617
673,SPT_2209,376.8255102,-0.183254096,0.122656351,1.494044908,0.135163882,0.382362009,308.9127087,354.2172626,385.0153913,386.9858708,400.1846985,425.6371294
674,SPT_1409,153.2033114,0.24478777,0.164122377,-1.491495395,0.135831479,0.382944156,174.5003087,152.5755571,180.5001734,110.9959474,115.5295112,185.1183706
675,SPT_1775,256.8623205,0.221368165,0.148349335,-1.492208681,0.135644447,0.382944156,323.0613824,222.478015,297.4766806,261.9904345,192.9461939,243.2212168
676,SPT_0772,6352.415704,-0.135282748,0.090841128,1.489223559,0.136428509,0.383491067,6036.767438,5791.149781,6287.293593,6680.75608,7186.650211,6131.877121
677,SPT_1255,3173.06285,-0.132228667,0.088784476,1.48932193,0.136402616,0.383491067,2931.133564,3079.068843,3049.910655,3463.873531,3414.671222,3099.719285
678,SPT_1135,798.2086216,0.20009245,0.134485606,-1.487835434,0.136794299,0.383952139,857.1738139,1010.224944,717.3526204,720.9736766,884.9322351,598.5944391
679,SPT_0984,836.0735881,-0.161130654,0.108358495,1.487014497,0.137010982,0.38399396,719.2242455,848.239441,787.0737174,866.9683463,970.6860991,824.2496791
680,SPT_2165,37.89598555,0.292760629,0.197492875,-1.482385777,0.138237676,0.386294124,48.34130175,42.34475815,42.60733706,32.99879519,38.11282843,22.9708927
681,SPT_2233,21696.09723,-0.160143029,0.10801277,1.482630509,0.138172607,0.386294124,21270.17277,20980.14732,18928.50316,24461.1069,25615.39378,18921.25944
682,SPT_1172,141.8430699,0.231972198,0.157107746,-1.476516619,0.139805257,0.390101766,182.7537017,136.4442207,150.287698,134.9950712,135.7769513,110.8007765
683,SPT_1719,38.76060484,-0.289157725,0.196052996,1.474895726,0.14024058,0.390743518,30.65545964,35.62336797,30.98715423,45.99832056,39.30385432,49.99547234
684,SPT_1258,2844.796436,-0.136132314,0.092461143,1.47231917,0.140934709,0.392103438,2754.275143,2697.966019,2655.599117,2947.89237,2761.989035,3251.056931
685,SPT_1050,4172.749458,-0.131363559,0.089512277,1.467547951,0.142227055,0.395075689,4149.098557,3983.767961,3787.404926,4508.835379,4540.190687,4067.199236
686,SPT_1414,1106.897591,-0.173895054,0.118550401,1.466844922,0.142418246,0.395075689,936.1705753,1198.42387,961.37646,1013.962979,1261.296416,1270.155243
687,SPT_2040,474.4358677,0.168146278,0.114804091,-1.464636644,0.143020079,0.3961677,505.8150841,542.4161877,465.5819923,430.9842644,468.0731742,433.7445033
688,SPT_1227,2206.352316,0.141913425,0.096949773,-1.463782948,0.143253263,0.39623686,2512.568635,2247.632877,2209.384097,2255.917635,2053.328632,1959.282024
689,SPT_0449,867.178494,-0.147995563,0.101192391,1.462516708,0.143599669,0.396618535,824.160242,863.6986385,770.8054614,912.9666668,950.438659,881.0012964
690,SPT_0165,6880.877005,-0.168340599,0.115847212,1.453126028,0.146188766,0.398439096,6752.454515,6812.12895,5758.187935,8128.703214,7987.019608,5846.767806
691,SPT_0295,100.1880332,0.244919673,0.168406245,-1.45433843,0.145852501,0.398439096,106.1150526,101.4929918,125.4979746,92.99660462,75.03463097,99.99094468
692,SPT_0453,13461.75265,0.120279365,0.082668998,-1.454951274,0.145682751,0.398439096,14276.01175,14137.77211,13732.73208,13038.52395,13381.17586,12204.30017
693,SPT_0499,2252.857026,-0.18656196,0.128045999,1.456991712,0.145118668,0.398439096,2387.588684,2089.680208,1793.381551,2874.895035,2478.524874,1893.071804
694,SPT_RS03950,2248.362353,0.135409263,0.092852893,-1.458320343,0.144752265,0.398439096,2243.743835,2433.815385,2399.955095,1990.92731,2266.522266,2155.210227
695,SPT_0997,513.37738,0.166752933,0.114622817,-1.454797018,0.145725464,0.398439096,522.3218701,597.5315872,515.9361179,448.9836072,504.9949767,490.4961205
696,SPT_1231,2033.817093,-0.150034332,0.103158461,1.454406468,0.145833648,0.398439096,1891.206049,2110.516517,1759.295681,2268.91716,2247.465852,1925.5013
697,SPT_1862,2405.113044,0.189217479,0.130153426,-1.453803296,0.146000849,0.398439096,3074.978414,1858.464385,2820.605714,2247.917927,2204.58892,2224.122905
698,SPT_2012,1012.039963,-0.153478287,0.105369395,1.45657367,0.1452341,0.398439096,899.619835,910.0762307,1050.464528,990.9638191,1137.429723,1083.685644
699,SPT_2250,37.36496248,-0.287599774,0.197998348,1.452536228,0.146352563,0.398439096,37.72979649,28.90197779,27.11375995,33.99875868,46.45000965,49.99547234
700,SPT_0084,456.3931238,0.163092586,0.112395852,-1.451055202,0.146764489,0.398989747,462.190007,478.562981,512.0627236,428.9843374,422.8141904,433.7445033
701,SPT_0460,9815.730711,0.133572687,0.092297811,-1.447192364,0.147843055,0.400696029,10399.27516,10916.2098,9575.030657,9627.648486,9828.345631,8547.874541
702,SPT_1606,6523.582541,0.142164779,0.098210526,-1.447551345,0.147742567,0.400696029,6391.663336,7409.660537,6795.482922,5798.788281,6903.186049,5842.714119
703,SPT_1848,1484.76426,0.201650424,0.139401214,-1.446547108,0.148023809,0.400696029,1977.277147,1254.883547,1586.542297,1622.940745,1077.878429,1389.063394
704,SPT_1360,1014.535681,0.181229381,0.125649514,-1.442340485,0.149206344,0.4033234,950.319249,1267.654188,1036.520309,795.9709384,1101.698947,935.0504557
705,SPT_0483,758.2813528,0.148642908,0.103366981,-1.43801151,0.150430788,0.40605644,798.2210069,832.7802436,768.4814249,670.9755021,736.0539991,743.1759402
706,SPT_0705,18451.59716,-0.131768063,0.091746035,1.436226243,0.150937974,0.406848391,16586.96178,19351.55447,16742.35943,19544.28642,20171.21445,18313.2064
707,SPT_0907,752.1676776,0.148221291,0.103310233,-1.434720321,0.151366811,0.407427216,738.0891438,802.5339878,838.9772007,707.9741513,724.1437402,701.2878418
708,SPT_0464,15639.23367,0.122737838,0.085956101,-1.427913057,0.153316885,0.411512034,16467.87711,16354.48659,16191.56276,15440.43626,15641.74299,13739.29629
709,SPT_2035,4192.339509,0.133207177,0.093249432,-1.428503892,0.153146875,0.411512034,4340.105652,4625.660724,4226.647837,4015.853378,4305.558587,3640.210878
710,SPT_1957,1385.711185,-0.163255937,0.114452499,1.426407801,0.153750663,0.412095088,1225.03933,1537.181935,1134.904524,1384.949434,1576.918276,1455.273614
711,SPT_0649,76.55057044,0.256738233,0.180171914,-1.424962567,0.154168022,0.412453984,91.96637893,88.72235041,77.46788557,77.99715226,48.83206143,74.31759402
712,SPT_0976,115.725421,-0.243485424,0.171023586,1.423694998,0.154534782,0.412453984,97.86165964,94.77160158,116.9765072,136.9949982,157.2154173,90.53234181
713,SPT_2183,1336.033317,-0.143340036,0.100675141,1.423787793,0.15450791,0.412453984,1128.356726,1351.671566,1311.531303,1412.948412,1357.769513,1453.922385
714,SPT_1541,4011.682226,-0.153484151,0.108100311,1.419830796,0.155656947,0.414867185,3902.675824,3395.64632,4043.823627,4348.84122,3625.482804,4753.623559
715,SPT_1067,1590.429041,0.133683074,0.094214182,-1.418927286,0.155920216,0.414987653,1647.141428,1755.627116,1602.035874,1458.946733,1601.92982,1476.893278
716,SPT_0817,2191.032191,-0.132727178,0.093628801,1.417589209,0.156310732,0.415445983,2154.135568,2048.007589,2050.574931,2263.917342,2137.89147,2491.666243
717,SPT_1449,5665.88571,-0.158683979,0.112186446,1.414466582,0.157224953,0.416685241,5797.419041,4987.943655,5193.447049,6037.779556,4982.061291,6996.66367
718,SPT_1614,389.5225242,0.173595331,0.122790262,-1.413754873,0.157433888,0.416685241,398.5209754,464.4480616,382.6913547,347.9872947,389.4654655,354.0219933
719,SPT_2108,3453.561792,0.139083707,0.098374165,-1.413823506,0.15741373,0.416685241,3722.280235,3708.190964,3465.913201,3580.869259,3364.648135,2879.468961
720,SPT_1436,806.8618233,-0.163226745,0.115777542,1.409830807,0.158589648,0.419161249,780.5351648,822.0260193,666.2238159,763.9721067,850.3924844,958.0213484
721,SPT_0709,50.06274692,0.272621852,0.194265134,-1.403349366,0.160512684,0.423068751,60.13186315,43.68903619,68.94641816,47.99824754,30.9666731,48.64424336
722,SPT_1767,130.3946691,0.226041616,0.161044173,-1.403600098,0.160437966,0.423068751,123.8008947,147.870584,155.71045,95.99649509,123.8666924,135.1228982
723,SPT_0523,255.6012277,0.196055726,0.140036095,-1.400037087,0.161502213,0.424500982,242.8855649,283.6426657,298.2513595,194.9928806,258.4526178,255.3822776
724,SPT_1458,1121.876882,0.154446327,0.110276846,-1.400532676,0.161353866,0.424500982,1278.096856,1035.766227,1251.106352,1161.957576,1011.180979,993.1533019
725,SPT_0421,844.6735049,-0.136643927,0.097745149,1.397961207,0.162124717,0.424963273,808.8325122,789.0912074,808.7647254,892.967397,896.842494,871.5426935
726,SPT_0927,26096.25404,-0.152125679,0.108798857,1.398228648,0.162044416,0.424963273,27154.84196,20418.2391,26241.47156,27361.00103,25303.345,30098.62558
727,SPT_0492,1395.272854,-0.127098891,0.091068754,1.395636653,0.162823939,0.426209018,1340.586831,1349.655149,1301.460478,1488.945637,1461.388765,1429.600263
728,SPT_0032,671.1380199,-0.198033295,0.142157987,1.393050786,0.163604434,0.426492106,721.5823578,546.4490218,584.8825361,682.975064,558.5911417,932.3479977
729,SPT_1669,258.8044186,-0.177846714,0.127602286,1.393758052,0.163390679,0.426492106,233.4531158,246.6750197,241.699803,267.9902155,284.6551873,278.3531703
730,SPT_RS08785,268.8896311,-0.199517314,0.143191982,1.393355356,0.163512359,0.426492106,247.6017894,237.2650734,255.6440224,280.9897408,231.0590224,360.7781382
731,SPT_0435,57.24545602,0.265412399,0.190834814,-1.390796542,0.164287132,0.427685926,45.98318947,72.59101397,75.91852786,44.99835707,60.74232031,43.23932743
732,SPT_1049,5134.844705,-0.122700563,0.088324517,1.38920164,0.164771443,0.428360733,5118.282705,4776.892003,4823.150556,5609.795182,5498.966527,4981.981257
733,SPT_1369,959.7134083,0.138766682,0.10028435,-1.383732174,0.166440478,0.432109454,989.2281016,1082.143819,954.4043503,884.9676891,911.1348047,936.4016847
734,SPT_1168,581.6049262,0.178340973,0.129523129,-1.376904455,0.16854179,0.436637761,600.1395754,656.6798208,607.3482229,490.9820738,456.1629153,678.3169491
735,SPT_1712,158.5415447,0.21104272,0.153309971,-1.376575301,0.168643591,0.436637761,170.9631403,149.2148621,197.5431082,147.9945966,127.4397701,158.0937909
736,SPT_2168,2366.878307,0.177066609,0.128817098,-1.374558281,0.16926843,0.437660085,3003.055989,1977.432992,2615.315817,2445.910698,1844.899101,2314.655246
737,SPT_0321,148.4383552,0.224565242,0.16366688,-1.372087263,0.170036274,0.439048887,133.2333438,147.870584,206.0645756,114.9958014,135.7769513,152.688875
738,SPT_0773,307.7581687,-0.188202552,0.138199565,1.361817249,0.173255566,0.446150667,259.3923508,259.445661,333.8865868,296.9891567,384.701362,312.1338949
739,SPT_0888,1859.81629,-0.135396246,0.099384341,1.362349893,0.173087489,0.446150667,1806.314007,1902.153422,1591.19037,1998.927017,1829.415765,2030.89716
740,SPT_0429,1380.76131,0.128757185,0.094674794,-1.359994341,0.173831715,0.446516928,1400.718695,1502.902845,1434.705241,1344.950895,1364.915668,1236.374519
741,SPT_1223,1862.599576,-0.130760829,0.096155968,1.35988261,0.173867075,0.446516928,1767.405154,1913.579785,1637.671101,2007.926689,1993.777337,1855.237393
742,SPT_2106,3415.489743,-0.118848664,0.087445398,1.359118566,0.174109021,0.446535669,3362.668112,3114.692211,3325.696328,3400.875831,3602.853313,3686.152663
743,SPT_1304,1959.589851,0.119815156,0.088311037,-1.356740453,0.174863694,0.447867577,2068.06447,1986.842938,2080.787406,1849.932457,1843.708075,1928.203758
744,SPT_1555,660.9408853,-0.156035149,0.115388311,1.352261319,0.176291734,0.450918239,652.0180455,595.5151702,620.5177634,780.9714861,719.3796366,597.2432101
745,SPT_0116,532.9230944,-0.158043023,0.117002544,1.350765704,0.176770497,0.451535915,529.3962069,512.1699319,462.4832769,571.9791166,622.9065397,498.6034944
746,SPT_1562,7968.875434,-0.115137394,0.085333084,1.349270279,0.177250168,0.45215425,7674.476416,8024.667739,7207.612074,8598.686055,8138.279896,8169.530426
747,SPT_0501,2188.049449,-0.134238874,0.099912959,1.343558183,0.179091299,0.455631879,2040.946179,2022.466306,2176.072906,2551.906828,2284.387654,2052.516824
748,SPT_0529,1326.099348,-0.129194951,0.096244271,1.342365094,0.179477647,0.455631879,1227.397442,1197.751731,1363.434786,1408.948558,1367.29772,1391.765852
749,SPT_0781,1985.188568,0.120077906,0.089570098,-1.34060261,0.180049509,0.455631879,2027.976561,2154.877693,2033.531996,1961.928368,1832.988842,1899.827949
750,SPT_0937,1287.869485,0.123320242,0.092043895,-1.339798169,0.180310971,0.455631879,1339.407775,1365.114346,1333.222311,1231.95502,1198.172044,1259.345411
751,SPT_1456,11434.35213,0.126344616,0.094348394,-1.339128425,0.180528868,0.455631879,12736.16443,11846.4502,11318.05808,11914.56499,10893.12278,9897.752294
752,SPT_1608,324.9324302,0.165020475,0.123017895,-1.341434717,0.179779352,0.455631879,353.7168421,338.7580652,343.9574119,289.9894122,289.4192909,333.7535586
753,SPT_2084,2795.628393,-0.126126537,0.09404834,1.341082014,0.179893826,0.455631879,2672.92027,2670.40832,2656.373796,3024.889559,3126.442957,2622.735454
754,SPT_2095,118.9643813,-0.212488802,0.158527544,1.340390423,0.180118448,0.455631879,97.86165964,116.2800502,109.2297187,119.9956189,139.3500289,131.0692113
755,SPT_2043,1741.162719,0.133768749,0.099982416,-1.337922752,0.180921619,0.456018333,1807.493063,1949.875292,1723.660454,1523.94436,1815.123454,1626.879695
756,SPT_1065,3148.270094,-0.131605243,0.098553475,1.335368882,0.181755644,0.457514538,3199.958364,2896.24703,2889.552132,3223.882293,3007.340368,3672.640374
757,SPT_1739,91.01980305,-0.2297266,0.172633774,1.330716434,0.183282333,0.460748059,99.04071578,70.57459692,75.91852786,87.99678716,107.19233,105.3958606
758,SPT_0528,3205.46693,-0.125717966,0.094540826,1.329774351,0.183592629,0.460919226,3060.82974,2888.8535,3221.889361,3386.876342,3069.273715,3605.078924
759,SPT_1885,258.6473714,0.186493896,0.140548856,-1.326897291,0.184542661,0.462693917,279.4363052,264.1506342,289.729892,228.9916393,197.7102975,291.8654602
760,SPT_0896,856.2291828,0.148727113,0.112282124,-1.32458407,0.185309142,0.463795056,813.5487367,1022.323447,875.387107,801.9707194,874.2130021,749.9320851
761,SPT_1069,1722.909142,-0.127082404,0.095976318,1.324101677,0.185469279,0.463795056,1702.557066,1555.329688,1670.982292,1926.929646,1671.009321,1810.646836
762,SPT_0456,6664.854483,0.111078483,0.084381192,-1.316389121,0.188043472,0.468455996,6691.143596,7112.575091,6994.575388,6081.777949,6604.238551,6504.81632
763,SPT_1570,6787.741491,-0.1106091,0.084029988,1.316305081,0.188071666,0.468455996,6715.903774,6428.337571,6404.2701,7407.729538,6982.984784,6787.223178
764,SPT_2236,683.2566933,0.157067464,0.119232093,-1.317325402,0.187729574,0.468455996,673.241056,763.5499247,732.8461975,551.9798467,625.2885914,752.6345431
765,SPT_RS04525,2647.105789,-0.145401813,0.110605012,1.314604195,0.18864296,0.4689535,2453.615828,2888.181361,2163.678044,2826.896788,3018.059601,2532.203113
766,SPT_1444,24557.5679,-0.118422603,0.090107045,1.314243551,0.188764257,0.4689535,23658.94051,23717.76954,23108.67027,27628.99124,26176.36698,23054.66889
767,SPT_1104,36.16107954,0.26003805,0.198050877,-1.312986107,0.18918763,0.469392515,43.62507719,37.63978502,43.38201592,23.99912377,34.53975077,33.78072455
768,SPT_0535,576.0908379,-0.145762743,0.111152202,1.31137971,0.18972951,0.469891265,567.1260034,500.0714296,567.8396012,645.9764149,572.8834523,602.6481261
769,SPT_1120,201.8598613,0.212494605,0.16218531,-1.31019637,0.190129413,0.469891265,169.7840842,268.1834683,220.7834739,140.9948522,226.2949188,185.1183706
770,SPT_RS10905,273.8974313,-0.172148704,0.131379299,1.31031833,0.190088169,0.469891265,259.3923508,243.3143246,262.6161321,267.9902155,276.3180061,333.7535586
771,SPT_0385,311.28403,0.167421083,0.1278743,-1.309262943,0.190445298,0.470061481,353.7168421,328.0038409,315.2942943,326.9880614,277.509032,266.1921095
772,SPT_0741,129.3870131,-0.201758625,0.154493479,1.305936189,0.191574258,0.47223551,122.6218386,121.6571623,110.7790764,128.9952903,147.6872102,144.5815011
773,SPT_0041,125.2507739,0.211747149,0.162765737,-1.300931962,0.193281745,0.472872563,114.3684456,165.3461985,129.3713689,112.9958744,122.6756665,106.7470896
774,SPT_0418,9411.874141,-0.113060979,0.086803843,1.302488168,0.19274956,0.472872563,8890.083297,9546.390476,8634.570526,9492.653415,9534.162237,10373.3849
775,SPT_RS03760,643.9399397,0.139366864,0.107011644,-1.302352339,0.192795967,0.472872563,644.9437087,713.1394984,672.4212468,584.9786419,595.5129442,652.6435984
776,SPT_0933,25287.50358,0.148751086,0.114269528,-1.301756374,0.192999682,0.472872563,30799.30449,26931.26618,22416.10737,21337.22096,23107.09326,27134.02919
