,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.C
1188,SPT_1420,109.8903379,0.667854985,0.199974686,-3.339697633,0.000838697,0.001521373,70.00399643,91.00169718,96.04837091,138.0868429,138.3215346,125.8795853
1189,SPT_2031,6.708945296,2.135618836,0.64001089,-3.336847655,0.000847344,0.001535766,3.143036575,1.516694953,1.027255304,8.419929447,12.16013491,13.98662059
1190,SPT_0972,49.38519662,0.866512548,0.260505316,-3.326275881,0.000880148,0.001593881,34.28767172,32.60894149,37.49481859,75.77936502,53.20059021,62.93979265
1191,SPT_0398,2100.52338,0.337695456,0.101559198,-3.325109534,0.000883838,0.00159922,2062.403454,1803.729473,1697.53939,2418.203737,2278.505278,2342.758949
1192,SPT_1299,29.83144148,1.154385816,0.347220132,-3.32465116,0.000885292,0.001600507,20.00114184,23.12959803,12.32706365,35.36370368,53.20059021,34.96655147
1193,SPT_0816,87.65573029,0.818219893,0.246447752,-3.320054197,0.0009,0.001625733,48.28847101,58.01358195,76.01689249,116.1950264,80.56089375,146.8595162
1194,SPT_2175,9.571271298,1.75451159,0.528637614,-3.318930668,0.000903629,0.001630921,5.143150758,3.412563644,4.622648867,23.57580245,13.68015177,6.993310295
1195,SPT_0174,63.01225525,-0.864123657,0.260539288,3.316673137,0.000910961,0.001642779,84.29052632,74.3180527,94.50748796,43.78363312,53.20059021,27.97324118
1196,SPT_0893,83.04388874,-0.748386303,0.225764253,3.314901679,0.000916754,0.001651843,114.5779697,101.2393881,96.56199856,60.62349202,62.32069139,62.93979265
1197,SPT_1088,6.696490232,2.206257699,0.666085614,-3.312273456,0.00092541,0.001666048,1.142922391,3.791737383,0.513627652,10.10391534,10.64011804,13.98662059
1198,SPT_1603,1146.252081,-0.365275603,0.11030143,3.31161259,0.000927599,0.001668594,1212.354926,1401.046963,1262.496768,1092.906842,922.650236,986.0567516
1199,SPT_1846,130.1508785,-0.638331578,0.193067656,3.306258503,0.000945508,0.001699391,166.2952079,136.8817195,165.9017316,92.61922391,100.321113,118.886275
1200,SPT_0364,43.87074965,0.881700803,0.267707591,-3.29352186,0.000989406,0.001776809,32.57328814,27.67968289,31.84491442,58.93950613,56.24062394,55.94648236
1201,SPT_1936,153.3883594,0.623593232,0.1893787,-3.292837225,0.000991819,0.001779658,94.29109724,132.3316347,129.9477959,185.2384478,168.7218718,209.7993088
1202,SPT_1130,703.8954287,-0.359374399,0.109163566,3.292072737,0.000994519,0.001783018,736.6134808,833.4238767,815.6407113,626.4427508,630.8069983,580.4447545
1203,SPT_1743,18.6357896,1.29917503,0.394680511,-3.291713154,0.000995791,0.001783816,12.0006851,8.72099598,13.35431895,30.31174601,33.44037099,13.98662059
1204,SPT_0848,365.4210187,0.404349691,0.123027956,-3.286648866,0.001013872,0.001814696,303.7316253,302.9598169,323.5854207,377.2128392,416.4846205,468.5517898
1205,SPT_0880,300.760568,-0.50211527,0.153201103,3.277491231,0.00104734,0.001873043,309.4462373,370.4527423,359.0257287,207.1302644,250.8027824,307.705653
1206,SPT_1779,557.1551405,0.423253637,0.129364457,-3.271792314,0.00106868,0.001909624,431.1674719,493.6842072,493.0825459,695.4861723,544.1660371,685.3444089
1207,SPT_1482,1099.078686,-0.340650132,0.104281968,3.266625464,0.001088376,0.001943206,1180.067368,1295.636664,1193.157035,877.3566483,1006.251163,1042.003234
1208,SPT_0668,8.590458905,1.81444601,0.556350711,-3.261334934,0.00110889,0.001978193,5.143150758,3.791737383,2.054510608,16.83985889,16.7201855,6.993310295
1209,SPT_RS10915,33.28314996,1.111892188,0.34203227,-3.250840011,0.001150646,0.002050986,18.28675825,19.33786065,15.92245721,30.31174601,31.92035413,83.91972354
1210,SPT_2179,10.40213373,1.811044283,0.557693076,-3.247385276,0.001164706,0.002074332,6.286073149,3.791737383,2.56813826,8.419929447,27.36030354,13.98662059
1211,SPT_1767,53.52318903,-0.900099707,0.277991487,3.237867885,0.001204266,0.002143016,64.86084568,80.00565877,66.2579671,37.04768957,38.00042158,34.96655147
1212,SPT_0716,109.2243941,-0.731249042,0.225955368,3.236254352,0.001211094,0.002153389,165.1522855,127.7815498,119.1616152,69.04342146,97.28107925,76.92641324
1213,SPT_1964,148.3894817,-0.56802106,0.175550779,3.235651027,0.001213657,0.002156167,172.8670116,191.8619116,174.119774,112.8270546,133.761484,104.8996544
1214,SPT_1550,104.2316544,-0.672683826,0.208140326,3.231876485,0.001229802,0.002183051,120.006851,132.3316347,122.2433812,62.30747791,83.60092748,104.8996544
1215,SPT_0157,21.41844391,1.220341369,0.377786119,-3.230244065,0.001236846,0.002191943,15.14372168,9.479343456,13.35431895,33.67971779,28.8803204,27.97324118
1216,SPT_1721,9.456827637,1.702905091,0.527143753,-3.230437768,0.001236008,0.002191943,4.571689563,5.308432336,3.595393564,13.47188711,22.80025295,6.993310295
1217,SPT_2190,808.2303449,0.39023289,0.120841924,-3.229283979,0.001241006,0.002197509,748.0427047,701.8505895,647.6844691,806.629241,1029.051416,916.1236486
1218,SPT_0081,7626.137204,0.26509297,0.082233105,-3.223677022,0.00126556,0.002239149,6418.652146,7128.087105,7231.363712,8174.067507,8440.653642,8363.999113
1219,SPT_0922,121.5270016,0.586877941,0.182744036,-3.211475212,0.001320554,0.002332617,102.8630152,84.93491737,100.6710198,151.55873,135.2815008,153.8528265
1220,SPT_0961,1493.760837,0.332729305,0.103603821,-3.211554363,0.00132019,0.002332617,1444.939633,1320.282957,1197.266057,1731.137494,1597.537723,1671.40116
1221,SPT_0375,12.23800889,1.550190403,0.484179713,-3.201683923,0.001366268,0.002411391,4.000228368,7.204301027,6.163531823,16.83985889,18.24020236,20.97993088
1222,SPT_RS00340,30.67445207,1.104413258,0.345544921,-3.196149592,0.001392749,0.002456116,22.00125602,17.44199196,15.92245721,53.88754846,25.84028668,48.95317206
1223,SPT_RS04085,51.36170005,0.808685414,0.25306388,-3.195578187,0.00139551,0.002458972,34.57340232,34.50481018,39.5493292,57.25552024,65.36072512,76.92641324
1224,SPT_0709,42.82608644,0.927741052,0.291438613,-3.18331549,0.001455989,0.002563444,29.14452096,32.60894149,22.08598903,60.62349202,42.56047217,69.93310295
1225,SPT_1551,53.21448345,-0.920298836,0.289451262,3.179460442,0.001475495,0.002595667,62.0035397,84.93491737,63.68982884,38.73167545,34.96038786,34.96655147
1226,SPT_1636,717.3856074,0.355927121,0.112088014,-3.17542534,0.00149617,0.002629891,604.0344835,619.5698883,668.2295752,737.5858195,884.6498144,790.2440633
1227,SPT_0062,300.7347397,-0.42320075,0.133349226,3.173627332,0.001505469,0.002644079,345.4482926,347.702318,336.9397397,274.4897,234.0825969,265.7457912
1228,SPT_2029,9.553265141,1.86319055,0.587991113,-3.168739304,0.001531017,0.002686759,3.143036575,3.033389906,3.081765912,3.367971779,16.7201855,27.97324118
1229,SPT_RS00955,6.800838953,1.917601002,0.606712282,-3.160643125,0.001574212,0.002760316,3.143036575,2.654216168,2.054510608,16.83985889,9.12010118,6.993310295
1230,SPT_0060,502.2656808,-0.507396548,0.160580497,3.15976447,0.001578967,0.002766402,507.7432721,732.5636623,533.1455027,390.6847263,443.8449241,405.6119971
1231,SPT_0602,200.5518999,-0.49341459,0.15627848,3.157277897,0.001592495,0.002787837,254.3002319,228.2625904,231.646071,183.5544619,165.6818381,139.8662059
1232,SPT_0247,283.7019845,0.426221396,0.135024007,-3.156634196,0.001596014,0.00279173,232.2989759,259.7340107,234.2142093,350.269065,304.0033727,321.6922736
1233,SPT_0823,79.37527603,0.704456076,0.223660347,-3.14966907,0.001634555,0.002856826,57.43185014,57.25523448,60.09443528,111.1430687,71.44079257,118.886275
1234,SPT_2053,1256.116436,0.318375885,0.101195749,-3.14613893,0.001654414,0.002889191,1103.777299,1051.82795,1208.565865,1347.188711,1489.616526,1335.722266
1235,SPT_0338,414.7798826,0.401555826,0.127648939,-3.145782717,0.00165643,0.00289037,324.589959,382.2071282,378.0299518,476.5680067,507.6856323,419.5986177
1236,SPT_1680,538.8290286,0.343200598,0.109511622,-3.133919399,0.001724882,0.00300738,447.1683854,497.4759446,480.7554822,601.1829625,604.9667116,601.4246854
1237,SPT_0122,9.8366177,1.888895366,0.603833348,-3.128173312,0.001758964,0.003064323,5.428881356,2.654216168,1.027255304,6.735943557,15.20016863,27.97324118
1238,SPT_0868,305.9214621,-0.409934608,0.131189114,3.124760866,0.001779497,0.003097589,367.7352792,344.2897543,339.5078779,267.7537564,264.4829342,251.7591706
1239,SPT_0330,649.5447379,0.373888081,0.11999561,-3.115847986,0.001834168,0.003187943,625.1785477,501.6468557,570.6403213,714.0100171,758.4884148,727.3042707
1240,SPT_RS02720,12.38759377,1.469364344,0.471582389,-3.115816826,0.001834362,0.003187943,7.143264942,5.308432336,5.649904171,18.52384478,16.7201855,20.97993088
1241,SPT_1266,280.3470809,-0.476292093,0.152922721,3.114593377,0.001841986,0.003198615,291.7309402,348.4606655,358.512101,249.2299116,252.3227993,181.8260677
1242,SPT_1264,360.771821,-0.431640619,0.138691342,3.112239115,0.00185674,0.003221639,379.4502337,433.0164091,407.8203556,262.7017987,304.0033727,377.6387559
1243,SPT_0352,48.91498392,0.811606637,0.260874176,-3.111103791,0.001863894,0.00323145,39.14509188,31.47142028,32.87216972,62.30747791,57.7606408,69.93310295
1244,SPT_RS08680,2.58213231,2.783132057,0.895244611,-3.108795095,0.001878519,0.003254188,0.571461195,0,0,3.367971779,4.56005059,6.993310295
1245,SPT_1754,2608.117611,-0.250160653,0.080673021,3.100920842,0.001929199,0.003339295,2870.449584,2883.616279,2742.771661,2426.623667,2319.545733,2405.698741
1246,SPT_0003,34.39905479,0.960418952,0.309831391,-3.099811638,0.001936437,0.003349135,18.85821945,24.64629299,28.76314851,50.51957668,48.64053962,34.96655147
1247,SPT_RS09220,124.8282408,0.548956221,0.177359825,-3.095155412,0.001967098,0.003399436,91.43379126,102.3769093,102.7255304,134.7188711,142.8815851,174.8327574
1248,SPT_2250,19.92342335,1.180170446,0.381344934,-3.094758418,0.001969733,0.003401261,13.14360749,12.51273336,9.758925387,30.31174601,25.84028668,27.97324118
1249,SPT_1573,93.04728118,0.647646034,0.209400178,-3.092862859,0.001982357,0.00342032,68.86107404,61.04697186,76.53052014,97.67118158,100.321113,153.8528265
1250,SPT_0834,156.9114781,0.573085141,0.185314573,-3.092499056,0.001984789,0.003421776,151.1514862,112.993774,108.8890622,180.1864902,185.4420573,202.8059986
1251,SPT_0149,117.562634,0.570330843,0.184447924,-3.092096837,0.00198748,0.003423677,92.00525246,87.96830728,95.53474326,146.5067724,115.5212816,167.8394471
1252,SPT_1892,41.90743932,0.942411519,0.306205089,-3.077713443,0.002085954,0.00359044,34.00194112,18.95868691,30.30403146,50.51957668,54.72060708,62.93979265
1253,SPT_RS00625,3.429115213,2.381725561,0.776611847,-3.0668159,0.002163521,0.003720979,0.571461195,0.758347477,1.540882956,10.10391534,7.600084316,0
1254,SPT_RS05220,2.674771494,2.73248347,0.891687412,-3.064396148,0.002181099,0.00374822,0.285730598,0,0.513627652,6.735943557,1.520016863,6.993310295
1255,SPT_0772,1026.283461,-0.301300868,0.098340113,3.063865394,0.002184972,0.003751884,1166.63803,1074.578374,1135.117111,879.0406342,895.2899325,1007.036682
1256,SPT_1504,439.85196,-0.373296034,0.122223261,3.054214322,0.002256508,0.003871636,477.7415593,511.1261992,506.4368648,353.6370368,419.5246543,370.6454456
1257,SPT_1888,30.61976382,0.990617308,0.324592323,-3.051881505,0.002274119,0.003898747,24.5728314,17.06281822,23.62687199,48.83559079,48.64053962,20.97993088
1258,SPT_1659,155.1134192,0.497746326,0.163112438,-3.051553475,0.002276605,0.003899907,116.8638145,130.0565922,133.0295618,170.0825748,177.841973,202.8059986
1259,SPT_0931,56.05089913,0.770469193,0.252724342,-3.048654465,0.002298687,0.003934607,36.8592471,42.08828495,41.09021215,79.1473368,53.20059021,83.91972354
1260,SPT_0973,63.89922199,0.693702266,0.228213365,-3.039709208,0.002368067,0.004050146,49.717124,51.18845466,45.19923337,85.88328036,74.4808263,76.92641324
1261,SPT_0289,24.00762042,1.153506348,0.379581759,-3.038887725,0.002374533,0.004057985,13.42933809,15.16694953,9.758925387,26.94377423,22.80025295,55.94648236
1262,SPT_0452,1175.568106,-0.341327441,0.112377611,3.037326014,0.002386872,0.004072611,1180.92456,1394.980183,1393.985447,1091.222856,1076.171939,916.1236486
1263,SPT_1747,12.5000781,1.411716158,0.464773047,-3.03743121,0.002386039,0.004072611,8.857648528,6.44595355,6.163531823,25.25978834,21.28023609,6.993310295
1264,SPT_0232,9.921874897,1.618483163,0.532943868,-3.036873601,0.002390457,0.004075502,4.285958965,3.033389906,6.677159475,11.78790123,19.76021922,13.98662059
1265,SPT_RS07870,13.78960152,-1.700905837,0.560196547,3.036266191,0.002395278,0.004080493,22.57271722,15.16694953,26.7086379,6.735943557,4.56005059,6.993310295
1266,SPT_0309,530.1940537,-0.372248909,0.12286206,3.029811724,0.002447062,0.004165418,660.6091419,566.485565,574.7493425,446.2562607,492.4854637,440.5785486
1267,SPT_1884,28.52661911,1.203507948,0.397539222,-3.027394235,0.00246672,0.004195566,11.42922391,11.75438589,26.19501025,45.46761901,27.36030354,48.95317206
1268,SPT_1154,11.4521881,-1.80960409,0.597834577,3.026931128,0.002470502,0.004198685,18.28675825,20.09620813,15.40882956,3.367971779,4.56005059,6.993310295
1269,SPT_0885,252.8128623,-0.485580578,0.160491291,3.025588328,0.002481499,0.004214051,269.4439536,329.1228048,307.1493359,247.5459257,209.7623271,153.8528265
1270,SPT_1140,520.4945615,-0.370754467,0.12263332,3.023276766,0.002500534,0.004243033,626.0357395,575.9649084,590.1581721,466.4640913,507.6856323,356.658825
1271,SPT_2217,89.39029606,0.598128611,0.197984767,-3.021084,0.002518715,0.00427052,74.575686,75.83474765,70.88061597,119.5629981,118.5613153,76.92641324
1272,SPT_0576,26.35439284,-1.495308173,0.496360914,3.012542146,0.002590695,0.004389109,21.14406423,68.63044662,32.35854207,16.83985889,12.16013491,6.993310295
1273,SPT_1985,5.106521051,2.16453767,0.719702943,-3.007543168,0.002633687,0.004458441,0.285730598,1.895868691,2.56813826,6.735943557,12.16013491,6.993310295
1274,SPT_1373,593.4706486,-0.325764913,0.108469798,3.003277599,0.002670887,0.004517866,685.4677039,633.2201429,656.4161392,505.1957668,535.0459359,545.478203
1275,SPT_RS11135,32.30560373,0.935633387,0.311576837,-3.002897758,0.002674223,0.004519961,22.57271722,18.95868691,24.65412729,37.04768957,48.64053962,41.95986177
1276,SPT_1194,108.1075908,-0.588281515,0.196235297,2.997837419,0.002719027,0.004592087,129.1502302,122.4731175,136.6249554,85.88328036,83.60092748,90.91303383
1277,SPT_RS06780,5.754900477,1.929801031,0.645080939,-2.991564183,0.002775522,0.004683829,2.000114184,1.895868691,2.56813826,13.47188711,7.600084316,6.993310295
1278,SPT_2189,116.1890988,0.620667105,0.209292098,-2.965554418,0.003021379,0.005094735,72.86130241,109.9603841,95.02111561,156.6106877,136.8015177,125.8795853
1279,SPT_0323,1008.920256,0.336597977,0.113623773,-2.962390419,0.003052604,0.005143364,834.0476147,946.038477,871.1124977,983.4477594,1146.092715,1272.782474
1280,SPT_0156,49.95705051,0.793194594,0.267976013,-2.959946249,0.003076927,0.005180295,43.14532025,30.33389906,33.38579738,60.62349202,62.32069139,69.93310295
1281,SPT_0557,422.2719266,-0.382007272,0.12909112,2.959206423,0.003084324,0.005188695,518.6010348,466.7628718,468.4284186,358.6889944,413.4445868,307.705653
1282,SPT_1328,237.1995197,-0.434107972,0.146716999,2.958811697,0.003088277,0.005191293,287.4449813,260.1131844,286.6042298,213.8662079,214.3223777,160.8461368
1283,SPT_0542,352.5581599,0.354285524,0.119845337,-2.956189465,0.003114657,0.005231556,307.1603925,304.0973381,313.8264953,409.2085711,375.4441652,405.6119971
1284,SPT_0624,144.1263271,-0.532103388,0.180062528,2.955103397,0.003125643,0.005245919,173.1527422,153.565364,170.0107528,107.7750969,106.4011804,153.8528265
1285,SPT_1894,13.9968475,1.354880177,0.458658036,-2.954009463,0.003136744,0.005260454,8.857648528,8.341822242,7.704414779,35.36370368,16.7201855,6.993310295
1286,SPT_1935,31.21424799,1.121694844,0.379934635,-2.952336375,0.003153792,0.005284931,17.14383586,12.8919071,19.51785077,21.89181656,31.92035413,83.91972354
1287,SPT_1355,813.2154148,-0.330883006,0.112483005,2.941626654,0.003264933,0.005466924,852.0486423,900.5376284,968.1881239,658.4384827,779.7686509,720.3109604
1288,SPT_1909,12.30937785,1.469878007,0.499797804,-2.94094531,0.003272123,0.005470462,7.714726138,6.066779812,5.136276519,30.31174601,10.64011804,13.98662059
1289,SPT_2221,1549.846501,0.305476899,0.10386365,-2.941133873,0.003270132,0.005470462,1391.793741,1453.372939,1279.960109,1636.834284,1592.977673,1944.140262
1290,SPT_RS02655,46.23217727,0.796159613,0.271028816,-2.937545995,0.003308211,0.005526507,32.57328814,38.29654756,33.89942503,77.46335091,53.20059021,41.95986177
1291,SPT_0517,17.17733585,1.215622923,0.414031905,-2.936060987,0.00332409,0.005548732,12.2864157,7.583474765,10.78618069,28.62776012,22.80025295,20.97993088
1292,SPT_0683,19.15108784,1.18366589,0.403296352,-2.934977923,0.003335714,0.005563827,10.00057092,9.858517195,12.8406913,16.83985889,30.40033727,34.96655147
1293,SPT_1928,3.233182173,2.397508345,0.817118561,-2.93410095,0.003345154,0.005575256,1.428652988,0.758347477,0,5.051957668,12.16013491,0
1294,SPT_0798,487.8606736,-0.364419483,0.124375846,2.929985957,0.003389773,0.005645256,500.028546,578.6191246,558.3132576,439.5203171,389.124317,461.5584795
1295,SPT_RS07675,58.70206816,-0.774047701,0.265127034,2.919535167,0.003505538,0.005833541,69.14680464,76.21392139,85.26219022,40.41566134,53.20059021,27.97324118
1296,SPT_0399,2239.378683,0.301501919,0.103650895,-2.908821193,0.003627943,0.006032575,2223.269781,1837.855109,1941.512524,2522.610862,2316.5057,2594.518119
1297,SPT_0118,157.3299132,-0.523092629,0.179982618,2.906350813,0.003656712,0.006075725,167.4381302,207.7872086,189.5286036,122.9309699,144.401602,111.8929647
1298,SPT_1880,63.89819963,0.774601857,0.266641673,-2.905029236,0.003672188,0.006096737,50.0028546,45.50084859,38.52207389,94.3032098,50.16055649,104.8996544
1299,SPT_RS00940,13.39003605,1.436625928,0.495059957,-2.901923105,0.003708796,0.006152775,5.714611954,5.687606074,6.163531823,20.20783067,7.600084316,34.96655147
1300,SPT_1083,439.6186253,-0.358212035,0.123667778,2.896567252,0.003772698,0.006253972,526.3157609,486.4799062,467.4011633,357.0050085,408.8845362,391.6253765
1301,SPT_0594,70.87759306,-0.797749236,0.276040131,2.889975573,0.003852718,0.006381711,85.71917931,70.14714158,107.8618069,35.36370368,56.24062394,69.93310295
1302,SPT_1655,3001.878855,-0.245833133,0.085107757,2.888492665,0.003870931,0.006406955,3232.470252,3328.766248,3248.181271,2781.944689,2909.312276,2510.598396
1303,SPT_0595,129.7817496,-0.531000665,0.184233499,2.882215593,0.003948894,0.00653098,142.2938376,152.4278428,155.1155509,92.61922391,103.3611467,132.8728956
1304,SPT_0322,63.32499072,0.69681086,0.241978769,-2.879636351,0.003981341,0.006575616,44.85970384,40.19241626,52.3900205,70.72740735,66.88074198,104.8996544
1305,SPT_1454,72.66584162,0.672983434,0.233718185,-2.879465434,0.0039835,0.006575616,60.57488671,50.05093345,65.2307118,114.5110405,89.68099493,55.94648236
1306,SPT_1977,409.8491635,0.336338715,0.116810893,-2.879343753,0.003985037,0.006575616,343.1624478,374.6236534,367.7573988,468.1480772,443.8449241,461.5584795
1307,SPT_0294,20.54564262,-1.264066944,0.439999114,2.872885201,0.004067419,0.006706417,28.00159857,36.77985261,26.19501025,10.10391534,15.20016863,6.993310295
1308,SPT_2105,437.1141822,0.349243623,0.121815707,-2.866983494,0.004144046,0.006827538,348.3055986,398.8907726,404.7385897,498.4598232,475.7652782,496.5250309
1309,SPT_1054,23.30411831,-1.226684785,0.428139567,2.865151645,0.004168096,0.006861915,32.28755754,36.40067887,30.81765912,5.051957668,21.28023609,13.98662059
1310,SPT_0193,66.2567745,0.681323618,0.238129905,-2.861142604,0.004221171,0.006943988,56.86038894,53.84267083,44.17197807,72.41139324,100.321113,69.93310295
