,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV30min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV30min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV30min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV30min.d,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V30min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V30min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V30min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V30min.d
1888,SP_1705,178.8474266,-0.121072275,0.12719984,-0.951827262,0.341184594,0.400277476,204.9955201,179.2724281,174.8679905,186.2086319,156.5488726,199.0457133,173.298222,156.5420342
1889,SP_0929,1521.352521,-0.073984214,0.077998937,-0.948528497,0.342860473,0.402030676,1504.470547,1455.606408,1656.595166,1635.886572,1309.161451,1538.303908,1440.71711,1630.079008
1890,SP_0569,25.0926249,-0.274988431,0.291013353,-0.944934068,0.344692537,0.403965063,27.37953865,21.42698343,32.55521101,29.99333668,17.20317281,28.25957658,24.35542579,19.56775427
1891,SP_RS02535,1835.612649,-0.108804472,0.11528216,-0.943810146,0.345266675,0.404423947,1361.254498,2090.55935,1930.058938,2245.751084,1648.063955,1807.384224,1776.072588,1825.756551
1892,SP_RS00370,35.52165013,-0.239200448,0.254832003,-0.938659371,0.347905659,0.407299702,36.50605153,38.56857018,34.41550878,46.23972739,25.80475922,33.17428555,43.09036871,26.37392967
1893,SP_0782,106.5580265,0.186631318,0.199999278,0.933159957,0.350737386,0.410397945,103.1997995,99.27835657,101.3862286,97.47834422,55.050153,136.3831739,122.7138761,136.9742799
1894,SP_0305,1.474157845,0.519966792,0.56063895,0.92745392,0.353690906,0.413635352,1.404078905,1.428465562,0,0,6.881269124,1.228677243,0,0.850771925
1895,SP_0446,693.2095722,-0.073806271,0.079736592,-0.925626112,0.354640318,0.41452681,720.2924783,764.2290758,648.3137734,711.0920238,638.2377113,726.1482504,657.5964964,679.766768
1896,SP_0363,21.17123799,-0.342278813,0.37028145,-0.924374725,0.355291249,0.415068627,36.50605153,27.85507846,15.81253106,13.74694598,27.5250765,19.65883588,20.60843721,7.656947325
1897,SP_0147,100.6701301,0.16097718,0.17433615,0.923372351,0.355813195,0.415459266,78.62841868,104.277986,104.1766752,94.97889949,77.41427765,129.0111105,101.1686917,115.7049818
1898,SP_2116,394.2810288,-0.084200401,0.091261134,-0.922631547,0.35619925,0.415690905,412.7991981,389.9710985,425.0780408,401.1608781,337.1821871,380.8899452,396.2440427,410.9228397
1899,SP_RS00750,197.9502036,0.133846299,0.146147921,0.915827597,0.359757327,0.419596084,201.4853229,218.555231,133.0112907,199.9555779,223.6412465,191.6736499,195.7801535,219.4991566
1900,SP_1936,5.26962198,0.467307056,0.510434069,0.915509141,0.359924406,0.419596084,7.722433977,2.142698343,2.790446658,3.749167085,6.881269124,4.914708971,3.746988583,10.2092631
1901,SP_1135,0.648195481,-0.44621412,0.488252749,-0.913899861,0.360769467,0.420360005,2.106118357,2.142698343,0,0,0,0,0.936747146,0
1902,SP_1762,290.2629584,-0.094976631,0.104600094,-0.907997571,0.363879505,0.423760833,334.1707794,284.2646469,294.8571968,287.4361432,266.6491786,264.1656072,307.2530638,283.307051
1903,SP_1645,2186.010214,-0.053284597,0.058877256,-0.905011547,0.36545927,0.425376922,2271.097629,2179.838448,2302.118492,2159.520241,1980.085191,2194.417555,2177.937114,2223.06704
1904,SP_1350,4.480147861,-0.49311883,0.545378138,-0.904177847,0.365901105,0.425667514,4.914276167,8.570793373,2.790446658,4.998889447,10.32190369,2.457354485,0.936747146,0.850771925
1905,SP_2163,13.79054003,0.334895234,0.370725967,0.903349817,0.366340265,0.425954691,9.828552335,16.42735397,8.371339973,13.74694598,10.32190369,18.43015864,18.73494292,14.46312272
1906,SP_0690,2552.626787,-0.057682351,0.064205517,-0.898401795,0.36897138,0.428640399,2542.084857,2464.103095,2812.770231,2596.923068,2491.019423,2567.935437,2621.018514,2325.159671
1907,SP_1197,13.38089122,0.336790546,0.375017595,0.898065984,0.369150372,0.428640399,10.53059179,10.71349172,15.81253106,8.748056532,17.20317281,20.88751313,11.24096575,11.91080695
1908,SP_1242,6746.666022,0.067519086,0.075195375,0.897915415,0.369230646,0.428640399,6517.032237,6727.358565,5760.41205,7355.865821,6454.630439,6967.828643,6750.199933,7440.000484
1909,SP_0653,126.6499012,-0.135107585,0.150632826,-0.89693321,0.369754558,0.428991979,117.2405886,139.2753923,115.3384618,158.7147399,132.4644306,124.0964015,108.6626689,117.4065256
1910,SP_2143,119.7541346,0.146597201,0.163499513,0.896621636,0.369920849,0.428991979,110.9222335,109.9918483,119.9892063,109.9755678,172.0317281,99.52285666,110.5361632,125.063473
1911,SP_RS06165,20.76459352,0.280861816,0.3134988,0.895894388,0.370309172,0.429217591,14.04078905,19.28428509,18.60297772,22.49500251,29.24539378,15.97280415,24.35542579,22.12007005
1912,SP_0496,3795.726079,0.055749463,0.062479583,0.892282905,0.372241315,0.43123144,3599.356273,3625.445597,3520.613533,4152.827408,3746.851038,3908.422309,3898.741621,3913.550855
1913,SP_0319,16.19013877,0.310290121,0.350032798,0.886460133,0.375369628,0.434401111,14.04078905,11.4277245,19.5331266,12.49722362,12.04222097,24.57354485,14.98795433,20.4185262
1914,SP_1113,3416.24874,-0.083772659,0.094492865,-0.886550104,0.375321167,0.434401111,3404.891345,4316.108696,3171.807701,3171.795354,3027.758415,3332.172682,3278.61501,3626.840716
1915,SP_0048,61.59886747,0.171903469,0.194507018,0.883790575,0.376809275,0.435839449,55.46111675,54.99592414,57.66923092,63.73584045,58.49078756,79.86402077,65.57230021,57.00171897
1916,SP_0726,1216.257967,-0.061550254,0.070340605,-0.875031632,0.381556695,0.440870151,1351.425946,1159.914036,1196.171467,1257.220696,1252.390981,1196.731634,1135.337541,1180.871432
1917,SP_RS08085,23.74543796,-0.258849062,0.295786207,-0.875122153,0.381507445,0.440870151,25.97545974,23.56968178,20.46327549,34.99222613,18.92349009,22.11619037,24.35542579,19.56775427
1918,SP_1223,73.03299258,0.221048392,0.254794001,0.867557286,0.385636738,0.445352125,58.26927456,63.56671752,47.43759318,98.72806658,116.9815751,56.51915316,90.86447314,51.89708742
1919,SP_0055,128.4819855,0.132930405,0.154021015,0.863066674,0.38810081,0.447964197,118.6446675,108.5633827,122.7796529,144.967794,110.100306,125.3250788,135.8283361,161.6466657
1920,SP_2085,132.9608397,0.126203412,0.146452141,0.861738252,0.388831571,0.448573921,108.8161151,127.133435,143.2429284,127.4716809,153.108238,153.5846553,122.7138761,127.6157887
1921,SP_1707,105.3946025,-0.138698441,0.161219111,-0.860310169,0.389618089,0.449247301,96.88144444,129.9903662,103.2465263,109.9755678,111.8206233,103.2088884,102.1054389,85.92796442
1922,SP_0370,4408.168654,-0.058108816,0.068121322,-0.853019504,0.393648489,0.453658378,4559.746244,4195.403356,4476.806588,4752.694142,4584.645554,4460.098391,4408.332068,3827.62289
1923,SP_1868,13.35295817,0.361980962,0.425050191,0.851619339,0.394425402,0.454317351,16.84894686,4.285396687,6.511042201,17.49611306,25.80475922,9.829417941,14.98795433,11.06003502
1924,SP_1754,2881.888393,0.050385526,0.059210944,0.85094955,0.394797378,0.454509455,2971.733002,2869.073082,2595.115392,2886.858656,3017.436511,2829.64369,2961.994475,2923.252334
1925,SP_0824,561.7865577,-0.06880988,0.081116182,-0.848287953,0.396277625,0.455976592,591.117219,554.2446381,613.8982647,539.8800603,567.7047028,525.8738599,526.4518959,575.1218213
1926,SP_1708,84.46917974,-0.147172344,0.1736258,-0.847640986,0.396637941,0.456154227,95.47736554,88.56486486,93.01488859,76.23306407,82.57522949,90.92211596,84.30724312,64.6586663
1927,SP_0369,59979.56441,0.070574276,0.084284843,0.837330579,0.402406775,0.462548525,56495.22086,59420.59622,48988.15137,69122.14383,59034.40782,62372.57155,61301.66997,63101.75367
1928,SP_1638,1783.783204,-0.07687723,0.092482392,-0.831263431,0.405824828,0.466235474,2159.473356,1515.601961,1766.352734,1884.581322,1766.765848,1745.950362,1635.560517,1795.979534
1929,SP_RS08290,39.39702756,0.202373487,0.243973453,0.829489781,0.406827317,0.467144897,27.37953865,44.99666521,34.41550878,39.99111558,36.1266629,47.91841246,38.40663298,45.94168395
1930,SP_1297,2878.165964,0.065858798,0.07961901,0.827174292,0.40813828,0.468407405,2391.146375,3159.765824,2963.45435,2734.392528,2890.133032,3038.518821,2981.666165,2866.250615
1931,SP_1789,177.4882117,-0.130649468,0.158054898,-0.826608161,0.40845919,0.468426839,235.885256,176.4154969,158.1253106,167.4627965,194.3958528,187.9876181,168.6144862,131.0188764
1932,SP_2165,13.26956059,0.316327489,0.382778472,0.826398326,0.408578173,0.468426839,9.126512882,9.999258935,14.88238217,12.49722362,15.48285553,19.65883588,7.493977167,17.0154385
1933,SP_1610,204.9443784,0.111568201,0.135383393,0.824090742,0.409888,0.469685422,160.7670346,202.1278771,222.3055837,199.9555779,261.4882267,194.1310043,201.4006364,197.3790866
1934,SP_RS03975,48.68501916,-0.177088661,0.215684362,-0.821054711,0.411615105,0.471420609,51.95091948,57.85285527,47.43759318,47.48944975,56.77047028,46.68973522,42.15362156,39.13550855
1935,SP_1170,226.342459,0.097148543,0.118557577,0.819420788,0.412546379,0.472243012,216.9301908,249.2672406,191.6106705,217.4516909,225.3615638,213.7898402,253.8584765,242.4699986
1936,SP_1677,203.7550907,0.110070838,0.134531117,0.818181256,0.413253696,0.472808335,240.0974928,192.1286181,169.2870972,182.4594648,192.6755355,199.0457133,213.5783492,240.7684548
1937,SP_RS00665,66.30761504,0.154095617,0.189462692,0.813329611,0.416029104,0.47573798,70.20394525,62.85248474,68.83101755,47.48944975,68.81269124,70.03460283,75.87651881,66.36021015
1938,SP_1511,4739.454944,0.066867184,0.082257562,0.812900139,0.416275315,0.475773902,3835.943568,4865.353705,5137.212297,4678.960522,5006.123288,4785.69786,4554.464623,5051.88369
1939,SP_1568,2345.528735,0.064378845,0.079306644,0.811771142,0.416922964,0.476268368,2436.0769,1944.855863,2264.912537,2526.938615,2525.425769,2378.719142,2368.096785,2319.204267
1940,SP_2118,23.67713664,0.250425356,0.309382197,0.809436865,0.418263904,0.477553891,21.06118357,20.71275065,18.60297772,24.99444724,27.5250765,36.86031728,14.98795433,24.67238582
1941,SP_0092,49.20488101,0.17933397,0.222511667,0.805953109,0.420269887,0.479597012,42.12236715,44.28243243,35.34565766,63.73584045,51.60951843,54.06179868,50.58434587,51.89708742
1942,SP_0041,81.65885271,0.182240783,0.226957064,0.802974711,0.421989351,0.481104129,44.93052496,86.42216651,91.15459081,81.23195351,123.8628442,71.26328008,78.68676025,75.71870132
1943,SP_1871,182.4897813,-0.115294002,0.143594625,-0.802913078,0.422024976,0.481104129,161.4690741,174.9870314,207.4232015,214.9522462,194.3958528,187.9876181,181.7289463,136.9742799
1944,SP_1562,3.5222818,0.45662638,0.569119888,0.802337766,0.422357602,0.481235642,1.404078905,0,0.930148886,8.748056532,3.440634562,1.228677243,5.620482875,6.8061754
1945,SP_1375,1112.966271,-0.059627544,0.074688279,-0.798352093,0.424666196,0.483617287,1189.254833,1124.202397,1178.498638,1051.016506,1030.470051,1186.902216,1013.560412,1129.825116
1946,SP_1461,1308.324386,0.066178927,0.083046401,0.796890975,0.425514353,0.484334168,1402.674826,1262.049324,1119.899259,1332.204038,1235.187808,1346.630258,1292.711061,1475.238518
1947,SP_0652,257.9756675,-0.09911536,0.12571082,-0.788439372,0.430439749,0.489688774,227.4607826,260.6949651,333.92345,246.1953053,242.5647366,262.9369299,250.1114879,239.9176828
1948,SP_0887,264.2060651,0.094311315,0.120162682,0.784863595,0.432533549,0.491818178,228.1628221,249.9814734,283.6954102,257.4428065,321.6993316,249.4214803,287.5813738,235.6638232
1949,SP_RS03200,195.5572431,-0.092509691,0.119243646,-0.775803939,0.437864758,0.497624648,202.8894018,194.9855492,185.0996283,226.1997475,190.9552182,186.7589409,174.2349691,203.3344901
1950,SP_0880,1331.088191,-0.056470125,0.072952886,-0.774062927,0.43889358,0.498538092,1347.213709,1406.324346,1474.285984,1198.483745,1295.398913,1286.425073,1276.78636,1363.787396
1951,SP_2146,105.9005746,0.132463723,0.171418162,0.772751971,0.439669183,0.499163116,113.7303913,79.2798387,122.7796529,86.23084296,125.5831615,106.8949201,102.1054389,110.6003502
1952,SP_1684,377.0002598,0.088879327,0.115542395,0.76923563,0.441753443,0.501272477,379.1013043,436.3962292,342.29479,302.4328115,337.1821871,405.4634901,405.6115141,407.519752
1953,SP_1404,792.4950583,-0.089526877,0.116547359,-0.768158781,0.442392859,0.501741005,931.6063535,794.2268526,621.3394558,923.5448253,732.8551618,818.2990436,680.0784279,838.0103461
1954,SP_0419,4382.549822,-0.042382132,0.0555101,-0.763503078,0.445163428,0.504624868,4669.966438,4372.533086,4412.626315,4336.536595,4209.616387,4097.638604,4573.199566,4388.281589
1955,SP_RS03355,14.29031548,-0.281643871,0.369493247,-0.762243623,0.445914615,0.505217837,11.93467069,17.85581953,23.25372215,9.997778894,13.76253825,13.51544967,11.24096575,12.76157887
1956,SP_1155,843.6880236,-0.063349233,0.083417801,-0.759421034,0.447600735,0.50686893,850.8718164,804.2261115,948.7518636,844.8123166,889.4040343,737.2063456,796.2350739,877.9966265
1957,SP_0036,1900.306321,0.048079069,0.063739968,0.75430018,0.450668994,0.510082689,1967.114546,1906.287293,1778.44467,1825.844371,1794.290924,1931.480625,2061.780468,1937.207673
1958,SP_1554,2486.053819,-0.053378589,0.07080606,-0.753870347,0.450927078,0.510114135,2546.999134,2762.652397,2524.424076,2296.989701,2217.488975,2458.583163,2545.141995,2536.151108
1959,SP_1787,206.390539,-0.096301045,0.127838138,-0.753304508,0.45126695,0.510238027,251.330124,211.4129032,190.6805216,196.2064108,213.3193429,200.2743906,212.6416021,175.2590165
1960,SP_RS08765,34.33801196,0.20025753,0.267366731,0.748999432,0.453857548,0.512905341,37.20809098,24.28391456,26.97431769,39.99111558,25.80475922,47.91841246,39.34338012,33.18010507
1961,SP_1639,475.8547383,-0.067447799,0.090866871,-0.742270508,0.457923456,0.517236337,494.937814,524.9610941,438.1001252,484.8922764,493.7310597,491.4708971,425.2832042,453.461436
1962,SP_RS06385,35.21312854,-0.196639241,0.265634423,-0.740262647,0.459140641,0.518346851,45.63256441,44.99666521,30.69491323,29.99333668,20.64380737,40.54634901,30.91265581,38.28473662
1963,SP_RS02840,7.149111354,0.330788826,0.450291359,0.734610646,0.462576653,0.521959901,7.722433977,7.142327811,5.580893315,3.749167085,8.601586406,7.372063456,9.367471458,7.656947325
1964,SP_1869,151.4448676,-0.105305984,0.144575736,-0.728379372,0.466381387,0.525985119,179.0200604,163.5593069,158.1253106,123.7225138,151.3879207,162.185396,125.5241175,148.0343149
1965,SP_0665,1777.74511,0.043565948,0.059912836,0.727155493,0.467130707,0.526562095,1730.52725,1798.438143,1794.257201,1677.127409,1844.180125,1763.151843,1717.057518,1897.221393
1966,SP_RS05570,54.83513321,-0.15539084,0.214527539,-0.724339825,0.468857133,0.527970793,61.07743237,51.42476024,60.45967758,58.736951,43.00793203,68.80592559,54.33133446,40.8370524
1967,SP_1307,61.55690044,-0.159504704,0.220143186,-0.72454981,0.468728259,0.527970793,64.58762963,70.70904533,67.90086867,56.23750628,51.60951843,73.72063456,70.25603594,37.4339647
1968,SP_RS10340,10.79665042,0.303074123,0.420500869,0.720745534,0.471066092,0.530188716,11.93467069,12.14195728,7.441191087,4.998889447,17.20317281,15.97280415,5.620482875,11.06003502
1969,SP_1431,453.6032577,0.072421322,0.100784078,0.718578994,0.47240036,0.531420415,420.521632,442.1100915,436.2398275,467.3961633,476.5278869,534.4746006,462.75309,388.8027697
1970,SP_RS08760,105.1932208,0.116586903,0.163468489,0.713207197,0.475717553,0.534880396,82.13861594,118.5626417,109.7575685,91.22973241,118.7018924,113.0383063,107.7259218,100.3910871
1971,SP_1334,3.735578576,0.384464492,0.539721864,0.712338184,0.476255384,0.535154347,3.510197262,4.285396687,3.720595543,0,5.160951843,6.143386213,2.810241437,4.253859625
1972,SP_1482,2199.447867,-0.047916191,0.067294912,-0.712032886,0.476444412,0.535154347,2466.966636,2045.562685,2277.934621,2150.772185,2202.00612,2130.526339,2195.73531,2126.07904
1973,SP_1615,102.8289755,-0.11515239,0.161987418,-0.710872434,0.477163289,0.53569016,115.1344702,105.7064516,106.9671219,102.4772337,82.57522949,94.60814769,91.80122029,123.3619291
1974,SP_2104,28.23830526,0.208999134,0.294777962,0.709005286,0.478321196,0.53671806,23.86934138,34.28317349,15.81253106,28.74361432,41.28761475,31.94560831,25.29217294,24.67238582
1975,SP_RS03170,138.3742666,0.109540528,0.154909802,0.707124573,0.479489066,0.537756092,167.0853897,133.5615301,120.9193552,107.4761231,139.3456998,163.4140733,143.3223133,131.8696484
1976,SP_1530,1285.72383,-0.05086263,0.072195188,-0.704515508,0.481111796,0.53930295,1425.140089,1190.626046,1346.855587,1270.967642,1264.433202,1250.793433,1214.024301,1322.950343
1977,SP_1159,254.9295519,-0.090590784,0.130144564,-0.696078124,0.486379906,0.544656972,253.4362423,237.1252833,263.2321347,302.4328115,240.8444194,203.9604223,304.4428224,233.9622794
1978,SP_RS06445,14.38984737,0.25644236,0.368314147,0.696259868,0.486266101,0.544656972,14.7428285,14.28465562,13.95223329,8.748056532,8.601586406,24.57354485,14.05120719,16.16466657
1979,SP_1721,340.6882466,-0.066558611,0.096371798,-0.690644066,0.489789248,0.548197668,379.1013043,352.1167611,315.3204723,344.9233718,352.6650426,318.2274059,328.7982482,334.3533665
1980,SP_1171,340.6322532,0.063723311,0.092326065,0.690198492,0.490069371,0.54823417,342.5952528,332.1182432,336.7138967,319.9289246,356.1056772,334.20021,331.6084896,371.7873312
1981,SP_0082,672.8478416,0.066703942,0.097022557,0.687509629,0.491761635,0.549849582,583.394785,640.6668046,694.8212177,714.8411909,701.8894507,609.4239124,648.2290249,789.5163464
1982,SP_1348,6.07286713,0.344800508,0.502468867,0.686212679,0.492579003,0.550485617,2.106118357,2.856931124,11.16178663,4.998889447,3.440634562,6.143386213,9.367471458,8.507719249
1983,SP_RS01000,300.6208455,-0.069979141,0.102347556,-0.683740229,0.494139215,0.551708239,275.1994654,332.1182432,330.2028545,294.9344774,287.2929859,293.653861,290.3916152,301.1732614
1984,SP_1078,267.7234642,0.107159505,0.156737063,0.683689631,0.494171172,0.551708239,172.7017053,250.6957062,297.6476435,312.4305904,270.0898131,286.2817975,312.8735467,239.0669109
1985,SP_1549,69.12526587,0.134854731,0.197374669,0.683242339,0.494453723,0.55174559,66.69374799,67.8521142,77.20235753,51.23861683,56.77047028,90.92211596,76.81326596,65.50943822
1986,SP_RS01980,1.879256974,0.390410445,0.573530232,0.680714674,0.496052049,0.553250397,0,0.714232781,3.720595543,1.249722362,0,2.457354485,0.936747146,5.955403475
1987,SP_1537,529.8828772,0.067586523,0.100367517,0.673390405,0.500698951,0.558152077,464.7501175,622.0967523,510.6517383,469.895608,535.0186744,541.846664,563.9217818,530.8816812
1988,SP_1104,316.2021878,0.062784271,0.09359817,0.67078524,0.502357352,0.559719082,313.1095958,297.1208369,319.0410678,308.6814234,313.0977452,331.7428555,336.2922253,310.5317526
1989,SP_1310,150.9910906,0.089481226,0.133812798,0.668704542,0.50368397,0.560915029,139.0038116,132.1330645,154.4047151,159.9644623,170.3114108,142.5265602,165.8042448,143.7804553
1990,SP_1535,1645.29871,-0.060828957,0.091381288,-0.665660973,0.505627824,0.562796799,1606.968307,1702.016717,1468.705091,1953.316051,1403.778901,1588.679675,1706.7533,1732.171639
1991,SP_RS10715,195.1169578,-0.080223443,0.121995418,-0.6575939,0.510799115,0.568267223,222.5465064,199.9851787,173.0076928,204.9544673,194.3958528,197.8170361,192.969912,175.2590165
1992,SP_1139,416.3386147,-0.068889106,0.105761405,-0.651363378,0.514811945,0.572444005,379.8033438,402.8272885,434.3795297,488.6414434,438.6809067,414.0642308,424.3464571,347.9657173
1993,SP_RS01865,37.16149743,0.200604326,0.311784952,0.643406056,0.519960655,0.577879002,38.61216989,37.8543374,41.85669986,16.2463907,70.53300853,25.8022221,28.10241437,38.28473662
1994,SP_1268,5729.855306,0.051735361,0.080572384,0.642097932,0.520809599,0.578532227,6321.16323,5627.440082,5247.900014,5315.069205,5059.453124,5794.441876,6073.868493,6399.506419
1995,SP_1241,14514.01767,-0.036161745,0.056368837,-0.641520149,0.521184794,0.578658806,14985.73415,13911.82611,14025.71505,15870.22427,14103.16107,14248.96998,14046.52345,14919.98725
1996,SP_RS05365,184.9573177,-0.087237008,0.136159584,-0.640696785,0.521719703,0.578962496,153.0446006,211.4129032,201.8423082,199.9555779,149.6676035,189.2162954,187.3494292,187.1698235
1997,SP_RS06390,44.33683989,0.14996442,0.234294442,0.640068191,0.522128268,0.579125745,43.52644605,36.42587184,36.27580655,52.48833919,39.56729747,56.51915316,52.45784017,37.4339647
1998,SP_RS07460,926.0026097,0.042812637,0.066958992,0.639385919,0.522571907,0.579327714,914.7574066,867.792829,956.1930547,909.7978794,968.5386293,919.0505775,910.5182257,961.3722752
1999,SP_2020,504.4186781,0.06507092,0.101860164,0.638825992,0.522936138,0.579441493,488.6194589,563.5296643,461.3538474,454.8989397,502.3326461,582.393013,449.63863,532.583225
2000,SP_0458,627.5331743,-0.059534958,0.093666068,-0.635608602,0.525031561,0.581472454,646.5783357,697.8054271,527.3944183,689.8467437,626.1954903,614.3386213,591.087449,627.0189087
2001,SP_1986,175.4831429,0.092613133,0.147286592,0.628795407,0.529483008,0.586109376,180.4241393,204.2705754,163.7062039,128.7214033,156.5488726,208.8751313,173.298222,188.0205954
2002,SP_0739,459.1003139,-0.059671777,0.09551315,-0.624749337,0.532135587,0.588751411,496.3418929,436.3962292,413.9162542,529.8822814,452.4434449,454.6105798,428.0934456,461.1183833
2003,SP_1190,326.4987431,0.068487897,0.10997629,0.622751484,0.533447845,0.589908625,345.4034106,290.6927419,310.6697279,326.1775364,383.6307537,278.9097341,325.9880067,350.5180331
2004,SP_RS00015,62.01037696,-0.172391486,0.277304705,-0.621668089,0.534160139,0.59040155,35.10197262,111.4203139,65.11042201,51.23861683,55.050153,73.72063456,53.39458731,51.0463155
2005,SP_0263,3821.06245,0.038140404,0.062115354,0.614025374,0.53919856,0.595673222,3629.543969,3759.007127,3886.162045,3815.40237,3590.302166,4021.460615,3684.226525,4182.394783
2006,SP_1067,3839.622764,0.050021348,0.08163005,0.612781053,0.54002112,0.596284537,4098.506324,4048.985636,3301.098396,3645.440129,3437.193928,4034.976065,3953.072955,4197.708678
2007,SP_0878,3094.960288,-0.034619971,0.056667726,-0.610929246,0.541246422,0.597339724,3286.246677,3215.47598,3002.520604,3026.82756,2903.895571,3047.119562,3111.874018,3165.722333
2008,SP_0323,9.179162538,0.286130575,0.468869539,0.610256268,0.541692062,0.597533823,14.04078905,3.571163905,7.441191087,6.248611809,17.20317281,11.05809518,2.810241437,11.06003502
2009,SP_0267,509.8699059,-0.060015416,0.098660114,-0.608304756,0.542985368,0.598662314,475.2807093,517.1045335,565.5305226,518.6347801,598.6704138,461.9826432,481.488033,460.2676114
2010,SP_1998,1762.532918,0.037629075,0.062077413,0.60616371,0.544406048,0.599930048,1882.869812,1667.733544,1725.426183,1678.377132,1821.816001,1725.062849,1819.162957,1779.814867
2011,SP_1457,1813.646783,-0.039708861,0.066501156,-0.597115351,0.550430369,0.606267164,1924.290139,1742.727986,1906.805216,1772.106309,1938.797576,1797.554806,1668.346667,1758.545569
2012,SP_0326,11.46035946,-0.246712951,0.414764764,-0.594826207,0.551959648,0.607649413,11.23263124,13.57042284,9.301488859,16.2463907,15.48285553,4.914708971,5.620482875,15.31389465
2013,SP_RS02815,27.06689359,-0.176168619,0.296670336,-0.593819459,0.552632872,0.608088332,25.97545974,35.71163905,30.69491323,23.74472487,13.76253825,30.71693107,34.6596444,21.26929812
2014,SP_1685,84.26081688,-0.110355653,0.186198688,-0.592676853,0.553397435,0.608627268,94.07328663,85.70793373,85.5736975,88.73028769,55.050153,70.03460283,93.67471458,101.2418591
2015,SP_0559,1.959185021,0.340188987,0.575615075,0.591000829,0.554519866,0.608954637,0.702039452,0.714232781,1.860297772,2.499444724,6.881269124,1.228677243,0.936747146,0.850771925
2016,SP_1238,2683.434315,-0.038646028,0.065362391,-0.591257869,0.554347654,0.608954637,2820.092481,2613.377746,2558.839585,2895.606712,2451.452126,2606.024432,2814.925173,2707.156265
2017,SP_2042,242.4885072,0.108400807,0.183307498,0.591360464,0.554278925,0.608954637,155.150719,214.2698343,332.0631523,231.1986369,252.8866403,316.9987286,222.9458207,214.3945251
2018,SP_1424,48.45836564,-0.132846327,0.225165347,-0.589994548,0.555194304,0.609393154,58.97131401,54.28169136,40.92655098,47.48944975,56.77047028,34.40296279,50.58434587,44.2401401
2019,SP_0689,1356.538281,-0.033791198,0.057332161,-0.589393415,0.555597393,0.609533544,1390.038116,1359.184982,1330.112907,1412.186269,1340.127162,1328.200099,1350.789384,1341.667326
2020,SP_2117,141.6149151,0.086854634,0.148402513,0.585263907,0.55837028,0.611969406,160.0649952,147.1319529,115.3384618,124.9722362,132.4644306,170.7861367,135.8283361,146.3327711
2021,SP_2210,787.3427379,-0.046335907,0.079140709,-0.585487639,0.558219876,0.611969406,838.9371457,797.7980165,802.7184885,763.580363,750.0583346,706.4894145,775.6266367,863.5335038
2022,SP_1944,333.7814063,0.061668457,0.105554558,0.584233004,0.559063559,0.612426204,306.0892013,387.1141674,311.5998768,299.9333668,330.300918,347.7156597,343.7862025,343.7118577
2023,SP_0018,51.87730187,-0.156385819,0.271711505,-0.575558328,0.564913755,0.618528901,42.12236715,34.99740627,51.15818872,92.47945477,55.050153,49.14708971,54.33133446,35.73242085
2024,SP_0872,3340.421405,0.032918108,0.057397166,0.573514521,0.56629637,0.619715224,3308.71194,3354.751373,3044.377303,3505.471225,3306.449814,3402.207285,3451.913232,3349.489069
2025,SP_1879,1675.352797,0.037454723,0.065351204,0.573129805,0.566556808,0.619715224,1662.429423,1734.157192,1540.326555,1683.376021,1593.013802,1642.741473,1769.515358,1777.262551
2026,SP_0322,9.835827032,0.239999719,0.424309065,0.565624774,0.571648883,0.624976444,12.63671014,7.856560592,7.441191087,7.498334171,5.160951843,18.43015864,10.3042186,9.358491174
2027,SP_RS07070,22.27613417,0.193508434,0.342438611,0.565089413,0.572012949,0.625065118,16.84894686,25.71238012,25.11401992,12.49722362,41.28761475,24.57354485,16.86144862,15.31389465
2028,SP_RS11400,34.08247194,-0.14754255,0.261287244,-0.564675673,0.572294384,0.625065118,28.78361755,35.71163905,48.36774206,29.99333668,37.84698018,31.94560831,32.7861501,27.2247016
2029,SP_1016,1780.769362,-0.035728292,0.063979615,-0.558432437,0.576549128,0.62932391,1767.033302,1694.160157,1823.091816,1925.822159,1875.145836,1739.806976,1744.223186,1676.871464
2030,SP_1234,1228.321893,-0.042737095,0.076573192,-0.558120844,0.576761868,0.62932391,1341.597394,1342.757628,1107.807323,1192.235133,1161.214165,1226.219888,1254.304428,1200.439186
2031,SP_2119,11.86361903,0.211415512,0.381147338,0.554681852,0.579112291,0.631577413,8.42447343,12.85619006,13.0220844,8.748056532,15.48285553,12.28677243,12.1777129,11.91080695
