"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN10min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC10min.c"
"1771","SPT_1759",243.179594408507,-0.00888194668779893,0.0895291747296068,-0.0992072887371509,0.920973687835236,NA,223.217644554884,231.765135085432,272.587496263899,239.210639544347,251.579474093307,240.717176909174
"1772","SPT_1761",1996.61291001905,-0.0033837401809757,0.0704454011076496,-0.0480335142929332,0.96168953288043,NA,1891.03249821025,2045.92670971967,2045.01740470629,1927.58117010424,2076.17906197621,1993.94061539766
"1773","SPT_RS08780",339.432518130507,-0.0512709802909133,0.0904969389654206,-0.566549331690702,0.571020407646882,NA,398.703214173504,302.804256950698,284.811150804881,379.163752306808,328.09075745158,343.021977095573
"1774","SPT_RS08785",163.477825417537,-0.0682446348795147,0.0922199676365548,-0.74002015646407,0.459287763910401,NA,146.705936201166,150.958133963691,173.575894481945,190.574451421223,146.538559652287,172.513976784908
"1775","SPT_1764",433.695951680062,0.0350508353854024,0.086143459441363,0.406889108154069,0.684089435974481,NA,423.271193920111,471.522171380706,429.050274388469,373.208300699894,435.725274718304,469.39849497289
"1776","SPT_1765",3507.96110747504,-0.104160416560085,0.0737034035463238,-1.4132375378651,0.157585892728636,NA,3523.04829566341,3230.50406682299,3294.27489879465,3320.16427085411,3930.6050823547,3749.17003036039
"1777","SPT_1766",153.877938653408,0.064289511343331,0.0925868863416101,0.694369514772614,0.487450506674382,NA,172.677800504722,138.526287637269,172.353529027846,159.804618118838,115.415325743837,164.490070887936
"1778","SPT_1767",89.3113299475355,-0.00643265885690206,0.0896116893965183,-0.0717837025528947,0.942774042836199,NA,96.8680344294782,79.9190120984247,90.4550436032669,118.116456870445,62.2464678169006,88.2629648666972
"1779","SPT_1768",89.3629820735352,0.0803581013261759,0.0904003148895,0.888913953722406,0.374049325650793,NA,77.9155929106672,98.5667815880571,111.235256322936,63.5248171404075,94.666503138203,90.2689413409403
"1780","SPT_1769",81.3486522033244,0.0253485736455353,0.0907547362257726,0.279308548508973,0.780008046487957,NA,91.9544384801568,64.8231987020556,92.8997745114633,83.3763224967849,77.8080847711258,77.23009425836
"1781","SPT_1770",25.3433532800975,0.0210251843322033,0.0735730481588281,0.285772913564958,0.775052055190983,NA,25.2699220250813,31.079615816054,22.0025781737676,23.8218064276528,29.8264324955982,20.0597647424312
"1782","SPT_1771",118.473733731784,-0.0893264206308931,0.0925866365073492,-0.964787403458627,0.33465130645066,NA,109.502995442019,110.110638891163,114.902352685231,133.997661155547,108.931318679576,133.397435537167
"1783","SPT_1772",293.787715264617,-0.115118870657331,0.086895205217511,-1.32480118286357,0.185237102399842,NA,270.949719491149,261.068772854854,298.257170799961,307.698333023849,313.825941910207,310.926353507683
"1784","SPT_1773",81.7150443646852,-0.0269267444027363,0.0897123349125798,-0.300145397274244,0.764066252543658,NA,89.8486116447334,63.9352096787397,85.5655817868741,104.220403120981,76.5112833582737,70.2091765985091
"1785","SPT_1774",142.404363837304,-0.0521095921871855,0.0920642334936435,-0.566013425732626,0.571384653854528,NA,163.552550884554,118.990529124321,127.126007226213,189.581876153404,125.789737046653,129.385482588681
"1786","SPT_1775",125.463686757063,-0.157807222876787,0.092577594543605,-1.70459411539861,0.0882701496252317,NA,128.45543696083,95.9028145181096,110.012890868838,135.982811691185,130.976942698062,151.451223805355
"1787","SPT_1776",96.395110399769,-0.154786800765403,0.0922572055484837,-1.67777465017687,0.0933910998962748,NA,89.1466693662589,79.9190120984247,86.7879472409723,107.198128924438,95.9633045510551,119.355600217465
"1788","SPT_1781",1541.01603459611,-0.0360665966404194,0.082369085021586,-0.437865694768463,0.661483644954111,NA,1618.67889416215,1385.26287637269,1538.95810670964,1742.96217028993,1613.22095758801,1347.01320245425
"1789","SPT_1782",955.718930095497,0.0155359492036244,0.0773887878308491,0.200751938867188,0.84089254499438,NA,899.188058725808,1004.3155853702,985.22655600315,898.280617376075,936.290620079213,1011.01214301853
"1790","SPT_1783",2084.0597705188,-0.00977042721398567,0.0711531406439444,-0.137315473717142,0.890781440034185,NA,2046.16174175311,2088.55018283883,2091.46729196202,2191.60619134406,2148.79994109592,1937.77327411885
"1791","SPT_RS08885",46.4357436314063,0.100466864072989,0.082892647079973,1.21201177199784,0.225507874439133,NA,48.4340172147391,48.8393962823706,59.8959072508119,27.7921074989283,41.4976452112671,52.1553883303211
"1792","SPT_1785",5.03651370389532,-0.01180427589674,0.0405130280249815,-0.291369874635418,0.770768452051258,NA,3.5097113923724,4.43994511657915,6.11182727049101,5.95545160691321,5.18720565140838,5.01494118560779
"1793","SPT_1786",282.065280358591,-0.0395342075419331,0.0903870519317526,-0.437387952112696,0.661830020033308,NA,311.662371642669,251.30089359838,264.030938085212,287.846827667472,251.579474093307,325.971177064507
"1794","SPT_1787",588.011694432129,-0.0303900497577828,0.0868373258817136,-0.349965287958992,0.726364748523625,NA,637.363588854827,604.72052487808,492.613278001575,585.619408013132,540.766189159324,666.987177685837
"1795","SPT_1788",379.982543014488,-0.0549036227763469,0.0869694405587168,-0.631297872259844,0.527845777901982,NA,365.009984806729,385.38723611907,358.153078050773,377.17860177117,348.839580057214,445.326777281972
"1796","SPT_1789",519.912434520083,-0.0577895486222174,0.0836410518168237,-0.69092326515427,0.489613764746024,NA,484.340172147391,535.457381059445,497.502739817968,593.560010155683,494.081338296649,514.53296564336
"1797","SPT_1790",749.882932766516,-0.297298140644619,0.0757097357673106,-3.92681519267677,8.60780684317002e-05,NA,654.912145816689,666.879756510188,634.407670676967,854.607305592045,851.998528243827,836.49218975938
"1798","SPT_1791",3188.59040711942,0.0645845442253981,0.0651510516841871,0.991304707381624,0.321536815091579,NA,3316.67726579192,3211.85629733336,3286.94070607006,3037.28031952574,3143.44662475348,3135.34122924199
"1799","SPT_1792",1773.06404197064,0.0302072418407087,0.07922534827474,0.381282537704411,0.702993609680667,NA,1880.50336403313,1560.19671396591,1952.11763019483,1724.10324020137,1841.45800624998,1680.00529717861
"1800","SPT_1793",1484.77944986669,-0.0164057538016446,0.0746208352179604,-0.219854866991571,0.825984187185713,NA,1376.50880808845,1599.26823099181,1447.28069765227,1454.12276735464,1493.91522760561,1537.58096750735
"1801","SPT_1794",1306.28905108832,0.0318741495168347,0.0716629803091128,0.444778452966204,0.656479867209545,NA,1352.64277062032,1289.36006185458,1329.93361405884,1251.63741271959,1272.16218600791,1341.99826126865
"1802","SPT_1795",1319.66843775743,-0.0686490513788034,0.0758498438750448,-0.90506516390325,0.36543086603617,NA,1321.05536808897,1205.8890936629,1314.04286315557,1465.04109530065,1266.9749803565,1345.00722598001
"1803","SPT_1796",1227.95724444998,-0.0348019858021008,0.0780140783325001,-0.446098788141455,0.65552588815979,NA,1199.61935391289,1200.561159523,1228.47728136869,1252.62998798741,1111.35881081425,1375.09687309366
"1804","SPT_1797",1557.36203287002,-0.00488567042149009,0.0695216453318457,-0.0702755292710559,0.943974359155237,NA,1537.95553213758,1600.15622001512,1524.28972126046,1592.09072958146,1547.08408553255,1542.59590869296
"1805","SPT_1798",2112.69227471616,-0.0467963861925957,0.074512105561525,-0.628037361713738,0.529979465007017,NA,2036.33454985446,1973.99959883109,2202.70254828496,2249.17555687755,1967.24774329663,2246.69365115229
"1806","SPT_1799",2125.20826387665,-0.0719865882151256,0.0894865949502744,-0.804439908068095,0.42114296096844,NA,1822.94409719822,2167.58120591394,2130.58298649317,1799.53896055561,2807.57505882479,2023.02727427418
"1807","SPT_1800",5001.9313085993,0.0284909521720171,0.0685248682365844,0.415775366012396,0.677574386322234,NA,5207.00782172369,5192.07181932766,4783.11602188626,5039.30463471639,4678.85949757036,5111.22805637146
"1808","SPT_1803",980.534904096622,0.00990116232008327,0.0793009802010869,0.124855484698631,0.900637960577994,NA,916.73661568767,1038.94715727952,998.672575998231,896.295466840438,1064.67395995157,967.883648822304
"1809","SPT_RS08985",54.4759202959782,0.0358740285183879,0.0879085709631266,0.408083399893229,0.68321244677592,NA,55.4534399994839,58.6072755388448,55.0064454344191,54.5916397300377,57.0592621654922,46.1374589075917
"1810","SPT_RS08990",26.4868306431903,-0.11459678244893,0.0724424812167166,-1.58190029557528,0.113672333468614,NA,23.8660374681323,25.7516816761591,12.223654540982,27.7921074989283,40.200843798415,29.0866588765252
"1811","SPT_RS08995",408.050304404287,-0.15620848956255,0.0921144685661561,-1.69580840007085,0.0899221711657999,NA,362.904157971306,349.867675186437,389.934579857326,332.512714719321,575.779827306331,437.302871385
"1812","SPT_RS09000",427.937035053078,-0.0101234216854673,0.0877770207093286,-0.115331115178661,0.908182676561379,NA,457.666365565361,391.603159282281,425.383178026174,417.874187751743,497.971742535205,377.123577157706
"1813","SPT_RS09005",880.607999326106,-0.0042740942898392,0.0824770452988002,-0.0518216222993305,0.9586708265941,NA,659.123799487536,851.581473359881,1117.24202504576,666.01800470646,1110.06200940139,879.620683955607
"1814","SPT_1814",4538.26560408794,0.0228943478359927,0.0754555510012464,0.303415024238768,0.761573597325605,NA,4997.12708045982,4217.94786075019,4534.97583470433,4818.9529252606,4501.19770400963,4159.3922193431
"1815","SPT_1815",1509.6066989838,0.104781399957922,0.0725825813373387,1.44361633366185,0.148846927796357,NA,1602.53422175724,1578.84448345555,1547.51466488832,1386.62764914296,1550.97448977111,1391.1446848876
"1816","SPT_1816",161.948285974829,0.101316860758203,0.0917544446414517,1.10421747038106,0.269498812973187,NA,162.148666327605,168.717914430008,185.799549022927,141.938263298098,155.616169542252,157.469153228085
"1817","SPT_1817",799.137984205556,0.0569816690715835,0.0794237061258176,0.717439060087639,0.473103225577859,NA,866.898713915982,768.998494191508,822.65195060809,714.654192829585,809.204081619708,812.420472068463
"1818","SPT_1818",565.645819728922,0.0617626492872888,0.0833292375327613,0.741188220557118,0.458579324614486,NA,644.383011639572,563.873029805552,537.840799803209,546.908972568196,516.126962315134,584.742142241869
