"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN120min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN120min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN120min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC120min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC120min.b"
"1516","SPT_RS07280",17.028584382756,0.268084565179776,0.60100509693528,0.446060385422397,0.655553627272108,0.89766639045415,13.4977763166418,21.9348005075725,19.644351941323,18.983662799452,11.0823303487909
"1517","SPT_2080",2306.73103112312,-0.057871473865455,0.130838614168459,-0.44231188348528,0.658263532852529,0.89766639045415,2006.26038888267,2408.44109573146,2392.47528380113,2346.24010228783,2380.23828491253
"1518","SPT_2180",45.8099152661597,0.177370346434396,0.400277856094832,0.443118058452812,0.657680343949331,0.89766639045415,66.2618110089688,36.8504648527217,41.3565304027853,41.4828187099137,43.097951356409
"1519","SPT_2249",684.050140773577,0.0746677269562008,0.166888128391687,0.447411854131143,0.654577718394888,0.89766639045415,690.840733297212,716.829280587468,689.620144466444,761.455807844687,561.504737672072
"1520","SPT_RS08785",200.353416811562,-0.105332688903268,0.239625140745893,-0.43957277844634,0.660246560050134,0.898215158961983,229.462197382911,145.647075370281,208.850478534066,201.086205949751,216.7211268208
"1521","SPT_2104",1041.58891203446,-0.0665499524741242,0.151427948829487,-0.439482625159649,0.660311868913087,0.898215158961983,970.612824223969,1163.42181892164,930.521934062668,1011.75891734857,1131.62906561543
"1522","SPT_1373",1942.39900277902,-0.0496666043602872,0.113738323136323,-0.436674315136143,0.662347559052215,0.900392312535501,1937.54443672522,1839.89106657518,1968.57084717258,1929.30261932209,2036.68604410001
"1523","SPT_0191",972.089871086399,0.0561016996107046,0.12942771758833,0.433459699792797,0.664680837537841,0.902905251404277,1018.46857661934,989.69819890167,955.335852304339,1000.50933939334,896.437388213307
"1524","SPT_0641",574.855909167329,0.0704643371913321,0.16276320952282,0.432925459002162,0.665068923702329,0.902905251404277,574.269028744396,576.446557339004,610.008823441083,627.163971004119,486.391165308044
"1525","SPT_1351",2386.47169567081,-0.0493536541798759,0.114161958732714,-0.432312608575919,0.665514224464418,0.902917331420906,2211.18117478077,2407.56370371115,2442.10312028447,2467.87616392876,2403.63431564887
"1526","SPT_2123",45.864047152287,-0.19522295724068,0.452433671676495,-0.431495199102403,0.666108342667416,0.903131167089702,65.0347404347287,28.9539366699957,37.2208773625067,61.1695801315677,36.9411011626363
"1527","SPT_0175",282.514503381846,0.0799607242471064,0.186353645894344,0.429080546631438,0.667864608721221,0.904019196292461,271.182596907076,324.635047512073,268.817447618104,257.334095725905,290.603329146072
"1528","SPT_1069",1601.12125660031,0.052717679826835,0.122678369761604,0.429722696260794,0.667397371498081,0.904019196292461,1565.74205273045,1732.84924009822,1572.58206856591,1510.25584048974,1624.17708111724
"1529","SPT_RS05795",120.974749410199,0.108415119280474,0.252838092942815,0.428792663394256,0.668074118478092,0.904019196292461,143.567257186099,125.467058903315,104.425239267033,108.277187819097,123.137003875454
"1530","SPT_0039",267.171496432506,-0.0966972951460676,0.226629470292113,-0.426675732072399,0.669615528772897,0.904330632526843,305.540572985801,199.167988608758,277.088753698661,301.629308924627,252.430857944681
"1531","SPT_RS00555",111.445824807457,0.117899942067702,0.276020264552562,0.42714234137418,0.669275654667179,0.904330632526843,100.619787087693,122.834882842406,119.933938168077,85.7780319086351,128.062484030472
"1532","SPT_0999",1220.07764155191,0.0527518162043756,0.123476576017248,0.427221242327021,0.669218190601378,0.904330632526843,1164.48997495391,1296.78540600768,1252.06895794432,1213.54822192053,1173.49564693308
"1533","SPT_1213",1196.9038175665,-0.0632384972668936,0.148477043800673,-0.425914307344306,0.670170289127082,0.904489450883191,1230.75178596288,1008.12343132803,1289.28983530683,1211.43892605392,1244.91510918084
"1534","SPT_0101",60.4809494579239,0.1535275360927,0.37136588770339,0.413413135606365,0.679303952336853,0.905567942225558,88.3490813452918,48.2565611166594,52.7295762635512,52.7323966651445,60.3371318989726
"1535","SPT_0230",25.4513223719509,0.258391495272103,0.625945776457088,0.412801723393076,0.679751888686429,0.905567942225558,36.8121172272049,35.0956808121159,10.3391326006963,30.2332407546829,14.7764404650545
"1536","SPT_0258",10036.116155982,-0.0489030364196613,0.119766725736702,-0.408319056222434,0.683039450678559,0.905567942225558,9079.09517880297,10361.9997597772,10258.4873664109,10772.8770893779,9708.12138554082
"1537","SPT_0267",13984.7330711665,-0.0414798103940161,0.100639115191132,-0.412163901831196,0.680219293704689,0.905567942225558,13696.5617496687,14100.5671582879,13674.5367776809,14668.0434563766,13783.9562138184
"1538","SPT_0299",310.158713550698,0.0722919135606998,0.175078247383109,0.41291202443048,0.679671070939689,0.905567942225558,296.95107896612,299.190678923288,352.564421683744,296.707618569213,305.379769611127
"1539","SPT_0401",7058.86920477137,0.0670263219165739,0.162998842232162,0.411207349688454,0.680920499480439,0.905567942225558,8179.65244788493,6819.96817381443,6572.58659426265,7862.04879346195,5860.09001443287
"1540","SPT_0527",799.551956496192,0.0759624202110875,0.182927728085669,0.415259190096718,0.677952172724762,0.905567942225558,814.774861295468,797.549346455335,833.334087616123,623.648477893109,928.453009220925
"1541","SPT_0630",787.643176776622,-0.0549648739725118,0.133488938100168,-0.411756020796773,0.68051825935543,0.905567942225558,762.010826603141,817.729362922302,745.451460510204,776.92397753313,836.100256314335
"1542","SPT_0729",6753.54162057749,0.0457382325073269,0.108866570647281,0.420131103931941,0.674389681588434,0.905567942225558,6845.82673368587,7137.58408516408,6531.23006385986,6386.94788408231,6866.11933609533
"1543","SPT_RS04190",106.939322632773,-0.147529616367638,0.348820207762031,-0.422938846674515,0.672339879234845,0.905567942225558,101.846857661934,64.0496174821116,142.680029889609,130.073245107357,96.0468630228544
"1544","SPT_0998",227.48026401823,-0.0874049845194549,0.21419276226185,-0.408066937446759,0.683224532534604,0.905567942225558,215.964421066269,246.547157705115,204.714825493787,270.692969547742,199.481946278236
"1545","SPT_1191",1416.38643729789,-0.0598798630910188,0.142585254543852,-0.41995831394054,0.674515906686056,0.905567942225558,1570.65033502741,1311.70107035283,1298.59505464746,1529.23950328919,1371.74622317256
"1546","SPT_RS05905",123.303679467551,-0.105618689868232,0.258231023094371,-0.409008525012248,0.682533404961447,0.905567942225558,139.886045463379,125.467058903315,94.0861066663364,131.47944235176,125.599743952963
"1547","SPT_1233",1255.43345117408,-0.0531494796271638,0.129638417522831,-0.409982477746641,0.681818801273249,0.905567942225558,1349.77763166418,1181.847051348,1180.72894299952,1311.27893040659,1253.53469945212
"1548","SPT_1356",3108.78261862574,-0.0438685687220938,0.105051166280046,-0.417592400689287,0.676245153861738,0.905567942225558,3010.00411861112,3079.64599126317,3123.45195867036,3216.67619657382,3114.13482801024
"1549","SPT_1362",197.84740659415,0.0871135392572236,0.212834161733437,0.409302428462253,0.682317733582732,0.905567942225558,227.00805623443,171.968835979368,208.850478534066,180.696345905895,200.713316316991
"1550","SPT_1395",1575.517673187,0.058403396256674,0.138742325587373,0.420948661552414,0.673792570536945,0.905567942225558,1688.44911015446,1415.23332874858,1698.7194862944,1464.55443004661,1610.63201069094
"1551","SPT_1504",1850.0430060442,0.0486573977562743,0.115942707462938,0.419667599808534,0.674728297407735,0.905567942225558,1784.1606149452,1913.59199628062,1925.14649024965,1760.55894999363,1866.75697875189
"1552","SPT_1685",1357.54696931101,-0.0631554339281549,0.151896911824596,-0.415778261516495,0.67757226734679,0.905567942225558,1182.89603356752,1549.47430785492,1267.57765684537,1416.04062511468,1371.74622317256
"1553","SPT_1812",11316.6528307928,-0.0505486584018726,0.123032660542601,-0.410855606787191,0.681178415936718,0.905567942225558,11648.5809612619,11264.8361486689,10562.4578648714,12529.9205462605,10577.4686329015
"1554","SPT_1874",1283.43081385917,-0.054876769409963,0.132695001909306,-0.413555662386367,0.679199549809405,0.905567942225558,1386.58974889138,1159.03485882013,1246.89939164398,1302.13864831797,1322.49142162238
"1555","SPT_1885",217.794820107942,0.120971012995336,0.291462044345997,0.415048941507219,0.678106075763695,0.905567942225558,250.322397144993,194.781028507243,232.630483515667,277.020857147559,134.219334224245
"1556","SPT_1943",2510.71382414224,0.0493407652598533,0.116986862171272,0.421763301828003,0.673197794557736,0.905567942225558,2635.74759346787,2397.91239148782,2600.29184907512,2359.59897610967,2560.0183105707
"1557","SPT_1945",4872.30165845492,-0.0462567056522693,0.109623110532124,-0.42196125823956,0.673053295697893,0.905567942225558,4958.5921905045,4959.89709077229,4510.9635536838,5025.04585287717,4907.00960443685
"1558","SPT_2054",2129.76273292307,0.0517673658128903,0.122301933765313,0.423275120998721,0.672094543859965,0.905567942225558,2135.10279917788,2269.8131565236,2072.99608643961,1958.12966283237,2212.77195964191
"1559","SPT_2128",35.81914400728,0.172212641129894,0.419585025537203,0.410435622456751,0.681486419432529,0.905567942225558,41.7203995241656,42.992208994842,27.91565802188,34.4518324878944,32.0156210076181
"1560","SPT_2155",24.9239673601683,0.217713192664187,0.529948827656715,0.410819274054919,0.681205059137729,0.905567942225558,23.3143409105631,33.3408967715101,21.7121784614623,15.4681696884424,30.7842509688636
"1561","SPT_2179",25.7674841385669,0.196449702717832,0.480230660412917,0.409073636716404,0.682485622642972,0.905567942225558,31.9038349302442,28.9539366699957,20.6782652013926,23.9053531548655,23.3960307363363
"1562","SPT_0773",386.498680677033,0.0688795792407716,0.169433749292167,0.406528094482509,0.684354618543535,0.906485086918421,423.339348112856,392.194233075396,368.073120584789,407.797200877118,341.089500735008
"1563","SPT_0731",2445.95206908918,0.0820365455754466,0.202239029176376,0.405641511974928,0.685006022768397,0.906767409537948,2463.95771307425,2085.56083225999,2951.8223574988,1881.49191301236,2846.9275296005
"1564","SPT_0036",767.935123145689,-0.0519507251272614,0.130361009768309,-0.398514289046958,0.6902511275618,0.907310984276968,737.469415118338,774.73715392746,756.82450637097,757.940314733677,812.704225577998
"1565","SPT_0069",74.4029303340454,-0.126614523903069,0.316837155730934,-0.399620188519156,0.689436284478563,0.907310984276968,82.2137284740909,54.3983052587797,79.6113210253616,84.3718346642313,71.4194622477635
"1566","SPT_0207",388.249982685294,-0.0728867079913719,0.180964391846387,-0.402768231074112,0.687118734109457,0.907310984276968,424.566418687097,382.542920852064,336.02180952263,437.327343009599,360.791421355081
"1567","SPT_0491",240.00627240271,0.0729370452716364,0.181768454514441,0.401263494628226,0.688226137464567,0.907310984276968,262.593102887395,239.528021542691,232.630483515667,231.319446704434,233.960307363363
"1568","SPT_0772",4890.34843819942,0.0416443581875581,0.103111066245088,0.403878649538668,0.686301957259615,0.907310984276968,4889.87623834705,4937.08489824441,5011.3775715575,4670.6841472874,4942.71933556074
"1569","SPT_0982",4773.6380267856,-0.0429968247363409,0.107047536947756,-0.401661037351335,0.68793350276437,0.907310984276968,4543.84233641133,4963.4066588535,4641.23662445258,4832.39683039385,4887.30768381678
"1570","SPT_1020",168.162379029636,0.086573504066462,0.216478669768034,0.399917017964075,0.689217637405685,0.907310984276968,171.789880393623,167.581875877854,175.765254211837,143.432118929193,182.242765735672
"1571","SPT_1576",230.384961829974,-0.0739869746327752,0.185896745818416,-0.398000375461363,0.690629908984141,0.907310984276968,228.23512680867,232.508885380268,217.121784614623,252.412405370492,221.646606975818
"1572","SPT_1640",11111.079818769,-0.0475347018190455,0.117830904717619,-0.403414553532982,0.68664328215293,0.907310984276968,10205.5459659554,11576.3103158764,11107.330152928,10694.8331423135,11971.3795167717
"1573","SPT_1734",291.343318482977,0.100082873211634,0.24951334053736,0.401112313257849,0.688337435657682,0.907310984276968,325.173702173643,240.405413562994,330.852243222282,213.038882527184,347.246350928781
"1574","SPT_1788",401.264569729406,-0.0901250420672544,0.226731401903131,-0.39749695591685,0.69100103087109,0.907310984276968,299.4052201146,441.328186212358,430.107916188967,346.62762074555,488.853905385554
"1575","SPT_2046",41.3879574102491,0.182381683012336,0.455470146383349,0.40042510900118,0.688843433505423,0.907310984276968,23.3143409105631,53.5209132384768,52.7295762635512,33.0456352434906,44.3293213951635
"1576","SPT_2222",2548.3090056997,-0.0485882804142623,0.122284200911431,-0.397338986165959,0.691117501798212,0.907310984276968,2554.76093556802,2297.88970117329,2689.20838944111,2562.09137930382,2637.59462301223
"1577","SPT_0363",265.472906998413,0.100254871143951,0.25279375503,0.396587610054106,0.691671590640279,0.907375563060766,283.453302649478,260.585430029961,271.919187398313,181.399444528097,330.007170386218
"1578","SPT_0453",13952.3464528496,0.0395489427282413,0.0998501423507495,0.396082987937217,0.692043807882982,0.907375563060766,14517.4719638354,14139.1724071812,13659.0280787799,13866.5110270664,13579.5487873851
"1579","SPT_RS01550",163.529365522101,0.0904485034063503,0.229310984142783,0.394435982839931,0.693259182149536,0.907425204818629,153.38382178002,194.781028507243,155.086989010445,171.55606381727,142.838924495527
"1580","SPT_0506",990.563152661387,-0.0499437299604475,0.128023281801457,-0.390114432763114,0.696451930895404,0.907425204818629,1014.78736489662,997.594727084396,919.148888201902,1039.88286223665,981.401920887371
"1581","SPT_RS02995",188.10333712827,0.0833063780992675,0.212605619534264,0.391835259490127,0.695179940761826,0.907425204818629,211.056138769308,174.601012040277,193.341779633021,198.976910083145,162.5408451156
"1582","SPT_0944",5346.97666124423,0.0585062234905541,0.149325771638725,0.391802586040558,0.695204084146632,0.907425204818629,5242.04549315398,5216.97295272104,5837.47426635314,4482.25371653729,5956.13687745572
"1583","SPT_0956",1317.18108909466,-0.0607206980412807,0.154878248331772,-0.392054395599877,0.695018022554575,0.907425204818629,1321.55500845666,1331.8810868198,1234.49243252314,1540.48908124442,1157.48783642927
"1584","SPT_RS04790",511.921774386167,-0.0599262517468694,0.153500363492302,-0.390398109707895,0.696242185427451,0.907425204818629,495.736511993026,529.944780262951,485.939232232727,565.291292250349,482.697055191781
"1585","SPT_1232",1150.21882282845,-0.0481842364527165,0.12339756512619,-0.390479637126079,0.696181909863924,0.907425204818629,1170.62532782512,1150.2609386171,1082.5071832929,1134.80117623391,1212.89948817322
"1586","SPT_1292",374.107630507,0.0745919484988668,0.189091938467671,0.394474503267202,0.693230747744498,0.907425204818629,395.116724905333,414.129033582968,338.089636042769,409.203398121522,313.999359882408
"1587","SPT_RS07270",58.3649286784051,-0.142160065024443,0.364425713673382,-0.39009339816195,0.696467484413718,0.907425204818629,36.8121172272049,61.4174414212029,69.2721884246653,59.0602842649619,65.2626120539908
"1588","SPT_2039",1464.50460491702,0.0593732860346786,0.150614195643514,0.394207768935727,0.693427650371799,0.907425204818629,1510.52387688964,1304.68193419041,1649.09164981106,1319.01301525082,1539.21254844318
"1589","SPT_0622",2426.32740834657,0.0449581714693618,0.115438461133628,0.389455741421567,0.696939044551421,0.907468145485771,2627.15809944819,2379.48715906146,2363.52571251918,2370.1454554427,2391.32061526132
"1590","SPT_1584",524.892565817797,-0.0561231897804006,0.145034889242059,-0.386963371873458,0.698783324595474,0.909297294709456,505.553076586947,493.971707430532,551.075767617113,545.604530828695,528.257746625699
"1591","SPT_1077",1958.70414472803,-0.0443245627220761,0.114786893863834,-0.386146547136783,0.699388138494988,0.909512293240812,2024.66644749627,1945.17810901153,1834.16212336353,1989.76910083145,1999.74494293738
"1592","SPT_0316",26416.2214042665,-0.0469931140493954,0.121891649976466,-0.385531856025156,0.699843409370831,0.909532672103172,23762.2216701608,26737.6444267105,27709.9092831262,25425.4523760661,28445.8792652687
"1593","SPT_0923",6250.39194106138,0.0437122378233571,0.11370916669297,0.384421406775288,0.700666136872581,0.910030280721513,6448.25586763206,6416.3678444751,6110.42736701152,5745.72194063415,6531.1866855541
"1594","SPT_0983",722.738803885666,0.0509856135311633,0.133474716062544,0.381987053692418,0.70247096748259,0.911802027428782,775.508602919783,709.810144425045,714.434062708115,715.754397401562,698.186811973826
"1595","SPT_0690",506.501214155087,-0.0574601276412073,0.150674228821541,-0.381353387972295,0.702941043355966,0.911840137118177,535.002770368711,484.3203952072,477.66792615217,544.198333584292,491.316645463063
"1596","SPT_0634",183.349896010603,0.0858225204496368,0.226023426853143,0.379706305866247,0.704163438748616,0.912281875247894,219.645632788989,168.459267898157,176.799167471907,195.461416972136,156.383994921827
"1597","SPT_0950",790.175467601126,-0.0601821107537157,0.158332278335617,-0.380100074263743,0.703871130661836,0.912281875247894,685.932451000251,862.476355957749,779.570598092502,747.393835400649,875.50409755448
"1598","SPT_0023",394.886410318253,0.0869890789126733,0.231103640919636,0.376407219576965,0.706614179555116,0.912982187429539,373.02945456901,420.270777725088,416.667043808061,280.536350258569,483.928425230535
"1599","SPT_0352",43.7351285702129,-0.153831940451472,0.409759479552917,-0.375420089412734,0.707348066495125,0.912982187429539,33.1309055044844,55.2756972790826,36.1869641024371,38.670424221106,55.4116517439544
"1600","SPT_0361",38.8638481817528,0.158351106917767,0.418930419893643,0.377989039225104,0.705438736430392,0.912982187429539,28.2226232075238,51.766129197871,41.3565304027853,37.2642269767021,35.7097311238817
"1601","SPT_0765",1063.24219686888,0.0568139339831352,0.150537850216099,0.377406306132166,0.705871681185799,0.912982187429539,1112.95301083583,1070.41826476954,1059.76109157137,1169.2530087218,903.825608445835
"1602","SPT_RS05400",132.376249042295,-0.0948834594115208,0.25311074688458,-0.374869343081621,0.707757639916121,0.912982187429539,134.977763166418,150.034035471796,101.323499486824,136.401132707174,139.144814379263
"1603","SPT_1290",28.3149551988713,0.178381597990392,0.475485549502855,0.375156717542519,0.707543917646833,0.912982187429539,23.3143409105631,39.4826409136304,25.8478315017408,24.6084517770675,28.3215108913545
"1604","SPT_1710",72.7819815533469,0.145776480193197,0.389471144127391,0.374293403738058,0.708186039077779,0.912982187429539,112.890492830095,46.5017770760536,68.2382751645957,66.0912704869812,70.188092209009
"1605","SPT_2250",70.8238082724321,0.149856526928892,0.400440967195579,0.374228760804338,0.708234127996332,0.912982187429539,52.764034692327,100.900082334833,68.2382751645957,87.8873277752409,44.3293213951635
"1606","SPT_0438",13120.9753157098,-0.0514046253396603,0.138336153480275,-0.371592125748892,0.710196552700387,0.913335149765191,11079.2202148144,13956.6748669582,13761.3854915268,12836.4715455406,13971.124459709
"1607","SPT_0452",5515.43165064739,-0.0434523148239694,0.116993070845498,-0.37140930236247,0.710332698019913,0.913335149765191,5902.20946209519,5334.54348344162,5109.59933126412,5472.9196752198,5757.88630121624
"1608","SPT_0518",87.7111826588688,0.117582853961117,0.317505735750528,0.370333007317715,0.711134383055704,0.913335149765191,104.300998810414,72.8235376851406,96.1539331864757,101.246201597078,64.0312420152362
"1609","SPT_RS05630",503.529718936995,0.0596545095789024,0.160354547394216,0.372016325999459,0.709880693962222,0.913335149765191,481.011665102144,548.370012689312,503.51575765391,447.873822342628,536.877336896981
"1610","SPT_1645",75.873253324396,-0.118258400617471,0.317335895887449,-0.372660017823556,0.709401497409521,0.913335149765191,92.0302930680123,65.8044015227174,62.0347956041779,69.6067635979908,89.8900128290816
"1611","SPT_2108",3867.90896983628,0.0385529259210213,0.104111771126189,0.370303237606949,0.711156561755303,0.913335149765191,3984.29815455781,3903.5170983276,3840.98776115868,3889.54157802106,3721.20025711623
"1612","SPT_0766",626.874635854046,0.0590920455875385,0.160267036925743,0.368709915158147,0.712343957462487,0.913525779955506,623.351851714003,700.158832201713,589.33055823969,668.646789714033,552.88514740079
"1613","SPT_RS05195",119.185664310037,-0.0955221772626658,0.259042734958706,-0.368750651423955,0.712313590769454,0.913525779955506,90.8032224937721,128.099234964223,128.205244248634,119.526765774328,129.293854069227
"1614","SPT_1141",88.9346964034545,0.0988837348886065,0.26861850876715,0.368119588417205,0.712784065440754,0.913525779955506,87.1220107710516,97.3905142536217,89.9504536260579,91.4028208862505,78.8076824802908
"1615","SPT_2121",2219.83857215541,-0.0455199054126138,0.123784656999954,-0.367734632997616,0.713071113885037,0.913525779955506,2402.60418436224,2095.21214448332,2078.16565273996,2236.55671722433,2286.65416196719
"1616","SPT_0952",3111.07952284301,0.0457657138054283,0.124723363925084,0.366937776252715,0.713665432521511,0.91372139844493,2875.0263554447,3428.84801534373,3145.16413713182,2976.21646778076,3130.14263851405
"1617","SPT_RS00910",31.2048502790052,-0.159368538323413,0.441055740894293,-0.361334234081783,0.71784960490135,0.917239042141293,31.9038349302442,33.3408967715101,23.7800049816015,28.827043510279,38.1724712013908
"1618","SPT_0810",509.382662629644,-0.0564951256086401,0.156132860801085,-0.361840072094851,0.717471545061638,0.917239042141293,487.147017973345,541.350876526888,473.532273111891,485.841147941532,559.041997594563
"1619","SPT_1133",3274.84547618991,-0.0454055120859766,0.125325345957893,-0.362301111071594,0.717127027980825,0.917239042141293,3152.34430522298,3556.06985828765,2992.14497464151,3433.93367083421,3239.7345719632
"1620","SPT_RS08035",155.903644185664,0.0764607485511093,0.211870735662914,0.360883952717086,0.718186200226628,0.917239042141293,160.746245225461,161.440131735733,156.120902270514,159.603387239837,141.607554456772
"1621","SPT_0349",111.206438113557,-0.0953521621510212,0.266451462306961,-0.357859406457948,0.720448530545573,0.91786207493768,127.615339720977,88.6165940505928,108.560892307311,106.870990574693,124.368373914209
"1622","SPT_0718",355.013052933616,0.0933533363585222,0.26079811401647,0.357952497895084,0.720378862446992,0.91786207493768,423.339348112856,243.037589623903,428.040089668827,388.813538077666,291.834699184827
"1623","SPT_0951",985.200971125206,-0.0565923014475593,0.158114931196715,-0.357918768450472,0.720404104739749,0.91786207493768,866.311825413555,1080.06957699287,959.471505344618,911.9189129959,1108.23303487909
"1624","SPT_1371",1110.9909412045,-0.0469738491200652,0.130646839544227,-0.359548300471238,0.719184951506875,0.91786207493768,1155.90048093423,1129.20353012983,1003.92977552761,1110.89582307904,1155.02509635176
"1625","SPT_0674",335.350112460088,0.0773535935953102,0.216993807414002,0.356478346166475,0.721482365666888,0.918048594443291,429.474700984057,311.474167207529,286.393973039288,296.004519947011,353.403201122554
"1626","SPT_1034",153.29281149806,0.0791612349284396,0.221820411412187,0.356870832690604,0.721188505960708,0.918048594443291,170.562809819383,151.788819512401,148.883509450027,161.009584484241,134.219334224245
"1627","SPT_RS01650",258.324868427864,-0.0619231104452434,0.175727455425777,-0.352381534776154,0.724552148147862,0.91810245408589,265.047244035875,248.30194174572,249.173095676781,274.208462658752,254.89359802219
"1628","SPT_0417",6412.94160113318,-0.0369113780558881,0.104440551593184,-0.35341998383602,0.723773606314622,0.91810245408589,6612.68332458024,6327.75125042451,6102.15606093096,6589.44028727646,6432.67708245373
"1629","SPT_0714",341.509889854316,-0.0739254187226698,0.208888238124986,-0.353899383642832,0.723414288967944,0.91810245408589,278.545020352517,329.89939963389,392.88703882646,307.254097902242,398.963892556472
"1630","SPT_RS03930",52.4915249051431,0.130173001022645,0.369907567057199,0.351906834613406,0.724908133378893,0.91810245408589,38.0391878014451,64.9270095024145,59.9669690840386,52.7323966651445,46.7920614726726
"1631","SPT_1153",8908.08528916938,-0.0386219416220963,0.108977517394958,-0.354402839643723,0.723037006765506,0.91810245408589,8481.51180914801,9294.2136710686,8659.02355308316,8727.56319739252,9378.1142151546
"1632","SPT_1367",885.741892994837,-0.0514959073827222,0.146241786406464,-0.352128544433905,0.724741862238673,0.91810245408589,787.779308662185,880.024196363807,952.234112524131,959.026520683429,849.645326740635
"1633","SPT_1448",4385.53603386567,0.0593332865604539,0.167976504090628,0.353223725435089,0.723920722498705,0.91810245408589,4103.32400025911,4684.39599639718,4580.23574210847,3500.02494132119,5059.69948924242
"1634","SPT_1970",283.818023329533,0.0629491569146065,0.178993091402752,0.351684841137051,0.725074630244729,0.91810245408589,298.17814954036,300.068070943591,266.749621097965,257.334095725905,296.760179339845
"1635","SPT_RS00285",242.27059193583,0.0685893855272982,0.198095916736553,0.346243308076436,0.729159870068314,0.918993765524578,271.182596907076,249.179333766023,219.189611134762,214.445079771588,257.356338099699
"1636","SPT_0084",2403.99281275296,-0.0538734646856331,0.154979548429796,-0.347616606393954,0.728128133100902,0.918993765524578,2201.36461018685,2549.70121100022,2355.25440643862,2806.76969983009,2106.87413630902
"1637","SPT_0123",16.8145861058987,0.205311172085778,0.591466598693174,0.347122174843696,0.728499534943817,0.918993765524578,13.4977763166418,19.3026244466638,20.6782652013926,18.2805641772501,12.3137003875454
"1638","SPT_0339",172.398699260247,-0.0929950042652633,0.267471435022397,-0.347682002967816,0.728079013974567,0.918993765524578,214.737350492029,156.175779613916,132.340897288913,151.869302395616,206.870166510763
"1639","SPT_0921",7454.76631694388,0.040880054834962,0.118452998640566,0.345116251206172,0.730006976479777,0.918993765524578,7002.89176718861,8157.99100477635,7453.48069184197,7071.76594210698,7587.70217880549
"1640","SPT_0981",154.699523725485,0.0851410864116377,0.244359829780215,0.34842505205629,0.727520991014506,0.918993765524578,127.615339720977,156.175779613916,190.240039852812,140.619724440385,158.846734999336
"1641","SPT_1001",1370.07317137803,-0.0449129319530304,0.129341226731503,-0.347243744999143,0.728408209251797,0.918993765524578,1245.47663285377,1344.16457510404,1468.15682929888,1375.26090502697,1417.30691460648
"1642","SPT_1120",494.057437909964,-0.0533410295130422,0.15449441328058,-0.34526186662924,0.729897512016402,0.918993765524578,506.780147161187,457.998634598113,494.210538313284,468.263682386483,543.034187090753
"1643","SPT_1901",1437.53786640808,-0.0548791174281072,0.158408289795732,-0.34644094383491,0.72901135922943,0.918993765524578,1441.80792473219,1188.86618751043,1616.00642548883,1410.41583613707,1530.5929581719
"1644","SPT_2026",14.1636052964081,-0.221249365064604,0.641613959407356,-0.344832530247576,0.730220275747901,0.918993765524578,13.4977763166418,9.65131222333189,16.5426121611141,12.6557751996347,18.4705505813181
"1645","SPT_1015",326.931859666565,-0.0692667016022532,0.202509105766342,-0.342042405155717,0.732318980027859,0.921074753603428,251.549467719233,356.221160242977,353.598334943814,349.440015234358,323.850320192445
"1646","SPT_0116",719.804419279267,0.0566408547688399,0.166268480662325,0.34065900249532,0.733360305699468,0.921620814797333,747.28597971226,830.890243226845,615.178389741431,723.488482245783,682.179001470017
"1647","SPT_1593",276.584352165811,-0.0627839744751383,0.184505610001648,-0.340282197785625,0.733644022219047,0.921620814797333,305.540572985801,243.037589623903,267.783534358035,288.27043510279,278.289628758527
"1648","SPT_RS00070",43.651364495096,0.143289062258106,0.424194407973865,0.337791021203029,0.735520676641869,0.922361589438517,66.2618110089688,34.218288791813,36.1869641024371,42.1859173321156,39.4038412401454
"1649","SPT_0232",76.4712770481802,-0.10687455355062,0.316052494595606,-0.338154437563821,0.735246808971199,0.922361589438517,58.8993875635278,82.4748499084725,81.6791475455009,92.8090181306544,66.4939820927453
"1650","SPT_0468",2783.26375805065,0.050023385619259,0.148119085740697,0.337724104689869,0.73557110805875,0.922361589438517,2824.71646190086,2782.21009638049,2854.63451105225,2330.77193259939,3123.98578832028
"1651","SPT_0215",124.813461237963,-0.0828247661308498,0.245694254506182,-0.337105018175205,0.736037734659726,0.922387688074484,110.436351681615,122.834882842406,133.374810548982,144.135217551395,113.286043565418
"1652","SPT_0942",1366.44656533345,-0.0407980600755044,0.122346625903349,-0.333462895067773,0.73878489362433,0.922918381976649,1441.80792473219,1287.13409378435,1324.4428861492,1373.85470778257,1404.99321421893
"1653","SPT_1404",355.171076204132,-0.0627912309834498,0.188221287846092,-0.333603237455235,0.738678974952245,0.922918381976649,412.295712944695,321.125479430861,315.343544321238,386.001143588858,341.089500735008
"1654","SPT_1681",727.231611304614,-0.0522146795147464,0.155567012312171,-0.33564107672113,0.7371415443809,0.922918381976649,652.801545495767,762.453665643219,736.146241169577,814.891303132034,669.865301082471
