Gene,Value,AveExpr,t,P.Value,padj,B
Rv2745c,2.47817223,13.08978766,8.799879237,7.44E-06,9.71E-05,4.06530904
Rv3793,-2.156392929,9.865861759,-8.797947336,7.45E-06,9.71E-05,4.063337498
Rv2611c,-1.838479126,10.34215568,-8.783302503,7.56E-06,9.82E-05,4.048380245
Rv0860,-2.019523947,12.2238361,-8.779363312,7.59E-06,9.82E-05,4.044353421
Rv1706A,4.600533442,8.929082786,8.776041723,7.61E-06,9.82E-05,4.040956754
Rv0969,2.031985523,13.10698887,8.766167906,7.69E-06,9.89E-05,4.03085334
Rv1737c,-2.583243653,14.33416523,-8.708247193,8.13E-06,0.000104272,3.97139184
Rv3268,-1.755487977,11.21467877,-8.696050532,8.23E-06,0.000105185,3.958828326
Rvnt06,1.7897402,12.63815948,8.682510352,8.34E-06,0.000105844,3.944863538
Rv3466,2.187205543,10.97932671,8.681166627,8.35E-06,0.000105844,3.943476678
Rv0166,-3.610386351,11.02209026,-8.679957485,8.36E-06,0.000105844,3.942228567
Rv0167,-1.79994118,12.38235556,-8.652963798,8.58E-06,0.000108336,3.914326896
Rv0793,3.153705641,8.250580549,8.640542105,8.69E-06,0.000109313,3.901462875
Rv2506,1.714019086,8.69485396,8.632511594,8.76E-06,0.000109313,3.893138166
Rv1936,1.794395336,8.217886665,8.631570617,8.77E-06,0.000109313,3.892162292
Rv3362c,-2.460645025,9.824840007,-8.6311144,8.77E-06,0.000109313,3.891689125
Rv3433c,-1.981973134,9.295019994,-8.608061481,8.97E-06,0.000111473,3.867752409
Rv1836c,-1.998242927,12.09004303,-8.601099975,9.03E-06,0.000111894,3.860513493
Rv2592c,-1.652443695,10.25369251,-8.590551305,9.13E-06,0.000112507,3.849535149
Rv3018A,3.397278263,9.212966561,8.589328629,9.14E-06,0.000112507,3.848261943
Rv3024c,-2.170664289,10.59135736,-8.564151144,9.37E-06,0.000114854,3.822010327
Rv0225,-2.028692303,10.29713278,-8.562230936,9.39E-06,0.000114854,3.820005563
Rv3663c,-1.68981572,9.67596597,-8.558563911,9.42E-06,0.000114921,3.816176022
Rv2609c,-2.748715404,10.46366036,-8.547995786,9.52E-06,0.000115778,3.805131899
Rv2003c,-1.961882107,12.64034233,-8.541539774,9.58E-06,0.000116169,3.798379518
Rv1418,-2.193695769,10.20027604,-8.53843524,9.61E-06,0.000116177,3.795130958
Rv1133c,-2.05225161,13.18605965,-8.532114044,9.67E-06,0.000116437,3.788513476
Rv1692,-1.975401323,9.246550625,-8.530136038,9.69E-06,0.000116437,3.786441921
Rv3037c,-2.644113894,10.03213422,-8.525556926,9.73E-06,0.000116619,3.781644711
Rv2960c,2.149110789,8.867312062,8.517487738,9.81E-06,0.000117207,3.773185994
Rv0586,2.302806367,12.09248487,8.473351563,1.03E-05,0.000121815,3.726801403
Rv0263c,-2.159023255,8.901912826,-8.472751133,1.03E-05,0.000121815,3.726169009
Rv0906,-1.853707767,11.26863859,-8.442854043,1.06E-05,0.000125135,3.694633433
Rv0902c,-1.878868821,10.67069532,-8.436126981,1.06E-05,0.000125359,3.687525006
Rv0598c,-2.244730586,10.45065012,-8.435200358,1.06E-05,0.000125359,3.686545486
Rv1283c,-1.76927224,10.3369455,-8.423597976,1.08E-05,0.000126105,3.674273258
Rv3662c,-1.81411098,9.412537243,-8.422764845,1.08E-05,0.000126105,3.673391492
Rv3811,-1.980563329,11.20774433,-8.420543197,1.08E-05,0.000126105,3.671039801
Rv1018c,-2.150411883,10.02678471,-8.385671344,1.12E-05,0.000130215,3.634059722
Rv3270,1.921448953,13.59273387,8.37097572,1.14E-05,0.000131773,3.618437815
Rv0080,-1.598965933,14.19397372,-8.364181698,1.14E-05,0.000132238,3.611207954
Rv2242,-2.066592854,10.03399916,-8.361763562,1.15E-05,0.000132238,3.608633532
Rv0912,-2.084193281,9.462907426,-8.353472305,1.16E-05,0.000132966,3.599801772
Rv1281c,-1.832871938,9.310178236,-8.348192471,1.16E-05,0.000133294,3.594174006
Rv0172,-2.210010857,11.73037203,-8.343234081,1.17E-05,0.000133582,3.588886212
Rv2622,2.157699968,7.822971195,8.337093718,1.18E-05,0.000134031,3.58233436
Rv1049,2.047693155,7.910067265,8.332571637,1.18E-05,0.000134264,3.577506713
Rv1477,-2.227672121,11.24072805,-8.324230958,1.19E-05,0.000135018,3.568596816
Rv2558,1.75926873,12.48227809,8.305172745,1.21E-05,0.000137259,3.548210559
Rv3813c,-1.886995562,9.873514286,-8.300368719,1.22E-05,0.000137542,3.543065748
Rv3496c,-1.633803183,10.74824439,-8.288360198,1.23E-05,0.000138837,3.530194745
Rv1707,2.264496019,9.683663107,8.280358775,1.24E-05,0.000139578,3.521610203
Rv0222,-1.647280472,10.81609501,-8.272528225,1.25E-05,0.000139985,3.513202446
Rv3759c,-1.745835113,11.70556201,-8.272017521,1.26E-05,0.000139985,3.512653872
Rv2004c,-1.74577513,13.67319742,-8.261487402,1.27E-05,0.000141008,3.501336772
Rv2857c,-1.729710119,10.50134626,-8.259411247,1.27E-05,0.000141008,3.499104068
Rv2208,-2.760660579,10.65198276,-8.252402003,1.28E-05,0.000141627,3.491562936
Rv3535c,1.898163549,10.80326571,8.247747565,1.29E-05,0.000141684,3.486552425
Rv3211,-1.7178997,12.89228576,-8.245492796,1.29E-05,0.000141684,3.484124338
Rv3297,-1.966185127,9.151683356,-8.243935542,1.29E-05,0.000141684,3.482447066
Rv0268c,2.05034319,11.06364922,8.237082157,1.30E-05,0.000142289,3.475062433
Rv2465c,2.31416713,11.73528711,8.231752923,1.31E-05,0.000142372,3.469316652
Rv3882c,-2.784274381,11.1758055,-8.229403705,1.31E-05,0.000142372,3.466782854
Rv2748c,-2.11726788,11.43872506,-8.226690496,1.31E-05,0.000142372,3.463855736
Rv1343c,1.82359637,10.42949283,8.225905828,1.32E-05,0.000142372,3.463009059
Rv1370c,1.653570397,11.47338181,8.220481459,1.32E-05,0.000142778,3.457154236
Rv3184,1.81713072,11.63648673,8.216996735,1.33E-05,0.000142903,3.453391326
Rv3726,-1.834442299,10.43525578,-8.213989646,1.33E-05,0.00014296,3.450143143
Rv2400c,2.198735798,10.25212008,8.209152444,1.34E-05,0.000143286,3.444916095
Rv3330,-1.853984884,9.355884225,-8.206446702,1.34E-05,0.000143302,3.441991202
Rv3672c,-1.69108934,11.66069981,-8.201374815,1.35E-05,0.000143665,3.436506414
Rv3227,-1.707640571,9.907649458,-8.181446422,1.38E-05,0.000146058,3.414929055
Rv2456c,-2.150227446,10.44045857,-8.177388338,1.38E-05,0.000146058,3.410529983
Rv3234c,-1.858701121,10.40020877,-8.175000231,1.39E-05,0.000146058,3.407940387
Rv0409,-1.667891939,10.36971319,-8.174951777,1.39E-05,0.000146058,3.407887839
Rv2102,-1.687825255,10.69604696,-8.168493604,1.40E-05,0.0001466,3.400881685
Rv3363c,-1.87767757,10.93115026,-8.164284198,1.40E-05,0.0001466,3.396312701
Rv0286,-2.591439033,12.19404649,-8.161839326,1.40E-05,0.0001466,3.39365811
Rv3493c,-2.209944195,10.18718365,-8.159695169,1.41E-05,0.0001466,3.3913295
Rv2276,-1.891888436,9.977414726,-8.156175442,1.41E-05,0.0001466,3.387505917
Rv3269,2.022986843,13.48871433,8.15614374,1.41E-05,0.0001466,3.387471472
Rv0734,-1.73540182,11.28005667,-8.140155322,1.44E-05,0.000148109,3.370085975
Rv2084,-3.058839206,9.684189211,-8.139937621,1.44E-05,0.000148109,3.369849061
Rv1338,-1.86474067,11.18811404,-8.13867972,1.44E-05,0.000148109,3.368480047
Rv2350c,-2.641320145,9.422137964,-8.129059478,1.45E-05,0.000148901,3.358004401
Rv0170,-2.302022493,11.75574784,-8.128535365,1.45E-05,0.000148901,3.357433398
Rv1183,-1.97128589,11.68553513,-8.122720778,1.46E-05,0.000149415,3.351096631
Rv1817,2.518062882,8.755391924,8.112220761,1.48E-05,0.000150658,3.339644415
Rv2483c,-1.786308037,11.18721159,-8.100480604,1.50E-05,0.000152097,3.326825492
Rv3236c,-1.826635763,11.77234929,-8.098107822,1.50E-05,0.000152097,3.324232872
Rv1545,-2.506302597,10.65818318,-8.08505887,1.52E-05,0.000153773,3.309964036
Rv1571,-1.764611772,8.779591803,-8.076810135,1.53E-05,0.000154702,3.300934644
Rv0331,3.052409638,9.387231391,8.059519052,1.56E-05,0.000156727,3.281983158
Rv0697,-2.082906171,9.246717108,-8.058670548,1.56E-05,0.000156727,3.281052339
Rv0530,-2.064793263,11.33723703,-8.052171652,1.57E-05,0.000156727,3.273920368
Rv0938,-1.879850433,11.79661216,-8.05117096,1.57E-05,0.000156727,3.272821786
Rv3777,-1.736411176,10.60125796,-8.05028134,1.58E-05,0.000156727,3.271845051
Rv0458,-2.566841904,10.3115112,-8.04778004,1.58E-05,0.000156727,3.269098351
Rv2221c,-1.746384107,10.70375214,-8.046246323,1.58E-05,0.000156727,3.267413827
Rv3901c,1.66513569,9.113289119,8.04509201,1.58E-05,0.000156727,3.266145843
Rv1757c,1.70244218,11.50580814,8.037680611,1.60E-05,0.000156899,3.258001142
Rv2866,1.940864259,8.483343236,8.037273136,1.60E-05,0.000156899,3.257553176
Rv3255c,-2.01161542,11.21767233,-8.035312129,1.60E-05,0.000156899,3.255397053
Rv3423c,-1.719404187,11.08470629,-8.034612366,1.60E-05,0.000156899,3.254627563
Rv1960c,2.328031591,8.905608607,8.026938793,1.61E-05,0.000157387,3.246185859
Rv0348,2.316583408,9.328332524,8.026022819,1.62E-05,0.000157387,3.245177765
Rv1712,-1.970058804,10.82890525,-8.022616764,1.62E-05,0.000157387,3.241428358
Rv3084,-2.207500705,9.042803444,-8.022303678,1.62E-05,0.000157387,3.241083648
Rv3157,-2.570029083,12.41287205,-8.004154091,1.65E-05,0.000159498,3.221082432
Rv1220c,-1.942232295,10.36682352,-8.002717192,1.66E-05,0.000159498,3.219497399
Rv0913c,-1.870872306,10.65030278,-8.001231039,1.66E-05,0.000159498,3.217857795
Rv1437,-1.946399417,11.97110994,-8.000285145,1.66E-05,0.000159498,3.216814107
Rv3060c,1.82386717,11.31081582,7.986544056,1.68E-05,0.000161415,3.201641288
Rv3913,1.664660287,10.54072973,7.983975217,1.69E-05,0.000161463,3.198802492
Rv0773c,-1.916391146,9.454167247,-7.979478313,1.70E-05,0.000161721,3.193831263
Rv1592c,2.17980305,12.20253829,7.977907887,1.70E-05,0.000161721,3.192094669
Rv0908,-1.622061732,10.33898985,-7.951914631,1.75E-05,0.000165784,3.163311555
Rv1888c,1.65216054,12.02290462,7.948907785,1.75E-05,0.000165833,3.159977174
Rv1909c,2.159166986,9.115548827,7.947138205,1.75E-05,0.000165833,3.158014367
Rv2358,1.58094027,11.8486931,7.936581385,1.77E-05,0.000167285,3.146297614
Rv2721c,-1.746195487,10.69286872,-7.930294965,1.79E-05,0.000167813,3.139314614
Rv0094c,1.535336603,11.74053717,7.929123081,1.79E-05,0.000167813,3.138012393
Rv0651,-2.000479826,9.663304337,-7.922222765,1.80E-05,0.000168639,3.130341536
Rv2505c,1.595651585,7.928944285,7.918225078,1.81E-05,0.000168955,3.125895023
Rv0435c,-2.21616729,9.866565002,-7.915145605,1.81E-05,0.00016911,3.122468603
Rv2314c,-2.495864064,11.1587108,-7.910986829,1.82E-05,0.000169307,3.117839611
Rvnt30,2.502160679,11.3367073,7.909646772,1.83E-05,0.000169307,3.116347629
Rv0237,-1.97945238,10.52881826,-7.905087827,1.83E-05,0.000169729,3.111270336
Rv1815,-2.294377246,10.6311621,-7.902709607,1.84E-05,0.000169764,3.108620798
Rv0382c,-1.981737686,11.19577346,-7.889950729,1.86E-05,0.000171665,3.094395585
Rv0169,-2.361161673,11.07917247,-7.884758198,1.87E-05,0.000172212,3.088601104
Rv0958,-1.903292309,10.54900081,-7.872986448,1.90E-05,0.000173966,3.075453566
Rv0568,-1.499570493,11.68631674,-7.868645253,1.91E-05,0.000174367,3.070601104
Rv3364c,-2.292798067,11.22859417,-7.866297139,1.91E-05,0.000174403,3.067975572
Rv0708,-1.762070273,13.07979626,-7.861037593,1.92E-05,0.000174978,3.062092403
Rv3005c,-1.573377777,12.27736809,-7.838413217,1.97E-05,0.000178808,3.036750153
Rv2246,-1.50305325,13.24927468,-7.826977421,1.99E-05,0.000180579,3.023918735
Rv0709,-1.930052153,12.21895984,-7.813793978,2.02E-05,0.000182709,3.009108152
Rv3418c,1.496904333,13.90457157,7.798864843,2.05E-05,0.000185212,2.992312799
Rv0989c,2.671629665,8.111212798,7.788800065,2.07E-05,0.000186785,2.980975688
Rv1680,-1.769350133,10.48815239,-7.777917053,2.10E-05,0.000188539,2.968704033
Rv2151c,-1.592546083,11.22040917,-7.770655295,2.11E-05,0.000188817,2.960508244
Rv3732,-1.746225232,10.52226547,-7.770569065,2.11E-05,0.000188817,2.960410886
Rv3753c,-1.871614324,10.95583337,-7.770266013,2.12E-05,0.000188817,2.960068723
Rv1990c,1.742663788,9.813829193,7.753007584,2.15E-05,0.000191898,2.94056573
Rv2429,1.708690647,11.67174765,7.74575024,2.17E-05,0.000192236,2.932354432
Rv1021,-1.769871908,9.428211793,-7.741985501,2.18E-05,0.000192236,2.928092475
Rv2858c,-2.050590691,10.48800513,-7.740694724,2.18E-05,0.000192236,2.92663085
Rv3805c,-2.332767861,11.48146369,-7.739694062,2.19E-05,0.000192236,2.925497611
Rv1959c,2.79395202,9.836432297,7.738514142,2.19E-05,0.000192236,2.924161217
Rv2259,-2.071636683,10.79651229,-7.738264287,2.19E-05,0.000192236,2.923878208
Rv3313c,-1.88224832,9.56458683,-7.736971852,2.19E-05,0.000192236,2.922414159
Rv0171,-2.323669875,11.40885784,-7.733621911,2.20E-05,0.000192506,2.918618518
Rv0202c,-1.782668002,10.63734018,-7.727758409,2.21E-05,0.000193297,2.911971821
Rv0672,-2.264854054,10.85591632,-7.688261475,2.31E-05,0.000201219,2.867097064
Rv2207,-2.035844599,10.86259995,-7.68396562,2.32E-05,0.0002014,2.862205542
Rv2932,-1.876455017,12.53737666,-7.683400459,2.32E-05,0.0002014,2.861561858
Rv1360,-2.44300818,10.87209598,-7.667581963,2.36E-05,0.000204045,2.843530697
Rv2620c,1.56609678,12.65361744,7.667269598,2.36E-05,0.000204045,2.84317435
Rv0706,-1.88676937,12.83343879,-7.659977458,2.38E-05,0.000205212,2.834852266
Rv1401,-1.899773404,10.86041736,-7.655640667,2.39E-05,0.000205732,2.829900048
Rv2777c,1.577435183,11.42651827,7.653163072,2.40E-05,0.000205843,2.827069891
Rv0236c,-1.925687308,10.82373637,-7.646999814,2.41E-05,0.000206774,2.820026537
Rv0862c,-1.92991945,9.158096605,-7.637254717,2.44E-05,0.000208081,2.808880941
Rv3566c,-1.619991894,8.806344675,-7.637221673,2.44E-05,0.000208081,2.808843129
Rv2225,1.465547397,11.39651135,7.63100989,2.46E-05,0.000209038,2.801732897
Rv3406,1.656169549,8.460576894,7.626125868,2.47E-05,0.0002097,2.796139341
Rv3199c,-1.651451189,9.938117419,-7.601255418,2.54E-05,0.000214618,2.767613046
Rv2417c,-1.732728041,9.120000842,-7.600807508,2.54E-05,0.000214618,2.76709864
Rv3862c,2.045506446,9.147553123,7.593437071,2.56E-05,0.000215885,2.758630647
Rv2426c,-2.437353434,10.55531029,-7.583944156,2.58E-05,0.000217663,2.74771483
Rv0629c,-1.942539361,9.41545043,-7.581065394,2.59E-05,0.000217888,2.7444025
Rv0918,1.948437536,9.311721106,7.578872344,2.60E-05,0.000217952,2.741878512
Rv2150c,-1.612939233,12.19922743,-7.567170669,2.63E-05,0.000220281,2.728401565
Rv1163,-2.501111957,12.38725928,-7.563461873,2.64E-05,0.000220711,2.72412678
Rv2966c,-2.290235033,10.43844551,-7.546892573,2.69E-05,0.000224261,2.705009319
Rv1561,-1.511885202,9.171624241,-7.542895142,2.70E-05,0.000224434,2.700392336
Rv0540,-2.016483376,8.202391484,-7.542389172,2.70E-05,0.000224434,2.699807815
Rv3678c,-2.43312635,11.70792022,-7.531148277,2.74E-05,0.000226092,2.686814059
Rv0646c,-2.521424892,10.90713375,-7.530750512,2.74E-05,0.000226092,2.686353998
Rv2447c,-2.263584569,11.43436157,-7.529980792,2.74E-05,0.000226092,2.685463675
Rv0285,-1.677648197,12.55779257,-7.526084204,2.75E-05,0.000226256,2.680955489
Rv0107c,-1.994580116,10.7504672,-7.525567065,2.75E-05,0.000226256,2.680357048
Rv3385c,-1.683881189,9.076269485,-7.515238656,2.78E-05,0.000228356,2.668398299
Rv0806c,1.543690851,9.607723258,7.51200231,2.79E-05,0.000228699,2.664648524
Rv0519c,-2.280896355,10.0462135,-7.483862368,2.88E-05,0.000234543,2.631992534
Rv1442,-1.713417767,11.06836236,-7.483691538,2.88E-05,0.000234543,2.631794003
Rv0934,-2.303735176,11.25203424,-7.480418894,2.89E-05,0.000234543,2.627990042
Rv0221,-2.435087122,10.75167131,-7.48012676,2.89E-05,0.000234543,2.627650418
Rv1092c,-1.544685167,10.33223781,-7.479706896,2.90E-05,0.000234543,2.627162283
Rv3440c,-1.719360157,10.90147845,-7.461935971,2.95E-05,0.00023868,2.606482713
Rv0810c,1.659868773,12.4426622,7.45167984,2.99E-05,0.000240752,2.594530965
Rv1108c,-2.261656093,12.09911525,-7.450419684,2.99E-05,0.000240752,2.593061614
Rv2698,1.716419186,9.864280977,7.443756518,3.01E-05,0.000242039,2.585289193
Rv3401,-2.123788126,10.64059656,-7.440410622,3.02E-05,0.000242388,2.581384307
Rv0955,-1.45543856,11.06850811,-7.438825801,3.03E-05,0.000242388,2.579534252
Rv0800,-1.867081811,8.285152807,-7.433617452,3.05E-05,0.000242985,2.573452145
Rvnt12,1.4601036,13.35431162,7.432983274,3.05E-05,0.000242985,2.572711358
Rv2047c,-2.72076844,9.99001745,-7.430510033,3.06E-05,0.000243167,2.569821892
Rv3032,-1.984752162,8.702236282,-7.425710972,3.07E-05,0.000243974,2.564213124
Rv0418,-1.569955347,10.28926267,-7.420920357,3.09E-05,0.00024457,2.558611505
Rv1070c,-1.571321065,10.28532994,-7.419924589,3.09E-05,0.00024457,2.557446821
Rv3758c,-1.843353127,11.5866753,-7.397132091,3.17E-05,0.00025031,2.530755761
Rv1996,-1.415463443,14.51842509,-7.382501199,3.22E-05,0.000253895,2.513589751
Rv3162c,-1.399847888,9.616553209,-7.377016796,3.24E-05,0.000254942,2.507148483
Rv0024,-2.365148248,9.976650553,-7.374348964,3.25E-05,0.000255198,2.504013896
Rv3527,2.094914643,11.69343114,7.366682581,3.28E-05,0.000256874,2.495001501
Rv0421c,-2.323289526,9.94686399,-7.362374961,3.30E-05,0.000257603,2.489934498
Rv1779c,-1.70782044,11.57244042,-7.348691544,3.35E-05,0.000261037,2.473824134
Rv2585c,-1.639800463,10.72977371,-7.343840954,3.36E-05,0.000261039,2.468107842
Rv0601c,1.489761124,8.300889878,7.342085334,3.37E-05,0.000261039,2.466038196
Rv0563,1.38321503,12.34086063,7.341808948,3.37E-05,0.000261039,2.46571234
Rv2784c,1.906326847,12.17828666,7.340291258,3.38E-05,0.000261039,2.463922834
Rv1459c,-2.011687045,9.772657641,-7.338476915,3.38E-05,0.000261039,2.461783183
Rv2164c,-1.865226505,10.16309301,-7.337582712,3.39E-05,0.000261039,2.460728506
Rv1606,-1.424483307,11.91597266,-7.336557692,3.39E-05,0.000261039,2.459519418
Rv0884c,-1.566938503,10.52308965,-7.333182998,3.40E-05,0.000261521,2.45553782
Rv2260,-1.669789933,11.43136532,-7.328665688,3.42E-05,0.000262338,2.450205981
Rv3542c,-1.708897705,10.21677793,-7.321658171,3.45E-05,0.000263889,2.441930071
Rv3658c,-1.711175539,10.87827403,-7.317309007,3.46E-05,0.000264284,2.43679072
Rv3273,-1.77106385,11.41542075,-7.316908433,3.47E-05,0.000264284,2.436317253
Rv0754,1.754788752,8.976488476,7.300954874,3.53E-05,0.000268518,2.41744489
Rvnt32,4.011143576,11.22293608,7.295073827,3.55E-05,0.000269345,2.410480136
Rv2888c,-2.170043677,11.36751412,-7.294816629,3.55E-05,0.000269345,2.410175447
Rv1144,-2.045004011,8.970912853,-7.288891066,3.58E-05,0.000270624,2.403153574
Rv1152,1.589218987,10.98463537,7.283810136,3.60E-05,0.000271654,2.397129226
Rv2780,1.597845097,12.32553877,7.274166253,3.64E-05,0.000274049,2.385686111
Rv2324,2.441407314,8.401497676,7.272611053,3.64E-05,0.000274049,2.383839709
Rv1457c,-1.854114684,9.376566191,-7.262636294,3.68E-05,0.000276609,2.371990282
Rv1790,1.479087445,10.18627885,7.256141926,3.71E-05,0.000278111,2.36426888
Rv2054,-1.863177561,9.878641896,-7.250769066,3.73E-05,0.000279271,2.357877019
Rv3771c,1.561912962,10.71611206,7.244768264,3.76E-05,0.000280632,2.350733983
Rv0577,-1.466834274,10.7157265,-7.243125477,3.76E-05,0.000280632,2.348777735
Rv3910,-1.700418657,10.51068566,-7.231380448,3.81E-05,0.000283728,2.334782085
Rv2702,-1.93552735,9.409713409,-7.230063292,3.82E-05,0.000283728,2.333211486
Rv1024,-2.25698165,9.380131975,-7.227294891,3.83E-05,0.000284088,2.32990971
Rv1481,-1.838857373,11.80132386,-7.225152305,3.84E-05,0.00028425,2.327353683
Rvnt17,1.715520275,9.699058003,7.206038647,3.92E-05,0.000289897,2.304527047
Rv1672c,-1.760208673,9.077583173,-7.197186144,3.96E-05,0.000292267,2.293939788
Rv1686c,2.896510438,9.755511654,7.191458853,3.99E-05,0.000293623,2.287085067
Rv0243,-2.0759834,12.65107115,-7.189642163,4.00E-05,0.000293688,2.28490992
Rv3413c,-1.400957947,11.18903229,-7.167705174,4.10E-05,0.000300508,2.258612612
Rv3299c,-2.335426844,10.20918898,-7.156227488,4.15E-05,0.000303882,2.244830069
Rv1722,-1.632768875,8.461963443,-7.144212949,4.21E-05,0.000307486,2.230385545
Rv2173,-1.716781376,9.472159395,-7.139610279,4.23E-05,0.000308158,2.22484727
Rv3320c,-2.161008983,10.8079304,-7.139092656,4.23E-05,0.000308158,2.224224265
Rv0087,-2.081209271,10.33346261,-7.130398986,4.27E-05,0.00031065,2.213755731
Rv1472,1.875341654,10.36973105,7.125537431,4.30E-05,0.000311715,2.207897605
Rv3794,-1.349008273,9.65020466,-7.123647272,4.31E-05,0.000311715,2.205619196
Rv1845c,-1.47190334,11.3930683,-7.122630508,4.31E-05,0.000311715,2.2043934
Rv1990A,2.30870807,9.808895502,7.110694873,4.37E-05,0.000314692,2.189994447
Rv3455c,-1.9940769,12.25827399,-7.10956476,4.38E-05,0.000314692,2.188630187
Rv3858c,-1.40473411,12.00368734,-7.10954184,4.38E-05,0.000314692,2.188602516
Rv3823c,-1.486136543,11.74344341,-7.107636187,4.39E-05,0.000314812,2.186301669
Rv2633c,1.461833381,9.564082876,7.104516175,4.40E-05,0.00031537,2.182533663
Rv2323c,1.385961688,8.334278358,7.099991794,4.43E-05,0.000316435,2.177067477
Rv2687c,1.45118801,10.82535383,7.095650101,4.45E-05,0.000317439,2.17181963
Rv1513,-1.475060267,10.21837359,-7.093150718,4.46E-05,0.000317781,2.168797543
Rv1547,-1.945306692,10.77414121,-7.090101105,4.48E-05,0.000318323,2.16510911
Rv0016c,-2.308824706,10.85549025,-7.075910904,4.55E-05,0.000322946,2.147931259
Rv2959c,2.556334975,10.26011884,7.059710938,4.63E-05,0.00032815,2.128289988
Rv1980c,1.481488393,12.52248889,7.058832797,4.64E-05,0.00032815,2.127224376
Rv2529,2.460883387,7.92360615,7.05647559,4.65E-05,0.000328458,2.124363463
Rv2580c,-1.450662877,11.89782683,-7.044525927,4.71E-05,0.000332397,2.10984968
Rv2006,-1.541202978,10.81258195,-7.039879329,4.74E-05,0.000333586,2.104201234
Rv2103c,-2.263472471,10.63158443,-7.034394873,4.77E-05,0.000335102,2.09753082
Rv2077c,1.338293383,11.42298389,7.02165276,4.84E-05,0.000338856,2.082018885
Rv0189c,-1.64142055,11.45649885,-7.021643526,4.84E-05,0.000338856,2.082007636
Rv3885c,-2.644497596,10.1621645,-7.003056822,4.94E-05,0.000344946,2.059344279
Rv3645,-1.807123067,12.28489602,-7.001702491,4.95E-05,0.000344946,2.057691213
Rv3086,-1.380952143,11.34306798,-7.001604109,4.95E-05,0.000344946,2.057571122
Rv1612,-1.565089843,12.11322679,-6.99832269,4.97E-05,0.000345652,2.053564902
Rv3487c,-1.63031965,12.44895621,-6.992994454,5.00E-05,0.000346445,2.047056895
Rv0763c,2.740462974,8.938890629,6.989807342,5.02E-05,0.000346445,2.043162397
Rv3167c,1.424032061,8.158675777,6.989404042,5.02E-05,0.000346445,2.042669494
Rv2235,-1.651428323,10.83056022,-6.989295305,5.02E-05,0.000346445,2.042536594
Rv0994,-1.538825577,11.59998533,-6.988860089,5.03E-05,0.000346445,2.042004654
Rv0434,-1.501285383,11.54896164,-6.979335465,5.08E-05,0.00034942,2.030357306
Rv0529,-1.97827631,11.9510082,-6.978468266,5.09E-05,0.00034942,2.029296271
Rv2522c,-1.745054941,9.897567103,-6.97626848,5.10E-05,0.000349692,2.02660437
Rv3209,-1.523713447,11.63959385,-6.974837201,5.11E-05,0.000349692,2.024852572
Rv0962c,1.866280921,8.583926183,6.967296244,5.15E-05,0.000352148,2.015618658
Rv1417,-1.407226693,12.17323992,-6.96417173,5.17E-05,0.000352821,2.011790592
Rv3256c,-2.385555838,11.87754405,-6.958483113,5.20E-05,0.000354545,2.00481791
Rv2449c,-2.071016559,10.85598869,-6.95421092,5.23E-05,0.000355697,1.9995787
Rv2064,-1.749418485,10.35099809,-6.950904998,5.25E-05,0.000356456,1.995522902
Rv3006,-1.416290563,11.53440261,-6.945209365,5.29E-05,0.000358207,1.988532113
Rv2750,-1.527290011,10.62427542,-6.943722136,5.29E-05,0.000358221,1.986706023
Rv2626c,-1.576417067,15.46324397,-6.939521186,5.32E-05,0.000359362,1.981546395
