Gene,Value,AveExpr,t,P.Value,padj,B
Rv3913,2.16404129,10.79042024,8.103944784,4.38E-05,0.000565127,2.505117852
Rv2592c,-2.232201647,9.963813536,-8.094005157,4.42E-05,0.000567362,2.495865656
Rv1092c,-1.761151585,10.2240046,-8.092167938,4.43E-05,0.000567362,2.494154417
Rv3672c,-2.607880694,11.20230414,-8.063380701,4.54E-05,0.000577063,2.467296904
Rvnt21,5.857097208,9.92967749,8.060903334,4.55E-05,0.000577063,2.464981712
Rv1571,-2.281103216,8.521346081,-8.059351174,4.55E-05,0.000577063,2.463530845
Rv3503c,2.93451953,12.19478736,8.057258007,4.56E-05,0.000577063,2.461573892
Rv3765c,2.000401545,9.795065134,8.053041701,4.58E-05,0.000577063,2.457630625
Rv1163,-2.307446277,12.48409212,-8.051396572,4.59E-05,0.000577063,2.456091545
Rv0435c,-2.045951646,9.951672824,-8.038101177,4.64E-05,0.000582054,2.443643179
Rv2932,-2.188892183,12.38115808,-8.026196562,4.69E-05,0.000586382,2.43248183
Rv1620c,2.957827794,8.575946816,8.007138116,4.77E-05,0.000594509,2.414583414
Rv2028c,-1.769636443,13.74855152,-7.991258395,4.84E-05,0.000601077,2.399642079
Rv1281c,-2.172696651,9.14026588,-7.98225461,4.88E-05,0.000603174,2.391158957
Rv1592c,2.33497625,12.28012489,7.980401629,4.88E-05,0.000603174,2.389412103
Rv1696,-2.92140609,9.815483755,-7.96078423,4.97E-05,0.000611909,2.370896779
Rv3794,-1.762596678,9.443410458,-7.944674117,5.04E-05,0.000616659,2.355662279
Rv0908,-1.759484989,10.27027822,-7.944526906,5.04E-05,0.000616659,2.355522946
Rv1820,-1.993864996,11.13063446,-7.941852147,5.05E-05,0.000616659,2.35299095
Rv0101,-1.888824342,9.084355851,-7.930972391,5.10E-05,0.000620792,2.342684327
Rv1081c,1.833229187,8.667541898,7.918644992,5.16E-05,0.000625775,2.330991623
Rv2721c,-1.743473555,10.69422969,-7.911343709,5.19E-05,0.000627981,2.324058884
Rv1165,-2.835999704,10.81512155,-7.890409749,5.29E-05,0.000637259,2.304151121
Rv0425c,-2.05134066,11.74778675,-7.888278128,5.30E-05,0.000637259,2.302121454
Rv2271,2.884300495,10.97739642,7.880570473,5.34E-05,0.00063977,2.29477853
Rv2612c,-2.068859565,10.91459317,-7.865807092,5.41E-05,0.000646383,2.280696579
Rv0344c,1.577514198,8.671740501,7.848170868,5.50E-05,0.000654774,2.263844733
Rv0529,-2.850167519,11.5150626,-7.842099923,5.53E-05,0.000655816,2.258036312
Rv0292,-2.27696946,12.0490695,-7.839853005,5.54E-05,0.000655816,2.255885583
Rv1869c,-1.956808677,12.02889631,-7.83001319,5.59E-05,0.000659243,2.246460809
Rv3149,-3.370053648,11.17846755,-7.824484573,5.62E-05,0.000659243,2.241160955
Rv3197A,2.780591941,10.03636738,7.824328861,5.62E-05,0.000659243,2.24101164
Rv2135c,-2.412855176,10.68083602,-7.815303006,5.66E-05,0.000662704,2.232352249
Rv2257c,-1.81608684,11.18171201,-7.802767439,5.73E-05,0.000667091,2.220311511
Rv0024,-2.533610638,9.892419358,-7.801589212,5.73E-05,0.000667091,2.219178947
Rv2783c,-1.695274167,12.1759982,-7.780167399,5.85E-05,0.000672047,2.198561961
Rv3189,2.279220881,9.352734684,7.779811442,5.85E-05,0.000672047,2.19821897
Rv1459c,-2.294463773,9.631269277,-7.774767305,5.87E-05,0.000672047,2.193357142
Rv2600,-2.762224359,10.37894741,-7.774016596,5.88E-05,0.000672047,2.192633337
Rv0268c,2.603759047,11.34035714,7.773933057,5.88E-05,0.000672047,2.192552788
Rv2311,1.714601862,8.779131388,7.772722917,5.88E-05,0.000672047,2.191385881
Rv2553c,-1.60148419,12.36239885,-7.771306317,5.89E-05,0.000672047,2.190019695
Rv1622c,3.299463844,10.50742336,7.741826355,6.05E-05,0.00068727,2.161540836
Rv3224B,-2.056747063,10.81164715,-7.739757886,6.06E-05,0.00068727,2.159539164
Rv2153c,-2.442610194,11.13701128,-7.73734716,6.08E-05,0.00068727,2.157205716
Rv2522c,-1.746184363,9.897002392,-7.733167312,6.10E-05,0.000687958,2.153158399
Rv2189c,-2.025719493,9.03629038,-7.726838729,6.14E-05,0.000690004,2.147026954
Rv2850c,-1.944364282,11.03043325,-7.711103235,6.22E-05,0.000697779,2.131763217
Rv2640c,2.243821347,11.77494035,7.708448161,6.24E-05,0.000697779,2.129185152
Rvnt28,2.18810522,12.09730307,7.700348667,6.29E-05,0.000701013,2.121315944
Rv0524,-1.65989625,11.82303112,-7.695666354,6.31E-05,0.000702075,2.116763575
Rv3158,-3.070439767,11.58632237,-7.679129222,6.41E-05,0.000710817,2.100666684
Rv3571,2.712521842,10.28312176,7.673727244,6.44E-05,0.000712381,2.09540219
Rv2510c,-1.870896675,9.252953623,-7.664676681,6.49E-05,0.000714046,2.086574979
Rv0250c,2.098609607,13.00596449,7.664167988,6.50E-05,0.000714046,2.086078579
Rv1565c,-1.73337882,11.35545686,-7.661029787,6.52E-05,0.000714046,2.083015607
Rv3148,-2.75577219,11.47330496,-7.659262575,6.53E-05,0.000714046,2.081290293
Rv0907,-1.869464675,10.19909157,-7.647838209,6.60E-05,0.000718853,2.070128715
Rv0960,-2.366202375,9.661920029,-7.646055436,6.61E-05,0.000718853,2.068385687
Rv2982c,-2.822628173,10.71042214,-7.642103468,6.63E-05,0.000719524,2.064520609
Rv1422,-1.580671967,11.72712608,-7.635101003,6.67E-05,0.000722226,2.057667983
Rv1108c,-3.03154617,11.71417022,-7.626461886,6.73E-05,0.00072604,2.049206464
Rv1604,-1.941632849,11.1770967,-7.623085395,6.75E-05,0.000726354,2.045897201
Rv1280c,-1.646035595,9.772711766,-7.618738881,6.77E-05,0.000726415,2.041635422
Rv1370c,1.644592627,11.46889292,7.615984118,6.79E-05,0.000726415,2.038933309
Rv3085,-2.799258515,8.851983301,-7.614325197,6.80E-05,0.000726415,2.037305699
Rv1672c,-1.938042653,8.988666183,-7.602320278,6.88E-05,0.000732562,2.025518516
Rv2077c,1.773978543,11.64082647,7.593484798,6.93E-05,0.000736615,2.01683334
Rv0598c,-2.313744293,10.41614327,-7.584653939,6.99E-05,0.000738849,2.00814427
Rv2860c,-1.710155259,9.998100487,-7.584514957,6.99E-05,0.000738849,2.008007451
Rv3604c,-2.153931347,10.91240329,-7.579760839,7.02E-05,0.000740163,2.003326097
Rv0433,-1.680152767,11.31300176,-7.573710221,7.06E-05,0.000742377,1.99736454
Rv2794c,-1.62103348,11.56602664,-7.566751807,7.11E-05,0.000742969,1.990503639
Rv0676c,1.88351797,11.9053232,7.563008776,7.13E-05,0.000742969,1.986810886
Rv0860,-1.814633123,12.32628151,-7.562858345,7.13E-05,0.000742969,1.986662444
Rv2585c,-1.736604436,10.68137173,-7.56163403,7.14E-05,0.000742969,1.985454225
Rv3134c,-1.571047893,14.46913574,-7.553907698,7.19E-05,0.000746384,1.977825704
Rv0399c,-1.687859391,9.522505311,-7.550729821,7.21E-05,0.000746663,1.974686173
Rv3556c,-2.022392274,10.33605886,-7.538713982,7.30E-05,0.000753106,1.962805375
Rv0265c,-2.059837683,9.957906735,-7.532724617,7.34E-05,0.000754107,1.956877442
Rv0084,-1.910481053,11.89058249,-7.530681757,7.35E-05,0.000754107,1.95485464
Rv0018c,-1.81859417,11.66554958,-7.528684857,7.36E-05,0.000754107,1.952876906
Rv0286,-2.300508607,12.3395117,-7.524970534,7.39E-05,0.000754107,1.949197074
Rv2412,2.600879707,11.80790697,7.523587297,7.40E-05,0.000754107,1.947826296
Rv2156c,-2.47133362,11.39918393,-7.520777327,7.42E-05,0.000754173,1.945040992
Rv3083,-2.705677521,9.586566466,-7.514934653,7.46E-05,0.000756377,1.939246839
Rv2449c,-1.46652335,11.1582353,-7.506771852,7.52E-05,0.000759264,1.931145569
Rv2593c,-2.409116321,9.224550956,-7.50545529,7.52E-05,0.000759264,1.929838247
Rv0512,-2.618861127,12.0129983,-7.494968573,7.60E-05,0.000764812,1.919418342
Rv3496c,-2.320138859,10.40507655,-7.488895288,7.64E-05,0.000766859,1.91337823
Rv0080,-1.765400877,14.11075625,-7.48676638,7.66E-05,0.000766859,1.91125999
Rv2163c,-2.050033881,10.27076111,-7.480618848,7.70E-05,0.000769364,1.905140468
Rv0327c,1.662066747,7.952475508,7.475968903,7.73E-05,0.000770804,1.900508946
Rv2207,-2.218082688,10.77148091,-7.4641302,7.82E-05,0.000777467,1.888706397
Rv1026,-1.847686406,9.551623607,-7.444306342,7.97E-05,0.0007901,1.868908437
Rv2278,1.670189123,11.77565318,7.4402633,8.00E-05,0.000791155,1.864865342
Rv3137,-2.323780487,12.17476426,-7.435905525,8.03E-05,0.000792452,1.860505484
Rv3827c,-1.474168703,10.99095612,-7.427171567,8.10E-05,0.000797029,1.851761013
Rv3490,-1.592263637,12.14156278,-7.423685971,8.12E-05,0.000797695,1.848268859
Rv2745c,2.535892037,13.11864756,7.404396451,8.27E-05,0.000810337,1.828918645
Rv2379c,-1.812414268,8.652291898,-7.39701878,8.33E-05,0.000813339,1.821506814
Rv2633c,3.035630994,10.35098168,7.395324943,8.34E-05,0.000813339,1.819804279
Rv0597c,-2.708531162,10.52529401,-7.39265554,8.36E-05,0.000813421,1.817120518
Rv3708c,-1.451380763,11.96859643,-7.38325021,8.44E-05,0.000817712,1.807658265
Rvnt02,5.774434288,9.800995466,7.381977453,8.45E-05,0.000817712,1.806377046
Rv0237,-1.629864004,10.70361244,-7.378129758,8.48E-05,0.000818722,1.80250267
Rv0836c,2.803004991,9.077716287,7.371024814,8.54E-05,0.000822267,1.795344109
Rv3272,-1.905972503,10.61780091,-7.366656647,8.57E-05,0.000823701,1.790940173
Rv3401,-2.137257583,10.63386183,-7.359617508,8.63E-05,0.000827205,1.7838389
Rv1481,-1.42057833,12.01046338,-7.357141176,8.65E-05,0.000827205,1.781339388
Rv2036,3.853634532,9.691721181,7.353672178,8.68E-05,0.000827961,1.777836764
Rv3439c,-1.713066348,9.146656449,-7.350962067,8.70E-05,0.000828128,1.775099443
Rv1610,-2.250744774,11.33244952,-7.343831806,8.76E-05,0.000831043,1.767893655
Rv3545c,3.010391897,10.85124093,7.342279897,8.77E-05,0.000831043,1.766324551
Rv3623,-1.554354126,8.906377522,-7.333722292,8.84E-05,0.000835853,1.757667265
Rv0051,-2.721823843,10.3375981,-7.32667475,8.90E-05,0.000837549,1.750531444
Rv2003c,-1.870004783,12.686281,-7.326656109,8.90E-05,0.000837549,1.750512563
Rv3833,4.241103502,9.551984886,7.308385088,9.06E-05,0.000847554,1.731986569
Rv0421c,-2.577636473,9.819690517,-7.307395414,9.07E-05,0.000847554,1.730982008
Rv1512,-2.076965784,10.59805199,-7.306825991,9.07E-05,0.000847554,1.73040397
Rv0914c,-2.550498939,10.75083459,-7.300429042,9.13E-05,0.00085076,1.723907717
Rv2427Ac,1.578503986,7.706976161,7.295091284,9.18E-05,0.000853124,1.718483557
Rv3031,-2.027740012,9.654459371,-7.281479485,9.30E-05,0.000861106,1.70463682
Rv1929c,2.581765958,11.31413704,7.280498686,9.30E-05,0.000861106,1.703638282
Rv3340,1.562321793,11.21595336,7.266522284,9.43E-05,0.000870681,1.689397229
Rv3256c,-2.003822503,12.06841072,-7.254402329,9.54E-05,0.000877088,1.677029802
Rv2725c,-1.565381373,11.49015366,-7.254075976,9.54E-05,0.000877088,1.676696554
Rv1024,-2.528301832,9.244471884,-7.250810351,9.57E-05,0.00087783,1.673361269
Rv1173,-1.69222412,11.75731209,-7.243190715,9.64E-05,0.000882253,1.66557437
Rv2961,1.806893813,7.701904218,7.237844651,9.69E-05,0.000884776,1.660107
Rv0886,-2.090960074,10.06158525,-7.229322996,9.77E-05,0.00088877,1.651385235
Rv0869c,-2.27518595,11.26615614,-7.228434341,9.78E-05,0.00088877,1.650475235
Rv3883c,-1.59806466,11.5996042,-7.223520112,9.83E-05,0.000890963,1.645441335
Rv2645,2.3820801,9.998071693,7.218743344,9.87E-05,0.00089195,1.640545596
Rv1752,-2.56978296,8.692917751,-7.217690295,9.88E-05,0.00089195,1.639465969
Rv1570,-1.701808258,10.17324679,-7.19037228,0.000101443,0.000913665,1.611414028
Rv2623,-1.487490873,15.44023987,-7.165463997,0.000103911,0.000929543,1.585761792
Rv3574,2.54612653,11.60047588,7.165416941,0.000103916,0.000929543,1.585713263
Rv2621c,2.443106405,11.32277884,7.163884054,0.00010407,0.000929543,1.584132249
Rv0285,-1.522080137,12.6355766,-7.163295685,0.000104129,0.000929543,1.583525334
Rv1716,-1.810501757,9.005180321,-7.157991475,0.000104665,0.000932255,1.578052136
Rv2554c,-1.634132493,12.31316361,-7.15485498,0.000104983,0.000933024,1.574814185
Rv0459,-3.825551914,9.86030275,-7.147859096,0.000105696,0.000937295,1.567587909
Rv0994,-2.394939719,11.17192826,-7.142938841,0.000106201,0.000939702,1.562502227
Rv3909,-1.646605913,9.089376774,-7.13510191,0.000107011,0.00094479,1.554396016
Rv3419c,-1.96387073,11.7630003,-7.127113701,0.000107843,0.000950056,1.546126004
Rv0866,-1.970086099,10.77661678,-7.113749988,0.000109252,0.00095854,1.532274292
Rv3267,-1.421810543,11.96300764,-7.111228297,0.00010952,0.00095854,1.529658189
Rv3331,-1.613703829,10.42345856,-7.111223781,0.00010952,0.00095854,1.529653504
Rv0875c,-3.415646402,10.60409585,-7.07640143,0.000113298,0.000989454,1.493451643
Rv0555,-2.282327489,11.06287692,-7.069073517,0.000114111,0.000994399,1.485815397
Rv2096c,-1.40207097,11.28343285,-7.063527195,0.000114731,0.000997642,1.480031528
Rv3313c,-1.708871176,9.651275402,-7.043473495,0.000117004,0.001015211,1.459088843
Rv3209,-1.368608047,11.71714655,-7.02616319,0.000119006,0.001028522,1.440973178
Rv1020,-1.770092582,9.960333049,-7.022473976,0.000119437,0.001028522,1.437107764
Rv2771c,-2.302420572,10.40022869,-7.021731737,0.000119524,0.001028522,1.436329882
Rv1692,-1.795543649,9.336479462,-7.020498123,0.000119669,0.001028522,1.435036884
Rv3410c,-2.493384084,10.77891704,-7.019255184,0.000119815,0.001028522,1.43373393
Rv3418c,1.710999723,14.01161927,7.012807496,0.000120576,0.001032853,1.426971996
Rv2899c,-1.873895151,10.17560402,-7.005397884,0.000121458,0.00103759,1.419195197
Rv1760,2.033835751,9.965762904,7.003831456,0.000121645,0.00103759,1.417550314
Rv3328c,-2.762650331,10.18873279,-6.996926221,0.000122474,0.001042453,1.410295769
Rv2530c,-2.511981536,9.600101255,-6.989806583,0.000123335,0.001047571,1.402810069
Rv2388c,-1.952756083,11.67922453,-6.977371403,0.000124856,0.001058255,1.389721123
Rv1547,-1.41979599,11.03689657,-6.972672295,0.000125436,0.001060938,1.384770191
Rv0382c,-2.069588866,11.15184787,-6.967910749,0.000126027,0.001063701,1.3797508
Rv2148c,-2.090699552,10.30153719,-6.964131474,0.000126498,0.001065444,1.375764956
Rv0989c,2.089345896,7.820070914,6.961304076,0.000126852,0.001066193,1.372781905
Rv1736c,-2.21312748,13.80719065,-6.948766129,0.000128434,0.001077241,1.359542269
Rv2259,-1.835747132,10.91445707,-6.944667853,0.000128956,0.001079369,1.355210573
Rv1556,1.907778027,8.785744601,6.929423109,0.000130918,0.001091323,1.339079969
Rv1836c,-1.943443387,12.1174428,-6.929358254,0.000130926,0.001091323,1.339011287
Rv3249c,2.08992209,11.74132649,6.926265113,0.000131328,0.001092413,1.335734996
Rv1106c,-1.63225159,9.28107565,-6.922499061,0.00013182,0.00109424,1.331744406
Rv2051c,-1.76095383,11.35545586,-6.915793212,0.0001327,0.001099062,1.324634545
Rv0128,1.768494238,9.424833885,6.913922421,0.000132947,0.001099062,1.322650083
Rv3485c,-2.353900026,10.45390798,-6.910132076,0.000133448,0.001100947,1.318628148
Rv2955c,-1.463980004,9.993975051,-6.901863709,0.000134549,0.001107014,1.309848613
Rv3182,2.779443128,9.680888536,6.900487138,0.000134733,0.001107014,1.308386143
Rv3118,1.364598147,12.95279692,6.891540016,0.000135938,0.001114637,1.298875173
Rv3593,-1.57168029,12.04395009,-6.86631446,0.000139399,0.001140694,1.272008091
Rv3018A,3.034479614,9.031567236,6.859123427,0.000140404,0.001146583,1.264335069
Rv0939,-1.626026227,11.79886103,-6.852036069,0.000141402,0.001152395,1.256766566
Rv2768c,-1.344574053,9.079263019,-6.845799477,0.000142286,0.001157261,1.250101566
Rv1997,-2.08888435,13.22414117,-6.842075524,0.000142817,0.001159239,1.246119562
Rv2364c,-2.325208466,11.36714415,-6.839539956,0.00014318,0.001159846,1.243407333
Rv1990A,2.03673038,9.672906657,6.836046114,0.000143682,0.001161573,1.239668788
Rv0541c,-2.919117078,10.45693436,-6.832565485,0.000144184,0.001163294,1.235942914
Rvnt33,4.388924786,10.61123007,6.822989165,0.000145574,0.001172164,1.225684265
Rv2538c,-2.854565961,11.15274473,-6.819310462,0.000146112,0.001174148,1.221740492
Rv3087,-1.925766318,8.784339121,-6.808678274,0.00014768,0.001184382,1.210332962
Rv0283,-1.42920185,12.6973933,-6.796946111,0.000149432,0.001196047,1.197729294
Rv2626c,-1.674437363,15.41423382,-6.79014386,0.000150458,0.001199787,1.190414075
Rv3269,1.978691737,13.46656678,6.789898714,0.000150495,0.001199787,1.190150336
Rv3658c,-2.102034641,10.68284448,-6.786891857,0.000150951,0.001201045,1.18691484
Rv2142c,3.262065142,10.75050086,6.782261817,0.000151657,0.001202112,1.18193058
Rv3219,1.65251404,13.66281426,6.781567658,0.000151763,0.001202112,1.181183089
Rv3726,-1.874723951,10.41511495,-6.780140632,0.000151981,0.001202112,1.179646241
Rv1566c,-1.533190503,11.30051957,-6.77469838,0.000152817,0.001206354,1.173782877
Rv1180,-1.90933616,11.54028714,-6.771752952,0.000153271,0.001207574,1.170608028
Rv1230c,-1.495194191,10.15756239,-6.763490524,0.000154554,0.001215303,1.161696376
Rv3234c,-1.332569312,10.66327468,-6.757938485,0.000155423,0.001219753,1.155703392
Rv2590,-2.422259093,12.29937841,-6.747070698,0.000157139,0.001230823,1.143961554
Rv2154c,-2.405942575,11.78239267,-6.738401282,0.000158524,0.001239254,1.134584508
Rv2149c,-1.432016497,12.22097324,-6.729531274,0.000159954,0.001245838,1.124980947
Rv0422c,-2.14103121,11.2158586,-6.72934049,0.000159985,0.001245838,1.124774279
Rv3910,-1.732050877,10.49486955,-6.727386271,0.000160302,0.001245897,1.122657099
Rv2942,-1.776220357,12.63530204,-6.724964916,0.000160696,0.001246552,1.120033178
Rv2984,-1.415335826,10.2951271,-6.719537845,0.000161582,0.00125069,1.11414947
Rv1066,2.355472137,12.39942082,6.717903298,0.00016185,0.00125069,1.11237668
Rv1955,4.113367049,10.90180943,6.711346975,0.000162931,0.001256627,1.105262546
Rv2439c,-1.562775929,9.362915908,-6.708246162,0.000163444,0.001258159,1.101896071
Rv2841c,-1.610394713,11.54403026,-6.703819624,0.000164181,0.001258159,1.097088236
Rv3566c,-1.604131761,8.814274741,-6.702756727,0.000164358,0.001258159,1.095933421
Rv2784c,1.536208483,11.99322748,6.701052107,0.000164643,0.001258159,1.0940811
Rv2586c,-1.459450147,12.43571855,-6.70033609,0.000164763,0.001258159,1.093302934
Rv3811,-1.574771957,11.41064001,-6.698896289,0.000165004,0.001258159,1.091737969
Rv1631,-1.79503518,11.93953666,-6.69505752,0.00016565,0.001258643,1.087564242
Rv0550c,1.546707229,9.669202759,6.694799427,0.000165693,0.001258643,1.087283564
Rv0206c,-1.478417513,12.72543231,-6.674203132,0.000169204,0.00128112,1.064858337
Rv2399c,1.857067083,11.57803986,6.673445926,0.000169335,0.00128112,1.06403289
Rv0130,1.639443496,8.335577083,6.671872623,0.000169607,0.00128112,1.062317573
Rv1122,-2.15369662,9.808137583,-6.657204043,0.000172164,0.001294608,1.046310161
Rv3813c,-2.08263922,9.775692457,-6.656438013,0.000172299,0.001294608,1.04547348
Rvnt01,1.917036973,13.20878144,6.654769981,0.000172593,0.001294608,1.043651353
Rv1809,1.716787535,9.270937619,6.653055052,0.000172895,0.001294608,1.041777637
Rv0668,-1.59625567,13.34879125,-6.652461654,0.000173,0.001294608,1.041129211
Rv1218c,2.795919088,10.43538879,6.648307462,0.000173736,0.001295349,1.036588555
Rv2900c,-1.431998477,11.4079365,-6.648270692,0.000173743,0.001295349,1.036548355
Rv3573c,1.666120316,7.686328884,6.645452996,0.000174244,0.001296685,1.033467295
Rv2169c,1.619083917,12.44311299,6.634327442,0.000176239,0.001309109,1.021292209
Rv0474,1.890102147,11.61419308,6.619280615,0.000178977,0.001326999,1.004801398
Rv3423c,-1.686425789,11.10119549,-6.606677772,0.000181306,0.001340561,0.990967362
Rv1133c,-1.39155964,13.51640563,-6.605789435,0.000181472,0.001340561,0.989991492
Rv2978c,-1.603214433,11.35102707,-6.59787205,0.000182954,0.001349034,0.981289607
Rv2112c,-1.438681837,11.59498867,-6.594766415,0.000183539,0.001350874,0.977874104
Rv3541c,-2.422646821,9.615392503,-6.587919147,0.000184836,0.00135794,0.970339374
Rv2102,-1.486877737,10.79652072,-6.585772726,0.000185245,0.001358188,0.967976244
Rv2103c,-2.109991781,10.70832478,-6.583090651,0.000185757,0.001358188,0.965022566
Rv2558,2.139390157,12.67233881,6.582437122,0.000185882,0.001358188,0.96430272
Rv2967c,-1.834717098,9.961513818,-6.576101616,0.000187099,0.001362878,0.957321538
Rv2699c,3.714220328,10.5825397,6.57537514,0.000187239,0.001362878,0.956520701
Rv2665,1.322762616,9.837793939,6.573819423,0.00018754,0.001362878,0.954805523
Rv0706,-1.4820729,13.03578702,-6.562127851,0.000189814,0.001374255,0.941905824
Rv3788,1.810536697,9.281144408,6.560754584,0.000190084,0.001374255,0.940389525
Rv2335,-1.69962926,11.08656187,-6.560522293,0.000190129,0.001374255,0.940133017
Rv2951c,-1.33393436,11.77882688,-6.551508684,0.000191907,0.00138462,0.930174439
Rv3199c,-1.505731201,10.01097741,-6.547863469,0.000192631,0.001387359,0.926144161
Rv1279,-1.911329524,9.056177126,-6.530313731,0.000196161,0.001409964,0.906717085
Rv0280,-3.490841188,10.7164761,-6.528790945,0.00019647,0.001409964,0.90502957
Rv2147c,-1.467288543,11.95040626,-6.524773977,0.00019729,0.001413324,0.900576652
Rv0102,-1.444097897,11.82750973,-6.521508342,0.000197958,0.001415597,0.896955103
Rv2964,3.436599263,8.494118224,6.519745236,0.000198321,0.001415672,0.89499928
Rv0007,-2.055808157,12.50214517,-6.517261972,0.000198832,0.001416384,0.892243914
Rv1401,-2.879608141,10.37049999,-6.515846684,0.000199124,0.001416384,0.890673197
Rv0868c,-2.396069211,10.11344945,-6.513243915,0.000199662,0.001417709,0.887783926
Rv3091,-1.602916617,9.117170542,-6.50265939,0.000201868,0.001430849,0.876025459
Rv3806c,-3.000660638,11.37508021,-6.48012239,0.000206656,0.001462209,0.850941477
Rv3270,1.676830953,13.47042487,6.474613867,0.000207845,0.001468043,0.844800596
Rv0958,-1.485968767,10.75766258,-6.464577294,0.000210031,0.001477957,0.833601924
Rv0116c,1.768108,11.12210749,6.461711193,0.00021066,0.001477957,0.830401609
Rv0615,1.381962387,12.23395865,6.460780926,0.000210865,0.001477957,0.82936264
Rv0806c,1.597163468,9.634459566,6.458845403,0.000211291,0.001477957,0.827200595
Rv1634,-2.112930753,11.25532516,-6.457916217,0.000211496,0.001477957,0.826162493
Rv0946c,-1.521124773,10.03850732,-6.457120557,0.000211672,0.001477957,0.825273481
Rv3406,1.276026446,8.270505343,6.455689565,0.000211989,0.001477957,0.823674392
Rv3320c,-1.63187955,11.07249512,-6.454800377,0.000212186,0.001477957,0.82268062
Rv2885c,-1.41476394,10.30036828,-6.451178262,0.00021299,0.001480997,0.81863144
Rv2966c,-2.574150925,10.29648756,-6.431091379,0.000217512,0.001509831,0.796145772
