Gene,Value,AveExpr,t,P.Value,padj,B
Rv3439c,-1.161242821,9.422568213,-4.703284112,0.001443533,0.004298568,-1.257504711
Rv3894c,-1.152721736,10.14933302,-4.699451832,0.001450822,0.00431708,-1.262859331
Rv3451,1.466173615,9.874967833,4.698094809,0.001453412,0.004321594,-1.264755932
Rv0246,1.36352674,8.503936016,4.697451474,0.001454642,0.004322059,-1.265655161
Rv2849c,-1.292123743,11.66241269,-4.696156495,0.001457121,0.004326232,-1.267465418
Rv2309A,1.63983139,7.280569562,4.692609716,0.001463934,0.004343257,-1.27242472
Rv2525c,-1.377291208,9.639484856,-4.691303526,0.001466452,0.004347524,-1.274251568
Rv1110,-0.964706563,12.43628624,-4.690077752,0.001468819,0.004351337,-1.27596617
Rv0631c,1.016856663,8.103319332,4.686361939,0.00147602,0.004369454,-1.281165149
Rv3076,0.967788968,7.138474622,4.685185676,0.001478308,0.004373011,-1.282811335
Rv0876c,-0.990222567,12.123726,-4.679429553,0.001489557,0.004403053,-1.290869951
Rv2500c,1.32798304,11.58007588,4.678513754,0.001491356,0.004405134,-1.29215252
Rv1509,-1.315544543,8.742636155,-4.674587447,0.001499093,0.004424741,-1.297652657
Rv0110,-1.057281631,10.38431996,-4.672282303,0.001503655,0.004434956,-1.300882842
Rv0408,-1.088278861,9.747391553,-4.668705332,0.001510765,0.004452664,-1.305896757
Rv3856c,-1.389633127,11.22754982,-4.658517473,0.001531215,0.004509635,-1.32018745
Rv0082,-1.242786273,12.03915574,-4.6558541,0.00153661,0.004522218,-1.323925892
Rv2948c,-1.667399797,13.00295733,-4.654122957,0.001540129,0.004528812,-1.32635636
Rv0890c,-1.578622444,8.861582973,-4.653645246,0.001541101,0.004528812,-1.327027127
Rv1559,-1.865193765,11.53426997,-4.652555502,0.001543321,0.004532029,-1.328557389
Rv1035c,1.368793242,8.180861185,4.644081066,0.001560709,0.004578045,-1.340463403
Rv2423,1.259035135,8.103479069,4.643811385,0.001561266,0.004578045,-1.340842458
Rv1738,-1.16277014,15.05558711,-4.6419114,0.001565195,0.004586225,-1.34351331
Rv1403c,1.243607717,7.478930814,4.638703811,0.001571852,0.004602382,-1.348023477
Rv2169c,1.164793217,12.21596764,4.637133931,0.001575121,0.004608603,-1.350231416
Rv0623,1.42065096,11.80294492,4.634576135,0.001580464,0.004620876,-1.35382956
Rv1462,-1.019913987,12.36452398,-4.63327421,0.00158319,0.00462549,-1.355661388
Rv0307c,1.458796446,10.43548906,4.623706674,0.001603387,0.004681099,-1.369130578
Rv0538,-1.418416854,9.979140686,-4.620217014,0.001610823,0.004698931,-1.374046619
Rv3533c,1.08989192,12.03833365,4.618642477,0.00161419,0.004698931,-1.376265316
Rv1470,2.484119558,9.204361203,4.618411584,0.001614684,0.004698931,-1.3765907
Rv0675,-1.696210336,10.24788231,-4.617968118,0.001615634,0.004698931,-1.377215671
Rv2283,1.142551269,7.815800179,4.617942877,0.001615688,0.004698931,-1.377251245
Rv3920c,-1.385961543,12.93601162,-4.61756548,0.001616498,0.004698931,-1.377783131
Rv2931,-1.597335333,12.55483992,-4.613744615,0.001624713,0.004719405,-1.383169236
Rv0557,-1.643106889,10.5698799,-4.609894273,0.001633038,0.004740166,-1.388599026
Rv3734c,-1.546305376,10.81757379,-4.607079601,0.001639153,0.00475307,-1.392569659
